entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToIntangibleAssets,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,AmortisationOfIntangibleAssets,ClassOfReportingEntity,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,GrossResult,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,NameOfAuditFirm,AdditionsToDisposalsOfEquityThroughMergersAndBusinessCombinations,NameAndSurnameOfMemberOfSupervisoryBoard
33355785,2013-01-01,2013-12-31,c1,,http://regnskaber.virk.dk/58755333/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzlmLzdmL2ExL2M5ZjktNDhhMy04YWQ3LWY3NzhkMTg0NzQ1Mw.pdf,http://regnskaber.virk.dk/58755333/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2Y1LzRiL2VhLzAzOWEtNDhkMC04ZGUxLTlmZDdmODliNGZmNA.xml,1.0,7326870.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,11.0,Vestergade,5700  Svendborg,GrÃ¸nlandvej 10,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",2852.0,183172.0,Regnskabsklasse B,-123525.0,2015-03-27,2010-11-23,2015-05-27,-59803.0,Statsautoriseret revisor,-1169056.0,-2639520.0,3080031.0,www.principia-north.dk,33355785.0,20222670.0,Ãrsrapport,-10201.0,Flemming KÃ¤ehne,Thomas Valling Kristensen,Tomas Valling Kristensen,Jyske Bank,Principia North A/S,BDO Statsautoriseret revisionsaktieselskab,-120260.0,-11555.0,4646.0,-1354.0,Svendborg,-327805.0,253126.0,373799.0,380708.0,Svendborg,2014-12-31,2014-01-01,2015-03-27,Svendborg,-109480.0,-120673.0,62 228 228,Formand,RevisionspÃ¥tegning,-2081975.0,urn:ofk:oid:5350408,indberetninger-20180424,2.5124402000000003,33355785.0,,2018-03-30T20:54:35.361Z,2015-05-29T10:00:58.222Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-52-XY,2015-05-29T10:00:58.310Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33355785,2013-01-01,2013-12-31,c30,,http://regnskaber.virk.dk/58755333/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzlmLzdmL2ExL2M5ZjktNDhhMy04YWQ3LWY3NzhkMTg0NzQ1Mw.pdf,http://regnskaber.virk.dk/58755333/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2Y1LzRiL2VhLzAzOWEtNDhkMC04ZGUxLTlmZDdmODliNGZmNA.xml,1.0,7326870.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,11.0,Vestergade,5700  Svendborg,GrÃ¸nlandvej 10,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",,183172.0,Regnskabsklasse B,,2015-03-27,2010-11-23,2015-05-27,,Statsautoriseret revisor,-1169056.0,,,www.principia-north.dk,33355785.0,20222670.0,Ãrsrapport,,Flemming KÃ¤ehne,Thomas Valling Kristensen,Tomas Valling Kristensen,Jyske Bank,Principia North A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Svendborg,,-232956.0,,,Svendborg,2014-12-31,2014-01-01,2015-03-27,Svendborg,,,62 228 228,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:5350408,indberetninger-20180424,2.5124402000000003,33355785.0,,2018-03-30T20:54:35.361Z,2015-05-29T10:00:58.222Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-52-XY,2015-05-29T10:00:58.310Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33355785,2013-01-01,2013-12-31,c6,,http://regnskaber.virk.dk/58755333/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzlmLzdmL2ExL2M5ZjktNDhhMy04YWQ3LWY3NzhkMTg0NzQ1Mw.pdf,http://regnskaber.virk.dk/58755333/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2Y1LzRiL2VhLzAzOWEtNDhkMC04ZGUxLTlmZDdmODliNGZmNA.xml,1.0,7326870.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,11.0,Vestergade,5700  Svendborg,GrÃ¸nlandvej 10,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",,183172.0,Regnskabsklasse B,,2015-03-27,2010-11-23,2015-05-27,,Statsautoriseret revisor,-1169056.0,,,www.principia-north.dk,33355785.0,20222670.0,Ãrsrapport,,Flemming KÃ¤ehne,Thomas Valling Kristensen,Tomas Valling Kristensen,Jyske Bank,Principia North A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Svendborg,,486082.0,,,Svendborg,2014-12-31,2014-01-01,2015-03-27,Svendborg,,,62 228 228,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:5350408,indberetninger-20180424,2.5124402000000003,33355785.0,,2018-03-30T20:54:35.361Z,2015-05-29T10:00:58.222Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-52-XY,2015-05-29T10:00:58.310Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33355785,2013-01-01,2013-12-31,c8,,http://regnskaber.virk.dk/58755333/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzlmLzdmL2ExL2M5ZjktNDhhMy04YWQ3LWY3NzhkMTg0NzQ1Mw.pdf,http://regnskaber.virk.dk/58755333/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2Y1LzRiL2VhLzAzOWEtNDhkMC04ZGUxLTlmZDdmODliNGZmNA.xml,1.0,7326870.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,11.0,Vestergade,5700  Svendborg,GrÃ¸nlandvej 10,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",,183172.0,Regnskabsklasse B,,2015-03-27,2010-11-23,2015-05-27,,Statsautoriseret revisor,-1169056.0,,,www.principia-north.dk,33355785.0,20222670.0,Ãrsrapport,,Flemming KÃ¤ehne,Thomas Valling Kristensen,Tomas Valling Kristensen,Jyske Bank,Principia North A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Svendborg,,0.0,,,Svendborg,2014-12-31,2014-01-01,2015-03-27,Svendborg,,,62 228 228,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:5350408,indberetninger-20180424,2.5124402000000003,33355785.0,,2018-03-30T20:54:35.361Z,2015-05-29T10:00:58.222Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-52-XY,2015-05-29T10:00:58.310Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33355785,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/58755333/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzlmLzdmL2ExL2M5ZjktNDhhMy04YWQ3LWY3NzhkMTg0NzQ1Mw.pdf,http://regnskaber.virk.dk/58755333/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2Y1LzRiL2VhLzAzOWEtNDhkMC04ZGUxLTlmZDdmODliNGZmNA.xml,1.0,7326870.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,11.0,Vestergade,5700  Svendborg,GrÃ¸nlandvej 10,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",,183172.0,Regnskabsklasse B,,2015-03-27,2010-11-23,2015-05-27,,Statsautoriseret revisor,-1169056.0,,,www.principia-north.dk,33355785.0,20222670.0,Ãrsrapport,,Flemming KÃ¤ehne,Thomas Valling Kristensen,Tomas Valling Kristensen,Jyske Bank,Principia North A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Svendborg,,,,,Svendborg,2014-12-31,2014-01-01,2015-03-27,Svendborg,,,62 228 228,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:5350408,indberetninger-20180424,2.5124402000000003,33355785.0,,2018-03-30T20:54:35.361Z,2015-05-29T10:00:58.222Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-52-XY,2015-05-29T10:00:58.310Z,5520534.0,2301753.0,737552.0,500000.0,5049260.0,5464.0,36231.0,1805994.0,447374.0,0.0,0.0,5520534.0,3714540.0,23900.0,471274.0,23900.0,1841142.0,129264.0,447374.0,486082.0,819912.0,1765.0,3714540.0,206060.0,824241.0,2747507.0,350625.0,490707.0,1838996.0,,,,,
33355785,2014-01-01,2014-01-01,c137,,http://regnskaber.virk.dk/58755333/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzlmLzdmL2ExL2M5ZjktNDhhMy04YWQ3LWY3NzhkMTg0NzQ1Mw.pdf,http://regnskaber.virk.dk/58755333/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2Y1LzRiL2VhLzAzOWEtNDhkMC04ZGUxLTlmZDdmODliNGZmNA.xml,1.0,7326870.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,11.0,Vestergade,5700  Svendborg,GrÃ¸nlandvej 10,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",,183172.0,Regnskabsklasse B,,2015-03-27,2010-11-23,2015-05-27,,Statsautoriseret revisor,-1169056.0,,,www.principia-north.dk,33355785.0,20222670.0,Ãrsrapport,,Flemming KÃ¤ehne,Thomas Valling Kristensen,Tomas Valling Kristensen,Jyske Bank,Principia North A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Svendborg,,,,,Svendborg,2014-12-31,2014-01-01,2015-03-27,Svendborg,,,62 228 228,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:5350408,indberetninger-20180424,2.5124402000000003,33355785.0,,2018-03-30T20:54:35.361Z,2015-05-29T10:00:58.222Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-52-XY,2015-05-29T10:00:58.310Z,,,,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
33355785,2014-01-01,2014-01-01,c158,,http://regnskaber.virk.dk/58755333/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzlmLzdmL2ExL2M5ZjktNDhhMy04YWQ3LWY3NzhkMTg0NzQ1Mw.pdf,http://regnskaber.virk.dk/58755333/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2Y1LzRiL2VhLzAzOWEtNDhkMC04ZGUxLTlmZDdmODliNGZmNA.xml,1.0,7326870.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,11.0,Vestergade,5700  Svendborg,GrÃ¸nlandvej 10,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",,183172.0,Regnskabsklasse B,,2015-03-27,2010-11-23,2015-05-27,,Statsautoriseret revisor,-1169056.0,,,www.principia-north.dk,33355785.0,20222670.0,Ãrsrapport,,Flemming KÃ¤ehne,Thomas Valling Kristensen,Tomas Valling Kristensen,Jyske Bank,Principia North A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Svendborg,,,,,Svendborg,2014-12-31,2014-01-01,2015-03-27,Svendborg,,,62 228 228,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:5350408,indberetninger-20180424,2.5124402000000003,33355785.0,,2018-03-30T20:54:35.361Z,2015-05-29T10:00:58.222Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-52-XY,2015-05-29T10:00:58.310Z,,,,,,,,819912.0,,,,,,,,,,,,,,,,,,,,,,,,,,
33355785,2014-01-01,2014-01-01,c161,,http://regnskaber.virk.dk/58755333/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzlmLzdmL2ExL2M5ZjktNDhhMy04YWQ3LWY3NzhkMTg0NzQ1Mw.pdf,http://regnskaber.virk.dk/58755333/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2Y1LzRiL2VhLzAzOWEtNDhkMC04ZGUxLTlmZDdmODliNGZmNA.xml,1.0,7326870.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,11.0,Vestergade,5700  Svendborg,GrÃ¸nlandvej 10,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",,183172.0,Regnskabsklasse B,,2015-03-27,2010-11-23,2015-05-27,,Statsautoriseret revisor,-1169056.0,,,www.principia-north.dk,33355785.0,20222670.0,Ãrsrapport,,Flemming KÃ¤ehne,Thomas Valling Kristensen,Tomas Valling Kristensen,Jyske Bank,Principia North A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Svendborg,,,,,Svendborg,2014-12-31,2014-01-01,2015-03-27,Svendborg,,,62 228 228,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:5350408,indberetninger-20180424,2.5124402000000003,33355785.0,,2018-03-30T20:54:35.361Z,2015-05-29T10:00:58.222Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-52-XY,2015-05-29T10:00:58.310Z,,,,,,,,486082.0,,,,,,,,,,,,,,,,,,,,,,,,,,
33355785,2014-01-01,2014-01-01,c65,,http://regnskaber.virk.dk/58755333/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzlmLzdmL2ExL2M5ZjktNDhhMy04YWQ3LWY3NzhkMTg0NzQ1Mw.pdf,http://regnskaber.virk.dk/58755333/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2Y1LzRiL2VhLzAzOWEtNDhkMC04ZGUxLTlmZDdmODliNGZmNA.xml,1.0,7326870.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,11.0,Vestergade,5700  Svendborg,GrÃ¸nlandvej 10,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",,183172.0,Regnskabsklasse B,,2015-03-27,2010-11-23,2015-05-27,,Statsautoriseret revisor,-1169056.0,,,www.principia-north.dk,33355785.0,20222670.0,Ãrsrapport,,Flemming KÃ¤ehne,Thomas Valling Kristensen,Tomas Valling Kristensen,Jyske Bank,Principia North A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Svendborg,,,,,Svendborg,2014-12-31,2014-01-01,2015-03-27,Svendborg,,,62 228 228,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:5350408,indberetninger-20180424,2.5124402000000003,33355785.0,,2018-03-30T20:54:35.361Z,2015-05-29T10:00:58.222Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-52-XY,2015-05-29T10:00:58.310Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
33355785,2014-01-01,2014-12-31,c0,,http://regnskaber.virk.dk/58755333/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzlmLzdmL2ExL2M5ZjktNDhhMy04YWQ3LWY3NzhkMTg0NzQ1Mw.pdf,http://regnskaber.virk.dk/58755333/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2Y1LzRiL2VhLzAzOWEtNDhkMC04ZGUxLTlmZDdmODliNGZmNA.xml,1.0,7326870.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,11.0,Vestergade,5700  Svendborg,GrÃ¸nlandvej 10,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",12049.0,183172.0,Regnskabsklasse B,-128944.0,2015-03-27,2010-11-23,2015-05-27,-382291.0,Statsautoriseret revisor,-1169056.0,-9794297.0,10422746.0,www.principia-north.dk,33355785.0,20222670.0,Ãrsrapport,-45179.0,Flemming KÃ¤ehne,Thomas Valling Kristensen,Tomas Valling Kristensen,Jyske Bank,Principia North A/S,BDO Statsautoriseret revisionsaktieselskab,-382954.0,-67735.0,5487.0,-22556.0,Svendborg,-889370.0,67015.0,183910.0,246158.0,Svendborg,2014-12-31,2014-01-01,2015-03-27,Svendborg,-118325.0,-116895.0,62 228 228,Formand,RevisionspÃ¥tegning,-8403648.0,urn:ofk:oid:5350408,indberetninger-20180424,2.5124402000000003,33355785.0,,2018-03-30T20:54:35.361Z,2015-05-29T10:00:58.222Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-52-XY,2015-05-29T10:00:58.310Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
