entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,DividendPaid
10219280,2015-07-01,2016-06-30,c2,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2ViL2I0LzdmLzRjMTgtNDNiNy1iZDg0LTY5NzNiNWIwODdlZQ.xhtml,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzRlLzE3L2I1LzA5YTctNDZhMy1iMDM0LWRlZGE2YzVlOTRjZg.pdf,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzY2LzcxL2FlLzVmYmYtNGExNy04MTg3LTAzNWNjYTlhNjYyNg.xml,true,Vejle,7100.0,103.0,Fjordmarken,6000 Kolding,Birkemose AllÃ© 27-29,Regnskabsklasse B,2017-08-16,2017-08-25,3155.0,-3155.0,10219280.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jane Gustafson,Jane Gustafson,KAI HJORTHS EFTF.. JELLING ApS,Mie Blok SÃ¸lund Petersen,12947.0,Vejle,2015-07-01,2016-06-30,9792.0,9792.0,-3155.0,2017-06-30,2016-07-01,false,false,Direktionen har besluttet af fastholde fravalget af revision af Ã¥rsrapporten for det kommende regnskabsÃ¥r.,0.0,20217605.0,false,false,Ingen bistand,urn:ofk:oid:24477686,indberetninger-20180424,2.5948212,10219280.0,,2018-03-27T14:46:09.390Z,2017-09-06T06:25:16.015Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-64-CW,2017-09-06T06:25:16.279Z,,,,,,,,,,,,,,
10219280,2015-07-01,2016-06-30,c4,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2ViL2I0LzdmLzRjMTgtNDNiNy1iZDg0LTY5NzNiNWIwODdlZQ.xhtml,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzRlLzE3L2I1LzA5YTctNDZhMy1iMDM0LWRlZGE2YzVlOTRjZg.pdf,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzY2LzcxL2FlLzVmYmYtNGExNy04MTg3LTAzNWNjYTlhNjYyNg.xml,true,Vejle,7100.0,103.0,Fjordmarken,6000 Kolding,Birkemose AllÃ© 27-29,Regnskabsklasse B,2017-08-16,2017-08-25,,,10219280.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jane Gustafson,Jane Gustafson,KAI HJORTHS EFTF.. JELLING ApS,Mie Blok SÃ¸lund Petersen,,Vejle,2015-07-01,2016-06-30,78614.0,,,2017-06-30,2016-07-01,false,false,Direktionen har besluttet af fastholde fravalget af revision af Ã¥rsrapporten for det kommende regnskabsÃ¥r.,,20217605.0,false,false,Ingen bistand,urn:ofk:oid:24477686,indberetninger-20180424,2.5948212,10219280.0,,2018-03-27T14:46:09.390Z,2017-09-06T06:25:16.015Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-64-CW,2017-09-06T06:25:16.279Z,,,,,,,,,,,,,,
10219280,2015-07-01,2016-06-30,c6,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2ViL2I0LzdmLzRjMTgtNDNiNy1iZDg0LTY5NzNiNWIwODdlZQ.xhtml,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzRlLzE3L2I1LzA5YTctNDZhMy1iMDM0LWRlZGE2YzVlOTRjZg.pdf,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzY2LzcxL2FlLzVmYmYtNGExNy04MTg3LTAzNWNjYTlhNjYyNg.xml,true,Vejle,7100.0,103.0,Fjordmarken,6000 Kolding,Birkemose AllÃ© 27-29,Regnskabsklasse B,2017-08-16,2017-08-25,,,10219280.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jane Gustafson,Jane Gustafson,KAI HJORTHS EFTF.. JELLING ApS,Mie Blok SÃ¸lund Petersen,,Vejle,2015-07-01,2016-06-30,-68822.0,,,2017-06-30,2016-07-01,false,false,Direktionen har besluttet af fastholde fravalget af revision af Ã¥rsrapporten for det kommende regnskabsÃ¥r.,,20217605.0,false,false,Ingen bistand,urn:ofk:oid:24477686,indberetninger-20180424,2.5948212,10219280.0,,2018-03-27T14:46:09.390Z,2017-09-06T06:25:16.015Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-64-CW,2017-09-06T06:25:16.279Z,,,,,,,,,,,,,,
10219280,2016-06-30,2016-06-30,c8,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2ViL2I0LzdmLzRjMTgtNDNiNy1iZDg0LTY5NzNiNWIwODdlZQ.xhtml,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzRlLzE3L2I1LzA5YTctNDZhMy1iMDM0LWRlZGE2YzVlOTRjZg.pdf,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzY2LzcxL2FlLzVmYmYtNGExNy04MTg3LTAzNWNjYTlhNjYyNg.xml,true,Vejle,7100.0,103.0,Fjordmarken,6000 Kolding,Birkemose AllÃ© 27-29,Regnskabsklasse B,2017-08-16,2017-08-25,,,10219280.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jane Gustafson,Jane Gustafson,KAI HJORTHS EFTF.. JELLING ApS,Mie Blok SÃ¸lund Petersen,,Vejle,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,Direktionen har besluttet af fastholde fravalget af revision af Ã¥rsrapporten for det kommende regnskabsÃ¥r.,,20217605.0,false,false,Ingen bistand,urn:ofk:oid:24477686,indberetninger-20180424,2.5948212,10219280.0,,2018-03-27T14:46:09.390Z,2017-09-06T06:25:16.015Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-64-CW,2017-09-06T06:25:16.279Z,281739.0,272420.0,200000.0,281739.0,278614.0,281739.0,3125.0,3125.0,9319.0,78614.0,0.0,3125.0,9319.0,
10219280,2016-07-01,2016-07-01,c10,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2ViL2I0LzdmLzRjMTgtNDNiNy1iZDg0LTY5NzNiNWIwODdlZQ.xhtml,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzRlLzE3L2I1LzA5YTctNDZhMy1iMDM0LWRlZGE2YzVlOTRjZg.pdf,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzY2LzcxL2FlLzVmYmYtNGExNy04MTg3LTAzNWNjYTlhNjYyNg.xml,true,Vejle,7100.0,103.0,Fjordmarken,6000 Kolding,Birkemose AllÃ© 27-29,Regnskabsklasse B,2017-08-16,2017-08-25,,,10219280.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jane Gustafson,Jane Gustafson,KAI HJORTHS EFTF.. JELLING ApS,Mie Blok SÃ¸lund Petersen,,Vejle,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,Direktionen har besluttet af fastholde fravalget af revision af Ã¥rsrapporten for det kommende regnskabsÃ¥r.,,20217605.0,false,false,Ingen bistand,urn:ofk:oid:24477686,indberetninger-20180424,2.5948212,10219280.0,,2018-03-27T14:46:09.390Z,2017-09-06T06:25:16.015Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-64-CW,2017-09-06T06:25:16.279Z,,,,,0.0,,,,,,,,,
10219280,2016-07-01,2016-07-01,c11,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2ViL2I0LzdmLzRjMTgtNDNiNy1iZDg0LTY5NzNiNWIwODdlZQ.xhtml,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzRlLzE3L2I1LzA5YTctNDZhMy1iMDM0LWRlZGE2YzVlOTRjZg.pdf,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzY2LzcxL2FlLzVmYmYtNGExNy04MTg3LTAzNWNjYTlhNjYyNg.xml,true,Vejle,7100.0,103.0,Fjordmarken,6000 Kolding,Birkemose AllÃ© 27-29,Regnskabsklasse B,2017-08-16,2017-08-25,,,10219280.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jane Gustafson,Jane Gustafson,KAI HJORTHS EFTF.. JELLING ApS,Mie Blok SÃ¸lund Petersen,,Vejle,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,Direktionen har besluttet af fastholde fravalget af revision af Ã¥rsrapporten for det kommende regnskabsÃ¥r.,,20217605.0,false,false,Ingen bistand,urn:ofk:oid:24477686,indberetninger-20180424,2.5948212,10219280.0,,2018-03-27T14:46:09.390Z,2017-09-06T06:25:16.015Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-64-CW,2017-09-06T06:25:16.279Z,,,,,0.0,,,,,,,,,
10219280,2016-07-01,2016-07-01,c12,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2ViL2I0LzdmLzRjMTgtNDNiNy1iZDg0LTY5NzNiNWIwODdlZQ.xhtml,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzRlLzE3L2I1LzA5YTctNDZhMy1iMDM0LWRlZGE2YzVlOTRjZg.pdf,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzY2LzcxL2FlLzVmYmYtNGExNy04MTg3LTAzNWNjYTlhNjYyNg.xml,true,Vejle,7100.0,103.0,Fjordmarken,6000 Kolding,Birkemose AllÃ© 27-29,Regnskabsklasse B,2017-08-16,2017-08-25,,,10219280.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jane Gustafson,Jane Gustafson,KAI HJORTHS EFTF.. JELLING ApS,Mie Blok SÃ¸lund Petersen,,Vejle,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,Direktionen har besluttet af fastholde fravalget af revision af Ã¥rsrapporten for det kommende regnskabsÃ¥r.,,20217605.0,false,false,Ingen bistand,urn:ofk:oid:24477686,indberetninger-20180424,2.5948212,10219280.0,,2018-03-27T14:46:09.390Z,2017-09-06T06:25:16.015Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-64-CW,2017-09-06T06:25:16.279Z,,,,,78614.0,,,,,,,,,
10219280,2016-07-01,2016-07-01,c13,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2ViL2I0LzdmLzRjMTgtNDNiNy1iZDg0LTY5NzNiNWIwODdlZQ.xhtml,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzRlLzE3L2I1LzA5YTctNDZhMy1iMDM0LWRlZGE2YzVlOTRjZg.pdf,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzY2LzcxL2FlLzVmYmYtNGExNy04MTg3LTAzNWNjYTlhNjYyNg.xml,true,Vejle,7100.0,103.0,Fjordmarken,6000 Kolding,Birkemose AllÃ© 27-29,Regnskabsklasse B,2017-08-16,2017-08-25,,,10219280.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jane Gustafson,Jane Gustafson,KAI HJORTHS EFTF.. JELLING ApS,Mie Blok SÃ¸lund Petersen,,Vejle,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,Direktionen har besluttet af fastholde fravalget af revision af Ã¥rsrapporten for det kommende regnskabsÃ¥r.,,20217605.0,false,false,Ingen bistand,urn:ofk:oid:24477686,indberetninger-20180424,2.5948212,10219280.0,,2018-03-27T14:46:09.390Z,2017-09-06T06:25:16.015Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-64-CW,2017-09-06T06:25:16.279Z,,,,,278614.0,,,,,,,,,
10219280,2016-07-01,2016-07-01,c9,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2ViL2I0LzdmLzRjMTgtNDNiNy1iZDg0LTY5NzNiNWIwODdlZQ.xhtml,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzRlLzE3L2I1LzA5YTctNDZhMy1iMDM0LWRlZGE2YzVlOTRjZg.pdf,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzY2LzcxL2FlLzVmYmYtNGExNy04MTg3LTAzNWNjYTlhNjYyNg.xml,true,Vejle,7100.0,103.0,Fjordmarken,6000 Kolding,Birkemose AllÃ© 27-29,Regnskabsklasse B,2017-08-16,2017-08-25,,,10219280.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jane Gustafson,Jane Gustafson,KAI HJORTHS EFTF.. JELLING ApS,Mie Blok SÃ¸lund Petersen,,Vejle,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,Direktionen har besluttet af fastholde fravalget af revision af Ã¥rsrapporten for det kommende regnskabsÃ¥r.,,20217605.0,false,false,Ingen bistand,urn:ofk:oid:24477686,indberetninger-20180424,2.5948212,10219280.0,,2018-03-27T14:46:09.390Z,2017-09-06T06:25:16.015Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-64-CW,2017-09-06T06:25:16.279Z,,,,,200000.0,,,,,,,,,
10219280,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2ViL2I0LzdmLzRjMTgtNDNiNy1iZDg0LTY5NzNiNWIwODdlZQ.xhtml,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzRlLzE3L2I1LzA5YTctNDZhMy1iMDM0LWRlZGE2YzVlOTRjZg.pdf,http://regnskaber.virk.dk/08291201/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzY2LzcxL2FlLzVmYmYtNGExNy04MTg3LTAzNWNjYTlhNjYyNg.xml,true,Vejle,7100.0,103.0,Fjordmarken,6000 Kolding,Birkemose AllÃ© 27-29,Regnskabsklasse B,2017-08-16,2017-08-25,3215.0,-3215.0,10219280.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jane Gustafson,Jane Gustafson,KAI HJORTHS EFTF.. JELLING ApS,Mie Blok SÃ¸lund Petersen,11532.0,Vejle,2015-07-01,2016-06-30,8317.0,8317.0,-3215.0,2017-06-30,2016-07-01,false,false,Direktionen har besluttet af fastholde fravalget af revision af Ã¥rsrapporten for det kommende regnskabsÃ¥r.,0.0,20217605.0,false,false,Ingen bistand,urn:ofk:oid:24477686,indberetninger-20180424,2.5948212,10219280.0,,2018-03-27T14:46:09.390Z,2017-09-06T06:25:16.015Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-64-CW,2017-09-06T06:25:16.279Z,,,,,,,,,,,,,,78614.0
