entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
32937012,2015-01-01,2015-12-31,ID_0,,http://regnskaber.virk.dk/21073923/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzhmLzgyL2NiL2I0MTktNDBjZi04MWVhLTkwZTI1YmVkNjU0OA.pdf,http://regnskaber.virk.dk/21073923/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzJmLzhkL2M1L2M5YmYtNDIwNC1iNWRiLWQ1Zjg0NzU3MzUyOQ.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i SCHOU GROUP APS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-05-12,2010-05-26,2016-05-12,0.0,32937012.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for SCHOU GROUP APS.,Ãrsrapport,0.0,Ole Schou,SCHOU GROUP APS,ATTIRI Statsautoriseret Revisionsaktieselskab,2014-01-01,2014-12-31,0.0,"851, Aalborg",2015-12-31,2015-01-01,2016-05-12,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22351419,indberetninger-20180424,2.5097437,32937012.0,,2018-03-28T19:00:31.224Z,2016-05-12T10:36:12.572Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-76-KQ,2016-05-12T10:36:13.010Z,
32937012,2015-01-01,2015-12-31,ID_1,,http://regnskaber.virk.dk/21073923/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzhmLzgyL2NiL2I0MTktNDBjZi04MWVhLTkwZTI1YmVkNjU0OA.pdf,http://regnskaber.virk.dk/21073923/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzJmLzhkL2M1L2M5YmYtNDIwNC1iNWRiLWQ1Zjg0NzU3MzUyOQ.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i SCHOU GROUP APS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-05-12,2010-05-26,2016-05-12,0.0,32937012.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for SCHOU GROUP APS.,Ãrsrapport,0.0,Ole Schou,SCHOU GROUP APS,ATTIRI Statsautoriseret Revisionsaktieselskab,2014-01-01,2014-12-31,0.0,"851, Aalborg",2015-12-31,2015-01-01,2016-05-12,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22351419,indberetninger-20180424,2.5097437,32937012.0,,2018-03-28T19:00:31.224Z,2016-05-12T10:36:12.572Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-76-KQ,2016-05-12T10:36:13.010Z,
32937012,2015-01-01,2015-12-31,ID_2,,http://regnskaber.virk.dk/21073923/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzhmLzgyL2NiL2I0MTktNDBjZi04MWVhLTkwZTI1YmVkNjU0OA.pdf,http://regnskaber.virk.dk/21073923/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzJmLzhkL2M1L2M5YmYtNDIwNC1iNWRiLWQ1Zjg0NzU3MzUyOQ.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i SCHOU GROUP APS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-05-12,2010-05-26,2016-05-12,0.0,32937012.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for SCHOU GROUP APS.,Ãrsrapport,0.0,Ole Schou,SCHOU GROUP APS,ATTIRI Statsautoriseret Revisionsaktieselskab,2014-01-01,2014-12-31,0.0,"851, Aalborg",2015-12-31,2015-01-01,2016-05-12,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22351419,indberetninger-20180424,2.5097437,32937012.0,,2018-03-28T19:00:31.224Z,2016-05-12T10:36:12.572Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-76-KQ,2016-05-12T10:36:13.010Z,
32937012,2015-01-01,2015-12-31,ID_3,,http://regnskaber.virk.dk/21073923/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzhmLzgyL2NiL2I0MTktNDBjZi04MWVhLTkwZTI1YmVkNjU0OA.pdf,http://regnskaber.virk.dk/21073923/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzJmLzhkL2M1L2M5YmYtNDIwNC1iNWRiLWQ1Zjg0NzU3MzUyOQ.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i SCHOU GROUP APS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-05-12,2010-05-26,2016-05-12,0.0,32937012.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for SCHOU GROUP APS.,Ãrsrapport,0.0,Ole Schou,SCHOU GROUP APS,ATTIRI Statsautoriseret Revisionsaktieselskab,2014-01-01,2014-12-31,0.0,"851, Aalborg",2015-12-31,2015-01-01,2016-05-12,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22351419,indberetninger-20180424,2.5097437,32937012.0,,2018-03-28T19:00:31.224Z,2016-05-12T10:36:12.572Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-76-KQ,2016-05-12T10:36:13.010Z,Ole Schou
32937012,2015-01-01,2015-12-31,ID_4,,http://regnskaber.virk.dk/21073923/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzhmLzgyL2NiL2I0MTktNDBjZi04MWVhLTkwZTI1YmVkNjU0OA.pdf,http://regnskaber.virk.dk/21073923/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzJmLzhkL2M1L2M5YmYtNDIwNC1iNWRiLWQ1Zjg0NzU3MzUyOQ.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i SCHOU GROUP APS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-05-12,2010-05-26,2016-05-12,0.0,32937012.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for SCHOU GROUP APS.,Ãrsrapport,0.0,Ole Schou,SCHOU GROUP APS,ATTIRI Statsautoriseret Revisionsaktieselskab,2014-01-01,2014-12-31,0.0,"851, Aalborg",2015-12-31,2015-01-01,2016-05-12,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22351419,indberetninger-20180424,2.5097437,32937012.0,,2018-03-28T19:00:31.224Z,2016-05-12T10:36:12.572Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-76-KQ,2016-05-12T10:36:13.010Z,
32937012,2015-01-01,2015-12-31,ID_5,,http://regnskaber.virk.dk/21073923/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzhmLzgyL2NiL2I0MTktNDBjZi04MWVhLTkwZTI1YmVkNjU0OA.pdf,http://regnskaber.virk.dk/21073923/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzJmLzhkL2M1L2M5YmYtNDIwNC1iNWRiLWQ1Zjg0NzU3MzUyOQ.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i SCHOU GROUP APS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-05-12,2010-05-26,2016-05-12,0.0,32937012.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for SCHOU GROUP APS.,Ãrsrapport,0.0,Ole Schou,SCHOU GROUP APS,ATTIRI Statsautoriseret Revisionsaktieselskab,2014-01-01,2014-12-31,0.0,"851, Aalborg",2015-12-31,2015-01-01,2016-05-12,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22351419,indberetninger-20180424,2.5097437,32937012.0,,2018-03-28T19:00:31.224Z,2016-05-12T10:36:12.572Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-76-KQ,2016-05-12T10:36:13.010Z,
32937012,2015-01-01,2015-12-31,ID_6,,http://regnskaber.virk.dk/21073923/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzhmLzgyL2NiL2I0MTktNDBjZi04MWVhLTkwZTI1YmVkNjU0OA.pdf,http://regnskaber.virk.dk/21073923/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzJmLzhkL2M1L2M5YmYtNDIwNC1iNWRiLWQ1Zjg0NzU3MzUyOQ.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i SCHOU GROUP APS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-05-12,2010-05-26,2016-05-12,0.0,32937012.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for SCHOU GROUP APS.,Ãrsrapport,0.0,Ole Schou,SCHOU GROUP APS,ATTIRI Statsautoriseret Revisionsaktieselskab,2014-01-01,2014-12-31,0.0,"851, Aalborg",2015-12-31,2015-01-01,2016-05-12,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22351419,indberetninger-20180424,2.5097437,32937012.0,,2018-03-28T19:00:31.224Z,2016-05-12T10:36:12.572Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-76-KQ,2016-05-12T10:36:13.010Z,
32937012,2015-01-01,2015-12-31,ID_7,,http://regnskaber.virk.dk/21073923/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzhmLzgyL2NiL2I0MTktNDBjZi04MWVhLTkwZTI1YmVkNjU0OA.pdf,http://regnskaber.virk.dk/21073923/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzJmLzhkL2M1L2M5YmYtNDIwNC1iNWRiLWQ1Zjg0NzU3MzUyOQ.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i SCHOU GROUP APS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-05-12,2010-05-26,2016-05-12,0.0,32937012.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for SCHOU GROUP APS.,Ãrsrapport,0.0,Ole Schou,SCHOU GROUP APS,ATTIRI Statsautoriseret Revisionsaktieselskab,2014-01-01,2014-12-31,0.0,"851, Aalborg",2015-12-31,2015-01-01,2016-05-12,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22351419,indberetninger-20180424,2.5097437,32937012.0,,2018-03-28T19:00:31.224Z,2016-05-12T10:36:12.572Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-76-KQ,2016-05-12T10:36:13.010Z,
32937012,2015-01-01,2015-12-31,ID_8,,http://regnskaber.virk.dk/21073923/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzhmLzgyL2NiL2I0MTktNDBjZi04MWVhLTkwZTI1YmVkNjU0OA.pdf,http://regnskaber.virk.dk/21073923/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzJmLzhkL2M1L2M5YmYtNDIwNC1iNWRiLWQ1Zjg0NzU3MzUyOQ.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i SCHOU GROUP APS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-05-12,2010-05-26,2016-05-12,0.0,32937012.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for SCHOU GROUP APS.,Ãrsrapport,0.0,Ole Schou,SCHOU GROUP APS,ATTIRI Statsautoriseret Revisionsaktieselskab,2014-01-01,2014-12-31,0.0,"851, Aalborg",2015-12-31,2015-01-01,2016-05-12,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22351419,indberetninger-20180424,2.5097437,32937012.0,,2018-03-28T19:00:31.224Z,2016-05-12T10:36:12.572Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-76-KQ,2016-05-12T10:36:13.010Z,
32937012,2015-01-01,2015-12-31,ID_9,,http://regnskaber.virk.dk/21073923/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzhmLzgyL2NiL2I0MTktNDBjZi04MWVhLTkwZTI1YmVkNjU0OA.pdf,http://regnskaber.virk.dk/21073923/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzJmLzhkL2M1L2M5YmYtNDIwNC1iNWRiLWQ1Zjg0NzU3MzUyOQ.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i SCHOU GROUP APS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-05-12,2010-05-26,2016-05-12,0.0,32937012.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for SCHOU GROUP APS.,Ãrsrapport,0.0,Ole Schou,SCHOU GROUP APS,ATTIRI Statsautoriseret Revisionsaktieselskab,2014-01-01,2014-12-31,0.0,"851, Aalborg",2015-12-31,2015-01-01,2016-05-12,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22351419,indberetninger-20180424,2.5097437,32937012.0,,2018-03-28T19:00:31.224Z,2016-05-12T10:36:12.572Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-76-KQ,2016-05-12T10:36:13.010Z,
