entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
35865209,2016-07-01,2017-06-30,ID_11,,http://regnskaber.virk.dk/90256853/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzNlL2QxLzlmLzVjZjAtNGNjYy05NjAxLTg5OTJkMzNjZjE5Nw.pdf,http://regnskaber.virk.dk/90256853/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2RkLzEyLzUyL2ZkNzktNDRkOS1hMDE0LTZiMGI3M2ZhYThjYw.xml,true,"Herning, 7400",Ãstergade 12,Til den daglige ledelse i HLK KÃ¸le- og Varmeteknik ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-14,2018-11-14,2014-06-04,2018-12-04,heine@hlkv.dk,31626536.0,35865209.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for HLK KÃ¸le- og Varmeteknik ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Heine Lynge Kristensen,ANKER HÃST,Den Jyske Sparekasse,HLK KÃ¸le- og Varmeteknik ApS,"ANKER HÃST, registreret revisionsaktieselskab",Ikast,2016-07-01,2017-06-30,-96354.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2018-06-30,2017-07-01,false,2018-11-14,Herning,30 74 22 61,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26420497,indberetninger-20180424,2.5118406,35865209.0,AWd9iaX5et7j816DxT1X,2018-12-05T08:44:09.910Z,2018-12-05T08:43:49.659Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-25-KT,2018-12-05T08:43:49.867Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35865209,2016-07-01,2017-06-30,ID_8,,http://regnskaber.virk.dk/90256853/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzNlL2QxLzlmLzVjZjAtNGNjYy05NjAxLTg5OTJkMzNjZjE5Nw.pdf,http://regnskaber.virk.dk/90256853/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2RkLzEyLzUyL2ZkNzktNDRkOS1hMDE0LTZiMGI3M2ZhYThjYw.xml,true,"Herning, 7400",Ãstergade 12,Til den daglige ledelse i HLK KÃ¸le- og Varmeteknik ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-14,2018-11-14,2014-06-04,2018-12-04,heine@hlkv.dk,31626536.0,35865209.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for HLK KÃ¸le- og Varmeteknik ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Heine Lynge Kristensen,ANKER HÃST,Den Jyske Sparekasse,HLK KÃ¸le- og Varmeteknik ApS,"ANKER HÃST, registreret revisionsaktieselskab",Ikast,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2018-06-30,2017-07-01,false,2018-11-14,Herning,30 74 22 61,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26420497,indberetninger-20180424,2.5118406,35865209.0,AWd9iaX5et7j816DxT1X,2018-12-05T08:44:09.910Z,2018-12-05T08:43:49.659Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-25-KT,2018-12-05T08:43:49.867Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35865209,2016-07-01,2017-06-30,ID_9,,http://regnskaber.virk.dk/90256853/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzNlL2QxLzlmLzVjZjAtNGNjYy05NjAxLTg5OTJkMzNjZjE5Nw.pdf,http://regnskaber.virk.dk/90256853/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2RkLzEyLzUyL2ZkNzktNDRkOS1hMDE0LTZiMGI3M2ZhYThjYw.xml,true,"Herning, 7400",Ãstergade 12,Til den daglige ledelse i HLK KÃ¸le- og Varmeteknik ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-14,2018-11-14,2014-06-04,2018-12-04,heine@hlkv.dk,31626536.0,35865209.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for HLK KÃ¸le- og Varmeteknik ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Heine Lynge Kristensen,ANKER HÃST,Den Jyske Sparekasse,HLK KÃ¸le- og Varmeteknik ApS,"ANKER HÃST, registreret revisionsaktieselskab",Ikast,2016-07-01,2017-06-30,96354.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2018-06-30,2017-07-01,false,2018-11-14,Herning,30 74 22 61,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26420497,indberetninger-20180424,2.5118406,35865209.0,AWd9iaX5et7j816DxT1X,2018-12-05T08:44:09.910Z,2018-12-05T08:43:49.659Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-25-KT,2018-12-05T08:43:49.867Z,,43183.0,433430.0,645408.0,44221.0,0.0,124574.0,168795.0,28220.0,,,,,,,,,,,,,,,,,,,,,,,,,,
35865209,2017-06-30,2017-06-30,ID_5,,http://regnskaber.virk.dk/90256853/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzNlL2QxLzlmLzVjZjAtNGNjYy05NjAxLTg5OTJkMzNjZjE5Nw.pdf,http://regnskaber.virk.dk/90256853/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2RkLzEyLzUyL2ZkNzktNDRkOS1hMDE0LTZiMGI3M2ZhYThjYw.xml,true,"Herning, 7400",Ãstergade 12,Til den daglige ledelse i HLK KÃ¸le- og Varmeteknik ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-14,2018-11-14,2014-06-04,2018-12-04,heine@hlkv.dk,31626536.0,35865209.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for HLK KÃ¸le- og Varmeteknik ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Heine Lynge Kristensen,ANKER HÃST,Den Jyske Sparekasse,HLK KÃ¸le- og Varmeteknik ApS,"ANKER HÃST, registreret revisionsaktieselskab",Ikast,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2018-06-30,2017-07-01,false,2018-11-14,Herning,30 74 22 61,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26420497,indberetninger-20180424,2.5118406,35865209.0,AWd9iaX5et7j816DxT1X,2018-12-05T08:44:09.910Z,2018-12-05T08:43:49.659Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-25-KT,2018-12-05T08:43:49.867Z,,,,,,,,,,1097095.0,112150.0,50000.0,1032092.0,2419.0,31166.0,196617.0,65003.0,163000.0,1097095.0,900478.0,65003.0,78442.0,2.0,65003.0,163000.0,146617.0,302598.0,900478.0,16628.0,65402.0,869092.0,45628.0,391780.0,723355.0,
35865209,2017-07-01,2018-06-30,ID_0,,http://regnskaber.virk.dk/90256853/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzNlL2QxLzlmLzVjZjAtNGNjYy05NjAxLTg5OTJkMzNjZjE5Nw.pdf,http://regnskaber.virk.dk/90256853/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2RkLzEyLzUyL2ZkNzktNDRkOS1hMDE0LTZiMGI3M2ZhYThjYw.xml,true,"Herning, 7400",Ãstergade 12,Til den daglige ledelse i HLK KÃ¸le- og Varmeteknik ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-14,2018-11-14,2014-06-04,2018-12-04,heine@hlkv.dk,31626536.0,35865209.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for HLK KÃ¸le- og Varmeteknik ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Heine Lynge Kristensen,ANKER HÃST,Den Jyske Sparekasse,HLK KÃ¸le- og Varmeteknik ApS,"ANKER HÃST, registreret revisionsaktieselskab",Ikast,2016-07-01,2017-06-30,-8208.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2018-06-30,2017-07-01,false,2018-11-14,Herning,30 74 22 61,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26420497,indberetninger-20180424,2.5118406,35865209.0,AWd9iaX5et7j816DxT1X,2018-12-05T08:44:09.910Z,2018-12-05T08:43:49.659Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-25-KT,2018-12-05T08:43:49.867Z,,45183.0,1140593.0,1217851.0,50363.0,8672.0,-9616.0,32075.0,-1408.0,,,,,,,,,,,,,,,,,,,,,,,,,,
35865209,2017-07-01,2018-06-30,ID_1,,http://regnskaber.virk.dk/90256853/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzNlL2QxLzlmLzVjZjAtNGNjYy05NjAxLTg5OTJkMzNjZjE5Nw.pdf,http://regnskaber.virk.dk/90256853/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2RkLzEyLzUyL2ZkNzktNDRkOS1hMDE0LTZiMGI3M2ZhYThjYw.xml,true,"Herning, 7400",Ãstergade 12,Til den daglige ledelse i HLK KÃ¸le- og Varmeteknik ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-14,2018-11-14,2014-06-04,2018-12-04,heine@hlkv.dk,31626536.0,35865209.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for HLK KÃ¸le- og Varmeteknik ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Heine Lynge Kristensen,ANKER HÃST,Den Jyske Sparekasse,HLK KÃ¸le- og Varmeteknik ApS,"ANKER HÃST, registreret revisionsaktieselskab",Ikast,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2018-06-30,2017-07-01,false,2018-11-14,Herning,30 74 22 61,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26420497,indberetninger-20180424,2.5118406,35865209.0,AWd9iaX5et7j816DxT1X,2018-12-05T08:44:09.910Z,2018-12-05T08:43:49.659Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-25-KT,2018-12-05T08:43:49.867Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35865209,2017-07-01,2018-06-30,ID_10,,http://regnskaber.virk.dk/90256853/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzNlL2QxLzlmLzVjZjAtNGNjYy05NjAxLTg5OTJkMzNjZjE5Nw.pdf,http://regnskaber.virk.dk/90256853/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2RkLzEyLzUyL2ZkNzktNDRkOS1hMDE0LTZiMGI3M2ZhYThjYw.xml,true,"Herning, 7400",Ãstergade 12,Til den daglige ledelse i HLK KÃ¸le- og Varmeteknik ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-14,2018-11-14,2014-06-04,2018-12-04,heine@hlkv.dk,31626536.0,35865209.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for HLK KÃ¸le- og Varmeteknik ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Heine Lynge Kristensen,ANKER HÃST,Den Jyske Sparekasse,HLK KÃ¸le- og Varmeteknik ApS,"ANKER HÃST, registreret revisionsaktieselskab",Ikast,2016-07-01,2017-06-30,8208.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2018-06-30,2017-07-01,false,2018-11-14,Herning,30 74 22 61,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26420497,indberetninger-20180424,2.5118406,35865209.0,AWd9iaX5et7j816DxT1X,2018-12-05T08:44:09.910Z,2018-12-05T08:43:49.659Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-25-KT,2018-12-05T08:43:49.867Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35865209,2017-07-01,2018-06-30,ID_2,,http://regnskaber.virk.dk/90256853/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzNlL2QxLzlmLzVjZjAtNGNjYy05NjAxLTg5OTJkMzNjZjE5Nw.pdf,http://regnskaber.virk.dk/90256853/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2RkLzEyLzUyL2ZkNzktNDRkOS1hMDE0LTZiMGI3M2ZhYThjYw.xml,true,"Herning, 7400",Ãstergade 12,Til den daglige ledelse i HLK KÃ¸le- og Varmeteknik ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-14,2018-11-14,2014-06-04,2018-12-04,heine@hlkv.dk,31626536.0,35865209.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for HLK KÃ¸le- og Varmeteknik ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Heine Lynge Kristensen,ANKER HÃST,Den Jyske Sparekasse,HLK KÃ¸le- og Varmeteknik ApS,"ANKER HÃST, registreret revisionsaktieselskab",Ikast,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2018-06-30,2017-07-01,false,2018-11-14,Herning,30 74 22 61,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26420497,indberetninger-20180424,2.5118406,35865209.0,AWd9iaX5et7j816DxT1X,2018-12-05T08:44:09.910Z,2018-12-05T08:43:49.659Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-25-KT,2018-12-05T08:43:49.867Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35865209,2017-07-01,2018-06-30,ID_3,,http://regnskaber.virk.dk/90256853/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzNlL2QxLzlmLzVjZjAtNGNjYy05NjAxLTg5OTJkMzNjZjE5Nw.pdf,http://regnskaber.virk.dk/90256853/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2RkLzEyLzUyL2ZkNzktNDRkOS1hMDE0LTZiMGI3M2ZhYThjYw.xml,true,"Herning, 7400",Ãstergade 12,Til den daglige ledelse i HLK KÃ¸le- og Varmeteknik ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-14,2018-11-14,2014-06-04,2018-12-04,heine@hlkv.dk,31626536.0,35865209.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for HLK KÃ¸le- og Varmeteknik ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Heine Lynge Kristensen,ANKER HÃST,Den Jyske Sparekasse,HLK KÃ¸le- og Varmeteknik ApS,"ANKER HÃST, registreret revisionsaktieselskab",Ikast,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2018-06-30,2017-07-01,false,2018-11-14,Herning,30 74 22 61,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26420497,indberetninger-20180424,2.5118406,35865209.0,AWd9iaX5et7j816DxT1X,2018-12-05T08:44:09.910Z,2018-12-05T08:43:49.659Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-25-KT,2018-12-05T08:43:49.867Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35865209,2017-07-01,2018-06-30,ID_4,,http://regnskaber.virk.dk/90256853/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzNlL2QxLzlmLzVjZjAtNGNjYy05NjAxLTg5OTJkMzNjZjE5Nw.pdf,http://regnskaber.virk.dk/90256853/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2RkLzEyLzUyL2ZkNzktNDRkOS1hMDE0LTZiMGI3M2ZhYThjYw.xml,true,"Herning, 7400",Ãstergade 12,Til den daglige ledelse i HLK KÃ¸le- og Varmeteknik ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-14,2018-11-14,2014-06-04,2018-12-04,heine@hlkv.dk,31626536.0,35865209.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for HLK KÃ¸le- og Varmeteknik ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Heine Lynge Kristensen,ANKER HÃST,Den Jyske Sparekasse,HLK KÃ¸le- og Varmeteknik ApS,"ANKER HÃST, registreret revisionsaktieselskab",Ikast,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2018-06-30,2017-07-01,false,2018-11-14,Herning,30 74 22 61,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26420497,indberetninger-20180424,2.5118406,35865209.0,AWd9iaX5et7j816DxT1X,2018-12-05T08:44:09.910Z,2018-12-05T08:43:49.659Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-25-KT,2018-12-05T08:43:49.867Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heine Lynge Kristensen
