entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentDeferredTaxAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfExecutiveBoard
13881545,2017-07-01,2018-06-30,c175,,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzhkLzMwLzY0LzAzZjUtNDk3Zi1hYTQxLTE0NjhhYTc4ZmIxOA.pdf,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2I5L2JmL2UwLzJiNWItNDQzNy1iZTNhLTkzMTVmMzAyOGIwYw.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,11.0,Torvegade,6870 Ãlgod,Torvegade 7 1.,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i Vejlgaard og SÃ¸nner ApS,-28000.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,109000.0,2019-09-02,1990-01-01,2019-09-19,124000.0,116843.0,Registreret revisor,-300000.0,126000.0,992000.0,20222670.0,13881545.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Vejlgaard og SÃ¸nner ApS.,Ãrsrapport,6800000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Villy Vejlgaard,Sydbank A/S,Vejlgaard og SÃ¸nner ApS,BDO Statsautoriseret revisionsaktieselskab,7000.0,261000.0,138000.0,Ãlgod,2017-07-01,2018-06-30,538000.0,619000.0,742000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2019-06-30,2018-07-01,true,2019-09-02,Ãlgod,0.0,81000.0,119000.0,urn:ofk:oid:27838753,indberetninger-20180424,2.511658,13881545.0,AW1N-j0eIXJRhhXBN2Pi,2019-09-20T09:22:39.067Z,2019-09-20T09:21:47.167Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-63-EG,2019-09-20T09:21:47.766Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
13881545,2017-07-01,2018-06-30,c183,,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzhkLzMwLzY0LzAzZjUtNDk3Zi1hYTQxLTE0NjhhYTc4ZmIxOA.pdf,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2I5L2JmL2UwLzJiNWItNDQzNy1iZTNhLTkzMTVmMzAyOGIwYw.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,11.0,Torvegade,6870 Ãlgod,Torvegade 7 1.,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i Vejlgaard og SÃ¸nner ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-09-02,1990-01-01,2019-09-19,,116843.0,Registreret revisor,-300000.0,,,20222670.0,13881545.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Vejlgaard og SÃ¸nner ApS.,Ãrsrapport,6800000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Villy Vejlgaard,Sydbank A/S,Vejlgaard og SÃ¸nner ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,2017-07-01,2018-06-30,300000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2019-06-30,2018-07-01,true,2019-09-02,Ãlgod,,,,urn:ofk:oid:27838753,indberetninger-20180424,2.511658,13881545.0,AW1N-j0eIXJRhhXBN2Pi,2019-09-20T09:22:39.067Z,2019-09-20T09:21:47.167Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-63-EG,2019-09-20T09:21:47.766Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
13881545,2017-07-01,2018-06-30,c214,,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzhkLzMwLzY0LzAzZjUtNDk3Zi1hYTQxLTE0NjhhYTc4ZmIxOA.pdf,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2I5L2JmL2UwLzJiNWItNDQzNy1iZTNhLTkzMTVmMzAyOGIwYw.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,11.0,Torvegade,6870 Ãlgod,Torvegade 7 1.,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i Vejlgaard og SÃ¸nner ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-09-02,1990-01-01,2019-09-19,,116843.0,Registreret revisor,-300000.0,,,20222670.0,13881545.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Vejlgaard og SÃ¸nner ApS.,Ãrsrapport,6800000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Villy Vejlgaard,Sydbank A/S,Vejlgaard og SÃ¸nner ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,2017-07-01,2018-06-30,238000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2019-06-30,2018-07-01,true,2019-09-02,Ãlgod,,,,urn:ofk:oid:27838753,indberetninger-20180424,2.511658,13881545.0,AW1N-j0eIXJRhhXBN2Pi,2019-09-20T09:22:39.067Z,2019-09-20T09:21:47.167Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-63-EG,2019-09-20T09:21:47.766Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
13881545,2018-06-30,2018-06-30,c173,,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzhkLzMwLzY0LzAzZjUtNDk3Zi1hYTQxLTE0NjhhYTc4ZmIxOA.pdf,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2I5L2JmL2UwLzJiNWItNDQzNy1iZTNhLTkzMTVmMzAyOGIwYw.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,11.0,Torvegade,6870 Ãlgod,Torvegade 7 1.,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i Vejlgaard og SÃ¸nner ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-09-02,1990-01-01,2019-09-19,,116843.0,Registreret revisor,-300000.0,,,20222670.0,13881545.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Vejlgaard og SÃ¸nner ApS.,Ãrsrapport,6800000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Villy Vejlgaard,Sydbank A/S,Vejlgaard og SÃ¸nner ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2019-06-30,2018-07-01,true,2019-09-02,Ãlgod,,,,urn:ofk:oid:27838753,indberetninger-20180424,2.511658,13881545.0,AW1N-j0eIXJRhhXBN2Pi,2019-09-20T09:22:39.067Z,2019-09-20T09:21:47.167Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-63-EG,2019-09-20T09:21:47.766Z,16776000.0,201000.0,24000.0,5265000.0,13932000.0,16776000.0,11511000.0,9906000.0,9906000.0,13932000.0,2809000.0,11000.0,13932000.0,5064000.0,164000.0,2809000.0,1605000.0,830000.0,35000.0,98000.0,0.0,0.0,,,,,
13881545,2018-07-01,2018-07-01,c231,,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzhkLzMwLzY0LzAzZjUtNDk3Zi1hYTQxLTE0NjhhYTc4ZmIxOA.pdf,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2I5L2JmL2UwLzJiNWItNDQzNy1iZTNhLTkzMTVmMzAyOGIwYw.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,11.0,Torvegade,6870 Ãlgod,Torvegade 7 1.,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i Vejlgaard og SÃ¸nner ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-09-02,1990-01-01,2019-09-19,,116843.0,Registreret revisor,-300000.0,,,20222670.0,13881545.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Vejlgaard og SÃ¸nner ApS.,Ãrsrapport,6800000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Villy Vejlgaard,Sydbank A/S,Vejlgaard og SÃ¸nner ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2019-06-30,2018-07-01,true,2019-09-02,Ãlgod,,,,urn:ofk:oid:27838753,indberetninger-20180424,2.511658,13881545.0,AW1N-j0eIXJRhhXBN2Pi,2019-09-20T09:22:39.067Z,2019-09-20T09:21:47.167Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-63-EG,2019-09-20T09:21:47.766Z,,,,201000.0,,,,,,,,,,,,,,,,,,,,,,,
13881545,2018-07-01,2018-07-01,c249,,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzhkLzMwLzY0LzAzZjUtNDk3Zi1hYTQxLTE0NjhhYTc4ZmIxOA.pdf,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2I5L2JmL2UwLzJiNWItNDQzNy1iZTNhLTkzMTVmMzAyOGIwYw.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,11.0,Torvegade,6870 Ãlgod,Torvegade 7 1.,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i Vejlgaard og SÃ¸nner ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-09-02,1990-01-01,2019-09-19,,116843.0,Registreret revisor,-300000.0,,,20222670.0,13881545.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Vejlgaard og SÃ¸nner ApS.,Ãrsrapport,6800000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Villy Vejlgaard,Sydbank A/S,Vejlgaard og SÃ¸nner ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2019-06-30,2018-07-01,true,2019-09-02,Ãlgod,,,,urn:ofk:oid:27838753,indberetninger-20180424,2.511658,13881545.0,AW1N-j0eIXJRhhXBN2Pi,2019-09-20T09:22:39.067Z,2019-09-20T09:21:47.167Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-63-EG,2019-09-20T09:21:47.766Z,,,,5064589.0,,,,,,,,,,,,,,,,,,,,,,,
13881545,2018-07-01,2018-07-01,c255,,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzhkLzMwLzY0LzAzZjUtNDk3Zi1hYTQxLTE0NjhhYTc4ZmIxOA.pdf,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2I5L2JmL2UwLzJiNWItNDQzNy1iZTNhLTkzMTVmMzAyOGIwYw.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,11.0,Torvegade,6870 Ãlgod,Torvegade 7 1.,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i Vejlgaard og SÃ¸nner ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-09-02,1990-01-01,2019-09-19,,116843.0,Registreret revisor,-300000.0,,,20222670.0,13881545.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Vejlgaard og SÃ¸nner ApS.,Ãrsrapport,6800000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Villy Vejlgaard,Sydbank A/S,Vejlgaard og SÃ¸nner ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2019-06-30,2018-07-01,true,2019-09-02,Ãlgod,,,,urn:ofk:oid:27838753,indberetninger-20180424,2.511658,13881545.0,AW1N-j0eIXJRhhXBN2Pi,2019-09-20T09:22:39.067Z,2019-09-20T09:21:47.167Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-63-EG,2019-09-20T09:21:47.766Z,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
13881545,2018-07-01,2018-07-01,c522,,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzhkLzMwLzY0LzAzZjUtNDk3Zi1hYTQxLTE0NjhhYTc4ZmIxOA.pdf,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2I5L2JmL2UwLzJiNWItNDQzNy1iZTNhLTkzMTVmMzAyOGIwYw.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,11.0,Torvegade,6870 Ãlgod,Torvegade 7 1.,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i Vejlgaard og SÃ¸nner ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-09-02,1990-01-01,2019-09-19,,116843.0,Registreret revisor,-300000.0,,,20222670.0,13881545.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Vejlgaard og SÃ¸nner ApS.,Ãrsrapport,6800000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Villy Vejlgaard,Sydbank A/S,Vejlgaard og SÃ¸nner ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2019-06-30,2018-07-01,true,2019-09-02,Ãlgod,,,,urn:ofk:oid:27838753,indberetninger-20180424,2.511658,13881545.0,AW1N-j0eIXJRhhXBN2Pi,2019-09-20T09:22:39.067Z,2019-09-20T09:21:47.167Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-63-EG,2019-09-20T09:21:47.766Z,,,,,,,,,,,,,,,,,,,,,,,2480621.0,16411363.0,,,
13881545,2018-07-01,2019-06-30,c174,,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzhkLzMwLzY0LzAzZjUtNDk3Zi1hYTQxLTE0NjhhYTc4ZmIxOA.pdf,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2I5L2JmL2UwLzJiNWItNDQzNy1iZTNhLTkzMTVmMzAyOGIwYw.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,11.0,Torvegade,6870 Ãlgod,Torvegade 7 1.,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i Vejlgaard og SÃ¸nner ApS,-22000.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,20592.0,2019-09-02,1990-01-01,2019-09-19,121168.0,116843.0,Registreret revisor,-300000.0,123799.0,868910.0,20222670.0,13881545.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Vejlgaard og SÃ¸nner ApS.,Ãrsrapport,6800000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Villy Vejlgaard,Sydbank A/S,Vejlgaard og SÃ¸nner ApS,BDO Statsautoriseret revisionsaktieselskab,5397.0,483541.0,56511.0,Ãlgod,2017-07-01,2018-06-30,198321.0,196913.0,623943.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2019-06-30,2018-07-01,true,2019-09-02,Ãlgod,220.0,-1408.0,118182.0,urn:ofk:oid:27838753,indberetninger-20180424,2.511658,13881545.0,AW1N-j0eIXJRhhXBN2Pi,2019-09-20T09:22:39.067Z,2019-09-20T09:21:47.167Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-63-EG,2019-09-20T09:21:47.766Z,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed,
13881545,2018-07-01,2019-06-30,c181,,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzhkLzMwLzY0LzAzZjUtNDk3Zi1hYTQxLTE0NjhhYTc4ZmIxOA.pdf,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2I5L2JmL2UwLzJiNWItNDQzNy1iZTNhLTkzMTVmMzAyOGIwYw.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,11.0,Torvegade,6870 Ãlgod,Torvegade 7 1.,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i Vejlgaard og SÃ¸nner ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-09-02,1990-01-01,2019-09-19,,116843.0,Registreret revisor,-300000.0,,,20222670.0,13881545.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Vejlgaard og SÃ¸nner ApS.,Ãrsrapport,6800000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Villy Vejlgaard,Sydbank A/S,Vejlgaard og SÃ¸nner ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,2017-07-01,2018-06-30,300000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2019-06-30,2018-07-01,true,2019-09-02,Ãlgod,,,,urn:ofk:oid:27838753,indberetninger-20180424,2.511658,13881545.0,AW1N-j0eIXJRhhXBN2Pi,2019-09-20T09:22:39.067Z,2019-09-20T09:21:47.167Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-63-EG,2019-09-20T09:21:47.766Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
