entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,EmployeeBenefitsExpense,ExtraordinaryDividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,NumberOfEmployees,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfExecutiveBoard
13881545,2015-07-01,2016-06-30,c175,,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzhlLzcxL2UxL2EzNWYtNDQ2YS1iNjg4LTEyNjMzOGRiYzEyMQ.pdf,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2ExL2JlL2YyL2UzZmMtNGFlNi1hMDE2LWIzNGYwOGIyYzViNA.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,11.0,Torvegade,6870 Ãlgod,Torvegade 7,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i Vejlgaard og SÃ¸nner ApS,-27000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,92000.0,2017-09-12,1990-01-01,2017-09-23,132000.0,113450.0,Registreret revisor,139000.0,-300000.0,952000.0,20222670.0,13881545.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Vejlgaard og SÃ¸nner ApS.,Ãrsrapport,7689000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Villy Vejlgaard,Sydbank A/S,Vejlgaard og SÃ¸nner ApS,BDO Statsautoriseret revisionsaktieselskab,9000.0,341000.0,108000.0,Ãlgod,2015-07-01,2016-06-30,383000.0,448000.0,681000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-06-30,2016-07-01,true,2017-09-12,Ãlgod,1000.0,65000.0,129000.0,urn:ofk:oid:24529482,indberetninger-20180424,2.5116906,13881545.0,,2018-03-27T16:53:41.052Z,2017-09-26T05:04:43.358Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-90-BS,2017-09-26T05:04:43.466Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13881545,2015-07-01,2016-06-30,c179,,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzhlLzcxL2UxL2EzNWYtNDQ2YS1iNjg4LTEyNjMzOGRiYzEyMQ.pdf,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2ExL2JlL2YyL2UzZmMtNGFlNi1hMDE2LWIzNGYwOGIyYzViNA.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,11.0,Torvegade,6870 Ãlgod,Torvegade 7,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i Vejlgaard og SÃ¸nner ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-09-12,1990-01-01,2017-09-23,,113450.0,Registreret revisor,,-300000.0,,20222670.0,13881545.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Vejlgaard og SÃ¸nner ApS.,Ãrsrapport,7689000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Villy Vejlgaard,Sydbank A/S,Vejlgaard og SÃ¸nner ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,2015-07-01,2016-06-30,300000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-06-30,2016-07-01,true,2017-09-12,Ãlgod,,,,urn:ofk:oid:24529482,indberetninger-20180424,2.5116906,13881545.0,,2018-03-27T16:53:41.052Z,2017-09-26T05:04:43.358Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-90-BS,2017-09-26T05:04:43.466Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13881545,2015-07-01,2016-06-30,c195,,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzhlLzcxL2UxL2EzNWYtNDQ2YS1iNjg4LTEyNjMzOGRiYzEyMQ.pdf,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2ExL2JlL2YyL2UzZmMtNGFlNi1hMDE2LWIzNGYwOGIyYzViNA.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,11.0,Torvegade,6870 Ãlgod,Torvegade 7,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i Vejlgaard og SÃ¸nner ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-09-12,1990-01-01,2017-09-23,,113450.0,Registreret revisor,,-300000.0,,20222670.0,13881545.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Vejlgaard og SÃ¸nner ApS.,Ãrsrapport,7689000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Villy Vejlgaard,Sydbank A/S,Vejlgaard og SÃ¸nner ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,2015-07-01,2016-06-30,83000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-06-30,2016-07-01,true,2017-09-12,Ãlgod,,,,urn:ofk:oid:24529482,indberetninger-20180424,2.5116906,13881545.0,,2018-03-27T16:53:41.052Z,2017-09-26T05:04:43.358Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-90-BS,2017-09-26T05:04:43.466Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13881545,2016-06-30,2016-06-30,c172,,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzhlLzcxL2UxL2EzNWYtNDQ2YS1iNjg4LTEyNjMzOGRiYzEyMQ.pdf,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2ExL2JlL2YyL2UzZmMtNGFlNi1hMDE2LWIzNGYwOGIyYzViNA.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,11.0,Torvegade,6870 Ãlgod,Torvegade 7,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i Vejlgaard og SÃ¸nner ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-09-12,1990-01-01,2017-09-23,,113450.0,Registreret revisor,,-300000.0,,20222670.0,13881545.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Vejlgaard og SÃ¸nner ApS.,Ãrsrapport,7689000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Villy Vejlgaard,Sydbank A/S,Vejlgaard og SÃ¸nner ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-06-30,2016-07-01,true,2017-09-12,Ãlgod,,,,urn:ofk:oid:24529482,indberetninger-20180424,2.5116906,13881545.0,,2018-03-27T16:53:41.052Z,2017-09-26T05:04:43.358Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-90-BS,2017-09-26T05:04:43.466Z,17269000.0,69000.0,201000.0,4453000.0,14091000.0,17269000.0,12798000.0,11494000.0,11494000.0,14091000.0,1.0,3109000.0,423000.0,0.0,14091000.0,18000.0,18000.0,4252000.0,0.0,3109000.0,1304000.0,766000.0,0.0,115000.0,,,,,
13881545,2016-07-01,2016-07-01,c226,,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzhlLzcxL2UxL2EzNWYtNDQ2YS1iNjg4LTEyNjMzOGRiYzEyMQ.pdf,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2ExL2JlL2YyL2UzZmMtNGFlNi1hMDE2LWIzNGYwOGIyYzViNA.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,11.0,Torvegade,6870 Ãlgod,Torvegade 7,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i Vejlgaard og SÃ¸nner ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-09-12,1990-01-01,2017-09-23,,113450.0,Registreret revisor,,-300000.0,,20222670.0,13881545.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Vejlgaard og SÃ¸nner ApS.,Ãrsrapport,7689000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Villy Vejlgaard,Sydbank A/S,Vejlgaard og SÃ¸nner ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-06-30,2016-07-01,true,2017-09-12,Ãlgod,,,,urn:ofk:oid:24529482,indberetninger-20180424,2.5116906,13881545.0,,2018-03-27T16:53:41.052Z,2017-09-26T05:04:43.358Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-90-BS,2017-09-26T05:04:43.466Z,,,,201000.0,,,,,,,,,,,,,,,,,,,,,,,,,
13881545,2016-07-01,2016-07-01,c253,,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzhlLzcxL2UxL2EzNWYtNDQ2YS1iNjg4LTEyNjMzOGRiYzEyMQ.pdf,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2ExL2JlL2YyL2UzZmMtNGFlNi1hMDE2LWIzNGYwOGIyYzViNA.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,11.0,Torvegade,6870 Ãlgod,Torvegade 7,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i Vejlgaard og SÃ¸nner ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-09-12,1990-01-01,2017-09-23,,113450.0,Registreret revisor,,-300000.0,,20222670.0,13881545.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Vejlgaard og SÃ¸nner ApS.,Ãrsrapport,7689000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Villy Vejlgaard,Sydbank A/S,Vejlgaard og SÃ¸nner ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-06-30,2016-07-01,true,2017-09-12,Ãlgod,,,,urn:ofk:oid:24529482,indberetninger-20180424,2.5116906,13881545.0,,2018-03-27T16:53:41.052Z,2017-09-26T05:04:43.358Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-90-BS,2017-09-26T05:04:43.466Z,,,,4252411.0,,,,,,,,,,,,,,,,,,,,,,,,,
13881545,2016-07-01,2016-07-01,c257,,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzhlLzcxL2UxL2EzNWYtNDQ2YS1iNjg4LTEyNjMzOGRiYzEyMQ.pdf,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2ExL2JlL2YyL2UzZmMtNGFlNi1hMDE2LWIzNGYwOGIyYzViNA.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,11.0,Torvegade,6870 Ãlgod,Torvegade 7,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i Vejlgaard og SÃ¸nner ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-09-12,1990-01-01,2017-09-23,,113450.0,Registreret revisor,,-300000.0,,20222670.0,13881545.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Vejlgaard og SÃ¸nner ApS.,Ãrsrapport,7689000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Villy Vejlgaard,Sydbank A/S,Vejlgaard og SÃ¸nner ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-06-30,2016-07-01,true,2017-09-12,Ãlgod,,,,urn:ofk:oid:24529482,indberetninger-20180424,2.5116906,13881545.0,,2018-03-27T16:53:41.052Z,2017-09-26T05:04:43.358Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-90-BS,2017-09-26T05:04:43.466Z,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
13881545,2016-07-01,2016-07-01,c444,,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzhlLzcxL2UxL2EzNWYtNDQ2YS1iNjg4LTEyNjMzOGRiYzEyMQ.pdf,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2ExL2JlL2YyL2UzZmMtNGFlNi1hMDE2LWIzNGYwOGIyYzViNA.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,11.0,Torvegade,6870 Ãlgod,Torvegade 7,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i Vejlgaard og SÃ¸nner ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-09-12,1990-01-01,2017-09-23,,113450.0,Registreret revisor,,-300000.0,,20222670.0,13881545.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Vejlgaard og SÃ¸nner ApS.,Ãrsrapport,7689000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Villy Vejlgaard,Sydbank A/S,Vejlgaard og SÃ¸nner ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-06-30,2016-07-01,true,2017-09-12,Ãlgod,,,,urn:ofk:oid:24529482,indberetninger-20180424,2.5116906,13881545.0,,2018-03-27T16:53:41.052Z,2017-09-26T05:04:43.358Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-90-BS,2017-09-26T05:04:43.466Z,,,,,,,,,,,,,,,,,,,,,,,,,2253743.0,16343515.0,,,
13881545,2016-07-01,2017-06-30,c174,,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzhlLzcxL2UxL2EzNWYtNDQ2YS1iNjg4LTEyNjMzOGRiYzEyMQ.pdf,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2ExL2JlL2YyL2UzZmMtNGFlNi1hMDE2LWIzNGYwOGIyYzViNA.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,11.0,Torvegade,6870 Ãlgod,Torvegade 7,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i Vejlgaard og SÃ¸nner ApS,-14000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,206096.0,2017-09-12,1990-01-01,2017-09-23,136476.0,113450.0,Registreret revisor,125869.0,-300000.0,916617.0,20222670.0,13881545.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Vejlgaard og SÃ¸nner ApS.,Ãrsrapport,7689000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Villy Vejlgaard,Sydbank A/S,Vejlgaard og SÃ¸nner ApS,BDO Statsautoriseret revisionsaktieselskab,6829.0,257073.0,668584.0,Ãlgod,2015-07-01,2016-06-30,873687.0,1065783.0,654272.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-06-30,2016-07-01,true,2017-09-12,Ãlgod,240.0,192096.0,118800.0,urn:ofk:oid:24529482,indberetninger-20180424,2.5116906,13881545.0,,2018-03-27T16:53:41.052Z,2017-09-26T05:04:43.358Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-90-BS,2017-09-26T05:04:43.466Z,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed,
13881545,2016-07-01,2017-06-30,c178,,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzhlLzcxL2UxL2EzNWYtNDQ2YS1iNjg4LTEyNjMzOGRiYzEyMQ.pdf,http://regnskaber.virk.dk/54518831/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2ExL2JlL2YyL2UzZmMtNGFlNi1hMDE2LWIzNGYwOGIyYzViNA.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,11.0,Torvegade,6870 Ãlgod,Torvegade 7,DK-6870 Ãlgod,Torvet 2,Til kapitalejerne i Vejlgaard og SÃ¸nner ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-09-12,1990-01-01,2017-09-23,,113450.0,Registreret revisor,,-300000.0,,20222670.0,13881545.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Vejlgaard og SÃ¸nner ApS.,Ãrsrapport,7689000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Villy Vejlgaard,Sydbank A/S,Vejlgaard og SÃ¸nner ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,2015-07-01,2016-06-30,300000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-06-30,2016-07-01,true,2017-09-12,Ãlgod,,,,urn:ofk:oid:24529482,indberetninger-20180424,2.5116906,13881545.0,,2018-03-27T16:53:41.052Z,2017-09-26T05:04:43.358Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-90-BS,2017-09-26T05:04:43.466Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
