entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,DevelopmentProjectsInProgress,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
33884885,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzk1LzdhLzEwL2ZhMzktNDRlMC1hMDY3LTdlNjM5ODJhZWIzZQ.pdf,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2ZiLzMwLzMxLzAyNzgtNDYwZC04NWMyLTgwOWVjM2ViMTNkNQ.xml,true,"NÃ¦stved, 4700","Eskadronsvej 4, st.",Til den daglige ledelse i Gujar Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-23,2018-05-23,2011-09-13,2018-05-31,mail@restaurantkardemomme.dk,www.restaurantkardemomme.dk,14327746.0,33884885.0,14327746.0,mne2995,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Gujar Invest ApS.,Ãrsrapport,Bjarne  JÃ¸rgensen,Momoona Ashraf,"BJ Regnskab, registreret revisor",Sydbank,Gujar Invest ApS,"BJ Regnskab, registreret revisor",Lyngby,2016-01-01,2016-12-31,-26858.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-23,NÃ¦stved,70201048.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25844056,indberetninger-20180424,2.5124211,33884885.0,AWQMsKCJ0wkEsASkt0Mi,2018-06-17T07:41:08.123Z,2018-06-17T07:40:57.938Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-LX,2018-06-17T07:40:58.046Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33884885,2016-01-01,2016-12-31,ID_8,,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzk1LzdhLzEwL2ZhMzktNDRlMC1hMDY3LTdlNjM5ODJhZWIzZQ.pdf,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2ZiLzMwLzMxLzAyNzgtNDYwZC04NWMyLTgwOWVjM2ViMTNkNQ.xml,true,"NÃ¦stved, 4700","Eskadronsvej 4, st.",Til den daglige ledelse i Gujar Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-23,2018-05-23,2011-09-13,2018-05-31,mail@restaurantkardemomme.dk,www.restaurantkardemomme.dk,14327746.0,33884885.0,14327746.0,mne2995,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Gujar Invest ApS.,Ãrsrapport,Bjarne  JÃ¸rgensen,Momoona Ashraf,"BJ Regnskab, registreret revisor",Sydbank,Gujar Invest ApS,"BJ Regnskab, registreret revisor",Lyngby,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-23,NÃ¦stved,70201048.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25844056,indberetninger-20180424,2.5124211,33884885.0,AWQMsKCJ0wkEsASkt0Mi,2018-06-17T07:41:08.123Z,2018-06-17T07:40:57.938Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-LX,2018-06-17T07:40:58.046Z,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33884885,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzk1LzdhLzEwL2ZhMzktNDRlMC1hMDY3LTdlNjM5ODJhZWIzZQ.pdf,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2ZiLzMwLzMxLzAyNzgtNDYwZC04NWMyLTgwOWVjM2ViMTNkNQ.xml,true,"NÃ¦stved, 4700","Eskadronsvej 4, st.",Til den daglige ledelse i Gujar Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-23,2018-05-23,2011-09-13,2018-05-31,mail@restaurantkardemomme.dk,www.restaurantkardemomme.dk,14327746.0,33884885.0,14327746.0,mne2995,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Gujar Invest ApS.,Ãrsrapport,Bjarne  JÃ¸rgensen,Momoona Ashraf,"BJ Regnskab, registreret revisor",Sydbank,Gujar Invest ApS,"BJ Regnskab, registreret revisor",Lyngby,2016-01-01,2016-12-31,26858.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-23,NÃ¦stved,70201048.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25844056,indberetninger-20180424,2.5124211,33884885.0,AWQMsKCJ0wkEsASkt0Mi,2018-06-17T07:41:08.123Z,2018-06-17T07:40:57.938Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-LX,2018-06-17T07:40:58.046Z,,62910.0,1230255.0,1336142.0,51062.0,22194.0,14109.0,42977.0,-12749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33884885,2016-12-31,2016-12-31,ID_5,,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzk1LzdhLzEwL2ZhMzktNDRlMC1hMDY3LTdlNjM5ODJhZWIzZQ.pdf,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2ZiLzMwLzMxLzAyNzgtNDYwZC04NWMyLTgwOWVjM2ViMTNkNQ.xml,true,"NÃ¦stved, 4700","Eskadronsvej 4, st.",Til den daglige ledelse i Gujar Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-23,2018-05-23,2011-09-13,2018-05-31,mail@restaurantkardemomme.dk,www.restaurantkardemomme.dk,14327746.0,33884885.0,14327746.0,mne2995,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Gujar Invest ApS.,Ãrsrapport,Bjarne  JÃ¸rgensen,Momoona Ashraf,"BJ Regnskab, registreret revisor",Sydbank,Gujar Invest ApS,"BJ Regnskab, registreret revisor",Lyngby,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-23,NÃ¦stved,70201048.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25844056,indberetninger-20180424,2.5124211,33884885.0,AWQMsKCJ0wkEsASkt0Mi,2018-06-17T07:41:08.123Z,2018-06-17T07:40:57.938Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-LX,2018-06-17T07:40:58.046Z,,,,,,,,,,1086345.0,73698.0,80000.0,568027.0,80779.0,1290.0,122626.0,84000.0,-106640.0,22375.0,84000.0,19700.0,289317.0,1086345.0,1192985.0,122626.0,518318.0,804552.0,152450.0,311692.0,19700.0,-186640.0,1192985.0,336981.0,474629.0,194610.0,0.0,4000.0,51452.0,41500.0,
33884885,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzk1LzdhLzEwL2ZhMzktNDRlMC1hMDY3LTdlNjM5ODJhZWIzZQ.pdf,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2ZiLzMwLzMxLzAyNzgtNDYwZC04NWMyLTgwOWVjM2ViMTNkNQ.xml,true,"NÃ¦stved, 4700","Eskadronsvej 4, st.",Til den daglige ledelse i Gujar Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-23,2018-05-23,2011-09-13,2018-05-31,mail@restaurantkardemomme.dk,www.restaurantkardemomme.dk,14327746.0,33884885.0,14327746.0,mne2995,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Gujar Invest ApS.,Ãrsrapport,Bjarne  JÃ¸rgensen,Momoona Ashraf,"BJ Regnskab, registreret revisor",Sydbank,Gujar Invest ApS,"BJ Regnskab, registreret revisor",Lyngby,2016-01-01,2016-12-31,67177.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-23,NÃ¦stved,70201048.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25844056,indberetninger-20180424,2.5124211,33884885.0,AWQMsKCJ0wkEsASkt0Mi,2018-06-17T07:41:08.123Z,2018-06-17T07:40:57.938Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-LX,2018-06-17T07:40:58.046Z,,62910.0,1359139.0,1541903.0,22627.0,8104.0,105331.0,119854.0,38154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33884885,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzk1LzdhLzEwL2ZhMzktNDRlMC1hMDY3LTdlNjM5ODJhZWIzZQ.pdf,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2ZiLzMwLzMxLzAyNzgtNDYwZC04NWMyLTgwOWVjM2ViMTNkNQ.xml,true,"NÃ¦stved, 4700","Eskadronsvej 4, st.",Til den daglige ledelse i Gujar Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-23,2018-05-23,2011-09-13,2018-05-31,mail@restaurantkardemomme.dk,www.restaurantkardemomme.dk,14327746.0,33884885.0,14327746.0,mne2995,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Gujar Invest ApS.,Ãrsrapport,Bjarne  JÃ¸rgensen,Momoona Ashraf,"BJ Regnskab, registreret revisor",Sydbank,Gujar Invest ApS,"BJ Regnskab, registreret revisor",Lyngby,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-23,NÃ¦stved,70201048.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25844056,indberetninger-20180424,2.5124211,33884885.0,AWQMsKCJ0wkEsASkt0Mi,2018-06-17T07:41:08.123Z,2018-06-17T07:40:57.938Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-LX,2018-06-17T07:40:58.046Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33884885,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzk1LzdhLzEwL2ZhMzktNDRlMC1hMDY3LTdlNjM5ODJhZWIzZQ.pdf,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2ZiLzMwLzMxLzAyNzgtNDYwZC04NWMyLTgwOWVjM2ViMTNkNQ.xml,true,"NÃ¦stved, 4700","Eskadronsvej 4, st.",Til den daglige ledelse i Gujar Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-23,2018-05-23,2011-09-13,2018-05-31,mail@restaurantkardemomme.dk,www.restaurantkardemomme.dk,14327746.0,33884885.0,14327746.0,mne2995,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Gujar Invest ApS.,Ãrsrapport,Bjarne  JÃ¸rgensen,Momoona Ashraf,"BJ Regnskab, registreret revisor",Sydbank,Gujar Invest ApS,"BJ Regnskab, registreret revisor",Lyngby,2016-01-01,2016-12-31,-67176.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-23,NÃ¦stved,70201048.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25844056,indberetninger-20180424,2.5124211,33884885.0,AWQMsKCJ0wkEsASkt0Mi,2018-06-17T07:41:08.123Z,2018-06-17T07:40:57.938Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-LX,2018-06-17T07:40:58.046Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33884885,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzk1LzdhLzEwL2ZhMzktNDRlMC1hMDY3LTdlNjM5ODJhZWIzZQ.pdf,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2ZiLzMwLzMxLzAyNzgtNDYwZC04NWMyLTgwOWVjM2ViMTNkNQ.xml,true,"NÃ¦stved, 4700","Eskadronsvej 4, st.",Til den daglige ledelse i Gujar Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-23,2018-05-23,2011-09-13,2018-05-31,mail@restaurantkardemomme.dk,www.restaurantkardemomme.dk,14327746.0,33884885.0,14327746.0,mne2995,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Gujar Invest ApS.,Ãrsrapport,Bjarne  JÃ¸rgensen,Momoona Ashraf,"BJ Regnskab, registreret revisor",Sydbank,Gujar Invest ApS,"BJ Regnskab, registreret revisor",Lyngby,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-23,NÃ¦stved,70201048.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25844056,indberetninger-20180424,2.5124211,33884885.0,AWQMsKCJ0wkEsASkt0Mi,2018-06-17T07:41:08.123Z,2018-06-17T07:40:57.938Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-LX,2018-06-17T07:40:58.046Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33884885,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzk1LzdhLzEwL2ZhMzktNDRlMC1hMDY3LTdlNjM5ODJhZWIzZQ.pdf,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2ZiLzMwLzMxLzAyNzgtNDYwZC04NWMyLTgwOWVjM2ViMTNkNQ.xml,true,"NÃ¦stved, 4700","Eskadronsvej 4, st.",Til den daglige ledelse i Gujar Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-23,2018-05-23,2011-09-13,2018-05-31,mail@restaurantkardemomme.dk,www.restaurantkardemomme.dk,14327746.0,33884885.0,14327746.0,mne2995,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Gujar Invest ApS.,Ãrsrapport,Bjarne  JÃ¸rgensen,Momoona Ashraf,"BJ Regnskab, registreret revisor",Sydbank,Gujar Invest ApS,"BJ Regnskab, registreret revisor",Lyngby,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-23,NÃ¦stved,70201048.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25844056,indberetninger-20180424,2.5124211,33884885.0,AWQMsKCJ0wkEsASkt0Mi,2018-06-17T07:41:08.123Z,2018-06-17T07:40:57.938Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-LX,2018-06-17T07:40:58.046Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Momoona Ashraf
33884885,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzk1LzdhLzEwL2ZhMzktNDRlMC1hMDY3LTdlNjM5ODJhZWIzZQ.pdf,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2ZiLzMwLzMxLzAyNzgtNDYwZC04NWMyLTgwOWVjM2ViMTNkNQ.xml,true,"NÃ¦stved, 4700","Eskadronsvej 4, st.",Til den daglige ledelse i Gujar Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-23,2018-05-23,2011-09-13,2018-05-31,mail@restaurantkardemomme.dk,www.restaurantkardemomme.dk,14327746.0,33884885.0,14327746.0,mne2995,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Gujar Invest ApS.,Ãrsrapport,Bjarne  JÃ¸rgensen,Momoona Ashraf,"BJ Regnskab, registreret revisor",Sydbank,Gujar Invest ApS,"BJ Regnskab, registreret revisor",Lyngby,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-23,NÃ¦stved,70201048.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25844056,indberetninger-20180424,2.5124211,33884885.0,AWQMsKCJ0wkEsASkt0Mi,2018-06-17T07:41:08.123Z,2018-06-17T07:40:57.938Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-LX,2018-06-17T07:40:58.046Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
