entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DistributionCosts,EmailOfReportingEntity,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
33037139,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/93173033/Y3ZyLmRrOi8vcGRmcy8zMzAzNzEzOTtBcFM0Nzc2MjE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93173033/Y3ZyLmRrOi8veGJybHMvWC1FQUE4OEFDMy0yMDE1MDMyOV8wODQyMzlfNzYw.xml,Danmark,DK,Glamsbjerg,5620.0,13.0,Kirkebjergvej,Odense N,5270.0,27.0,BakkeskrÃ¥ningen,5220 Odense SÃ,VÃ¦bnerhatten 195,-2471422.0,Regnskabsklasse B,2015-03-29,2015-03-29,-49385.0,info@pilsmark.dk,508444.0,3031850.0,33037139.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Holmbech,Martin Meldgaard Pilsmark,FlemlÃ¸se Sparekasse,PILSMARK ApS,Kenneth Holmbech,-2599.0,30000.0,Odense,2013-01-01,2013-12-31,380547.0,508444.0,511043.0,2014-12-31,2014-01-01,127897.0,Ingen bistand,urn:ofk:oid:13692936,indberetninger-20180424,2.511692,33037139,,2018-03-30T20:44:19.002Z,2015-03-29T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-129.069,2015-03-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
33037139,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/93173033/Y3ZyLmRrOi8vcGRmcy8zMzAzNzEzOTtBcFM0Nzc2MjE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93173033/Y3ZyLmRrOi8veGJybHMvWC1FQUE4OEFDMy0yMDE1MDMyOV8wODQyMzlfNzYw.xml,Danmark,DK,Glamsbjerg,5620.0,13.0,Kirkebjergvej,Odense N,5270.0,27.0,BakkeskrÃ¥ningen,5220 Odense SÃ,VÃ¦bnerhatten 195,,Regnskabsklasse B,2015-03-29,2015-03-29,,info@pilsmark.dk,,,33037139.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Holmbech,Martin Meldgaard Pilsmark,FlemlÃ¸se Sparekasse,PILSMARK ApS,Kenneth Holmbech,,30000.0,Odense,2013-01-01,2013-12-31,75000.0,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:13692936,indberetninger-20180424,2.511692,33037139,,2018-03-30T20:44:19.002Z,2015-03-29T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-129.069,2015-03-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
33037139,2013-01-01,2013-12-31,c9,http://regnskaber.virk.dk/93173033/Y3ZyLmRrOi8vcGRmcy8zMzAzNzEzOTtBcFM0Nzc2MjE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93173033/Y3ZyLmRrOi8veGJybHMvWC1FQUE4OEFDMy0yMDE1MDMyOV8wODQyMzlfNzYw.xml,Danmark,DK,Glamsbjerg,5620.0,13.0,Kirkebjergvej,Odense N,5270.0,27.0,BakkeskrÃ¥ningen,5220 Odense SÃ,VÃ¦bnerhatten 195,,Regnskabsklasse B,2015-03-29,2015-03-29,,info@pilsmark.dk,,,33037139.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Holmbech,Martin Meldgaard Pilsmark,FlemlÃ¸se Sparekasse,PILSMARK ApS,Kenneth Holmbech,,30000.0,Odense,2013-01-01,2013-12-31,305547.0,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:13692936,indberetninger-20180424,2.511692,33037139,,2018-03-30T20:44:19.002Z,2015-03-29T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-129.069,2015-03-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
33037139,2013-12-31,2013-12-31,c11,http://regnskaber.virk.dk/93173033/Y3ZyLmRrOi8vcGRmcy8zMzAzNzEzOTtBcFM0Nzc2MjE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93173033/Y3ZyLmRrOi8veGJybHMvWC1FQUE4OEFDMy0yMDE1MDMyOV8wODQyMzlfNzYw.xml,Danmark,DK,Glamsbjerg,5620.0,13.0,Kirkebjergvej,Odense N,5270.0,27.0,BakkeskrÃ¥ningen,5220 Odense SÃ,VÃ¦bnerhatten 195,,Regnskabsklasse B,2015-03-29,2015-03-29,,info@pilsmark.dk,,,33037139.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Holmbech,Martin Meldgaard Pilsmark,FlemlÃ¸se Sparekasse,PILSMARK ApS,Kenneth Holmbech,,30000.0,Odense,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:13692936,indberetninger-20180424,2.511692,33037139,,2018-03-30T20:44:19.002Z,2015-03-29T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-129.069,2015-03-29T22:00:00.000Z,1373337.0,344251.0,80000.0,1061994.0,100011.0,505528.0,82873.0,657671.0,1373337.0,867809.0,100011.0,311343.0,533780.0,128459.0,211332.0,75000.0,657671.0,350528.0,867809.0,60072.0,110600.0,20792.0,223429.0,39280.0,
33037139,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/93173033/Y3ZyLmRrOi8vcGRmcy8zMzAzNzEzOTtBcFM0Nzc2MjE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93173033/Y3ZyLmRrOi8veGJybHMvWC1FQUE4OEFDMy0yMDE1MDMyOV8wODQyMzlfNzYw.xml,Danmark,DK,Glamsbjerg,5620.0,13.0,Kirkebjergvej,Odense N,5270.0,27.0,BakkeskrÃ¥ningen,5220 Odense SÃ,VÃ¦bnerhatten 195,-2738365.0,Regnskabsklasse B,2015-03-29,2015-03-29,-45151.0,info@pilsmark.dk,251364.0,3034905.0,33037139.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Holmbech,Martin Meldgaard Pilsmark,FlemlÃ¸se Sparekasse,PILSMARK ApS,Kenneth Holmbech,-25.0,30000.0,Odense,2013-01-01,2013-12-31,183195.0,251364.0,251389.0,2014-12-31,2014-01-01,68169.0,Ingen bistand,urn:ofk:oid:13692936,indberetninger-20180424,2.511692,33037139,,2018-03-30T20:44:19.002Z,2015-03-29T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-129.069,2015-03-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
33037139,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/93173033/Y3ZyLmRrOi8vcGRmcy8zMzAzNzEzOTtBcFM0Nzc2MjE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93173033/Y3ZyLmRrOi8veGJybHMvWC1FQUE4OEFDMy0yMDE1MDMyOV8wODQyMzlfNzYw.xml,Danmark,DK,Glamsbjerg,5620.0,13.0,Kirkebjergvej,Odense N,5270.0,27.0,BakkeskrÃ¥ningen,5220 Odense SÃ,VÃ¦bnerhatten 195,,Regnskabsklasse B,2015-03-29,2015-03-29,,info@pilsmark.dk,,,33037139.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Holmbech,Martin Meldgaard Pilsmark,FlemlÃ¸se Sparekasse,PILSMARK ApS,Kenneth Holmbech,,30000.0,Odense,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:13692936,indberetninger-20180424,2.511692,33037139,,2018-03-30T20:44:19.002Z,2015-03-29T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-129.069,2015-03-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
33037139,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/93173033/Y3ZyLmRrOi8vcGRmcy8zMzAzNzEzOTtBcFM0Nzc2MjE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93173033/Y3ZyLmRrOi8veGJybHMvWC1FQUE4OEFDMy0yMDE1MDMyOV8wODQyMzlfNzYw.xml,Danmark,DK,Glamsbjerg,5620.0,13.0,Kirkebjergvej,Odense N,5270.0,27.0,BakkeskrÃ¥ningen,5220 Odense SÃ,VÃ¦bnerhatten 195,,Regnskabsklasse B,2015-03-29,2015-03-29,,info@pilsmark.dk,,,33037139.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Holmbech,Martin Meldgaard Pilsmark,FlemlÃ¸se Sparekasse,PILSMARK ApS,Kenneth Holmbech,,30000.0,Odense,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:13692936,indberetninger-20180424,2.511692,33037139,,2018-03-30T20:44:19.002Z,2015-03-29T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-129.069,2015-03-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,Kenneth Holmbech
33037139,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/93173033/Y3ZyLmRrOi8vcGRmcy8zMzAzNzEzOTtBcFM0Nzc2MjE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93173033/Y3ZyLmRrOi8veGJybHMvWC1FQUE4OEFDMy0yMDE1MDMyOV8wODQyMzlfNzYw.xml,Danmark,DK,Glamsbjerg,5620.0,13.0,Kirkebjergvej,Odense N,5270.0,27.0,BakkeskrÃ¥ningen,5220 Odense SÃ,VÃ¦bnerhatten 195,,Regnskabsklasse B,2015-03-29,2015-03-29,,info@pilsmark.dk,,,33037139.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Holmbech,Martin Meldgaard Pilsmark,FlemlÃ¸se Sparekasse,PILSMARK ApS,Kenneth Holmbech,,30000.0,Odense,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:13692936,indberetninger-20180424,2.511692,33037139,,2018-03-30T20:44:19.002Z,2015-03-29T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-129.069,2015-03-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,Jan Pilsmark
33037139,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/93173033/Y3ZyLmRrOi8vcGRmcy8zMzAzNzEzOTtBcFM0Nzc2MjE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93173033/Y3ZyLmRrOi8veGJybHMvWC1FQUE4OEFDMy0yMDE1MDMyOV8wODQyMzlfNzYw.xml,Danmark,DK,Glamsbjerg,5620.0,13.0,Kirkebjergvej,Odense N,5270.0,27.0,BakkeskrÃ¥ningen,5220 Odense SÃ,VÃ¦bnerhatten 195,,Regnskabsklasse B,2015-03-29,2015-03-29,,info@pilsmark.dk,,,33037139.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Holmbech,Martin Meldgaard Pilsmark,FlemlÃ¸se Sparekasse,PILSMARK ApS,Kenneth Holmbech,,30000.0,Odense,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:13692936,indberetninger-20180424,2.511692,33037139,,2018-03-30T20:44:19.002Z,2015-03-29T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-129.069,2015-03-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,Martin Meldgaard Pilsmark
33037139,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/93173033/Y3ZyLmRrOi8vcGRmcy8zMzAzNzEzOTtBcFM0Nzc2MjE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/93173033/Y3ZyLmRrOi8veGJybHMvWC1FQUE4OEFDMy0yMDE1MDMyOV8wODQyMzlfNzYw.xml,Danmark,DK,Glamsbjerg,5620.0,13.0,Kirkebjergvej,Odense N,5270.0,27.0,BakkeskrÃ¥ningen,5220 Odense SÃ,VÃ¦bnerhatten 195,,Regnskabsklasse B,2015-03-29,2015-03-29,,info@pilsmark.dk,,,33037139.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Holmbech,Martin Meldgaard Pilsmark,FlemlÃ¸se Sparekasse,PILSMARK ApS,Kenneth Holmbech,,30000.0,Odense,2013-01-01,2013-12-31,85000.0,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:13692936,indberetninger-20180424,2.511692,33037139,,2018-03-30T20:44:19.002Z,2015-03-29T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-129.069,2015-03-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
