entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfEmployees,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
31419964,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzljLzhlLzVlLzE5MjgtNDYwMS04NjBiLWQyZTA1Yzk0YWFiMg.xhtml,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzUzLzczLzY1LzAyYWUtNDMwMC04MzY0LTJhMGE3Nzk2MWIxOQ.pdf,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzYxLzQzLzdlLzg0ZjEtNDI1Mi05NzRlLTQwNzcxNGMxM2Y4Zg.xml,true,Danmark,DK,DragÃ¸r,2791.0,33.0,Kronager,BagsvÃ¦rd,2880.0,83.0,HjortevÃ¦nget,2791 DragÃ¸r,Kronager 33,Til den daglige ledelse i Laubyg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-14,2018-05-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive tÃ¸mrer- og snedkervirksomhed, virksomhed under hovedentrepriser og hermed beslÃ¦gtet virksomhed, samt at drive virksomhed med kÃ¸b og salg af ejendomme og udlejning af fast ejendom.</p>",31419964.0,mne9053,1015254161.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Birkelund,Michael Laumann Hald,Michael Hald,LAUBYG ApS,Kenneth Birkelund,1.0,Kgs. Lyngby,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-14,DragÃ¸r,23232353.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25614937,indberetninger-20180424,2.5927935,31419964.0,AWOx5nFs0wkEsASktMO_,2018-05-30T16:34:30.248Z,2018-05-30T16:34:18.522Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-30-VU,2018-05-30T16:34:18.733Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31419964,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzljLzhlLzVlLzE5MjgtNDYwMS04NjBiLWQyZTA1Yzk0YWFiMg.xhtml,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzUzLzczLzY1LzAyYWUtNDMwMC04MzY0LTJhMGE3Nzk2MWIxOQ.pdf,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzYxLzQzLzdlLzg0ZjEtNDI1Mi05NzRlLTQwNzcxNGMxM2Y4Zg.xml,true,Danmark,DK,DragÃ¸r,2791.0,33.0,Kronager,BagsvÃ¦rd,2880.0,83.0,HjortevÃ¦nget,2791 DragÃ¸r,Kronager 33,Til den daglige ledelse i Laubyg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-14,2018-05-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive tÃ¸mrer- og snedkervirksomhed, virksomhed under hovedentrepriser og hermed beslÃ¦gtet virksomhed, samt at drive virksomhed med kÃ¸b og salg af ejendomme og udlejning af fast ejendom.</p>",31419964.0,mne9053,1015254161.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Birkelund,Michael Laumann Hald,Michael Hald,LAUBYG ApS,Kenneth Birkelund,,Kgs. Lyngby,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-14,DragÃ¸r,23232353.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25614937,indberetninger-20180424,2.5927935,31419964.0,AWOx5nFs0wkEsASktMO_,2018-05-30T16:34:30.248Z,2018-05-30T16:34:18.522Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-30-VU,2018-05-30T16:34:18.733Z,1.0,0.0,383007.0,402458.0,9791.0,0.0,5661.0,9660.0,19451.0,3999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31419964,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzljLzhlLzVlLzE5MjgtNDYwMS04NjBiLWQyZTA1Yzk0YWFiMg.xhtml,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzUzLzczLzY1LzAyYWUtNDMwMC04MzY0LTJhMGE3Nzk2MWIxOQ.pdf,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzYxLzQzLzdlLzg0ZjEtNDI1Mi05NzRlLTQwNzcxNGMxM2Y4Zg.xml,true,Danmark,DK,DragÃ¸r,2791.0,33.0,Kronager,BagsvÃ¦rd,2880.0,83.0,HjortevÃ¦nget,2791 DragÃ¸r,Kronager 33,Til den daglige ledelse i Laubyg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-14,2018-05-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive tÃ¸mrer- og snedkervirksomhed, virksomhed under hovedentrepriser og hermed beslÃ¦gtet virksomhed, samt at drive virksomhed med kÃ¸b og salg af ejendomme og udlejning af fast ejendom.</p>",31419964.0,mne9053,1015254161.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Birkelund,Michael Laumann Hald,Michael Hald,LAUBYG ApS,Kenneth Birkelund,,Kgs. Lyngby,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-14,DragÃ¸r,23232353.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25614937,indberetninger-20180424,2.5927935,31419964.0,AWOx5nFs0wkEsASktMO_,2018-05-30T16:34:30.248Z,2018-05-30T16:34:18.522Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-30-VU,2018-05-30T16:34:18.733Z,,,,,,,5661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31419964,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzljLzhlLzVlLzE5MjgtNDYwMS04NjBiLWQyZTA1Yzk0YWFiMg.xhtml,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzUzLzczLzY1LzAyYWUtNDMwMC04MzY0LTJhMGE3Nzk2MWIxOQ.pdf,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzYxLzQzLzdlLzg0ZjEtNDI1Mi05NzRlLTQwNzcxNGMxM2Y4Zg.xml,true,Danmark,DK,DragÃ¸r,2791.0,33.0,Kronager,BagsvÃ¦rd,2880.0,83.0,HjortevÃ¦nget,2791 DragÃ¸r,Kronager 33,Til den daglige ledelse i Laubyg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-14,2018-05-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive tÃ¸mrer- og snedkervirksomhed, virksomhed under hovedentrepriser og hermed beslÃ¦gtet virksomhed, samt at drive virksomhed med kÃ¸b og salg af ejendomme og udlejning af fast ejendom.</p>",31419964.0,mne9053,1015254161.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Birkelund,Michael Laumann Hald,Michael Hald,LAUBYG ApS,Kenneth Birkelund,1.0,Kgs. Lyngby,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-14,DragÃ¸r,23232353.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25614937,indberetninger-20180424,2.5927935,31419964.0,AWOx5nFs0wkEsASktMO_,2018-05-30T16:34:30.248Z,2018-05-30T16:34:18.522Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-30-VU,2018-05-30T16:34:18.733Z,,,,,,,,,,,468878.0,106559.0,50000.0,125000.0,448878.0,0.0,1285.0,158392.0,20000.0,30000.0,468878.0,308440.0,30000.0,20000.0,196638.0,20000.0,2046.0,2046.0,33392.0,308440.0,108249.0,312319.0,2393.0,1160.0,261034.0,,
31419964,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzljLzhlLzVlLzE5MjgtNDYwMS04NjBiLWQyZTA1Yzk0YWFiMg.xhtml,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzUzLzczLzY1LzAyYWUtNDMwMC04MzY0LTJhMGE3Nzk2MWIxOQ.pdf,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzYxLzQzLzdlLzg0ZjEtNDI1Mi05NzRlLTQwNzcxNGMxM2Y4Zg.xml,true,Danmark,DK,DragÃ¸r,2791.0,33.0,Kronager,BagsvÃ¦rd,2880.0,83.0,HjortevÃ¦nget,2791 DragÃ¸r,Kronager 33,Til den daglige ledelse i Laubyg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-14,2018-05-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive tÃ¸mrer- og snedkervirksomhed, virksomhed under hovedentrepriser og hermed beslÃ¦gtet virksomhed, samt at drive virksomhed med kÃ¸b og salg af ejendomme og udlejning af fast ejendom.</p>",31419964.0,mne9053,1015254161.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Birkelund,Michael Laumann Hald,Michael Hald,LAUBYG ApS,Kenneth Birkelund,1.0,Kgs. Lyngby,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-14,DragÃ¸r,23232353.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25614937,indberetninger-20180424,2.5927935,31419964.0,AWOx5nFs0wkEsASktMO_,2018-05-30T16:34:30.248Z,2018-05-30T16:34:18.522Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-30-VU,2018-05-30T16:34:18.733Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31419964,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzljLzhlLzVlLzE5MjgtNDYwMS04NjBiLWQyZTA1Yzk0YWFiMg.xhtml,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzUzLzczLzY1LzAyYWUtNDMwMC04MzY0LTJhMGE3Nzk2MWIxOQ.pdf,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzYxLzQzLzdlLzg0ZjEtNDI1Mi05NzRlLTQwNzcxNGMxM2Y4Zg.xml,true,Danmark,DK,DragÃ¸r,2791.0,33.0,Kronager,BagsvÃ¦rd,2880.0,83.0,HjortevÃ¦nget,2791 DragÃ¸r,Kronager 33,Til den daglige ledelse i Laubyg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-14,2018-05-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive tÃ¸mrer- og snedkervirksomhed, virksomhed under hovedentrepriser og hermed beslÃ¦gtet virksomhed, samt at drive virksomhed med kÃ¸b og salg af ejendomme og udlejning af fast ejendom.</p>",31419964.0,mne9053,1015254161.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Birkelund,Michael Laumann Hald,Michael Hald,LAUBYG ApS,Kenneth Birkelund,,Kgs. Lyngby,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-14,DragÃ¸r,23232353.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25614937,indberetninger-20180424,2.5927935,31419964.0,AWOx5nFs0wkEsASktMO_,2018-05-30T16:34:30.248Z,2018-05-30T16:34:18.522Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-30-VU,2018-05-30T16:34:18.733Z,1.0,16151.0,323417.0,285742.0,254.0,5.0,-22681.0,-54075.0,-53826.0,-31394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31419964,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzljLzhlLzVlLzE5MjgtNDYwMS04NjBiLWQyZTA1Yzk0YWFiMg.xhtml,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzUzLzczLzY1LzAyYWUtNDMwMC04MzY0LTJhMGE3Nzk2MWIxOQ.pdf,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzYxLzQzLzdlLzg0ZjEtNDI1Mi05NzRlLTQwNzcxNGMxM2Y4Zg.xml,true,Danmark,DK,DragÃ¸r,2791.0,33.0,Kronager,BagsvÃ¦rd,2880.0,83.0,HjortevÃ¦nget,2791 DragÃ¸r,Kronager 33,Til den daglige ledelse i Laubyg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-14,2018-05-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive tÃ¸mrer- og snedkervirksomhed, virksomhed under hovedentrepriser og hermed beslÃ¦gtet virksomhed, samt at drive virksomhed med kÃ¸b og salg af ejendomme og udlejning af fast ejendom.</p>",31419964.0,mne9053,1015254161.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Birkelund,Michael Laumann Hald,Michael Hald,LAUBYG ApS,Kenneth Birkelund,,Kgs. Lyngby,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-14,DragÃ¸r,23232353.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25614937,indberetninger-20180424,2.5927935,31419964.0,AWOx5nFs0wkEsASktMO_,2018-05-30T16:34:30.248Z,2018-05-30T16:34:18.522Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-30-VU,2018-05-30T16:34:18.733Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32147437.0,REVISIONSFIRMAET KENNETH BIRKELUND - REGISTRERET REVISIONSANPARTSSELSKAB
31419964,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzljLzhlLzVlLzE5MjgtNDYwMS04NjBiLWQyZTA1Yzk0YWFiMg.xhtml,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzUzLzczLzY1LzAyYWUtNDMwMC04MzY0LTJhMGE3Nzk2MWIxOQ.pdf,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzYxLzQzLzdlLzg0ZjEtNDI1Mi05NzRlLTQwNzcxNGMxM2Y4Zg.xml,true,Danmark,DK,DragÃ¸r,2791.0,33.0,Kronager,BagsvÃ¦rd,2880.0,83.0,HjortevÃ¦nget,2791 DragÃ¸r,Kronager 33,Til den daglige ledelse i Laubyg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-14,2018-05-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive tÃ¸mrer- og snedkervirksomhed, virksomhed under hovedentrepriser og hermed beslÃ¦gtet virksomhed, samt at drive virksomhed med kÃ¸b og salg af ejendomme og udlejning af fast ejendom.</p>",31419964.0,mne9053,1015254161.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Birkelund,Michael Laumann Hald,Michael Hald,LAUBYG ApS,Kenneth Birkelund,,Kgs. Lyngby,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-14,DragÃ¸r,23232353.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25614937,indberetninger-20180424,2.5927935,31419964.0,AWOx5nFs0wkEsASktMO_,2018-05-30T16:34:30.248Z,2018-05-30T16:34:18.522Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-30-VU,2018-05-30T16:34:18.733Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31419964,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzljLzhlLzVlLzE5MjgtNDYwMS04NjBiLWQyZTA1Yzk0YWFiMg.xhtml,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzUzLzczLzY1LzAyYWUtNDMwMC04MzY0LTJhMGE3Nzk2MWIxOQ.pdf,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzYxLzQzLzdlLzg0ZjEtNDI1Mi05NzRlLTQwNzcxNGMxM2Y4Zg.xml,true,Danmark,DK,DragÃ¸r,2791.0,33.0,Kronager,BagsvÃ¦rd,2880.0,83.0,HjortevÃ¦nget,2791 DragÃ¸r,Kronager 33,Til den daglige ledelse i Laubyg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-14,2018-05-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive tÃ¸mrer- og snedkervirksomhed, virksomhed under hovedentrepriser og hermed beslÃ¦gtet virksomhed, samt at drive virksomhed med kÃ¸b og salg af ejendomme og udlejning af fast ejendom.</p>",31419964.0,mne9053,1015254161.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Birkelund,Michael Laumann Hald,Michael Hald,LAUBYG ApS,Kenneth Birkelund,,Kgs. Lyngby,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-14,DragÃ¸r,23232353.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25614937,indberetninger-20180424,2.5927935,31419964.0,AWOx5nFs0wkEsASktMO_,2018-05-30T16:34:30.248Z,2018-05-30T16:34:18.522Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-30-VU,2018-05-30T16:34:18.733Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32147437.0,REVISIONSFIRMAET KENNETH BIRKELUND - REGISTRERET REVISIONSANPARTSSELSKAB
31419964,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzljLzhlLzVlLzE5MjgtNDYwMS04NjBiLWQyZTA1Yzk0YWFiMg.xhtml,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzUzLzczLzY1LzAyYWUtNDMwMC04MzY0LTJhMGE3Nzk2MWIxOQ.pdf,http://regnskaber.virk.dk/46991413/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzYxLzQzLzdlLzg0ZjEtNDI1Mi05NzRlLTQwNzcxNGMxM2Y4Zg.xml,true,Danmark,DK,DragÃ¸r,2791.0,33.0,Kronager,BagsvÃ¦rd,2880.0,83.0,HjortevÃ¦nget,2791 DragÃ¸r,Kronager 33,Til den daglige ledelse i Laubyg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-14,2018-05-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive tÃ¸mrer- og snedkervirksomhed, virksomhed under hovedentrepriser og hermed beslÃ¦gtet virksomhed, samt at drive virksomhed med kÃ¸b og salg af ejendomme og udlejning af fast ejendom.</p>",31419964.0,mne9053,1015254161.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Birkelund,Michael Laumann Hald,Michael Hald,LAUBYG ApS,Kenneth Birkelund,,Kgs. Lyngby,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-14,DragÃ¸r,23232353.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25614937,indberetninger-20180424,2.5927935,31419964.0,AWOx5nFs0wkEsASktMO_,2018-05-30T16:34:30.248Z,2018-05-30T16:34:18.522Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-30-VU,2018-05-30T16:34:18.733Z,,,,,,,-22681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
