entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
15406402,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/20460451/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzQ1Lzc2L2U4L2U0N2YtNDYwMC04Y2Y1LTkzZWM0NjM0NTE3Mw.pdf,http://regnskaber.virk.dk/20460451/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzUzLzAxLzFjL2FkNmUtNDFmOS05NTYxLTU1ODY5M2E2NTUxYQ.xml,true,"Toftlund, 6520",SÃ¸ndergade 58A,Til den daglige ledelse i H. C. Norn Holding ApS,1.0,Regnskabsklasse B,"Ãrsrapporten, der ikke er revideret, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.","Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-28,2018-02-28,2018-03-01,39040.0,100000.0,150228.0,34731764.0,15406402.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for H. C. Norn Holding ApS.,Ãrsrapport,Carsten Duus Nissen,Hans Chr. Norn,"ViaCount ApS,",Sydbank A/S,H. C. Norn Holding ApS,"ViaCount ApS,, Registreret Revisionsselskab",2046.0,126227.0,Over Jerstal,2016-01-01,2016-12-31,95780.0,135369.0,11188.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"510, Haderslev",2017-12-31,2017-01-01,false,2018-02-28,Toftlund,39589.0,74547847.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25143209,indberetninger-20180424,2.5097342,15406402.0,,2018-04-04T03:56:46.135Z,2018-03-07T10:19:13.971Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-21-VT,2018-03-07T10:19:14.329Z,,,,,,,,,,,,,,,,,,,,,
15406402,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/20460451/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzQ1Lzc2L2U4L2U0N2YtNDYwMC04Y2Y1LTkzZWM0NjM0NTE3Mw.pdf,http://regnskaber.virk.dk/20460451/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzUzLzAxLzFjL2FkNmUtNDFmOS05NTYxLTU1ODY5M2E2NTUxYQ.xml,true,"Toftlund, 6520",SÃ¸ndergade 58A,Til den daglige ledelse i H. C. Norn Holding ApS,1.0,Regnskabsklasse B,"Ãrsrapporten, der ikke er revideret, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.","Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-28,2018-02-28,2018-03-01,,,,34731764.0,15406402.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for H. C. Norn Holding ApS.,Ãrsrapport,Carsten Duus Nissen,Hans Chr. Norn,"ViaCount ApS,",Sydbank A/S,H. C. Norn Holding ApS,"ViaCount ApS,, Registreret Revisionsselskab",,,Over Jerstal,2016-01-01,2016-12-31,384220.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"510, Haderslev",2017-12-31,2017-01-01,false,2018-02-28,Toftlund,,74547847.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25143209,indberetninger-20180424,2.5097342,15406402.0,,2018-04-04T03:56:46.135Z,2018-03-07T10:19:13.971Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-21-VT,2018-03-07T10:19:14.329Z,,,,,,,,,,,,,,,,,,,,,
15406402,2016-01-01,2016-12-31,ID_14,,http://regnskaber.virk.dk/20460451/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzQ1Lzc2L2U4L2U0N2YtNDYwMC04Y2Y1LTkzZWM0NjM0NTE3Mw.pdf,http://regnskaber.virk.dk/20460451/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzUzLzAxLzFjL2FkNmUtNDFmOS05NTYxLTU1ODY5M2E2NTUxYQ.xml,true,"Toftlund, 6520",SÃ¸ndergade 58A,Til den daglige ledelse i H. C. Norn Holding ApS,1.0,Regnskabsklasse B,"Ãrsrapporten, der ikke er revideret, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.","Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-28,2018-02-28,2018-03-01,,,,34731764.0,15406402.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for H. C. Norn Holding ApS.,Ãrsrapport,Carsten Duus Nissen,Hans Chr. Norn,"ViaCount ApS,",Sydbank A/S,H. C. Norn Holding ApS,"ViaCount ApS,, Registreret Revisionsselskab",,,Over Jerstal,2016-01-01,2016-12-31,-480000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"510, Haderslev",2017-12-31,2017-01-01,false,2018-02-28,Toftlund,,74547847.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25143209,indberetninger-20180424,2.5097342,15406402.0,,2018-04-04T03:56:46.135Z,2018-03-07T10:19:13.971Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-21-VT,2018-03-07T10:19:14.329Z,,,,,,,,,,,,,,,,,,,,,
15406402,2016-12-31,2016-12-31,ID_8,,http://regnskaber.virk.dk/20460451/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzQ1Lzc2L2U4L2U0N2YtNDYwMC04Y2Y1LTkzZWM0NjM0NTE3Mw.pdf,http://regnskaber.virk.dk/20460451/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzUzLzAxLzFjL2FkNmUtNDFmOS05NTYxLTU1ODY5M2E2NTUxYQ.xml,true,"Toftlund, 6520",SÃ¸ndergade 58A,Til den daglige ledelse i H. C. Norn Holding ApS,1.0,Regnskabsklasse B,"Ãrsrapporten, der ikke er revideret, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.","Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-28,2018-02-28,2018-03-01,,,,34731764.0,15406402.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for H. C. Norn Holding ApS.,Ãrsrapport,Carsten Duus Nissen,Hans Chr. Norn,"ViaCount ApS,",Sydbank A/S,H. C. Norn Holding ApS,"ViaCount ApS,, Registreret Revisionsselskab",,,Over Jerstal,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"510, Haderslev",2017-12-31,2017-01-01,false,2018-02-28,Toftlund,,74547847.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25143209,indberetninger-20180424,2.5097342,15406402.0,,2018-04-04T03:56:46.135Z,2018-03-07T10:19:13.971Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-21-VT,2018-03-07T10:19:14.329Z,5202494.0,96565.0,200000.0,103929.0,4993024.0,1028673.0,5202494.0,73402.0,4069892.0,5098565.0,4069892.0,73402.0,1028673.0,480000.0,136068.0,136068.0,4313024.0,73402.0,7364.0,7364.0,
15406402,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/20460451/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzQ1Lzc2L2U4L2U0N2YtNDYwMC04Y2Y1LTkzZWM0NjM0NTE3Mw.pdf,http://regnskaber.virk.dk/20460451/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzUzLzAxLzFjL2FkNmUtNDFmOS05NTYxLTU1ODY5M2E2NTUxYQ.xml,true,"Toftlund, 6520",SÃ¸ndergade 58A,Til den daglige ledelse i H. C. Norn Holding ApS,1.0,Regnskabsklasse B,"Ãrsrapporten, der ikke er revideret, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.","Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-28,2018-02-28,2018-03-01,39040.0,100000.0,146903.0,34731764.0,15406402.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for H. C. Norn Holding ApS.,Ãrsrapport,Carsten Duus Nissen,Hans Chr. Norn,"ViaCount ApS,",Sydbank A/S,H. C. Norn Holding ApS,"ViaCount ApS,, Registreret Revisionsselskab",40.0,141595.0,Over Jerstal,2016-01-01,2016-12-31,118795.0,149418.0,7863.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"510, Haderslev",2017-12-31,2017-01-01,false,2018-02-28,Toftlund,30623.0,74547847.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25143209,indberetninger-20180424,2.5097342,15406402.0,,2018-04-04T03:56:46.135Z,2018-03-07T10:19:13.971Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-21-VT,2018-03-07T10:19:14.329Z,,,,,,,,,,,,,,,,,,,,,
15406402,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/20460451/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzQ1Lzc2L2U4L2U0N2YtNDYwMC04Y2Y1LTkzZWM0NjM0NTE3Mw.pdf,http://regnskaber.virk.dk/20460451/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzUzLzAxLzFjL2FkNmUtNDFmOS05NTYxLTU1ODY5M2E2NTUxYQ.xml,true,"Toftlund, 6520",SÃ¸ndergade 58A,Til den daglige ledelse i H. C. Norn Holding ApS,1.0,Regnskabsklasse B,"Ãrsrapporten, der ikke er revideret, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.","Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-28,2018-02-28,2018-03-01,,,,34731764.0,15406402.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for H. C. Norn Holding ApS.,Ãrsrapport,Carsten Duus Nissen,Hans Chr. Norn,"ViaCount ApS,",Sydbank A/S,H. C. Norn Holding ApS,"ViaCount ApS,, Registreret Revisionsselskab",,,Over Jerstal,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"510, Haderslev",2017-12-31,2017-01-01,false,2018-02-28,Toftlund,,74547847.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25143209,indberetninger-20180424,2.5097342,15406402.0,,2018-04-04T03:56:46.135Z,2018-03-07T10:19:13.971Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-21-VT,2018-03-07T10:19:14.329Z,,,,,,,,,,,,,,,,,,,,,
15406402,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/20460451/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzQ1Lzc2L2U4L2U0N2YtNDYwMC04Y2Y1LTkzZWM0NjM0NTE3Mw.pdf,http://regnskaber.virk.dk/20460451/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzUzLzAxLzFjL2FkNmUtNDFmOS05NTYxLTU1ODY5M2E2NTUxYQ.xml,true,"Toftlund, 6520",SÃ¸ndergade 58A,Til den daglige ledelse i H. C. Norn Holding ApS,1.0,Regnskabsklasse B,"Ãrsrapporten, der ikke er revideret, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.","Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-28,2018-02-28,2018-03-01,,,,34731764.0,15406402.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for H. C. Norn Holding ApS.,Ãrsrapport,Carsten Duus Nissen,Hans Chr. Norn,"ViaCount ApS,",Sydbank A/S,H. C. Norn Holding ApS,"ViaCount ApS,, Registreret Revisionsselskab",,,Over Jerstal,2016-01-01,2016-12-31,361205.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"510, Haderslev",2017-12-31,2017-01-01,false,2018-02-28,Toftlund,,74547847.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25143209,indberetninger-20180424,2.5097342,15406402.0,,2018-04-04T03:56:46.135Z,2018-03-07T10:19:13.971Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-21-VT,2018-03-07T10:19:14.329Z,,,,,,,,,,,,,,,,,,,,,
15406402,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/20460451/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzQ1Lzc2L2U4L2U0N2YtNDYwMC04Y2Y1LTkzZWM0NjM0NTE3Mw.pdf,http://regnskaber.virk.dk/20460451/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzUzLzAxLzFjL2FkNmUtNDFmOS05NTYxLTU1ODY5M2E2NTUxYQ.xml,true,"Toftlund, 6520",SÃ¸ndergade 58A,Til den daglige ledelse i H. C. Norn Holding ApS,1.0,Regnskabsklasse B,"Ãrsrapporten, der ikke er revideret, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.","Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-28,2018-02-28,2018-03-01,,,,34731764.0,15406402.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for H. C. Norn Holding ApS.,Ãrsrapport,Carsten Duus Nissen,Hans Chr. Norn,"ViaCount ApS,",Sydbank A/S,H. C. Norn Holding ApS,"ViaCount ApS,, Registreret Revisionsselskab",,,Over Jerstal,2016-01-01,2016-12-31,-480000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"510, Haderslev",2017-12-31,2017-01-01,false,2018-02-28,Toftlund,,74547847.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25143209,indberetninger-20180424,2.5097342,15406402.0,,2018-04-04T03:56:46.135Z,2018-03-07T10:19:13.971Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-21-VT,2018-03-07T10:19:14.329Z,,,,,,,,,,,,,,,,,,,,,
15406402,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/20460451/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzQ1Lzc2L2U4L2U0N2YtNDYwMC04Y2Y1LTkzZWM0NjM0NTE3Mw.pdf,http://regnskaber.virk.dk/20460451/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzUzLzAxLzFjL2FkNmUtNDFmOS05NTYxLTU1ODY5M2E2NTUxYQ.xml,true,"Toftlund, 6520",SÃ¸ndergade 58A,Til den daglige ledelse i H. C. Norn Holding ApS,1.0,Regnskabsklasse B,"Ãrsrapporten, der ikke er revideret, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.","Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-28,2018-02-28,2018-03-01,,,,34731764.0,15406402.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for H. C. Norn Holding ApS.,Ãrsrapport,Carsten Duus Nissen,Hans Chr. Norn,"ViaCount ApS,",Sydbank A/S,H. C. Norn Holding ApS,"ViaCount ApS,, Registreret Revisionsselskab",,,Over Jerstal,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"510, Haderslev",2017-12-31,2017-01-01,false,2018-02-28,Toftlund,,74547847.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25143209,indberetninger-20180424,2.5097342,15406402.0,,2018-04-04T03:56:46.135Z,2018-03-07T10:19:13.971Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-21-VT,2018-03-07T10:19:14.329Z,,,,,,,,,,,,,,,,,,,,,
15406402,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/20460451/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzQ1Lzc2L2U4L2U0N2YtNDYwMC04Y2Y1LTkzZWM0NjM0NTE3Mw.pdf,http://regnskaber.virk.dk/20460451/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzUzLzAxLzFjL2FkNmUtNDFmOS05NTYxLTU1ODY5M2E2NTUxYQ.xml,true,"Toftlund, 6520",SÃ¸ndergade 58A,Til den daglige ledelse i H. C. Norn Holding ApS,1.0,Regnskabsklasse B,"Ãrsrapporten, der ikke er revideret, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.","Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-28,2018-02-28,2018-03-01,,,,34731764.0,15406402.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for H. C. Norn Holding ApS.,Ãrsrapport,Carsten Duus Nissen,Hans Chr. Norn,"ViaCount ApS,",Sydbank A/S,H. C. Norn Holding ApS,"ViaCount ApS,, Registreret Revisionsselskab",,,Over Jerstal,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"510, Haderslev",2017-12-31,2017-01-01,false,2018-02-28,Toftlund,,74547847.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25143209,indberetninger-20180424,2.5097342,15406402.0,,2018-04-04T03:56:46.135Z,2018-03-07T10:19:13.971Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-21-VT,2018-03-07T10:19:14.329Z,,,,,,,,,,,,,,,,,,,,,
