entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
32309402,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/20490323/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzQzLzNiL2ZkLzU5NjYtNDExOC05ZDliLWJhYjQ3OTM3YmVmZA.pdf,http://regnskaber.virk.dk/20490323/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2RiLzlmL2Y5LzAwM2YtNDVjZi1iYTZkLTg3MDZlYjM1ZDI2MA.xml,true,"2860, SÃ¸borg",SÃ¸borg Hovedgade 94B,Til den daglige ledelse i Fyn IT ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-29,2018-05-29,2014-06-16,2018-05-29,361062.0,1293497.0,2284318.0,37048755.0,32309402.0,37048755.0,mne8631,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Fyn IT ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",BjÃ¸rn LundskÃ¦r,Jens JÃ¸rgen Lykkegaard Hansen,City Revision A/S,Fyn IT ApS,"City Revision A/S, Godkendte revisorer",31287.0,1486.0,Haarby,2016-01-01,2016-12-31,466875.0,599958.0,629759.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-29,SÃ¸borg,133083.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25582997,indberetninger-20180424,2.5124266,32309402.0,AWOr6YlF0wkEsASktIHu,2018-05-29T12:41:08.287Z,2018-05-29T12:39:58.320Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-98-AN,2018-05-29T12:39:58.496Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32309402,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/20490323/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzQzLzNiL2ZkLzU5NjYtNDExOC05ZDliLWJhYjQ3OTM3YmVmZA.pdf,http://regnskaber.virk.dk/20490323/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2RiLzlmL2Y5LzAwM2YtNDVjZi1iYTZkLTg3MDZlYjM1ZDI2MA.xml,true,"2860, SÃ¸borg",SÃ¸borg Hovedgade 94B,Til den daglige ledelse i Fyn IT ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-29,2018-05-29,2014-06-16,2018-05-29,,,,37048755.0,32309402.0,37048755.0,mne8631,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Fyn IT ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",BjÃ¸rn LundskÃ¦r,Jens JÃ¸rgen Lykkegaard Hansen,City Revision A/S,Fyn IT ApS,"City Revision A/S, Godkendte revisorer",,,Haarby,2016-01-01,2016-12-31,-266875.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-29,SÃ¸borg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25582997,indberetninger-20180424,2.5124266,32309402.0,AWOr6YlF0wkEsASktIHu,2018-05-29T12:41:08.287Z,2018-05-29T12:39:58.320Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-98-AN,2018-05-29T12:39:58.496Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32309402,2016-01-01,2016-12-31,ID_14,,http://regnskaber.virk.dk/20490323/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzQzLzNiL2ZkLzU5NjYtNDExOC05ZDliLWJhYjQ3OTM3YmVmZA.pdf,http://regnskaber.virk.dk/20490323/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2RiLzlmL2Y5LzAwM2YtNDVjZi1iYTZkLTg3MDZlYjM1ZDI2MA.xml,true,"2860, SÃ¸borg",SÃ¸borg Hovedgade 94B,Til den daglige ledelse i Fyn IT ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-29,2018-05-29,2014-06-16,2018-05-29,,,,37048755.0,32309402.0,37048755.0,mne8631,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Fyn IT ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",BjÃ¸rn LundskÃ¦r,Jens JÃ¸rgen Lykkegaard Hansen,City Revision A/S,Fyn IT ApS,"City Revision A/S, Godkendte revisorer",,,Haarby,2016-01-01,2016-12-31,-200000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-29,SÃ¸borg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25582997,indberetninger-20180424,2.5124266,32309402.0,AWOr6YlF0wkEsASktIHu,2018-05-29T12:41:08.287Z,2018-05-29T12:39:58.320Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-98-AN,2018-05-29T12:39:58.496Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32309402,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/20490323/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzQzLzNiL2ZkLzU5NjYtNDExOC05ZDliLWJhYjQ3OTM3YmVmZA.pdf,http://regnskaber.virk.dk/20490323/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2RiLzlmL2Y5LzAwM2YtNDVjZi1iYTZkLTg3MDZlYjM1ZDI2MA.xml,true,"2860, SÃ¸borg",SÃ¸borg Hovedgade 94B,Til den daglige ledelse i Fyn IT ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-29,2018-05-29,2014-06-16,2018-05-29,,,,37048755.0,32309402.0,37048755.0,mne8631,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Fyn IT ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",BjÃ¸rn LundskÃ¦r,Jens JÃ¸rgen Lykkegaard Hansen,City Revision A/S,Fyn IT ApS,"City Revision A/S, Godkendte revisorer",,,Haarby,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-29,SÃ¸borg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25582997,indberetninger-20180424,2.5124266,32309402.0,AWOr6YlF0wkEsASktIHu,2018-05-29T12:41:08.287Z,2018-05-29T12:39:58.320Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-98-AN,2018-05-29T12:39:58.496Z,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32309402,2016-12-31,2016-12-31,ID_7,,http://regnskaber.virk.dk/20490323/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzQzLzNiL2ZkLzU5NjYtNDExOC05ZDliLWJhYjQ3OTM3YmVmZA.pdf,http://regnskaber.virk.dk/20490323/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2RiLzlmL2Y5LzAwM2YtNDVjZi1iYTZkLTg3MDZlYjM1ZDI2MA.xml,true,"2860, SÃ¸borg",SÃ¸borg Hovedgade 94B,Til den daglige ledelse i Fyn IT ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-29,2018-05-29,2014-06-16,2018-05-29,,,,37048755.0,32309402.0,37048755.0,mne8631,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Fyn IT ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",BjÃ¸rn LundskÃ¦r,Jens JÃ¸rgen Lykkegaard Hansen,City Revision A/S,Fyn IT ApS,"City Revision A/S, Godkendte revisorer",,,Haarby,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-29,SÃ¸borg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25582997,indberetninger-20180424,2.5124266,32309402.0,AWOr6YlF0wkEsASktIHu,2018-05-29T12:41:08.287Z,2018-05-29T12:39:58.320Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-98-AN,2018-05-29T12:39:58.496Z,,44167.0,2677327.0,718762.0,0.0,50000.0,2110892.0,30604.0,0.0,1217345.0,428738.0,44167.0,90000.0,2677327.0,1459982.0,3530.0,566435.0,3530.0,337345.0,518738.0,200000.0,967345.0,1459982.0,271992.0,1392130.0,142068.0,0.0,708577.0,1361526.0,,
32309402,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/20490323/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzQzLzNiL2ZkLzU5NjYtNDExOC05ZDliLWJhYjQ3OTM3YmVmZA.pdf,http://regnskaber.virk.dk/20490323/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2RiLzlmL2Y5LzAwM2YtNDVjZi1iYTZkLTg3MDZlYjM1ZDI2MA.xml,true,"2860, SÃ¸borg",SÃ¸borg Hovedgade 94B,Til den daglige ledelse i Fyn IT ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-29,2018-05-29,2014-06-16,2018-05-29,309394.0,1772697.0,2294256.0,37048755.0,32309402.0,37048755.0,mne8631,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Fyn IT ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",BjÃ¸rn LundskÃ¦r,Jens JÃ¸rgen Lykkegaard Hansen,City Revision A/S,Fyn IT ApS,"City Revision A/S, Godkendte revisorer",1230.0,17503.0,Haarby,2016-01-01,2016-12-31,164275.0,228438.0,212165.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-29,SÃ¸borg,64163.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25582997,indberetninger-20180424,2.5124266,32309402.0,AWOr6YlF0wkEsASktIHu,2018-05-29T12:41:08.287Z,2018-05-29T12:39:58.320Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-98-AN,2018-05-29T12:39:58.496Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32309402,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/20490323/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzQzLzNiL2ZkLzU5NjYtNDExOC05ZDliLWJhYjQ3OTM3YmVmZA.pdf,http://regnskaber.virk.dk/20490323/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2RiLzlmL2Y5LzAwM2YtNDVjZi1iYTZkLTg3MDZlYjM1ZDI2MA.xml,true,"2860, SÃ¸borg",SÃ¸borg Hovedgade 94B,Til den daglige ledelse i Fyn IT ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-29,2018-05-29,2014-06-16,2018-05-29,,,,37048755.0,32309402.0,37048755.0,mne8631,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Fyn IT ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",BjÃ¸rn LundskÃ¦r,Jens JÃ¸rgen Lykkegaard Hansen,City Revision A/S,Fyn IT ApS,"City Revision A/S, Godkendte revisorer",,,Haarby,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-29,SÃ¸borg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25582997,indberetninger-20180424,2.5124266,32309402.0,AWOr6YlF0wkEsASktIHu,2018-05-29T12:41:08.287Z,2018-05-29T12:39:58.320Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-98-AN,2018-05-29T12:39:58.496Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32309402,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/20490323/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzQzLzNiL2ZkLzU5NjYtNDExOC05ZDliLWJhYjQ3OTM3YmVmZA.pdf,http://regnskaber.virk.dk/20490323/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2RiLzlmL2Y5LzAwM2YtNDVjZi1iYTZkLTg3MDZlYjM1ZDI2MA.xml,true,"2860, SÃ¸borg",SÃ¸borg Hovedgade 94B,Til den daglige ledelse i Fyn IT ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-29,2018-05-29,2014-06-16,2018-05-29,,,,37048755.0,32309402.0,37048755.0,mne8631,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Fyn IT ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",BjÃ¸rn LundskÃ¦r,Jens JÃ¸rgen Lykkegaard Hansen,City Revision A/S,Fyn IT ApS,"City Revision A/S, Godkendte revisorer",,,Haarby,2016-01-01,2016-12-31,-164275.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-29,SÃ¸borg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25582997,indberetninger-20180424,2.5124266,32309402.0,AWOr6YlF0wkEsASktIHu,2018-05-29T12:41:08.287Z,2018-05-29T12:39:58.320Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-98-AN,2018-05-29T12:39:58.496Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32309402,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/20490323/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzQzLzNiL2ZkLzU5NjYtNDExOC05ZDliLWJhYjQ3OTM3YmVmZA.pdf,http://regnskaber.virk.dk/20490323/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2RiLzlmL2Y5LzAwM2YtNDVjZi1iYTZkLTg3MDZlYjM1ZDI2MA.xml,true,"2860, SÃ¸borg",SÃ¸borg Hovedgade 94B,Til den daglige ledelse i Fyn IT ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-29,2018-05-29,2014-06-16,2018-05-29,,,,37048755.0,32309402.0,37048755.0,mne8631,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Fyn IT ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",BjÃ¸rn LundskÃ¦r,Jens JÃ¸rgen Lykkegaard Hansen,City Revision A/S,Fyn IT ApS,"City Revision A/S, Godkendte revisorer",,,Haarby,2016-01-01,2016-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-29,SÃ¸borg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25582997,indberetninger-20180424,2.5124266,32309402.0,AWOr6YlF0wkEsASktIHu,2018-05-29T12:41:08.287Z,2018-05-29T12:39:58.320Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-98-AN,2018-05-29T12:39:58.496Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32309402,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/20490323/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzQzLzNiL2ZkLzU5NjYtNDExOC05ZDliLWJhYjQ3OTM3YmVmZA.pdf,http://regnskaber.virk.dk/20490323/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2RiLzlmL2Y5LzAwM2YtNDVjZi1iYTZkLTg3MDZlYjM1ZDI2MA.xml,true,"2860, SÃ¸borg",SÃ¸borg Hovedgade 94B,Til den daglige ledelse i Fyn IT ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-29,2018-05-29,2014-06-16,2018-05-29,,,,37048755.0,32309402.0,37048755.0,mne8631,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Fyn IT ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",BjÃ¸rn LundskÃ¦r,Jens JÃ¸rgen Lykkegaard Hansen,City Revision A/S,Fyn IT ApS,"City Revision A/S, Godkendte revisorer",,,Haarby,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-29,SÃ¸borg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25582997,indberetninger-20180424,2.5124266,32309402.0,AWOr6YlF0wkEsASktIHu,2018-05-29T12:41:08.287Z,2018-05-29T12:39:58.320Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-98-AN,2018-05-29T12:39:58.496Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
