entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividend,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables
33639864,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzE1LzViL2Y3Lzc2YmMtNGVlMy1iMWI1LTg1MDNkMTI1NTU3Mg.xhtml,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzczLzgwL2QzLzg1M2QtNGEwMS05OWY5LTVhMzEyM2YxOTgzNg.pdf,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2U3L2NjLzQ0L2E5ZmQtNDE2Mi04NGY4LTUxMGZmNTk4ZTdhOA.xml,true,Odense S,5260.0,2.0,Kildebakken,5000.0,Solsikkevej 17 A,5641.0,Regnskabsklasse B,2018-05-31,2018-06-01,128407.0,33639864.0,134048.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Jessen,Per Jessen,PER JESSEN HOLDING ApS,Keld Rasmussen,106100.0,Odense,2016-01-01,2016-12-31,227090.0,234507.0,128407.0,2017-12-31,2017-01-01,false,false,"Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r, og erklÃ¦rer at selskabet opfylder betingelserne.",7417.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:25682698,indberetninger-20180424,2.5949445,33639864.0,AWO8rg720wkEsASktUHz,2018-06-01T18:48:59.062Z,2018-06-01T18:48:32.941Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-30-NX,2018-06-01T18:48:33.172Z,,,,,,,,,,,,,,,,,,,,
33639864,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzE1LzViL2Y3Lzc2YmMtNGVlMy1iMWI1LTg1MDNkMTI1NTU3Mg.xhtml,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzczLzgwL2QzLzg1M2QtNGEwMS05OWY5LTVhMzEyM2YxOTgzNg.pdf,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2U3L2NjLzQ0L2E5ZmQtNDE2Mi04NGY4LTUxMGZmNTk4ZTdhOA.xml,true,Odense S,5260.0,2.0,Kildebakken,5000.0,Solsikkevej 17 A,,Regnskabsklasse B,2018-05-31,2018-06-01,,33639864.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Jessen,Per Jessen,PER JESSEN HOLDING ApS,Keld Rasmussen,,Odense,2016-01-01,2016-12-31,50600.0,,,2017-12-31,2017-01-01,false,false,"Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r, og erklÃ¦rer at selskabet opfylder betingelserne.",,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:25682698,indberetninger-20180424,2.5949445,33639864.0,AWO8rg720wkEsASktUHz,2018-06-01T18:48:59.062Z,2018-06-01T18:48:32.941Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-30-NX,2018-06-01T18:48:33.172Z,,,,,,,,,,,,,,,,,,,,
33639864,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzE1LzViL2Y3Lzc2YmMtNGVlMy1iMWI1LTg1MDNkMTI1NTU3Mg.xhtml,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzczLzgwL2QzLzg1M2QtNGEwMS05OWY5LTVhMzEyM2YxOTgzNg.pdf,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2U3L2NjLzQ0L2E5ZmQtNDE2Mi04NGY4LTUxMGZmNTk4ZTdhOA.xml,true,Odense S,5260.0,2.0,Kildebakken,5000.0,Solsikkevej 17 A,,Regnskabsklasse B,2018-05-31,2018-06-01,,33639864.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Jessen,Per Jessen,PER JESSEN HOLDING ApS,Keld Rasmussen,,Odense,2016-01-01,2016-12-31,134048.0,,,2017-12-31,2017-01-01,false,false,"Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r, og erklÃ¦rer at selskabet opfylder betingelserne.",,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:25682698,indberetninger-20180424,2.5949445,33639864.0,AWO8rg720wkEsASktUHz,2018-06-01T18:48:59.062Z,2018-06-01T18:48:32.941Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-30-NX,2018-06-01T18:48:33.172Z,,,,,,,,,,,,,,,,,,,,
33639864,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzE1LzViL2Y3Lzc2YmMtNGVlMy1iMWI1LTg1MDNkMTI1NTU3Mg.xhtml,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzczLzgwL2QzLzg1M2QtNGEwMS05OWY5LTVhMzEyM2YxOTgzNg.pdf,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2U3L2NjLzQ0L2E5ZmQtNDE2Mi04NGY4LTUxMGZmNTk4ZTdhOA.xml,true,Odense S,5260.0,2.0,Kildebakken,5000.0,Solsikkevej 17 A,,Regnskabsklasse B,2018-05-31,2018-06-01,,33639864.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Jessen,Per Jessen,PER JESSEN HOLDING ApS,Keld Rasmussen,,Odense,2016-01-01,2016-12-31,42442.0,,,2017-12-31,2017-01-01,false,false,"Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r, og erklÃ¦rer at selskabet opfylder betingelserne.",,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:25682698,indberetninger-20180424,2.5949445,33639864.0,AWO8rg720wkEsASktUHz,2018-06-01T18:48:59.062Z,2018-06-01T18:48:32.941Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-30-NX,2018-06-01T18:48:33.172Z,,,,,,,,,,,,,,,,,,,,
33639864,2016-12-31,2016-12-31,c10,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzE1LzViL2Y3Lzc2YmMtNGVlMy1iMWI1LTg1MDNkMTI1NTU3Mg.xhtml,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzczLzgwL2QzLzg1M2QtNGEwMS05OWY5LTVhMzEyM2YxOTgzNg.pdf,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2U3L2NjLzQ0L2E5ZmQtNDE2Mi04NGY4LTUxMGZmNTk4ZTdhOA.xml,true,Odense S,5260.0,2.0,Kildebakken,5000.0,Solsikkevej 17 A,,Regnskabsklasse B,2018-05-31,2018-06-01,,33639864.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Jessen,Per Jessen,PER JESSEN HOLDING ApS,Keld Rasmussen,,Odense,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,"Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r, og erklÃ¦rer at selskabet opfylder betingelserne.",,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:25682698,indberetninger-20180424,2.5949445,33639864.0,AWO8rg720wkEsASktUHz,2018-06-01T18:48:59.062Z,2018-06-01T18:48:32.941Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-30-NX,2018-06-01T18:48:33.172Z,514824.0,102473.0,80000.0,302473.0,453807.0,514824.0,61017.0,212351.0,212351.0,212351.0,3000.0,50000.0,50600.0,-50600.0,454351.0,-29944.0,61017.0,200000.0,150000.0,7417.0
33639864,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzE1LzViL2Y3Lzc2YmMtNGVlMy1iMWI1LTg1MDNkMTI1NTU3Mg.xhtml,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzczLzgwL2QzLzg1M2QtNGEwMS05OWY5LTVhMzEyM2YxOTgzNg.pdf,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2U3L2NjLzQ0L2E5ZmQtNDE2Mi04NGY4LTUxMGZmNTk4ZTdhOA.xml,true,Odense S,5260.0,2.0,Kildebakken,5000.0,Solsikkevej 17 A,3403.0,Regnskabsklasse B,2018-05-31,2018-06-01,95141.0,33639864.0,98544.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Jessen,Per Jessen,PER JESSEN HOLDING ApS,Keld Rasmussen,235200.0,Odense,2016-01-01,2016-12-31,337758.0,330341.0,95141.0,2017-12-31,2017-01-01,false,false,"Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r, og erklÃ¦rer at selskabet opfylder betingelserne.",-7417.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:25682698,indberetninger-20180424,2.5949445,33639864.0,AWO8rg720wkEsASktUHz,2018-06-01T18:48:59.062Z,2018-06-01T18:48:32.941Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-30-NX,2018-06-01T18:48:33.172Z,,,,,,,,,,,,,,,,,,,,
33639864,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzE1LzViL2Y3Lzc2YmMtNGVlMy1iMWI1LTg1MDNkMTI1NTU3Mg.xhtml,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzczLzgwL2QzLzg1M2QtNGEwMS05OWY5LTVhMzEyM2YxOTgzNg.pdf,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2U3L2NjLzQ0L2E5ZmQtNDE2Mi04NGY4LTUxMGZmNTk4ZTdhOA.xml,true,Odense S,5260.0,2.0,Kildebakken,5000.0,Solsikkevej 17 A,,Regnskabsklasse B,2018-05-31,2018-06-01,,33639864.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Jessen,Per Jessen,PER JESSEN HOLDING ApS,Keld Rasmussen,,Odense,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,"Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r, og erklÃ¦rer at selskabet opfylder betingelserne.",,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:25682698,indberetninger-20180424,2.5949445,33639864.0,AWO8rg720wkEsASktUHz,2018-06-01T18:48:59.062Z,2018-06-01T18:48:32.941Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-30-NX,2018-06-01T18:48:33.172Z,,,,,,,,,,,,,,,,,,,,
33639864,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzE1LzViL2Y3Lzc2YmMtNGVlMy1iMWI1LTg1MDNkMTI1NTU3Mg.xhtml,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzczLzgwL2QzLzg1M2QtNGEwMS05OWY5LTVhMzEyM2YxOTgzNg.pdf,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2U3L2NjLzQ0L2E5ZmQtNDE2Mi04NGY4LTUxMGZmNTk4ZTdhOA.xml,true,Odense S,5260.0,2.0,Kildebakken,5000.0,Solsikkevej 17 A,,Regnskabsklasse B,2018-05-31,2018-06-01,,33639864.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Jessen,Per Jessen,PER JESSEN HOLDING ApS,Keld Rasmussen,,Odense,2016-01-01,2016-12-31,200000.0,,,2017-12-31,2017-01-01,false,false,"Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r, og erklÃ¦rer at selskabet opfylder betingelserne.",,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:25682698,indberetninger-20180424,2.5949445,33639864.0,AWO8rg720wkEsASktUHz,2018-06-01T18:48:59.062Z,2018-06-01T18:48:32.941Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-30-NX,2018-06-01T18:48:33.172Z,,,,,,,,,,,,,,,,,,,,
33639864,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzE1LzViL2Y3Lzc2YmMtNGVlMy1iMWI1LTg1MDNkMTI1NTU3Mg.xhtml,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzczLzgwL2QzLzg1M2QtNGEwMS05OWY5LTVhMzEyM2YxOTgzNg.pdf,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2U3L2NjLzQ0L2E5ZmQtNDE2Mi04NGY4LTUxMGZmNTk4ZTdhOA.xml,true,Odense S,5260.0,2.0,Kildebakken,5000.0,Solsikkevej 17 A,,Regnskabsklasse B,2018-05-31,2018-06-01,,33639864.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Jessen,Per Jessen,PER JESSEN HOLDING ApS,Keld Rasmussen,,Odense,2016-01-01,2016-12-31,98544.0,,,2017-12-31,2017-01-01,false,false,"Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r, og erklÃ¦rer at selskabet opfylder betingelserne.",,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:25682698,indberetninger-20180424,2.5949445,33639864.0,AWO8rg720wkEsASktUHz,2018-06-01T18:48:59.062Z,2018-06-01T18:48:32.941Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-30-NX,2018-06-01T18:48:33.172Z,,,,,,,,,,,,,,,,,,,,
33639864,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzE1LzViL2Y3Lzc2YmMtNGVlMy1iMWI1LTg1MDNkMTI1NTU3Mg.xhtml,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzczLzgwL2QzLzg1M2QtNGEwMS05OWY5LTVhMzEyM2YxOTgzNg.pdf,http://regnskaber.virk.dk/46893633/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2U3L2NjLzQ0L2E5ZmQtNDE2Mi04NGY4LTUxMGZmNTk4ZTdhOA.xml,true,Odense S,5260.0,2.0,Kildebakken,5000.0,Solsikkevej 17 A,,Regnskabsklasse B,2018-05-31,2018-06-01,,33639864.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Jessen,Per Jessen,PER JESSEN HOLDING ApS,Keld Rasmussen,,Odense,2016-01-01,2016-12-31,39214.0,,,2017-12-31,2017-01-01,false,false,"Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r, og erklÃ¦rer at selskabet opfylder betingelserne.",,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:25682698,indberetninger-20180424,2.5949445,33639864.0,AWO8rg720wkEsASktUHz,2018-06-01T18:48:59.062Z,2018-06-01T18:48:32.941Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-30-NX,2018-06-01T18:48:33.172Z,,,,,,,,,,,,,,,,,,,,
