entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables
28514603,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzcyLzRhLzJiLzY2YWYtNDhiYy1hNzkwLTRiYWY4MTY1NjlmNA.xhtml,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzQ1LzI5LzQ5L2ZhZjktNDIxNi04N2M0LTkwZDMyYmQyZWZjMw.pdf,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzYxLzAwL2EzL2ZmOWYtNDU1OC1iM2JlLWNiNTg1MDkxNTQwYw.xml,true,Risskov,8240.0,31.0,Sindalsvej,8200 Aarhus N,Bergensgade 4,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-09,56898.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med selskabets bankforbindelse er tinglyst virksomhedspant pÃ¥ TDKK 75 med pant i produktionsanlÃ¦g og maskiner og goodwill.</p>",181149.0,290445.0,28514603.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Torben Bech Kristensen,Torben Bech Kristensen,"TORBEN, TORBEN OG KÃTER ApS",Torben Bech Kristensen,22491.0,Aarhus,2017-01-01,2017-12-31,20396.0,29907.0,52398.0,2018-12-31,2018-01-01,true,9511.0,false,false,Ingen bistand,urn:ofk:oid:27116845,indberetninger-20180424,2.5927985000000002,28514603.0,AWqhUi5gRYGX6_YTHkgQ,2019-05-10T10:38:48.637Z,2019-05-10T10:37:57.931Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-AN,2019-05-10T10:37:58.288Z,,,,,,,,,,,,,,,,,,,,,
28514603,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzcyLzRhLzJiLzY2YWYtNDhiYy1hNzkwLTRiYWY4MTY1NjlmNA.xhtml,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzQ1LzI5LzQ5L2ZhZjktNDIxNi04N2M0LTkwZDMyYmQyZWZjMw.pdf,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzYxLzAwL2EzL2ZmOWYtNDU1OC1iM2JlLWNiNTg1MDkxNTQwYw.xml,true,Risskov,8240.0,31.0,Sindalsvej,8200 Aarhus N,Bergensgade 4,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med selskabets bankforbindelse er tinglyst virksomhedspant pÃ¥ TDKK 75 med pant i produktionsanlÃ¦g og maskiner og goodwill.</p>",,,28514603.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Torben Bech Kristensen,Torben Bech Kristensen,"TORBEN, TORBEN OG KÃTER ApS",Torben Bech Kristensen,,Aarhus,2017-01-01,2017-12-31,20396.0,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27116845,indberetninger-20180424,2.5927985000000002,28514603.0,AWqhUi5gRYGX6_YTHkgQ,2019-05-10T10:38:48.637Z,2019-05-10T10:37:57.931Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-AN,2019-05-10T10:37:58.288Z,,,,,,,,,,,,,,,,,,,,,
28514603,2017-12-31,2017-12-31,c6,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzcyLzRhLzJiLzY2YWYtNDhiYy1hNzkwLTRiYWY4MTY1NjlmNA.xhtml,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzQ1LzI5LzQ5L2ZhZjktNDIxNi04N2M0LTkwZDMyYmQyZWZjMw.pdf,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzYxLzAwL2EzL2ZmOWYtNDU1OC1iM2JlLWNiNTg1MDkxNTQwYw.xml,true,Risskov,8240.0,31.0,Sindalsvej,8200 Aarhus N,Bergensgade 4,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med selskabets bankforbindelse er tinglyst virksomhedspant pÃ¥ TDKK 75 med pant i produktionsanlÃ¦g og maskiner og goodwill.</p>",,,28514603.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Torben Bech Kristensen,Torben Bech Kristensen,"TORBEN, TORBEN OG KÃTER ApS",Torben Bech Kristensen,,Aarhus,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27116845,indberetninger-20180424,2.5927985000000002,28514603.0,AWqhUi5gRYGX6_YTHkgQ,2019-05-10T10:38:48.637Z,2019-05-10T10:37:57.931Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-AN,2019-05-10T10:37:58.288Z,341445.0,125000.0,223020.0,116298.0,73333.0,-125519.0,29566.0,15526.0,341445.0,466964.0,73333.0,118425.0,396269.0,0.0,45092.0,-250519.0,12815.0,466964.0,223020.0,57880.0,106722.0
28514603,2018-01-01,2018-01-01,c7,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzcyLzRhLzJiLzY2YWYtNDhiYy1hNzkwLTRiYWY4MTY1NjlmNA.xhtml,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzQ1LzI5LzQ5L2ZhZjktNDIxNi04N2M0LTkwZDMyYmQyZWZjMw.pdf,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzYxLzAwL2EzL2ZmOWYtNDU1OC1iM2JlLWNiNTg1MDkxNTQwYw.xml,true,Risskov,8240.0,31.0,Sindalsvej,8200 Aarhus N,Bergensgade 4,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med selskabets bankforbindelse er tinglyst virksomhedspant pÃ¥ TDKK 75 med pant i produktionsanlÃ¦g og maskiner og goodwill.</p>",,,28514603.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Torben Bech Kristensen,Torben Bech Kristensen,"TORBEN, TORBEN OG KÃTER ApS",Torben Bech Kristensen,,Aarhus,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27116845,indberetninger-20180424,2.5927985000000002,28514603.0,AWqhUi5gRYGX6_YTHkgQ,2019-05-10T10:38:48.637Z,2019-05-10T10:37:57.931Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-AN,2019-05-10T10:37:58.288Z,,,,,,125000.0,,,,,,,,,,,,,,,
28514603,2018-01-01,2018-01-01,c8,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzcyLzRhLzJiLzY2YWYtNDhiYy1hNzkwLTRiYWY4MTY1NjlmNA.xhtml,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzQ1LzI5LzQ5L2ZhZjktNDIxNi04N2M0LTkwZDMyYmQyZWZjMw.pdf,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzYxLzAwL2EzL2ZmOWYtNDU1OC1iM2JlLWNiNTg1MDkxNTQwYw.xml,true,Risskov,8240.0,31.0,Sindalsvej,8200 Aarhus N,Bergensgade 4,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med selskabets bankforbindelse er tinglyst virksomhedspant pÃ¥ TDKK 75 med pant i produktionsanlÃ¦g og maskiner og goodwill.</p>",,,28514603.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Torben Bech Kristensen,Torben Bech Kristensen,"TORBEN, TORBEN OG KÃTER ApS",Torben Bech Kristensen,,Aarhus,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27116845,indberetninger-20180424,2.5927985000000002,28514603.0,AWqhUi5gRYGX6_YTHkgQ,2019-05-10T10:38:48.637Z,2019-05-10T10:37:57.931Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-AN,2019-05-10T10:37:58.288Z,,,,,,-250519.0,,,,,,,,,,,,,,,
28514603,2018-01-01,2018-01-01,c9,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzcyLzRhLzJiLzY2YWYtNDhiYy1hNzkwLTRiYWY4MTY1NjlmNA.xhtml,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzQ1LzI5LzQ5L2ZhZjktNDIxNi04N2M0LTkwZDMyYmQyZWZjMw.pdf,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzYxLzAwL2EzL2ZmOWYtNDU1OC1iM2JlLWNiNTg1MDkxNTQwYw.xml,true,Risskov,8240.0,31.0,Sindalsvej,8200 Aarhus N,Bergensgade 4,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med selskabets bankforbindelse er tinglyst virksomhedspant pÃ¥ TDKK 75 med pant i produktionsanlÃ¦g og maskiner og goodwill.</p>",,,28514603.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Torben Bech Kristensen,Torben Bech Kristensen,"TORBEN, TORBEN OG KÃTER ApS",Torben Bech Kristensen,,Aarhus,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27116845,indberetninger-20180424,2.5927985000000002,28514603.0,AWqhUi5gRYGX6_YTHkgQ,2019-05-10T10:38:48.637Z,2019-05-10T10:37:57.931Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-AN,2019-05-10T10:37:58.288Z,,,,,,-125519.0,,,,,,,,,,,,,,,
28514603,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzcyLzRhLzJiLzY2YWYtNDhiYy1hNzkwLTRiYWY4MTY1NjlmNA.xhtml,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzQ1LzI5LzQ5L2ZhZjktNDIxNi04N2M0LTkwZDMyYmQyZWZjMw.pdf,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzYxLzAwL2EzL2ZmOWYtNDU1OC1iM2JlLWNiNTg1MDkxNTQwYw.xml,true,Risskov,8240.0,31.0,Sindalsvej,8200 Aarhus N,Bergensgade 4,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-09,21688.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med selskabets bankforbindelse er tinglyst virksomhedspant pÃ¥ TDKK 75 med pant i produktionsanlÃ¦g og maskiner og goodwill.</p>",225821.0,211528.0,28514603.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Torben Bech Kristensen,Torben Bech Kristensen,"TORBEN, TORBEN OG KÃTER ApS",Torben Bech Kristensen,11610.0,Aarhus,2017-01-01,2017-12-31,-39081.0,-47591.0,-35981.0,2018-12-31,2018-01-01,true,-8510.0,false,false,Ingen bistand,urn:ofk:oid:27116845,indberetninger-20180424,2.5927985000000002,28514603.0,AWqhUi5gRYGX6_YTHkgQ,2019-05-10T10:38:48.637Z,2019-05-10T10:37:57.931Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-AN,2019-05-10T10:37:58.288Z,,,,,,,,,,,,,,,,,,,,,
28514603,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzcyLzRhLzJiLzY2YWYtNDhiYy1hNzkwLTRiYWY4MTY1NjlmNA.xhtml,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzQ1LzI5LzQ5L2ZhZjktNDIxNi04N2M0LTkwZDMyYmQyZWZjMw.pdf,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzYxLzAwL2EzL2ZmOWYtNDU1OC1iM2JlLWNiNTg1MDkxNTQwYw.xml,true,Risskov,8240.0,31.0,Sindalsvej,8200 Aarhus N,Bergensgade 4,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med selskabets bankforbindelse er tinglyst virksomhedspant pÃ¥ TDKK 75 med pant i produktionsanlÃ¦g og maskiner og goodwill.</p>",,,28514603.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Torben Bech Kristensen,Torben Bech Kristensen,"TORBEN, TORBEN OG KÃTER ApS",Torben Bech Kristensen,,Aarhus,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27116845,indberetninger-20180424,2.5927985000000002,28514603.0,AWqhUi5gRYGX6_YTHkgQ,2019-05-10T10:38:48.637Z,2019-05-10T10:37:57.931Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-AN,2019-05-10T10:37:58.288Z,,,,,,,,,,,,,,,,,,,,,
28514603,2018-01-01,2018-12-31,c10,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzcyLzRhLzJiLzY2YWYtNDhiYy1hNzkwLTRiYWY4MTY1NjlmNA.xhtml,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzQ1LzI5LzQ5L2ZhZjktNDIxNi04N2M0LTkwZDMyYmQyZWZjMw.pdf,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzYxLzAwL2EzL2ZmOWYtNDU1OC1iM2JlLWNiNTg1MDkxNTQwYw.xml,true,Risskov,8240.0,31.0,Sindalsvej,8200 Aarhus N,Bergensgade 4,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med selskabets bankforbindelse er tinglyst virksomhedspant pÃ¥ TDKK 75 med pant i produktionsanlÃ¦g og maskiner og goodwill.</p>",,,28514603.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Torben Bech Kristensen,Torben Bech Kristensen,"TORBEN, TORBEN OG KÃTER ApS",Torben Bech Kristensen,,Aarhus,2017-01-01,2017-12-31,-39081.0,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27116845,indberetninger-20180424,2.5927985000000002,28514603.0,AWqhUi5gRYGX6_YTHkgQ,2019-05-10T10:38:48.637Z,2019-05-10T10:37:57.931Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-AN,2019-05-10T10:37:58.288Z,,,,,,,,,,,,,,,,,,,,,
28514603,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzcyLzRhLzJiLzY2YWYtNDhiYy1hNzkwLTRiYWY4MTY1NjlmNA.xhtml,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzQ1LzI5LzQ5L2ZhZjktNDIxNi04N2M0LTkwZDMyYmQyZWZjMw.pdf,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzYxLzAwL2EzL2ZmOWYtNDU1OC1iM2JlLWNiNTg1MDkxNTQwYw.xml,true,Risskov,8240.0,31.0,Sindalsvej,8200 Aarhus N,Bergensgade 4,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-06,2019-05-09,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med selskabets bankforbindelse er tinglyst virksomhedspant pÃ¥ TDKK 75 med pant i produktionsanlÃ¦g og maskiner og goodwill.</p>",,,28514603.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Torben Bech Kristensen,Torben Bech Kristensen,"TORBEN, TORBEN OG KÃTER ApS",Torben Bech Kristensen,,Aarhus,2017-01-01,2017-12-31,-39081.0,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27116845,indberetninger-20180424,2.5927985000000002,28514603.0,AWqhUi5gRYGX6_YTHkgQ,2019-05-10T10:38:48.637Z,2019-05-10T10:37:57.931Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-AN,2019-05-10T10:37:58.288Z,,,,,,,,,,,,,,,,,,,,,
