entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables
28514603,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2YxLzA1LzFkLzIyZmEtNGFiMi1hOTM2LTA3ZGZjZWVlN2ExOA.xhtml,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzQyLzg4L2Y5LzNkY2ItNDE3ZC1iZjM3LTlhNjhkMTg5Y2VkYg.pdf,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2YyLzM2LzU5Lzk1MTQtNGJlYi04OWYxLWJkOGM4MmYwMTQzYg.xml,true,Risskov,8240.0,31.0,Sindalsvej,8240 Risskov,Sindalsvej 31,Regnskabsklasse B,2018-05-18,2018-05-22,79162.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med selskabets bankforbindelse er tinglyst virksomhedspant pÃ¥ TDKK 75 med pant i produktionsanlÃ¦g og maskiner og goodwill.</p>",488456.0,347985.0,28514603.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Torben Bech Kristensen,Torben Bech Kristensen,"TORBEN, TORBEN OG KÃTER ApS","TORBEN, TORBEN OG KÃTER ApS",9944.0,Aarhus,2016-01-01,2016-12-31,-180778.0,-229577.0,-219633.0,2017-12-31,2017-01-01,true,false,-48799.0,false,false,Ingen bistand,urn:ofk:oid:25579420,indberetninger-20180424,2.5927877,28514603.0,AWOrUEpW0wkEsASktHqB,2018-05-29T09:52:50.117Z,2018-05-29T09:52:34.936Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-17-DL,2018-05-29T09:52:35.182Z,,,,,,,,,,,,,,,,,,,,,
28514603,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2YxLzA1LzFkLzIyZmEtNGFiMi1hOTM2LTA3ZGZjZWVlN2ExOA.xhtml,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzQyLzg4L2Y5LzNkY2ItNDE3ZC1iZjM3LTlhNjhkMTg5Y2VkYg.pdf,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2YyLzM2LzU5Lzk1MTQtNGJlYi04OWYxLWJkOGM4MmYwMTQzYg.xml,true,Risskov,8240.0,31.0,Sindalsvej,8240 Risskov,Sindalsvej 31,Regnskabsklasse B,2018-05-18,2018-05-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med selskabets bankforbindelse er tinglyst virksomhedspant pÃ¥ TDKK 75 med pant i produktionsanlÃ¦g og maskiner og goodwill.</p>",,,28514603.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Torben Bech Kristensen,Torben Bech Kristensen,"TORBEN, TORBEN OG KÃTER ApS","TORBEN, TORBEN OG KÃTER ApS",,Aarhus,2016-01-01,2016-12-31,-180778.0,,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25579420,indberetninger-20180424,2.5927877,28514603.0,AWOrUEpW0wkEsASktHqB,2018-05-29T09:52:50.117Z,2018-05-29T09:52:34.936Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-17-DL,2018-05-29T09:52:35.182Z,,,,,,,,,,,,,,,,,,,,,
28514603,2016-12-31,2016-12-31,c6,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2YxLzA1LzFkLzIyZmEtNGFiMi1hOTM2LTA3ZGZjZWVlN2ExOA.xhtml,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzQyLzg4L2Y5LzNkY2ItNDE3ZC1iZjM3LTlhNjhkMTg5Y2VkYg.pdf,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2YyLzM2LzU5Lzk1MTQtNGJlYi04OWYxLWJkOGM4MmYwMTQzYg.xml,true,Risskov,8240.0,31.0,Sindalsvej,8240 Risskov,Sindalsvej 31,Regnskabsklasse B,2018-05-18,2018-05-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med selskabets bankforbindelse er tinglyst virksomhedspant pÃ¥ TDKK 75 med pant i produktionsanlÃ¦g og maskiner og goodwill.</p>",,,28514603.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Torben Bech Kristensen,Torben Bech Kristensen,"TORBEN, TORBEN OG KÃTER ApS","TORBEN, TORBEN OG KÃTER ApS",,Aarhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25579420,indberetninger-20180424,2.5927877,28514603.0,AWOrUEpW0wkEsASktHqB,2018-05-29T09:52:50.117Z,2018-05-29T09:52:34.936Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-17-DL,2018-05-29T09:52:35.182Z,309431.0,125000.0,148774.0,125809.0,58667.0,-145915.0,78702.0,23288.0,309431.0,455346.0,58667.0,160657.0,372849.0,4277.0,101990.0,-270915.0,76830.0,455346.0,148774.0,5667.0,18688.0
28514603,2017-01-01,2017-01-01,c7,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2YxLzA1LzFkLzIyZmEtNGFiMi1hOTM2LTA3ZGZjZWVlN2ExOA.xhtml,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzQyLzg4L2Y5LzNkY2ItNDE3ZC1iZjM3LTlhNjhkMTg5Y2VkYg.pdf,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2YyLzM2LzU5Lzk1MTQtNGJlYi04OWYxLWJkOGM4MmYwMTQzYg.xml,true,Risskov,8240.0,31.0,Sindalsvej,8240 Risskov,Sindalsvej 31,Regnskabsklasse B,2018-05-18,2018-05-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med selskabets bankforbindelse er tinglyst virksomhedspant pÃ¥ TDKK 75 med pant i produktionsanlÃ¦g og maskiner og goodwill.</p>",,,28514603.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Torben Bech Kristensen,Torben Bech Kristensen,"TORBEN, TORBEN OG KÃTER ApS","TORBEN, TORBEN OG KÃTER ApS",,Aarhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25579420,indberetninger-20180424,2.5927877,28514603.0,AWOrUEpW0wkEsASktHqB,2018-05-29T09:52:50.117Z,2018-05-29T09:52:34.936Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-17-DL,2018-05-29T09:52:35.182Z,,,,,,125000.0,,,,,,,,,,,,,,,
28514603,2017-01-01,2017-01-01,c8,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2YxLzA1LzFkLzIyZmEtNGFiMi1hOTM2LTA3ZGZjZWVlN2ExOA.xhtml,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzQyLzg4L2Y5LzNkY2ItNDE3ZC1iZjM3LTlhNjhkMTg5Y2VkYg.pdf,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2YyLzM2LzU5Lzk1MTQtNGJlYi04OWYxLWJkOGM4MmYwMTQzYg.xml,true,Risskov,8240.0,31.0,Sindalsvej,8240 Risskov,Sindalsvej 31,Regnskabsklasse B,2018-05-18,2018-05-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med selskabets bankforbindelse er tinglyst virksomhedspant pÃ¥ TDKK 75 med pant i produktionsanlÃ¦g og maskiner og goodwill.</p>",,,28514603.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Torben Bech Kristensen,Torben Bech Kristensen,"TORBEN, TORBEN OG KÃTER ApS","TORBEN, TORBEN OG KÃTER ApS",,Aarhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25579420,indberetninger-20180424,2.5927877,28514603.0,AWOrUEpW0wkEsASktHqB,2018-05-29T09:52:50.117Z,2018-05-29T09:52:34.936Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-17-DL,2018-05-29T09:52:35.182Z,,,,,,-270915.0,,,,,,,,,,,,,,,
28514603,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2YxLzA1LzFkLzIyZmEtNGFiMi1hOTM2LTA3ZGZjZWVlN2ExOA.xhtml,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzQyLzg4L2Y5LzNkY2ItNDE3ZC1iZjM3LTlhNjhkMTg5Y2VkYg.pdf,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2YyLzM2LzU5Lzk1MTQtNGJlYi04OWYxLWJkOGM4MmYwMTQzYg.xml,true,Risskov,8240.0,31.0,Sindalsvej,8240 Risskov,Sindalsvej 31,Regnskabsklasse B,2018-05-18,2018-05-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med selskabets bankforbindelse er tinglyst virksomhedspant pÃ¥ TDKK 75 med pant i produktionsanlÃ¦g og maskiner og goodwill.</p>",,,28514603.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Torben Bech Kristensen,Torben Bech Kristensen,"TORBEN, TORBEN OG KÃTER ApS","TORBEN, TORBEN OG KÃTER ApS",,Aarhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25579420,indberetninger-20180424,2.5927877,28514603.0,AWOrUEpW0wkEsASktHqB,2018-05-29T09:52:50.117Z,2018-05-29T09:52:34.936Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-17-DL,2018-05-29T09:52:35.182Z,,,,,,-145915.0,,,,,,,,,,,,,,,
28514603,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2YxLzA1LzFkLzIyZmEtNGFiMi1hOTM2LTA3ZGZjZWVlN2ExOA.xhtml,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzQyLzg4L2Y5LzNkY2ItNDE3ZC1iZjM3LTlhNjhkMTg5Y2VkYg.pdf,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2YyLzM2LzU5Lzk1MTQtNGJlYi04OWYxLWJkOGM4MmYwMTQzYg.xml,true,Risskov,8240.0,31.0,Sindalsvej,8240 Risskov,Sindalsvej 31,Regnskabsklasse B,2018-05-18,2018-05-22,56898.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med selskabets bankforbindelse er tinglyst virksomhedspant pÃ¥ TDKK 75 med pant i produktionsanlÃ¦g og maskiner og goodwill.</p>",181149.0,290445.0,28514603.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Torben Bech Kristensen,Torben Bech Kristensen,"TORBEN, TORBEN OG KÃTER ApS","TORBEN, TORBEN OG KÃTER ApS",22491.0,Aarhus,2016-01-01,2016-12-31,20396.0,29907.0,52398.0,2017-12-31,2017-01-01,true,false,9511.0,false,false,Ingen bistand,urn:ofk:oid:25579420,indberetninger-20180424,2.5927877,28514603.0,AWOrUEpW0wkEsASktHqB,2018-05-29T09:52:50.117Z,2018-05-29T09:52:34.936Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-17-DL,2018-05-29T09:52:35.182Z,,,,,,,,,,,,,,,,,,,,,
28514603,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2YxLzA1LzFkLzIyZmEtNGFiMi1hOTM2LTA3ZGZjZWVlN2ExOA.xhtml,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzQyLzg4L2Y5LzNkY2ItNDE3ZC1iZjM3LTlhNjhkMTg5Y2VkYg.pdf,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2YyLzM2LzU5Lzk1MTQtNGJlYi04OWYxLWJkOGM4MmYwMTQzYg.xml,true,Risskov,8240.0,31.0,Sindalsvej,8240 Risskov,Sindalsvej 31,Regnskabsklasse B,2018-05-18,2018-05-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med selskabets bankforbindelse er tinglyst virksomhedspant pÃ¥ TDKK 75 med pant i produktionsanlÃ¦g og maskiner og goodwill.</p>",,,28514603.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Torben Bech Kristensen,Torben Bech Kristensen,"TORBEN, TORBEN OG KÃTER ApS","TORBEN, TORBEN OG KÃTER ApS",,Aarhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25579420,indberetninger-20180424,2.5927877,28514603.0,AWOrUEpW0wkEsASktHqB,2018-05-29T09:52:50.117Z,2018-05-29T09:52:34.936Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-17-DL,2018-05-29T09:52:35.182Z,,,,,,,,,,,,,,,,,,,,,
28514603,2017-01-01,2017-12-31,c10,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2YxLzA1LzFkLzIyZmEtNGFiMi1hOTM2LTA3ZGZjZWVlN2ExOA.xhtml,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzQyLzg4L2Y5LzNkY2ItNDE3ZC1iZjM3LTlhNjhkMTg5Y2VkYg.pdf,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2YyLzM2LzU5Lzk1MTQtNGJlYi04OWYxLWJkOGM4MmYwMTQzYg.xml,true,Risskov,8240.0,31.0,Sindalsvej,8240 Risskov,Sindalsvej 31,Regnskabsklasse B,2018-05-18,2018-05-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med selskabets bankforbindelse er tinglyst virksomhedspant pÃ¥ TDKK 75 med pant i produktionsanlÃ¦g og maskiner og goodwill.</p>",,,28514603.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Torben Bech Kristensen,Torben Bech Kristensen,"TORBEN, TORBEN OG KÃTER ApS","TORBEN, TORBEN OG KÃTER ApS",,Aarhus,2016-01-01,2016-12-31,20396.0,,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25579420,indberetninger-20180424,2.5927877,28514603.0,AWOrUEpW0wkEsASktHqB,2018-05-29T09:52:50.117Z,2018-05-29T09:52:34.936Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-17-DL,2018-05-29T09:52:35.182Z,,,,,,,,,,,,,,,,,,,,,
28514603,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2YxLzA1LzFkLzIyZmEtNGFiMi1hOTM2LTA3ZGZjZWVlN2ExOA.xhtml,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzQyLzg4L2Y5LzNkY2ItNDE3ZC1iZjM3LTlhNjhkMTg5Y2VkYg.pdf,http://regnskaber.virk.dk/30641582/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2YyLzM2LzU5Lzk1MTQtNGJlYi04OWYxLWJkOGM4MmYwMTQzYg.xml,true,Risskov,8240.0,31.0,Sindalsvej,8240 Risskov,Sindalsvej 31,Regnskabsklasse B,2018-05-18,2018-05-22,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for engagement med selskabets bankforbindelse er tinglyst virksomhedspant pÃ¥ TDKK 75 med pant i produktionsanlÃ¦g og maskiner og goodwill.</p>",,,28514603.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Torben Bech Kristensen,Torben Bech Kristensen,"TORBEN, TORBEN OG KÃTER ApS","TORBEN, TORBEN OG KÃTER ApS",,Aarhus,2016-01-01,2016-12-31,20396.0,,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25579420,indberetninger-20180424,2.5927877,28514603.0,AWOrUEpW0wkEsASktHqB,2018-05-29T09:52:50.117Z,2018-05-29T09:52:34.936Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-17-DL,2018-05-29T09:52:35.182Z,,,,,,,,,,,,,,,,,,,,,
