entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,TaxExpense,TelephoneNumberOfReportingEntity,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables
31165857,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQ3LzliLzE5LzU1ZGQtNDIxMC05MDFhLWQwNTY5ZmIxYWRhMQ.xhtml,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E4LzU1LzE3L2E0NWEtNGIxNC1hOGI0LTVmZDYyMDhkZTJmMA.pdf,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2E4L2EzLzZlLzhjOWMtNGRjNy05ZDNlLTI3OTliZTkzODM1ZQ.xml,true,Danmark,DK,Holstebro,7500.0,15.0,Nygade,Holstebro,7500.0,"133, Idom",Kofeltvej,7500.0,"Kofeltvej 133, Idom","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-31,2188.0,-2188.0,31165857.0,Ãrsrapport,Stephan Neuert,Stephan Peter Neuert,Sydbank A/S - Holstebro Afdeling,NEURA INVEST ApS,Stephan Neuert,871.0,19764.0,Holstebro,2017-01-01,2017-12-31,16705.0,16705.0,-2188.0,2018-12-31,2018-01-01,0.0,0.0,29496996.0,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27352796,indberetninger-20180424,2.5955422,31165857.0,AWsPGGlORYGX6_YTIR85,2019-05-31T18:13:19.843Z,2019-05-31T18:13:05.904Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-98-EU,2019-05-31T18:13:06.096Z,,,,,,,,,,,,,,,
31165857,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQ3LzliLzE5LzU1ZGQtNDIxMC05MDFhLWQwNTY5ZmIxYWRhMQ.xhtml,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E4LzU1LzE3L2E0NWEtNGIxNC1hOGI0LTVmZDYyMDhkZTJmMA.pdf,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2E4L2EzLzZlLzhjOWMtNGRjNy05ZDNlLTI3OTliZTkzODM1ZQ.xml,true,Danmark,DK,Holstebro,7500.0,15.0,Nygade,Holstebro,7500.0,"133, Idom",Kofeltvej,7500.0,"Kofeltvej 133, Idom","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-31,,,31165857.0,Ãrsrapport,Stephan Neuert,Stephan Peter Neuert,Sydbank A/S - Holstebro Afdeling,NEURA INVEST ApS,Stephan Neuert,,,Holstebro,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,,,29496996.0,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27352796,indberetninger-20180424,2.5955422,31165857.0,AWsPGGlORYGX6_YTIR85,2019-05-31T18:13:19.843Z,2019-05-31T18:13:05.904Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-98-EU,2019-05-31T18:13:06.096Z,,,,,,,,,,,,,,,
31165857,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQ3LzliLzE5LzU1ZGQtNDIxMC05MDFhLWQwNTY5ZmIxYWRhMQ.xhtml,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E4LzU1LzE3L2E0NWEtNGIxNC1hOGI0LTVmZDYyMDhkZTJmMA.pdf,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2E4L2EzLzZlLzhjOWMtNGRjNy05ZDNlLTI3OTliZTkzODM1ZQ.xml,true,Danmark,DK,Holstebro,7500.0,15.0,Nygade,Holstebro,7500.0,"133, Idom",Kofeltvej,7500.0,"Kofeltvej 133, Idom","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-31,,,31165857.0,Ãrsrapport,Stephan Neuert,Stephan Peter Neuert,Sydbank A/S - Holstebro Afdeling,NEURA INVEST ApS,Stephan Neuert,,,Holstebro,2017-01-01,2017-12-31,16705.0,,,2018-12-31,2018-01-01,,,29496996.0,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27352796,indberetninger-20180424,2.5955422,31165857.0,AWsPGGlORYGX6_YTIR85,2019-05-31T18:13:19.843Z,2019-05-31T18:13:05.904Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-98-EU,2019-05-31T18:13:06.096Z,,,,,,,,,,,,,,,
31165857,2017-12-31,2017-12-31,c8,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQ3LzliLzE5LzU1ZGQtNDIxMC05MDFhLWQwNTY5ZmIxYWRhMQ.xhtml,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E4LzU1LzE3L2E0NWEtNGIxNC1hOGI0LTVmZDYyMDhkZTJmMA.pdf,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2E4L2EzLzZlLzhjOWMtNGRjNy05ZDNlLTI3OTliZTkzODM1ZQ.xml,true,Danmark,DK,Holstebro,7500.0,15.0,Nygade,Holstebro,7500.0,"133, Idom",Kofeltvej,7500.0,"Kofeltvej 133, Idom","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-31,,,31165857.0,Ãrsrapport,Stephan Neuert,Stephan Peter Neuert,Sydbank A/S - Holstebro Afdeling,NEURA INVEST ApS,Stephan Neuert,,,Holstebro,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,,29496996.0,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27352796,indberetninger-20180424,2.5955422,31165857.0,AWsPGGlORYGX6_YTIR85,2019-05-31T18:13:19.843Z,2019-05-31T18:13:05.904Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-98-EU,2019-05-31T18:13:06.096Z,442860.0,38460.0,125000.0,38460.0,343232.0,442860.0,99628.0,404400.0,404400.0,204400.0,200000.0,101000.0,218232.0,99628.0,-1372.0
31165857,2018-01-01,2018-01-01,c10,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQ3LzliLzE5LzU1ZGQtNDIxMC05MDFhLWQwNTY5ZmIxYWRhMQ.xhtml,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E4LzU1LzE3L2E0NWEtNGIxNC1hOGI0LTVmZDYyMDhkZTJmMA.pdf,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2E4L2EzLzZlLzhjOWMtNGRjNy05ZDNlLTI3OTliZTkzODM1ZQ.xml,true,Danmark,DK,Holstebro,7500.0,15.0,Nygade,Holstebro,7500.0,"133, Idom",Kofeltvej,7500.0,"Kofeltvej 133, Idom","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-31,,,31165857.0,Ãrsrapport,Stephan Neuert,Stephan Peter Neuert,Sydbank A/S - Holstebro Afdeling,NEURA INVEST ApS,Stephan Neuert,,,Holstebro,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,,29496996.0,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27352796,indberetninger-20180424,2.5955422,31165857.0,AWsPGGlORYGX6_YTIR85,2019-05-31T18:13:19.843Z,2019-05-31T18:13:05.904Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-98-EU,2019-05-31T18:13:06.096Z,,,,,218232.0,,,,,,,,,,
31165857,2018-01-01,2018-01-01,c11,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQ3LzliLzE5LzU1ZGQtNDIxMC05MDFhLWQwNTY5ZmIxYWRhMQ.xhtml,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E4LzU1LzE3L2E0NWEtNGIxNC1hOGI0LTVmZDYyMDhkZTJmMA.pdf,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2E4L2EzLzZlLzhjOWMtNGRjNy05ZDNlLTI3OTliZTkzODM1ZQ.xml,true,Danmark,DK,Holstebro,7500.0,15.0,Nygade,Holstebro,7500.0,"133, Idom",Kofeltvej,7500.0,"Kofeltvej 133, Idom","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-31,,,31165857.0,Ãrsrapport,Stephan Neuert,Stephan Peter Neuert,Sydbank A/S - Holstebro Afdeling,NEURA INVEST ApS,Stephan Neuert,,,Holstebro,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,,29496996.0,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27352796,indberetninger-20180424,2.5955422,31165857.0,AWsPGGlORYGX6_YTIR85,2019-05-31T18:13:19.843Z,2019-05-31T18:13:05.904Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-98-EU,2019-05-31T18:13:06.096Z,,,,,343232.0,,,,,,,,,,
31165857,2018-01-01,2018-01-01,c9,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQ3LzliLzE5LzU1ZGQtNDIxMC05MDFhLWQwNTY5ZmIxYWRhMQ.xhtml,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E4LzU1LzE3L2E0NWEtNGIxNC1hOGI0LTVmZDYyMDhkZTJmMA.pdf,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2E4L2EzLzZlLzhjOWMtNGRjNy05ZDNlLTI3OTliZTkzODM1ZQ.xml,true,Danmark,DK,Holstebro,7500.0,15.0,Nygade,Holstebro,7500.0,"133, Idom",Kofeltvej,7500.0,"Kofeltvej 133, Idom","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-31,,,31165857.0,Ãrsrapport,Stephan Neuert,Stephan Peter Neuert,Sydbank A/S - Holstebro Afdeling,NEURA INVEST ApS,Stephan Neuert,,,Holstebro,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,,29496996.0,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27352796,indberetninger-20180424,2.5955422,31165857.0,AWsPGGlORYGX6_YTIR85,2019-05-31T18:13:19.843Z,2019-05-31T18:13:05.904Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-98-EU,2019-05-31T18:13:06.096Z,,,,,125000.0,,,,,,,,,,
31165857,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQ3LzliLzE5LzU1ZGQtNDIxMC05MDFhLWQwNTY5ZmIxYWRhMQ.xhtml,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E4LzU1LzE3L2E0NWEtNGIxNC1hOGI0LTVmZDYyMDhkZTJmMA.pdf,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2E4L2EzLzZlLzhjOWMtNGRjNy05ZDNlLTI3OTliZTkzODM1ZQ.xml,true,Danmark,DK,Holstebro,7500.0,15.0,Nygade,Holstebro,7500.0,"133, Idom",Kofeltvej,7500.0,"Kofeltvej 133, Idom","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-31,4885.0,-4885.0,31165857.0,Ãrsrapport,Stephan Neuert,Stephan Peter Neuert,Sydbank A/S - Holstebro Afdeling,NEURA INVEST ApS,Stephan Neuert,82548.0,35932.0,Holstebro,2017-01-01,2017-12-31,-51501.0,-51501.0,-4885.0,2018-12-31,2018-01-01,0.0,0.0,29496996.0,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27352796,indberetninger-20180424,2.5955422,31165857.0,AWsPGGlORYGX6_YTIR85,2019-05-31T18:13:19.843Z,2019-05-31T18:13:05.904Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-98-EU,2019-05-31T18:13:06.096Z,,,,,,,,,,,,,,,
31165857,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQ3LzliLzE5LzU1ZGQtNDIxMC05MDFhLWQwNTY5ZmIxYWRhMQ.xhtml,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E4LzU1LzE3L2E0NWEtNGIxNC1hOGI0LTVmZDYyMDhkZTJmMA.pdf,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2E4L2EzLzZlLzhjOWMtNGRjNy05ZDNlLTI3OTliZTkzODM1ZQ.xml,true,Danmark,DK,Holstebro,7500.0,15.0,Nygade,Holstebro,7500.0,"133, Idom",Kofeltvej,7500.0,"Kofeltvej 133, Idom","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-31,,,31165857.0,Ãrsrapport,Stephan Neuert,Stephan Peter Neuert,Sydbank A/S - Holstebro Afdeling,NEURA INVEST ApS,Stephan Neuert,,,Holstebro,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,,29496996.0,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27352796,indberetninger-20180424,2.5955422,31165857.0,AWsPGGlORYGX6_YTIR85,2019-05-31T18:13:19.843Z,2019-05-31T18:13:05.904Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-98-EU,2019-05-31T18:13:06.096Z,,,,,,,,,,,,,,,
31165857,2018-01-01,2018-12-31,c12,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzQ3LzliLzE5LzU1ZGQtNDIxMC05MDFhLWQwNTY5ZmIxYWRhMQ.xhtml,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E4LzU1LzE3L2E0NWEtNGIxNC1hOGI0LTVmZDYyMDhkZTJmMA.pdf,http://regnskaber.virk.dk/75856113/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2E4L2EzLzZlLzhjOWMtNGRjNy05ZDNlLTI3OTliZTkzODM1ZQ.xml,true,Danmark,DK,Holstebro,7500.0,15.0,Nygade,Holstebro,7500.0,"133, Idom",Kofeltvej,7500.0,"Kofeltvej 133, Idom","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-31,,,31165857.0,Ãrsrapport,Stephan Neuert,Stephan Peter Neuert,Sydbank A/S - Holstebro Afdeling,NEURA INVEST ApS,Stephan Neuert,,,Holstebro,2017-01-01,2017-12-31,-51501.0,,,2018-12-31,2018-01-01,,,29496996.0,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27352796,indberetninger-20180424,2.5955422,31165857.0,AWsPGGlORYGX6_YTIR85,2019-05-31T18:13:19.843Z,2019-05-31T18:13:05.904Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-98-EU,2019-05-31T18:13:06.096Z,,,,,,,,,,,,,,,
