entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmployeeBenefitsExpense,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,ReserveForNetRevaluationAccordingToEquityMethod,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
31768349,2016-04-01,2017-05-31,c5,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2U3LzcyL2VkL2QxNWEtNDQ0Yy1hODMxLWIxZmI5OWI3MzFjNA.xhtml,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzFiLzIxLzA4L2QwMDgtNGUyNC04M2Q1LWZlNGU2Mzg0MzM3Zg.pdf,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2NiLzMwL2U1LzZjNDItNGMwMi04MTk5LThkN2UzODYyYWE5Yg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Rungsted Kyst,2960.0,86.0,Rungsted Strandvej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i BlÃ¥kild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2018-10-31,2018-10-31,registreret revisor,0.0,5000000.0,1673652.0,31768349.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,SÃ¸ren Skovsted,BlÃ¥kild ApS,Revisionsfirmaet Iversen & Hald,292339.0,41589.0,Rungsted Kyst,2016-04-01,2017-05-31,5009687.0,6422902.0,1673652.0,2018-05-31,2017-06-01,0.0,false,false,2018-10-31,Holstebro,1413215.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26262235,indberetninger-20180424,2.5949402000000004,31768349.0,AWbUCwjz5OzuYdPkF6k6,2018-11-02T10:50:44.448Z,2018-11-02T10:49:43.519Z,regnskab,0.0,,2018-05-31,2017-06-01,X18-DE-73-GK,2018-11-02T10:49:43.692Z,,,,,,,,,,,,,,,,,,,,,,,,,
31768349,2016-04-01,2017-05-31,c7,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2U3LzcyL2VkL2QxNWEtNDQ0Yy1hODMxLWIxZmI5OWI3MzFjNA.xhtml,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzFiLzIxLzA4L2QwMDgtNGUyNC04M2Q1LWZlNGU2Mzg0MzM3Zg.pdf,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2NiLzMwL2U1LzZjNDItNGMwMi04MTk5LThkN2UzODYyYWE5Yg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Rungsted Kyst,2960.0,86.0,Rungsted Strandvej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i BlÃ¥kild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-10-31,2018-10-31,registreret revisor,,,,31768349.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,SÃ¸ren Skovsted,BlÃ¥kild ApS,Revisionsfirmaet Iversen & Hald,,,Rungsted Kyst,2016-04-01,2017-05-31,-1744.0,,,2018-05-31,2017-06-01,0.0,false,false,2018-10-31,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26262235,indberetninger-20180424,2.5949402000000004,31768349.0,AWbUCwjz5OzuYdPkF6k6,2018-11-02T10:50:44.448Z,2018-11-02T10:49:43.519Z,regnskab,0.0,,2018-05-31,2017-06-01,X18-DE-73-GK,2018-11-02T10:49:43.692Z,,,,,,,,,,,,,,,,,,,,,,,,,
31768349,2016-04-01,2017-05-31,c9,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2U3LzcyL2VkL2QxNWEtNDQ0Yy1hODMxLWIxZmI5OWI3MzFjNA.xhtml,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzFiLzIxLzA4L2QwMDgtNGUyNC04M2Q1LWZlNGU2Mzg0MzM3Zg.pdf,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2NiLzMwL2U1LzZjNDItNGMwMi04MTk5LThkN2UzODYyYWE5Yg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Rungsted Kyst,2960.0,86.0,Rungsted Strandvej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i BlÃ¥kild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-10-31,2018-10-31,registreret revisor,,,,31768349.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,SÃ¸ren Skovsted,BlÃ¥kild ApS,Revisionsfirmaet Iversen & Hald,,,Rungsted Kyst,2016-04-01,2017-05-31,5011431.0,,,2018-05-31,2017-06-01,0.0,false,false,2018-10-31,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26262235,indberetninger-20180424,2.5949402000000004,31768349.0,AWbUCwjz5OzuYdPkF6k6,2018-11-02T10:50:44.448Z,2018-11-02T10:49:43.519Z,regnskab,0.0,,2018-05-31,2017-06-01,X18-DE-73-GK,2018-11-02T10:49:43.692Z,,,,,,,,,,,,,,,,,,,,,,,,,
31768349,2017-05-31,2017-05-31,c11,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2U3LzcyL2VkL2QxNWEtNDQ0Yy1hODMxLWIxZmI5OWI3MzFjNA.xhtml,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzFiLzIxLzA4L2QwMDgtNGUyNC04M2Q1LWZlNGU2Mzg0MzM3Zg.pdf,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2NiLzMwL2U1LzZjNDItNGMwMi04MTk5LThkN2UzODYyYWE5Yg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Rungsted Kyst,2960.0,86.0,Rungsted Strandvej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i BlÃ¥kild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-10-31,2018-10-31,registreret revisor,,,,31768349.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,SÃ¸ren Skovsted,BlÃ¥kild ApS,Revisionsfirmaet Iversen & Hald,,,Rungsted Kyst,2016-04-01,2017-05-31,,,,2018-05-31,2017-06-01,0.0,false,false,2018-10-31,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26262235,indberetninger-20180424,2.5949402000000004,31768349.0,AWbUCwjz5OzuYdPkF6k6,2018-11-02T10:50:44.448Z,2018-11-02T10:49:43.519Z,regnskab,0.0,,2018-05-31,2017-06-01,X18-DE-73-GK,2018-11-02T10:49:43.692Z,20129005.0,72983.0,125000.0,108818.0,5136431.0,20020187.0,20129005.0,13825076.0,8507147.0,8507147.0,20020187.0,308120.0,940.0,20020187.0,1167498.0,1167498.0,5011431.0,5317929.0,113135.0,4896674.0,35835.0,34895.0,,,
31768349,2017-06-01,2017-06-01,c12,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2U3LzcyL2VkL2QxNWEtNDQ0Yy1hODMxLWIxZmI5OWI3MzFjNA.xhtml,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzFiLzIxLzA4L2QwMDgtNGUyNC04M2Q1LWZlNGU2Mzg0MzM3Zg.pdf,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2NiLzMwL2U1LzZjNDItNGMwMi04MTk5LThkN2UzODYyYWE5Yg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Rungsted Kyst,2960.0,86.0,Rungsted Strandvej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i BlÃ¥kild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-10-31,2018-10-31,registreret revisor,,,,31768349.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,SÃ¸ren Skovsted,BlÃ¥kild ApS,Revisionsfirmaet Iversen & Hald,,,Rungsted Kyst,2016-04-01,2017-05-31,,,,2018-05-31,2017-06-01,0.0,false,false,2018-10-31,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26262235,indberetninger-20180424,2.5949402000000004,31768349.0,AWbUCwjz5OzuYdPkF6k6,2018-11-02T10:50:44.448Z,2018-11-02T10:49:43.519Z,regnskab,0.0,,2018-05-31,2017-06-01,X18-DE-73-GK,2018-11-02T10:49:43.692Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,
31768349,2017-06-01,2017-06-01,c13,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2U3LzcyL2VkL2QxNWEtNDQ0Yy1hODMxLWIxZmI5OWI3MzFjNA.xhtml,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzFiLzIxLzA4L2QwMDgtNGUyNC04M2Q1LWZlNGU2Mzg0MzM3Zg.pdf,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2NiLzMwL2U1LzZjNDItNGMwMi04MTk5LThkN2UzODYyYWE5Yg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Rungsted Kyst,2960.0,86.0,Rungsted Strandvej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i BlÃ¥kild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-10-31,2018-10-31,registreret revisor,,,,31768349.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,SÃ¸ren Skovsted,BlÃ¥kild ApS,Revisionsfirmaet Iversen & Hald,,,Rungsted Kyst,2016-04-01,2017-05-31,,,,2018-05-31,2017-06-01,0.0,false,false,2018-10-31,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26262235,indberetninger-20180424,2.5949402000000004,31768349.0,AWbUCwjz5OzuYdPkF6k6,2018-11-02T10:50:44.448Z,2018-11-02T10:49:43.519Z,regnskab,0.0,,2018-05-31,2017-06-01,X18-DE-73-GK,2018-11-02T10:49:43.692Z,,,,,5011431.0,,,,,,,,,,,,,,,,,,,,
31768349,2017-06-01,2017-06-01,c14,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2U3LzcyL2VkL2QxNWEtNDQ0Yy1hODMxLWIxZmI5OWI3MzFjNA.xhtml,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzFiLzIxLzA4L2QwMDgtNGUyNC04M2Q1LWZlNGU2Mzg0MzM3Zg.pdf,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2NiLzMwL2U1LzZjNDItNGMwMi04MTk5LThkN2UzODYyYWE5Yg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Rungsted Kyst,2960.0,86.0,Rungsted Strandvej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i BlÃ¥kild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-10-31,2018-10-31,registreret revisor,,,,31768349.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,SÃ¸ren Skovsted,BlÃ¥kild ApS,Revisionsfirmaet Iversen & Hald,,,Rungsted Kyst,2016-04-01,2017-05-31,,,,2018-05-31,2017-06-01,0.0,false,false,2018-10-31,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26262235,indberetninger-20180424,2.5949402000000004,31768349.0,AWbUCwjz5OzuYdPkF6k6,2018-11-02T10:50:44.448Z,2018-11-02T10:49:43.519Z,regnskab,0.0,,2018-05-31,2017-06-01,X18-DE-73-GK,2018-11-02T10:49:43.692Z,,,,,5136431.0,,,,,,,,,,,,,,,,,,,,
31768349,2017-06-01,2018-05-31,c0,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2U3LzcyL2VkL2QxNWEtNDQ0Yy1hODMxLWIxZmI5OWI3MzFjNA.xhtml,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzFiLzIxLzA4L2QwMDgtNGUyNC04M2Q1LWZlNGU2Mzg0MzM3Zg.pdf,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2NiLzMwL2U1LzZjNDItNGMwMi04MTk5LThkN2UzODYyYWE5Yg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Rungsted Kyst,2960.0,86.0,Rungsted Strandvej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i BlÃ¥kild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,2018-10-31,2018-10-31,registreret revisor,54020.0,144411.0,1666731.0,31768349.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,SÃ¸ren Skovsted,BlÃ¥kild ApS,Revisionsfirmaet Iversen & Hald,206579.0,172.0,Rungsted Kyst,2016-04-01,2017-05-31,1209038.0,1550715.0,1612711.0,2018-05-31,2017-06-01,0.0,false,false,2018-10-31,Holstebro,341677.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26262235,indberetninger-20180424,2.5949402000000004,31768349.0,AWbUCwjz5OzuYdPkF6k6,2018-11-02T10:50:44.448Z,2018-11-02T10:49:43.519Z,regnskab,0.0,,2018-05-31,2017-06-01,X18-DE-73-GK,2018-11-02T10:49:43.692Z,,,,,,,,,,,,,,,,,,,,,,,,,
31768349,2017-06-01,2018-05-31,c1,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2U3LzcyL2VkL2QxNWEtNDQ0Yy1hODMxLWIxZmI5OWI3MzFjNA.xhtml,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzFiLzIxLzA4L2QwMDgtNGUyNC04M2Q1LWZlNGU2Mzg0MzM3Zg.pdf,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2NiLzMwL2U1LzZjNDItNGMwMi04MTk5LThkN2UzODYyYWE5Yg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Rungsted Kyst,2960.0,86.0,Rungsted Strandvej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i BlÃ¥kild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-10-31,2018-10-31,registreret revisor,,,,31768349.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,SÃ¸ren Skovsted,BlÃ¥kild ApS,Revisionsfirmaet Iversen & Hald,,,Rungsted Kyst,2016-04-01,2017-05-31,,,,2018-05-31,2017-06-01,0.0,false,false,2018-10-31,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26262235,indberetninger-20180424,2.5949402000000004,31768349.0,AWbUCwjz5OzuYdPkF6k6,2018-11-02T10:50:44.448Z,2018-11-02T10:49:43.519Z,regnskab,0.0,,2018-05-31,2017-06-01,X18-DE-73-GK,2018-11-02T10:49:43.692Z,,,,,,,,,,,,,,,,,,,,,,,36115432.0,Revisionsfirmaet Iversen & Hald,
31768349,2017-06-01,2018-05-31,c15,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2U3LzcyL2VkL2QxNWEtNDQ0Yy1hODMxLWIxZmI5OWI3MzFjNA.xhtml,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzFiLzIxLzA4L2QwMDgtNGUyNC04M2Q1LWZlNGU2Mzg0MzM3Zg.pdf,http://regnskaber.virk.dk/94386713/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2NiLzMwL2U1LzZjNDItNGMwMi04MTk5LThkN2UzODYyYWE5Yg.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Rungsted Kyst,2960.0,86.0,Rungsted Strandvej,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i BlÃ¥kild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-10-31,2018-10-31,registreret revisor,,,,31768349.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,SÃ¸ren Skovsted,BlÃ¥kild ApS,Revisionsfirmaet Iversen & Hald,,,Rungsted Kyst,2016-04-01,2017-05-31,1209038.0,,,2018-05-31,2017-06-01,0.0,false,false,2018-10-31,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26262235,indberetninger-20180424,2.5949402000000004,31768349.0,AWbUCwjz5OzuYdPkF6k6,2018-11-02T10:50:44.448Z,2018-11-02T10:49:43.519Z,regnskab,0.0,,2018-05-31,2017-06-01,X18-DE-73-GK,2018-11-02T10:49:43.692Z,,,,,,,,,,,,,,,,,,,,,,,,,
