entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,Assets,Equity,LiabilitiesAndEquity,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
28849095,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/59094882/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2YxLzcxLzY2L2Y2MmEtNDVlNy1hM2Y4LWI5ZmU3ZDVjZjY2MA.pdf,http://regnskaber.virk.dk/59094882/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzBjLzU5L2I2L2FkZjUtNDgzYi1iZDMwLWM2NjczNzIxMTA3Ng.xml,false,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Essens.org  ApS,1.0,Regnskabsklasse B,2018-04-18,2018-04-18,2005-06-15,2018-05-07,info@essens.org,www.essens.org,28849095.0,26632315.0,mne10833,Ãrsrapport,Jonathan Tjoa Algreen,Merkur Bank,Essens.org  ApS,"Intension, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn V.,2016-01-01,2016-12-31,"KÃ¸benhavn, 101",2017-12-31,2017-01-01,false,2018-04-18,Aabenraa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25418849,indberetninger-20180424,2.5097417999999996,28849095.0,AWM5_lpGx8uVRSOdgTqL,2018-05-07T09:46:30.629Z,2018-05-07T09:45:59.414Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-80-SF,2018-05-07T09:45:59.594Z,,,,,,,,,
28849095,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/59094882/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2YxLzcxLzY2L2Y2MmEtNDVlNy1hM2Y4LWI5ZmU3ZDVjZjY2MA.pdf,http://regnskaber.virk.dk/59094882/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzBjLzU5L2I2L2FkZjUtNDgzYi1iZDMwLWM2NjczNzIxMTA3Ng.xml,false,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Essens.org  ApS,,Regnskabsklasse B,2018-04-18,2018-04-18,2005-06-15,2018-05-07,info@essens.org,www.essens.org,28849095.0,26632315.0,mne10833,Ãrsrapport,Jonathan Tjoa Algreen,Merkur Bank,Essens.org  ApS,"Intension, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn V.,2016-01-01,2016-12-31,"KÃ¸benhavn, 101",2017-12-31,2017-01-01,false,2018-04-18,Aabenraa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25418849,indberetninger-20180424,2.5097417999999996,28849095.0,AWM5_lpGx8uVRSOdgTqL,2018-05-07T09:46:30.629Z,2018-05-07T09:45:59.414Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-80-SF,2018-05-07T09:45:59.594Z,0.0,,,,,,,,
28849095,2016-12-31,2016-12-31,ID_9,,http://regnskaber.virk.dk/59094882/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2YxLzcxLzY2L2Y2MmEtNDVlNy1hM2Y4LWI5ZmU3ZDVjZjY2MA.pdf,http://regnskaber.virk.dk/59094882/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzBjLzU5L2I2L2FkZjUtNDgzYi1iZDMwLWM2NjczNzIxMTA3Ng.xml,false,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Essens.org  ApS,,Regnskabsklasse B,2018-04-18,2018-04-18,2005-06-15,2018-05-07,info@essens.org,www.essens.org,28849095.0,26632315.0,mne10833,Ãrsrapport,Jonathan Tjoa Algreen,Merkur Bank,Essens.org  ApS,"Intension, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn V.,2016-01-01,2016-12-31,"KÃ¸benhavn, 101",2017-12-31,2017-01-01,false,2018-04-18,Aabenraa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25418849,indberetninger-20180424,2.5097417999999996,28849095.0,AWM5_lpGx8uVRSOdgTqL,2018-05-07T09:46:30.629Z,2018-05-07T09:45:59.414Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-80-SF,2018-05-07T09:45:59.594Z,,0.0,0.0,0.0,,,,,
28849095,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/59094882/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2YxLzcxLzY2L2Y2MmEtNDVlNy1hM2Y4LWI5ZmU3ZDVjZjY2MA.pdf,http://regnskaber.virk.dk/59094882/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzBjLzU5L2I2L2FkZjUtNDgzYi1iZDMwLWM2NjczNzIxMTA3Ng.xml,false,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Essens.org  ApS,,Regnskabsklasse B,2018-04-18,2018-04-18,2005-06-15,2018-05-07,info@essens.org,www.essens.org,28849095.0,26632315.0,mne10833,Ãrsrapport,Jonathan Tjoa Algreen,Merkur Bank,Essens.org  ApS,"Intension, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn V.,2016-01-01,2016-12-31,"KÃ¸benhavn, 101",2017-12-31,2017-01-01,false,2018-04-18,Aabenraa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25418849,indberetninger-20180424,2.5097417999999996,28849095.0,AWM5_lpGx8uVRSOdgTqL,2018-05-07T09:46:30.629Z,2018-05-07T09:45:59.414Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-80-SF,2018-05-07T09:45:59.594Z,0.0,,,,,,,,
28849095,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/59094882/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2YxLzcxLzY2L2Y2MmEtNDVlNy1hM2Y4LWI5ZmU3ZDVjZjY2MA.pdf,http://regnskaber.virk.dk/59094882/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzBjLzU5L2I2L2FkZjUtNDgzYi1iZDMwLWM2NjczNzIxMTA3Ng.xml,false,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Essens.org  ApS,,Regnskabsklasse B,2018-04-18,2018-04-18,2005-06-15,2018-05-07,info@essens.org,www.essens.org,28849095.0,26632315.0,mne10833,Ãrsrapport,Jonathan Tjoa Algreen,Merkur Bank,Essens.org  ApS,"Intension, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn V.,2016-01-01,2016-12-31,"KÃ¸benhavn, 101",2017-12-31,2017-01-01,false,2018-04-18,Aabenraa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25418849,indberetninger-20180424,2.5097417999999996,28849095.0,AWM5_lpGx8uVRSOdgTqL,2018-05-07T09:46:30.629Z,2018-05-07T09:45:59.414Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-80-SF,2018-05-07T09:45:59.594Z,,,,,26632315.0,"Allan SÃ¸berg, HD(R)",,,
28849095,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/59094882/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2YxLzcxLzY2L2Y2MmEtNDVlNy1hM2Y4LWI5ZmU3ZDVjZjY2MA.pdf,http://regnskaber.virk.dk/59094882/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzBjLzU5L2I2L2FkZjUtNDgzYi1iZDMwLWM2NjczNzIxMTA3Ng.xml,false,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Essens.org  ApS,1.0,Regnskabsklasse B,2018-04-18,2018-04-18,2005-06-15,2018-05-07,info@essens.org,www.essens.org,28849095.0,26632315.0,mne10833,Ãrsrapport,Jonathan Tjoa Algreen,Merkur Bank,Essens.org  ApS,"Intension, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn V.,2016-01-01,2016-12-31,"KÃ¸benhavn, 101",2017-12-31,2017-01-01,false,2018-04-18,Aabenraa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25418849,indberetninger-20180424,2.5097417999999996,28849095.0,AWM5_lpGx8uVRSOdgTqL,2018-05-07T09:46:30.629Z,2018-05-07T09:45:59.414Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-80-SF,2018-05-07T09:45:59.594Z,,,,,,,,,
28849095,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/59094882/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2YxLzcxLzY2L2Y2MmEtNDVlNy1hM2Y4LWI5ZmU3ZDVjZjY2MA.pdf,http://regnskaber.virk.dk/59094882/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzBjLzU5L2I2L2FkZjUtNDgzYi1iZDMwLWM2NjczNzIxMTA3Ng.xml,false,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Essens.org  ApS,,Regnskabsklasse B,2018-04-18,2018-04-18,2005-06-15,2018-05-07,info@essens.org,www.essens.org,28849095.0,26632315.0,mne10833,Ãrsrapport,Jonathan Tjoa Algreen,Merkur Bank,Essens.org  ApS,"Intension, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn V.,2016-01-01,2016-12-31,"KÃ¸benhavn, 101",2017-12-31,2017-01-01,false,2018-04-18,Aabenraa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25418849,indberetninger-20180424,2.5097417999999996,28849095.0,AWM5_lpGx8uVRSOdgTqL,2018-05-07T09:46:30.629Z,2018-05-07T09:45:59.414Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-80-SF,2018-05-07T09:45:59.594Z,,,,,26632315.0,RenÃ© JÃ¼rgensen,,,
28849095,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/59094882/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2YxLzcxLzY2L2Y2MmEtNDVlNy1hM2Y4LWI5ZmU3ZDVjZjY2MA.pdf,http://regnskaber.virk.dk/59094882/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzBjLzU5L2I2L2FkZjUtNDgzYi1iZDMwLWM2NjczNzIxMTA3Ng.xml,false,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Essens.org  ApS,,Regnskabsklasse B,2018-04-18,2018-04-18,2005-06-15,2018-05-07,info@essens.org,www.essens.org,28849095.0,26632315.0,mne10833,Ãrsrapport,Jonathan Tjoa Algreen,Merkur Bank,Essens.org  ApS,"Intension, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn V.,2016-01-01,2016-12-31,"KÃ¸benhavn, 101",2017-12-31,2017-01-01,false,2018-04-18,Aabenraa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25418849,indberetninger-20180424,2.5097417999999996,28849095.0,AWM5_lpGx8uVRSOdgTqL,2018-05-07T09:46:30.629Z,2018-05-07T09:45:59.414Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-80-SF,2018-05-07T09:45:59.594Z,,,,,,,Intension,,
28849095,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/59094882/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2YxLzcxLzY2L2Y2MmEtNDVlNy1hM2Y4LWI5ZmU3ZDVjZjY2MA.pdf,http://regnskaber.virk.dk/59094882/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzBjLzU5L2I2L2FkZjUtNDgzYi1iZDMwLWM2NjczNzIxMTA3Ng.xml,false,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Essens.org  ApS,,Regnskabsklasse B,2018-04-18,2018-04-18,2005-06-15,2018-05-07,info@essens.org,www.essens.org,28849095.0,26632315.0,mne10833,Ãrsrapport,Jonathan Tjoa Algreen,Merkur Bank,Essens.org  ApS,"Intension, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn V.,2016-01-01,2016-12-31,"KÃ¸benhavn, 101",2017-12-31,2017-01-01,false,2018-04-18,Aabenraa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25418849,indberetninger-20180424,2.5097417999999996,28849095.0,AWM5_lpGx8uVRSOdgTqL,2018-05-07T09:46:30.629Z,2018-05-07T09:45:59.414Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-80-SF,2018-05-07T09:45:59.594Z,,,,,,,,Mads Algreen BrÃ¸nsted,DirektÃ¸r
28849095,2017-01-01,2017-12-31,ID_5,,http://regnskaber.virk.dk/59094882/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2YxLzcxLzY2L2Y2MmEtNDVlNy1hM2Y4LWI5ZmU3ZDVjZjY2MA.pdf,http://regnskaber.virk.dk/59094882/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzBjLzU5L2I2L2FkZjUtNDgzYi1iZDMwLWM2NjczNzIxMTA3Ng.xml,false,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Essens.org  ApS,,Regnskabsklasse B,2018-04-18,2018-04-18,2005-06-15,2018-05-07,info@essens.org,www.essens.org,28849095.0,26632315.0,mne10833,Ãrsrapport,Jonathan Tjoa Algreen,Merkur Bank,Essens.org  ApS,"Intension, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn V.,2016-01-01,2016-12-31,"KÃ¸benhavn, 101",2017-12-31,2017-01-01,false,2018-04-18,Aabenraa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25418849,indberetninger-20180424,2.5097417999999996,28849095.0,AWM5_lpGx8uVRSOdgTqL,2018-05-07T09:46:30.629Z,2018-05-07T09:45:59.414Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-80-SF,2018-05-07T09:45:59.594Z,,,,,,,,Jonathan Tjoa Algreen,DirektÃ¸r
