entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfFinancialStatementsAndDescriptionOfFinancialReportingFrameworkAppliedInPreparationOfFinancialStatementsExtendedReview,ImpairmentLossesOfInvestments,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherChangesInEquityOfInvestmentsNet,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodNumber,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,ValueAdjustmentsOfEquity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfInvestments,InvestmentsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard,DescriptionOfAuditor,NameAndSurnameOfAuditor,DepreciationOfPropertyPlantAndEquipment
29935807,2013-01-01,2013-12-31,c1,http://regnskaber.virk.dk/70853992/Y3ZyLmRrOi8vcGRmcy8yOTkzNTgwNztBcFMzODQ3MjQ7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/70853992/Y3ZyLmRrOi8veGJybHMvWC04QjJBQzUyMC0yMDE1MDMxOF8xNDI0MzhfMjQz.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Esbjerg N,6715.0,241.0,Gl. Vardevej,6710  Esbjerg V,Ãdalsparken 13,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejerne i JFC Ejendomsinvest ApS,0.024,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",-0.045,2015-02-25,2006-10-11,2015-03-03,-0.071,0.231,29935807.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for JFC Ejendomsinvest ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for JFC Ejendomsinvest ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-776507.0,-0.333,Ãrsrapport,1504000.0,168000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper MÃ¸lleskov Pedersen,FrÃ¸s Herreds Sparekasse,JFC Ejendomsinvest ApS,BDO Statsautoriseret revisionsaktieselskab,566142.0,-0.096,0.0,Esbjerg,-0.29,-0.269,0.16,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2014-12-31,8.0,2014-01-01,2015-02-25,Esbjerg,-0.021,ErklÃ¦ring om udvidet gennemgang,-566142.0,urn:ofk:oid:17902120,indberetninger-20180424,2.5118406,29935807.0,,2018-03-30T18:01:59.619Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-74.870,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29935807,2013-01-01,2013-12-31,c30,http://regnskaber.virk.dk/70853992/Y3ZyLmRrOi8vcGRmcy8yOTkzNTgwNztBcFMzODQ3MjQ7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/70853992/Y3ZyLmRrOi8veGJybHMvWC04QjJBQzUyMC0yMDE1MDMxOF8xNDI0MzhfMjQz.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Esbjerg N,6715.0,241.0,Gl. Vardevej,6710  Esbjerg V,Ãdalsparken 13,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejerne i JFC Ejendomsinvest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",,2015-02-25,2006-10-11,2015-03-03,,,29935807.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for JFC Ejendomsinvest ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for JFC Ejendomsinvest ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-776507.0,,Ãrsrapport,1504000.0,168000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper MÃ¸lleskov Pedersen,FrÃ¸s Herreds Sparekasse,JFC Ejendomsinvest ApS,BDO Statsautoriseret revisionsaktieselskab,566142.0,,,Esbjerg,-0.29,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2014-12-31,8.0,2014-01-01,2015-02-25,Esbjerg,,ErklÃ¦ring om udvidet gennemgang,-566142.0,urn:ofk:oid:17902120,indberetninger-20180424,2.5118406,29935807.0,,2018-03-30T18:01:59.619Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-74.870,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29935807,2013-12-31,2013-12-31,c4,http://regnskaber.virk.dk/70853992/Y3ZyLmRrOi8vcGRmcy8yOTkzNTgwNztBcFMzODQ3MjQ7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/70853992/Y3ZyLmRrOi8veGJybHMvWC04QjJBQzUyMC0yMDE1MDMxOF8xNDI0MzhfMjQz.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Esbjerg N,6715.0,241.0,Gl. Vardevej,6710  Esbjerg V,Ãdalsparken 13,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejerne i JFC Ejendomsinvest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",,2015-02-25,2006-10-11,2015-03-03,,,29935807.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for JFC Ejendomsinvest ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for JFC Ejendomsinvest ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-776507.0,,Ãrsrapport,1504000.0,168000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper MÃ¸lleskov Pedersen,FrÃ¸s Herreds Sparekasse,JFC Ejendomsinvest ApS,BDO Statsautoriseret revisionsaktieselskab,566142.0,,,Esbjerg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2014-12-31,8.0,2014-01-01,2015-02-25,Esbjerg,,ErklÃ¦ring om udvidet gennemgang,-566142.0,urn:ofk:oid:17902120,indberetninger-20180424,2.5118406,29935807.0,,2018-03-30T18:01:59.619Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-74.870,2015-03-18T23:00:00.000Z,3.088,0.0,0.126,0.145,-0.369,2.943,3.088,3.413,0.0,0.0,2.351,2.351,2.943,0.024,2.943,0.044,0.044,-0.495,0.142,1.062,0.163,0.678,0.0,0.145,0.145,0.045,0.01,,,,,,,,,
29935807,2014-01-01,2014-01-01,c113,http://regnskaber.virk.dk/70853992/Y3ZyLmRrOi8vcGRmcy8yOTkzNTgwNztBcFMzODQ3MjQ7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/70853992/Y3ZyLmRrOi8veGJybHMvWC04QjJBQzUyMC0yMDE1MDMxOF8xNDI0MzhfMjQz.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Esbjerg N,6715.0,241.0,Gl. Vardevej,6710  Esbjerg V,Ãdalsparken 13,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejerne i JFC Ejendomsinvest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",,2015-02-25,2006-10-11,2015-03-03,,,29935807.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for JFC Ejendomsinvest ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for JFC Ejendomsinvest ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-776507.0,,Ãrsrapport,1504000.0,168000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper MÃ¸lleskov Pedersen,FrÃ¸s Herreds Sparekasse,JFC Ejendomsinvest ApS,BDO Statsautoriseret revisionsaktieselskab,566142.0,,,Esbjerg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2014-12-31,8.0,2014-01-01,2015-02-25,Esbjerg,,ErklÃ¦ring om udvidet gennemgang,-566142.0,urn:ofk:oid:17902120,indberetninger-20180424,2.5118406,29935807.0,,2018-03-30T18:01:59.619Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-74.870,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,690001.0,690001.0,,,,,,,
29935807,2014-01-01,2014-01-01,c137,http://regnskaber.virk.dk/70853992/Y3ZyLmRrOi8vcGRmcy8yOTkzNTgwNztBcFMzODQ3MjQ7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/70853992/Y3ZyLmRrOi8veGJybHMvWC04QjJBQzUyMC0yMDE1MDMxOF8xNDI0MzhfMjQz.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Esbjerg N,6715.0,241.0,Gl. Vardevej,6710  Esbjerg V,Ãdalsparken 13,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejerne i JFC Ejendomsinvest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",,2015-02-25,2006-10-11,2015-03-03,,,29935807.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for JFC Ejendomsinvest ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for JFC Ejendomsinvest ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-776507.0,,Ãrsrapport,1504000.0,168000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper MÃ¸lleskov Pedersen,FrÃ¸s Herreds Sparekasse,JFC Ejendomsinvest ApS,BDO Statsautoriseret revisionsaktieselskab,566142.0,,,Esbjerg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2014-12-31,8.0,2014-01-01,2015-02-25,Esbjerg,,ErklÃ¦ring om udvidet gennemgang,-566142.0,urn:ofk:oid:17902120,indberetninger-20180424,2.5118406,29935807.0,,2018-03-30T18:01:59.619Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-74.870,2015-03-18T23:00:00.000Z,,,,,126000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29935807,2014-01-01,2014-01-01,c158,http://regnskaber.virk.dk/70853992/Y3ZyLmRrOi8vcGRmcy8yOTkzNTgwNztBcFMzODQ3MjQ7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/70853992/Y3ZyLmRrOi8veGJybHMvWC04QjJBQzUyMC0yMDE1MDMxOF8xNDI0MzhfMjQz.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Esbjerg N,6715.0,241.0,Gl. Vardevej,6710  Esbjerg V,Ãdalsparken 13,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejerne i JFC Ejendomsinvest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",,2015-02-25,2006-10-11,2015-03-03,,,29935807.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for JFC Ejendomsinvest ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for JFC Ejendomsinvest ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-776507.0,,Ãrsrapport,1504000.0,168000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper MÃ¸lleskov Pedersen,FrÃ¸s Herreds Sparekasse,JFC Ejendomsinvest ApS,BDO Statsautoriseret revisionsaktieselskab,566142.0,,,Esbjerg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2014-12-31,8.0,2014-01-01,2015-02-25,Esbjerg,,ErklÃ¦ring om udvidet gennemgang,-566142.0,urn:ofk:oid:17902120,indberetninger-20180424,2.5118406,29935807.0,,2018-03-30T18:01:59.619Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-74.870,2015-03-18T23:00:00.000Z,,,,,-495461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29935807,2014-01-01,2014-01-01,c167,http://regnskaber.virk.dk/70853992/Y3ZyLmRrOi8vcGRmcy8yOTkzNTgwNztBcFMzODQ3MjQ7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/70853992/Y3ZyLmRrOi8veGJybHMvWC04QjJBQzUyMC0yMDE1MDMxOF8xNDI0MzhfMjQz.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Esbjerg N,6715.0,241.0,Gl. Vardevej,6710  Esbjerg V,Ãdalsparken 13,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejerne i JFC Ejendomsinvest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",,2015-02-25,2006-10-11,2015-03-03,,,29935807.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for JFC Ejendomsinvest ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for JFC Ejendomsinvest ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-776507.0,,Ãrsrapport,1504000.0,168000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper MÃ¸lleskov Pedersen,FrÃ¸s Herreds Sparekasse,JFC Ejendomsinvest ApS,BDO Statsautoriseret revisionsaktieselskab,566142.0,,,Esbjerg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2014-12-31,8.0,2014-01-01,2015-02-25,Esbjerg,,ErklÃ¦ring om udvidet gennemgang,-566142.0,urn:ofk:oid:17902120,indberetninger-20180424,2.5118406,29935807.0,,2018-03-30T18:01:59.619Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-74.870,2015-03-18T23:00:00.000Z,,,,,,,,,,,2514086.0,,,,,,,,,,,,,,,,,,,,,,,,,
29935807,2014-01-01,2014-01-01,c76,http://regnskaber.virk.dk/70853992/Y3ZyLmRrOi8vcGRmcy8yOTkzNTgwNztBcFMzODQ3MjQ7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/70853992/Y3ZyLmRrOi8veGJybHMvWC04QjJBQzUyMC0yMDE1MDMxOF8xNDI0MzhfMjQz.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Esbjerg N,6715.0,241.0,Gl. Vardevej,6710  Esbjerg V,Ãdalsparken 13,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejerne i JFC Ejendomsinvest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",,2015-02-25,2006-10-11,2015-03-03,,,29935807.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for JFC Ejendomsinvest ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for JFC Ejendomsinvest ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-776507.0,,Ãrsrapport,1504000.0,168000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper MÃ¸lleskov Pedersen,FrÃ¸s Herreds Sparekasse,JFC Ejendomsinvest ApS,BDO Statsautoriseret revisionsaktieselskab,566142.0,,,Esbjerg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2014-12-31,8.0,2014-01-01,2015-02-25,Esbjerg,,ErklÃ¦ring om udvidet gennemgang,-566142.0,urn:ofk:oid:17902120,indberetninger-20180424,2.5118406,29935807.0,,2018-03-30T18:01:59.619Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-74.870,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233949.0,3177108.0,,,,,
29935807,2014-01-01,2014-01-01,c88,http://regnskaber.virk.dk/70853992/Y3ZyLmRrOi8vcGRmcy8yOTkzNTgwNztBcFMzODQ3MjQ7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/70853992/Y3ZyLmRrOi8veGJybHMvWC04QjJBQzUyMC0yMDE1MDMxOF8xNDI0MzhfMjQz.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Esbjerg N,6715.0,241.0,Gl. Vardevej,6710  Esbjerg V,Ãdalsparken 13,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejerne i JFC Ejendomsinvest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",,2015-02-25,2006-10-11,2015-03-03,,,29935807.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for JFC Ejendomsinvest ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for JFC Ejendomsinvest ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-776507.0,,Ãrsrapport,1504000.0,168000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper MÃ¸lleskov Pedersen,FrÃ¸s Herreds Sparekasse,JFC Ejendomsinvest ApS,BDO Statsautoriseret revisionsaktieselskab,566142.0,,,Esbjerg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2014-12-31,8.0,2014-01-01,2015-02-25,Esbjerg,,ErklÃ¦ring om udvidet gennemgang,-566142.0,urn:ofk:oid:17902120,indberetninger-20180424,2.5118406,29935807.0,,2018-03-30T18:01:59.619Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-74.870,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221750.0,221750.0,,,,,
29935807,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/70853992/Y3ZyLmRrOi8vcGRmcy8yOTkzNTgwNztBcFMzODQ3MjQ7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/70853992/Y3ZyLmRrOi8veGJybHMvWC04QjJBQzUyMC0yMDE1MDMxOF8xNDI0MzhfMjQz.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Esbjerg N,6715.0,241.0,Gl. Vardevej,6710  Esbjerg V,Ãdalsparken 13,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejerne i JFC Ejendomsinvest ApS,-19000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",-13916.0,2015-02-25,2006-10-11,2015-03-03,-35651.0,227275.0,29935807.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for JFC Ejendomsinvest ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for JFC Ejendomsinvest ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-776507.0,776507.0,Ãrsrapport,1504000.0,168000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper MÃ¸lleskov Pedersen,FrÃ¸s Herreds Sparekasse,JFC Ejendomsinvest ApS,BDO Statsautoriseret revisionsaktieselskab,566142.0,-51140.0,56433.0,Esbjerg,940508.0,973424.0,191624.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2014-12-31,8.0,2014-01-01,2015-02-25,Esbjerg,-32916.0,ErklÃ¦ring om udvidet gennemgang,-566142.0,urn:ofk:oid:17902120,indberetninger-20180424,2.5118406,29935807.0,,2018-03-30T18:01:59.619Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-74.870,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,,
