entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationReserve,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,AdditionsToRevaluationReserveInReportingPeriod,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisposalsOfRevaluationReserveInReportingPeriod,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherOperatingExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,IncreaseDecreaseOfEquityThroughChangesInAccountingPolicies,ValueAdjustmentsOfEquity,Assets,AssetsMeantForSale,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermLiabilitiesOtherThanProvisions,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
10100127,2016-07-01,2016-07-01,c405,,http://regnskaber.virk.dk/72100101/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzMxLzRhLzkyLzUxZGEtNDc0Zi04ODJmLTQzYmU4ODU1NzBiYQ.pdf,http://regnskaber.virk.dk/72100101/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzU1LzM2LzJiLzQzOTgtNGU2NS04OTc3LWU4ZGQ0ZDNmYTQ5OA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Ikast,7430.0,3.0,Finsensvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 31. december 2018.",2019-03-26,2019-03-26,2002-11-11,2019-04-01,statsautoriseret revisor,32285201.0,10100127.0,32285201.0,mne10154,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2017/18 for Ejendommen ElvÃ¦rksvej 11 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Bo Anders Olesen,Bo Anders Olesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ejendommen ElvÃ¦rksvej 11 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ikast,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-12-31,2017-07-01,10907923.0,2019-03-26,Risskov,87 43 96 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:26951829,indberetninger-20180424,2.5124327999999996,10100127.0,AWn7gJ7tRYGX6_YTGreI,2019-04-08T05:52:46.045Z,2019-04-08T05:51:43.705Z,regnskab,0.0,,2018-12-31,2017-07-01,X19-AW-60-GP,2019-04-08T05:51:43.852Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100127,2016-07-01,2016-07-01,c704,,http://regnskaber.virk.dk/72100101/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzMxLzRhLzkyLzUxZGEtNDc0Zi04ODJmLTQzYmU4ODU1NzBiYQ.pdf,http://regnskaber.virk.dk/72100101/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzU1LzM2LzJiLzQzOTgtNGU2NS04OTc3LWU4ZGQ0ZDNmYTQ5OA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Ikast,7430.0,3.0,Finsensvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 31. december 2018.",2019-03-26,2019-03-26,2002-11-11,2019-04-01,statsautoriseret revisor,32285201.0,10100127.0,32285201.0,mne10154,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2017/18 for Ejendommen ElvÃ¦rksvej 11 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Bo Anders Olesen,Bo Anders Olesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ejendommen ElvÃ¦rksvej 11 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ikast,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-12-31,2017-07-01,,2019-03-26,Risskov,87 43 96 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:26951829,indberetninger-20180424,2.5124327999999996,10100127.0,AWn7gJ7tRYGX6_YTGreI,2019-04-08T05:52:46.045Z,2019-04-08T05:51:43.705Z,regnskab,0.0,,2018-12-31,2017-07-01,X19-AW-60-GP,2019-04-08T05:51:43.852Z,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100127,2016-07-01,2016-07-01,c725,,http://regnskaber.virk.dk/72100101/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzMxLzRhLzkyLzUxZGEtNDc0Zi04ODJmLTQzYmU4ODU1NzBiYQ.pdf,http://regnskaber.virk.dk/72100101/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzU1LzM2LzJiLzQzOTgtNGU2NS04OTc3LWU4ZGQ0ZDNmYTQ5OA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Ikast,7430.0,3.0,Finsensvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 31. december 2018.",2019-03-26,2019-03-26,2002-11-11,2019-04-01,statsautoriseret revisor,32285201.0,10100127.0,32285201.0,mne10154,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2017/18 for Ejendommen ElvÃ¦rksvej 11 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Bo Anders Olesen,Bo Anders Olesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ejendommen ElvÃ¦rksvej 11 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ikast,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-12-31,2017-07-01,,2019-03-26,Risskov,87 43 96 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:26951829,indberetninger-20180424,2.5124327999999996,10100127.0,AWn7gJ7tRYGX6_YTGreI,2019-04-08T05:52:46.045Z,2019-04-08T05:51:43.705Z,regnskab,0.0,,2018-12-31,2017-07-01,X19-AW-60-GP,2019-04-08T05:51:43.852Z,2815586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100127,2016-07-01,2017-06-30,c120,,http://regnskaber.virk.dk/72100101/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzMxLzRhLzkyLzUxZGEtNDc0Zi04ODJmLTQzYmU4ODU1NzBiYQ.pdf,http://regnskaber.virk.dk/72100101/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzU1LzM2LzJiLzQzOTgtNGU2NS04OTc3LWU4ZGQ0ZDNmYTQ5OA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Ikast,7430.0,3.0,Finsensvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 31. december 2018.",2019-03-26,2019-03-26,2002-11-11,2019-04-01,statsautoriseret revisor,32285201.0,10100127.0,32285201.0,mne10154,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2017/18 for Ejendommen ElvÃ¦rksvej 11 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Bo Anders Olesen,Bo Anders Olesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ejendommen ElvÃ¦rksvej 11 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ikast,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-12-31,2017-07-01,,2019-03-26,Risskov,87 43 96 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:26951829,indberetninger-20180424,2.5124327999999996,10100127.0,AWn7gJ7tRYGX6_YTGreI,2019-04-08T05:52:46.045Z,2019-04-08T05:51:43.705Z,regnskab,0.0,,2018-12-31,2017-07-01,X19-AW-60-GP,2019-04-08T05:51:43.852Z,,1088233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100127,2016-07-01,2017-06-30,c3,,http://regnskaber.virk.dk/72100101/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzMxLzRhLzkyLzUxZGEtNDc0Zi04ODJmLTQzYmU4ODU1NzBiYQ.pdf,http://regnskaber.virk.dk/72100101/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzU1LzM2LzJiLzQzOTgtNGU2NS04OTc3LWU4ZGQ0ZDNmYTQ5OA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Ikast,7430.0,3.0,Finsensvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 31. december 2018.",2019-03-26,2019-03-26,2002-11-11,2019-04-01,statsautoriseret revisor,32285201.0,10100127.0,32285201.0,mne10154,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2017/18 for Ejendommen ElvÃ¦rksvej 11 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Bo Anders Olesen,Bo Anders Olesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ejendommen ElvÃ¦rksvej 11 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ikast,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-12-31,2017-07-01,,2019-03-26,Risskov,87 43 96 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:26951829,indberetninger-20180424,2.5124327999999996,10100127.0,AWn7gJ7tRYGX6_YTGreI,2019-04-08T05:52:46.045Z,2019-04-08T05:51:43.705Z,regnskab,0.0,,2018-12-31,2017-07-01,X19-AW-60-GP,2019-04-08T05:51:43.852Z,,969544.0,-118689.0,323410.0,0.0,1748408.0,202785.0,21316.0,202785.0,0.0,1243529.0,1424998.0,273985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100127,2016-07-01,2017-06-30,c316,,http://regnskaber.virk.dk/72100101/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzMxLzRhLzkyLzUxZGEtNDc0Zi04ODJmLTQzYmU4ODU1NzBiYQ.pdf,http://regnskaber.virk.dk/72100101/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzU1LzM2LzJiLzQzOTgtNGU2NS04OTc3LWU4ZGQ0ZDNmYTQ5OA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Ikast,7430.0,3.0,Finsensvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 31. december 2018.",2019-03-26,2019-03-26,2002-11-11,2019-04-01,statsautoriseret revisor,32285201.0,10100127.0,32285201.0,mne10154,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2017/18 for Ejendommen ElvÃ¦rksvej 11 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Bo Anders Olesen,Bo Anders Olesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ejendommen ElvÃ¦rksvej 11 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ikast,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-12-31,2017-07-01,,2019-03-26,Risskov,87 43 96 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:26951829,indberetninger-20180424,2.5124327999999996,10100127.0,AWn7gJ7tRYGX6_YTGreI,2019-04-08T05:52:46.045Z,2019-04-08T05:51:43.705Z,regnskab,0.0,,2018-12-31,2017-07-01,X19-AW-60-GP,2019-04-08T05:51:43.852Z,,-118689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100127,2016-07-01,2017-06-30,c726,,http://regnskaber.virk.dk/72100101/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzMxLzRhLzkyLzUxZGEtNDc0Zi04ODJmLTQzYmU4ODU1NzBiYQ.pdf,http://regnskaber.virk.dk/72100101/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzU1LzM2LzJiLzQzOTgtNGU2NS04OTc3LWU4ZGQ0ZDNmYTQ5OA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Ikast,7430.0,3.0,Finsensvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 31. december 2018.",2019-03-26,2019-03-26,2002-11-11,2019-04-01,statsautoriseret revisor,32285201.0,10100127.0,32285201.0,mne10154,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2017/18 for Ejendommen ElvÃ¦rksvej 11 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Bo Anders Olesen,Bo Anders Olesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ejendommen ElvÃ¦rksvej 11 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ikast,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-12-31,2017-07-01,,2019-03-26,Risskov,87 43 96 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:26951829,indberetninger-20180424,2.5124327999999996,10100127.0,AWn7gJ7tRYGX6_YTGreI,2019-04-08T05:52:46.045Z,2019-04-08T05:51:43.705Z,regnskab,0.0,,2018-12-31,2017-07-01,X19-AW-60-GP,2019-04-08T05:51:43.852Z,,1088233.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100127,2017-06-30,2017-06-30,c4,,http://regnskaber.virk.dk/72100101/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzMxLzRhLzkyLzUxZGEtNDc0Zi04ODJmLTQzYmU4ODU1NzBiYQ.pdf,http://regnskaber.virk.dk/72100101/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzU1LzM2LzJiLzQzOTgtNGU2NS04OTc3LWU4ZGQ0ZDNmYTQ5OA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Ikast,7430.0,3.0,Finsensvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 31. december 2018.",2019-03-26,2019-03-26,2002-11-11,2019-04-01,statsautoriseret revisor,32285201.0,10100127.0,32285201.0,mne10154,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2017/18 for Ejendommen ElvÃ¦rksvej 11 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Bo Anders Olesen,Bo Anders Olesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ejendommen ElvÃ¦rksvej 11 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ikast,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-12-31,2017-07-01,10789234.0,2019-03-26,Risskov,87 43 96 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:26951829,indberetninger-20180424,2.5124327999999996,10100127.0,AWn7gJ7tRYGX6_YTGreI,2019-04-08T05:52:46.045Z,2019-04-08T05:51:43.705Z,regnskab,0.0,,2018-12-31,2017-07-01,X19-AW-60-GP,2019-04-08T05:51:43.852Z,14893053.0,,,,,,,,,,,,,,,24140116.0,0.0,517207.0,200000.0,1195430.0,24304.0,1229201.0,0.0,22944686.0,24140116.0,6595440.0,1229201.0,22944686.0,371926.0,570298.0,22944686.0,2651623.0,2651623.0,3903819.0,0.0,5366239.0,4629289.0,678223.0,284680.0,80344.0,83621.0,
10100127,2017-06-30,2017-06-30,c706,,http://regnskaber.virk.dk/72100101/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzMxLzRhLzkyLzUxZGEtNDc0Zi04ODJmLTQzYmU4ODU1NzBiYQ.pdf,http://regnskaber.virk.dk/72100101/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzU1LzM2LzJiLzQzOTgtNGU2NS04OTc3LWU4ZGQ0ZDNmYTQ5OA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Ikast,7430.0,3.0,Finsensvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 31. december 2018.",2019-03-26,2019-03-26,2002-11-11,2019-04-01,statsautoriseret revisor,32285201.0,10100127.0,32285201.0,mne10154,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2017/18 for Ejendommen ElvÃ¦rksvej 11 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Bo Anders Olesen,Bo Anders Olesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ejendommen ElvÃ¦rksvej 11 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ikast,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-12-31,2017-07-01,,2019-03-26,Risskov,87 43 96 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:26951829,indberetninger-20180424,2.5124327999999996,10100127.0,AWn7gJ7tRYGX6_YTGreI,2019-04-08T05:52:46.045Z,2019-04-08T05:51:43.705Z,regnskab,0.0,,2018-12-31,2017-07-01,X19-AW-60-GP,2019-04-08T05:51:43.852Z,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100127,2017-06-30,2017-06-30,c715,,http://regnskaber.virk.dk/72100101/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzMxLzRhLzkyLzUxZGEtNDc0Zi04ODJmLTQzYmU4ODU1NzBiYQ.pdf,http://regnskaber.virk.dk/72100101/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzU1LzM2LzJiLzQzOTgtNGU2NS04OTc3LWU4ZGQ0ZDNmYTQ5OA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Ikast,7430.0,3.0,Finsensvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 31. december 2018.",2019-03-26,2019-03-26,2002-11-11,2019-04-01,statsautoriseret revisor,32285201.0,10100127.0,32285201.0,mne10154,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2017/18 for Ejendommen ElvÃ¦rksvej 11 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Bo Anders Olesen,Bo Anders Olesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ejendommen ElvÃ¦rksvej 11 ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ikast,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-12-31,2017-07-01,,2019-03-26,Risskov,87 43 96 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:26951829,indberetninger-20180424,2.5124327999999996,10100127.0,AWn7gJ7tRYGX6_YTGreI,2019-04-08T05:52:46.045Z,2019-04-08T05:51:43.705Z,regnskab,0.0,,2018-12-31,2017-07-01,X19-AW-60-GP,2019-04-08T05:51:43.852Z,10789234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
