entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfAdministrativeExpenses,DisclosureOfContingentLiabilities,DisclosureOfOtherFinanceIncome,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermTaxReceivables,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,RetainedEarnings,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises
30572335,2016-05-01,2017-04-30,c2,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzFiL2Y1L2QyLzAxNzAtNGUyMS05ZTQzLTZhNjY3ZWZhMmIyMQ.xhtml,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2Y1L2NmL2M5L2E1NDAtNDYyNy04ODFmLTk4NzVkZDdhNTgxYg.pdf,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2QxLzFiLzIyL2MyOTMtNDcwZi04MWQzLWZkYWVhZDE1YmQxMw.xml,true,Kerteminde,5300.0,10.0,GrÃ¸nlandsgade,5300 Kerteminde,Tyrebakken 7,2850.0,Regnskabsklasse B,2018-09-03,2018-09-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke beskÃ¦ftiget medarbejdere i det forlÃ¸bne regnskabsÃ¥r.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Nordic Boats A/S som administrationsselskab. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovgivningens regler herom fra og med 1. juli 2012 for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Andre finansielle indtÃ¦gter bestÃ¥r af renteindtÃ¦gter fra tilknyttet virksomhed.</p>",ea@amanda.life,30572335.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Erik Andreasen,Erik Andreasen,NORDIC CLASSICS ApS,Erik Andreasen,9944.0,Kerteminde,2016-05-01,2017-04-30,7094.0,7094.0,-2850.0,2018-04-30,2017-05-01,true,false,0.0,0.0,40563232.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:26083866,indberetninger-20180424,2.5947974,30572335.0,AWWgwx2r5OzuYdPkEknS,2018-09-03T18:48:12.956Z,2018-09-03T18:47:43.856Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-01-GL,2018-09-03T18:47:44.013Z,,,,,,,,,
30572335,2016-05-01,2017-04-30,c4,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzFiL2Y1L2QyLzAxNzAtNGUyMS05ZTQzLTZhNjY3ZWZhMmIyMQ.xhtml,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2Y1L2NmL2M5L2E1NDAtNDYyNy04ODFmLTk4NzVkZDdhNTgxYg.pdf,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2QxLzFiLzIyL2MyOTMtNDcwZi04MWQzLWZkYWVhZDE1YmQxMw.xml,true,Kerteminde,5300.0,10.0,GrÃ¸nlandsgade,5300 Kerteminde,Tyrebakken 7,,Regnskabsklasse B,2018-09-03,2018-09-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke beskÃ¦ftiget medarbejdere i det forlÃ¸bne regnskabsÃ¥r.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Nordic Boats A/S som administrationsselskab. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovgivningens regler herom fra og med 1. juli 2012 for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Andre finansielle indtÃ¦gter bestÃ¥r af renteindtÃ¦gter fra tilknyttet virksomhed.</p>",ea@amanda.life,30572335.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Erik Andreasen,Erik Andreasen,NORDIC CLASSICS ApS,Erik Andreasen,,Kerteminde,2016-05-01,2017-04-30,7094.0,,,2018-04-30,2017-05-01,true,false,0.0,,40563232.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:26083866,indberetninger-20180424,2.5947974,30572335.0,AWWgwx2r5OzuYdPkEknS,2018-09-03T18:48:12.956Z,2018-09-03T18:47:43.856Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-01-GL,2018-09-03T18:47:44.013Z,,,,,,,,,
30572335,2017-04-30,2017-04-30,c6,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzFiL2Y1L2QyLzAxNzAtNGUyMS05ZTQzLTZhNjY3ZWZhMmIyMQ.xhtml,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2Y1L2NmL2M5L2E1NDAtNDYyNy04ODFmLTk4NzVkZDdhNTgxYg.pdf,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2QxLzFiLzIyL2MyOTMtNDcwZi04MWQzLWZkYWVhZDE1YmQxMw.xml,true,Kerteminde,5300.0,10.0,GrÃ¸nlandsgade,5300 Kerteminde,Tyrebakken 7,,Regnskabsklasse B,2018-09-03,2018-09-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke beskÃ¦ftiget medarbejdere i det forlÃ¸bne regnskabsÃ¥r.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Nordic Boats A/S som administrationsselskab. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovgivningens regler herom fra og med 1. juli 2012 for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Andre finansielle indtÃ¦gter bestÃ¥r af renteindtÃ¦gter fra tilknyttet virksomhed.</p>",ea@amanda.life,30572335.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Erik Andreasen,Erik Andreasen,NORDIC CLASSICS ApS,Erik Andreasen,,Kerteminde,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,true,false,0.0,,40563232.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:26083866,indberetninger-20180424,2.5947974,30572335.0,AWWgwx2r5OzuYdPkEknS,2018-09-03T18:48:12.956Z,2018-09-03T18:47:43.856Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-01-GL,2018-09-03T18:47:44.013Z,381486.0,118607.0,89929.0,381486.0,381486.0,381486.0,291557.0,262879.0,262879.0
30572335,2017-05-01,2017-05-01,c7,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzFiL2Y1L2QyLzAxNzAtNGUyMS05ZTQzLTZhNjY3ZWZhMmIyMQ.xhtml,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2Y1L2NmL2M5L2E1NDAtNDYyNy04ODFmLTk4NzVkZDdhNTgxYg.pdf,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2QxLzFiLzIyL2MyOTMtNDcwZi04MWQzLWZkYWVhZDE1YmQxMw.xml,true,Kerteminde,5300.0,10.0,GrÃ¸nlandsgade,5300 Kerteminde,Tyrebakken 7,,Regnskabsklasse B,2018-09-03,2018-09-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke beskÃ¦ftiget medarbejdere i det forlÃ¸bne regnskabsÃ¥r.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Nordic Boats A/S som administrationsselskab. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovgivningens regler herom fra og med 1. juli 2012 for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Andre finansielle indtÃ¦gter bestÃ¥r af renteindtÃ¦gter fra tilknyttet virksomhed.</p>",ea@amanda.life,30572335.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Erik Andreasen,Erik Andreasen,NORDIC CLASSICS ApS,Erik Andreasen,,Kerteminde,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,true,false,0.0,,40563232.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:26083866,indberetninger-20180424,2.5947974,30572335.0,AWWgwx2r5OzuYdPkEknS,2018-09-03T18:48:12.956Z,2018-09-03T18:47:43.856Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-01-GL,2018-09-03T18:47:44.013Z,,,,,89929.0,,,,
30572335,2017-05-01,2017-05-01,c8,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzFiL2Y1L2QyLzAxNzAtNGUyMS05ZTQzLTZhNjY3ZWZhMmIyMQ.xhtml,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2Y1L2NmL2M5L2E1NDAtNDYyNy04ODFmLTk4NzVkZDdhNTgxYg.pdf,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2QxLzFiLzIyL2MyOTMtNDcwZi04MWQzLWZkYWVhZDE1YmQxMw.xml,true,Kerteminde,5300.0,10.0,GrÃ¸nlandsgade,5300 Kerteminde,Tyrebakken 7,,Regnskabsklasse B,2018-09-03,2018-09-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke beskÃ¦ftiget medarbejdere i det forlÃ¸bne regnskabsÃ¥r.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Nordic Boats A/S som administrationsselskab. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovgivningens regler herom fra og med 1. juli 2012 for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Andre finansielle indtÃ¦gter bestÃ¥r af renteindtÃ¦gter fra tilknyttet virksomhed.</p>",ea@amanda.life,30572335.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Erik Andreasen,Erik Andreasen,NORDIC CLASSICS ApS,Erik Andreasen,,Kerteminde,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,true,false,0.0,,40563232.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:26083866,indberetninger-20180424,2.5947974,30572335.0,AWWgwx2r5OzuYdPkEknS,2018-09-03T18:48:12.956Z,2018-09-03T18:47:43.856Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-01-GL,2018-09-03T18:47:44.013Z,,,,,291557.0,,,,
30572335,2017-05-01,2017-05-01,c9,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzFiL2Y1L2QyLzAxNzAtNGUyMS05ZTQzLTZhNjY3ZWZhMmIyMQ.xhtml,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2Y1L2NmL2M5L2E1NDAtNDYyNy04ODFmLTk4NzVkZDdhNTgxYg.pdf,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2QxLzFiLzIyL2MyOTMtNDcwZi04MWQzLWZkYWVhZDE1YmQxMw.xml,true,Kerteminde,5300.0,10.0,GrÃ¸nlandsgade,5300 Kerteminde,Tyrebakken 7,,Regnskabsklasse B,2018-09-03,2018-09-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke beskÃ¦ftiget medarbejdere i det forlÃ¸bne regnskabsÃ¥r.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Nordic Boats A/S som administrationsselskab. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovgivningens regler herom fra og med 1. juli 2012 for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Andre finansielle indtÃ¦gter bestÃ¥r af renteindtÃ¦gter fra tilknyttet virksomhed.</p>",ea@amanda.life,30572335.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Erik Andreasen,Erik Andreasen,NORDIC CLASSICS ApS,Erik Andreasen,,Kerteminde,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,true,false,0.0,,40563232.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:26083866,indberetninger-20180424,2.5947974,30572335.0,AWWgwx2r5OzuYdPkEknS,2018-09-03T18:48:12.956Z,2018-09-03T18:47:43.856Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-01-GL,2018-09-03T18:47:44.013Z,,,,,381486.0,,,,
30572335,2017-05-01,2018-04-30,c0,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzFiL2Y1L2QyLzAxNzAtNGUyMS05ZTQzLTZhNjY3ZWZhMmIyMQ.xhtml,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2Y1L2NmL2M5L2E1NDAtNDYyNy04ODFmLTk4NzVkZDdhNTgxYg.pdf,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2QxLzFiLzIyL2MyOTMtNDcwZi04MWQzLWZkYWVhZDE1YmQxMw.xml,true,Kerteminde,5300.0,10.0,GrÃ¸nlandsgade,5300 Kerteminde,Tyrebakken 7,450.0,Regnskabsklasse B,2018-09-03,2018-09-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke beskÃ¦ftiget medarbejdere i det forlÃ¸bne regnskabsÃ¥r.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Nordic Boats A/S som administrationsselskab. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovgivningens regler herom fra og med 1. juli 2012 for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Andre finansielle indtÃ¦gter bestÃ¥r af renteindtÃ¦gter fra tilknyttet virksomhed.</p>",ea@amanda.life,30572335.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Erik Andreasen,Erik Andreasen,NORDIC CLASSICS ApS,Erik Andreasen,10515.0,Kerteminde,2016-05-01,2017-04-30,10065.0,10065.0,-450.0,2018-04-30,2017-05-01,true,false,0.0,0.0,40563232.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:26083866,indberetninger-20180424,2.5947974,30572335.0,AWWgwx2r5OzuYdPkEknS,2018-09-03T18:48:12.956Z,2018-09-03T18:47:43.856Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-01-GL,2018-09-03T18:47:44.013Z,,,,,,,,,
30572335,2017-05-01,2018-04-30,c1,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzFiL2Y1L2QyLzAxNzAtNGUyMS05ZTQzLTZhNjY3ZWZhMmIyMQ.xhtml,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2Y1L2NmL2M5L2E1NDAtNDYyNy04ODFmLTk4NzVkZDdhNTgxYg.pdf,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2QxLzFiLzIyL2MyOTMtNDcwZi04MWQzLWZkYWVhZDE1YmQxMw.xml,true,Kerteminde,5300.0,10.0,GrÃ¸nlandsgade,5300 Kerteminde,Tyrebakken 7,,Regnskabsklasse B,2018-09-03,2018-09-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke beskÃ¦ftiget medarbejdere i det forlÃ¸bne regnskabsÃ¥r.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Nordic Boats A/S som administrationsselskab. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovgivningens regler herom fra og med 1. juli 2012 for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Andre finansielle indtÃ¦gter bestÃ¥r af renteindtÃ¦gter fra tilknyttet virksomhed.</p>",ea@amanda.life,30572335.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Erik Andreasen,Erik Andreasen,NORDIC CLASSICS ApS,Erik Andreasen,,Kerteminde,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,true,false,0.0,,40563232.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:26083866,indberetninger-20180424,2.5947974,30572335.0,AWWgwx2r5OzuYdPkEknS,2018-09-03T18:48:12.956Z,2018-09-03T18:47:43.856Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-01-GL,2018-09-03T18:47:44.013Z,,,,,,,,,
30572335,2017-05-01,2018-04-30,c10,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzFiL2Y1L2QyLzAxNzAtNGUyMS05ZTQzLTZhNjY3ZWZhMmIyMQ.xhtml,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2Y1L2NmL2M5L2E1NDAtNDYyNy04ODFmLTk4NzVkZDdhNTgxYg.pdf,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2QxLzFiLzIyL2MyOTMtNDcwZi04MWQzLWZkYWVhZDE1YmQxMw.xml,true,Kerteminde,5300.0,10.0,GrÃ¸nlandsgade,5300 Kerteminde,Tyrebakken 7,,Regnskabsklasse B,2018-09-03,2018-09-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke beskÃ¦ftiget medarbejdere i det forlÃ¸bne regnskabsÃ¥r.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Nordic Boats A/S som administrationsselskab. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovgivningens regler herom fra og med 1. juli 2012 for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Andre finansielle indtÃ¦gter bestÃ¥r af renteindtÃ¦gter fra tilknyttet virksomhed.</p>",ea@amanda.life,30572335.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Erik Andreasen,Erik Andreasen,NORDIC CLASSICS ApS,Erik Andreasen,,Kerteminde,2016-05-01,2017-04-30,10065.0,,,2018-04-30,2017-05-01,true,false,0.0,,40563232.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:26083866,indberetninger-20180424,2.5947974,30572335.0,AWWgwx2r5OzuYdPkEknS,2018-09-03T18:48:12.956Z,2018-09-03T18:47:43.856Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-01-GL,2018-09-03T18:47:44.013Z,,,,,,,,,
30572335,2017-05-01,2018-04-30,c3,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzFiL2Y1L2QyLzAxNzAtNGUyMS05ZTQzLTZhNjY3ZWZhMmIyMQ.xhtml,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2Y1L2NmL2M5L2E1NDAtNDYyNy04ODFmLTk4NzVkZDdhNTgxYg.pdf,http://regnskaber.virk.dk/53327503/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2QxLzFiLzIyL2MyOTMtNDcwZi04MWQzLWZkYWVhZDE1YmQxMw.xml,true,Kerteminde,5300.0,10.0,GrÃ¸nlandsgade,5300 Kerteminde,Tyrebakken 7,,Regnskabsklasse B,2018-09-03,2018-09-03,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke beskÃ¦ftiget medarbejdere i det forlÃ¸bne regnskabsÃ¥r.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Nordic Boats A/S som administrationsselskab. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovgivningens regler herom fra og med 1. juli 2012 for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Andre finansielle indtÃ¦gter bestÃ¥r af renteindtÃ¦gter fra tilknyttet virksomhed.</p>",ea@amanda.life,30572335.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Erik Andreasen,Erik Andreasen,NORDIC CLASSICS ApS,Erik Andreasen,,Kerteminde,2016-05-01,2017-04-30,10065.0,,,2018-04-30,2017-05-01,true,false,0.0,,40563232.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:26083866,indberetninger-20180424,2.5947974,30572335.0,AWWgwx2r5OzuYdPkEknS,2018-09-03T18:48:12.956Z,2018-09-03T18:47:43.856Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-01-GL,2018-09-03T18:47:44.013Z,,,,,,,,,
