entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,ExtraordinaryDividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,DeferredIncomeAssets,Equity,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsOfWorkInProgress,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment
32272266,2015-01-01,2015-12-31,c347,,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzU4L2MyLzg0L2VjZTItNDdhMy1hZjQ4LTQ5NTkxNjM3MTdiZA.pdf,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2IyLzIyL2RhL2I3NWMtNGM0MS1hNmU4LTQ4Mjc5NzJlNTA2NA.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Sindal,9870.0,NÃ¸rregade 8,9870 Sindal,Gefionsvej 25,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i Nordbyg ApS, Sindal",-87.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,58515.0,2017-03-22,2009-06-26,2017-03-22,-33644.0,Statsautoriseret revisor,-300000.0,-1239111.0,-750000.0,1499362.0,20222670.0,32272266.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordbyg ApS, Sindal.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ole Dam Lauritsen,Ole Dam Lauritsen,Jyske Bank,"Nordbyg ApS, Sindal",BDO Statsautoriseret revisionsaktieselskab,-2223.0,12697.0,2223.0,Sindal,85413.0,2015-01-01,2015-12-31,178653.0,237081.0,226607.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-03-22,SÃ¦by,31849.0,-58428.0,1121849.0,urn:ofk:oid:23633120,indberetninger-20180424,2.509602,32272266.0,,2018-03-28T02:54:21.138Z,2017-03-23T05:56:42.128Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-94-BY,2017-03-23T05:56:42.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32272266,2015-01-01,2015-12-31,c350,,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzU4L2MyLzg0L2VjZTItNDdhMy1hZjQ4LTQ5NTkxNjM3MTdiZA.pdf,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2IyLzIyL2RhL2I3NWMtNGM0MS1hNmU4LTQ4Mjc5NzJlNTA2NA.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Sindal,9870.0,NÃ¸rregade 8,9870 Sindal,Gefionsvej 25,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i Nordbyg ApS, Sindal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-22,2009-06-26,2017-03-22,,Statsautoriseret revisor,-300000.0,,-750000.0,,20222670.0,32272266.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordbyg ApS, Sindal.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ole Dam Lauritsen,Ole Dam Lauritsen,Jyske Bank,"Nordbyg ApS, Sindal",BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2015-01-01,2015-12-31,300000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-03-22,SÃ¦by,,,,urn:ofk:oid:23633120,indberetninger-20180424,2.509602,32272266.0,,2018-03-28T02:54:21.138Z,2017-03-23T05:56:42.128Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-94-BY,2017-03-23T05:56:42.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32272266,2015-01-01,2015-12-31,c352,,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzU4L2MyLzg0L2VjZTItNDdhMy1hZjQ4LTQ5NTkxNjM3MTdiZA.pdf,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2IyLzIyL2RhL2I3NWMtNGM0MS1hNmU4LTQ4Mjc5NzJlNTA2NA.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Sindal,9870.0,NÃ¸rregade 8,9870 Sindal,Gefionsvej 25,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i Nordbyg ApS, Sindal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-22,2009-06-26,2017-03-22,,Statsautoriseret revisor,-300000.0,,-750000.0,,20222670.0,32272266.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordbyg ApS, Sindal.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ole Dam Lauritsen,Ole Dam Lauritsen,Jyske Bank,"Nordbyg ApS, Sindal",BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2015-01-01,2015-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-03-22,SÃ¦by,,,,urn:ofk:oid:23633120,indberetninger-20180424,2.509602,32272266.0,,2018-03-28T02:54:21.138Z,2017-03-23T05:56:42.128Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-94-BY,2017-03-23T05:56:42.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32272266,2015-01-01,2015-12-31,c368,,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzU4L2MyLzg0L2VjZTItNDdhMy1hZjQ4LTQ5NTkxNjM3MTdiZA.pdf,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2IyLzIyL2RhL2I3NWMtNGM0MS1hNmU4LTQ4Mjc5NzJlNTA2NA.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Sindal,9870.0,NÃ¸rregade 8,9870 Sindal,Gefionsvej 25,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i Nordbyg ApS, Sindal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-22,2009-06-26,2017-03-22,,Statsautoriseret revisor,-300000.0,,-750000.0,,20222670.0,32272266.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordbyg ApS, Sindal.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ole Dam Lauritsen,Ole Dam Lauritsen,Jyske Bank,"Nordbyg ApS, Sindal",BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2015-01-01,2015-12-31,-121347.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-03-22,SÃ¦by,,,,urn:ofk:oid:23633120,indberetninger-20180424,2.509602,32272266.0,,2018-03-28T02:54:21.138Z,2017-03-23T05:56:42.128Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-94-BY,2017-03-23T05:56:42.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32272266,2015-12-31,2015-12-31,c398,,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzU4L2MyLzg0L2VjZTItNDdhMy1hZjQ4LTQ5NTkxNjM3MTdiZA.pdf,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2IyLzIyL2RhL2I3NWMtNGM0MS1hNmU4LTQ4Mjc5NzJlNTA2NA.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Sindal,9870.0,NÃ¸rregade 8,9870 Sindal,Gefionsvej 25,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i Nordbyg ApS, Sindal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-22,2009-06-26,2017-03-22,,Statsautoriseret revisor,-300000.0,,-750000.0,,20222670.0,32272266.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordbyg ApS, Sindal.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ole Dam Lauritsen,Ole Dam Lauritsen,Jyske Bank,"Nordbyg ApS, Sindal",BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-03-22,SÃ¦by,,,,urn:ofk:oid:23633120,indberetninger-20180424,2.509602,32272266.0,,2018-03-28T02:54:21.138Z,2017-03-23T05:56:42.128Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-94-BY,2017-03-23T05:56:42.255Z,2088068.0,881898.0,78240.0,125000.0,31516.0,1484096.0,73700.0,734244.0,2088068.0,601662.0,755085.0,4.0,464722.0,3082.0,20841.0,755085.0,300000.0,2310.0,2310.0,73700.0,1059096.0,601662.0,1682.0,32974.0,377385.0,0.0,38485.0,102284.0,226062.0,,,,,,,,
32272266,2016-01-01,2016-01-01,c401,,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzU4L2MyLzg0L2VjZTItNDdhMy1hZjQ4LTQ5NTkxNjM3MTdiZA.pdf,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2IyLzIyL2RhL2I3NWMtNGM0MS1hNmU4LTQ4Mjc5NzJlNTA2NA.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Sindal,9870.0,NÃ¸rregade 8,9870 Sindal,Gefionsvej 25,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i Nordbyg ApS, Sindal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-22,2009-06-26,2017-03-22,,Statsautoriseret revisor,-300000.0,,-750000.0,,20222670.0,32272266.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordbyg ApS, Sindal.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ole Dam Lauritsen,Ole Dam Lauritsen,Jyske Bank,"Nordbyg ApS, Sindal",BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-03-22,SÃ¦by,,,,urn:ofk:oid:23633120,indberetninger-20180424,2.509602,32272266.0,,2018-03-28T02:54:21.138Z,2017-03-23T05:56:42.128Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-94-BY,2017-03-23T05:56:42.255Z,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32272266,2016-01-01,2016-01-01,c428,,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzU4L2MyLzg0L2VjZTItNDdhMy1hZjQ4LTQ5NTkxNjM3MTdiZA.pdf,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2IyLzIyL2RhL2I3NWMtNGM0MS1hNmU4LTQ4Mjc5NzJlNTA2NA.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Sindal,9870.0,NÃ¸rregade 8,9870 Sindal,Gefionsvej 25,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i Nordbyg ApS, Sindal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-22,2009-06-26,2017-03-22,,Statsautoriseret revisor,-300000.0,,-750000.0,,20222670.0,32272266.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordbyg ApS, Sindal.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ole Dam Lauritsen,Ole Dam Lauritsen,Jyske Bank,"Nordbyg ApS, Sindal",BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-03-22,SÃ¦by,,,,urn:ofk:oid:23633120,indberetninger-20180424,2.509602,32272266.0,,2018-03-28T02:54:21.138Z,2017-03-23T05:56:42.128Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-94-BY,2017-03-23T05:56:42.255Z,,,,,,1059096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32272266,2016-01-01,2016-01-01,c432,,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzU4L2MyLzg0L2VjZTItNDdhMy1hZjQ4LTQ5NTkxNjM3MTdiZA.pdf,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2IyLzIyL2RhL2I3NWMtNGM0MS1hNmU4LTQ4Mjc5NzJlNTA2NA.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Sindal,9870.0,NÃ¸rregade 8,9870 Sindal,Gefionsvej 25,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i Nordbyg ApS, Sindal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-22,2009-06-26,2017-03-22,,Statsautoriseret revisor,-300000.0,,-750000.0,,20222670.0,32272266.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordbyg ApS, Sindal.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ole Dam Lauritsen,Ole Dam Lauritsen,Jyske Bank,"Nordbyg ApS, Sindal",BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-03-22,SÃ¦by,,,,urn:ofk:oid:23633120,indberetninger-20180424,2.509602,32272266.0,,2018-03-28T02:54:21.138Z,2017-03-23T05:56:42.128Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-94-BY,2017-03-23T05:56:42.255Z,,,,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32272266,2016-01-01,2016-01-01,c616,,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzU4L2MyLzg0L2VjZTItNDdhMy1hZjQ4LTQ5NTkxNjM3MTdiZA.pdf,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2IyLzIyL2RhL2I3NWMtNGM0MS1hNmU4LTQ4Mjc5NzJlNTA2NA.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Sindal,9870.0,NÃ¸rregade 8,9870 Sindal,Gefionsvej 25,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i Nordbyg ApS, Sindal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-22,2009-06-26,2017-03-22,,Statsautoriseret revisor,-300000.0,,-750000.0,,20222670.0,32272266.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordbyg ApS, Sindal.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ole Dam Lauritsen,Ole Dam Lauritsen,Jyske Bank,"Nordbyg ApS, Sindal",BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-03-22,SÃ¦by,,,,urn:ofk:oid:23633120,indberetninger-20180424,2.509602,32272266.0,,2018-03-28T02:54:21.138Z,2017-03-23T05:56:42.128Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-94-BY,2017-03-23T05:56:42.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70406.0,804650.0,,,,,,
32272266,2016-01-01,2016-01-01,c625,,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzU4L2MyLzg0L2VjZTItNDdhMy1hZjQ4LTQ5NTkxNjM3MTdiZA.pdf,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2IyLzIyL2RhL2I3NWMtNGM0MS1hNmU4LTQ4Mjc5NzJlNTA2NA.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Sindal,9870.0,NÃ¸rregade 8,9870 Sindal,Gefionsvej 25,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i Nordbyg ApS, Sindal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-22,2009-06-26,2017-03-22,,Statsautoriseret revisor,-300000.0,,-750000.0,,20222670.0,32272266.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordbyg ApS, Sindal.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ole Dam Lauritsen,Ole Dam Lauritsen,Jyske Bank,"Nordbyg ApS, Sindal",BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-03-22,SÃ¦by,,,,urn:ofk:oid:23633120,indberetninger-20180424,2.509602,32272266.0,,2018-03-28T02:54:21.138Z,2017-03-23T05:56:42.128Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-94-BY,2017-03-23T05:56:42.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20841.0,,,,,,
