entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,DeferredIncomeAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance
32272266,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2UxL2ZiLzVjL2JhNjctNGVjMi04OGIwLTRlMjMzMjI0ZTMwMQ.pdf,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2UzLzc2LzIxLzBmMWItNGU2Zi05OTc3LWUzYWY0N2E1YjkyMg.xml,true,34000.0,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Sindal,9870.0,NÃ¸rregade 8,9870 Sindal,Gefionsvej 25,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i Nordbyg ApS, Sindal",-30.0,4.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,100405.0,2019-03-29,2009-06-26,2019-05-20,46937.0,45999.0,Statsautoriseret revisor,1683782.0,2166100.0,20222670.0,32272266.0,20222670.0,mne19688,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Nordbyg ApS, Sindal.",Ãrsrapport,3970.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ole Dam Lauritsen,Ole Dam Lauritsen,Jyske Bank,"Nordbyg ApS, Sindal",BDO Statsautoriseret revisionsaktieselskab,2928.0,23443.0,19473.0,Sindal,132663.0,2017-01-01,2017-12-31,355521.0,455896.0,435381.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,true,2019-03-29,SÃ¦by,42785.0,100375.0,1508334.0,urn:ofk:oid:27180394,indberetninger-20180424,2.5124277999999998,32272266.0,AWrYqqgBRYGX6_YTH2u4,2019-05-21T04:33:44.688Z,2019-05-21T04:33:43.244Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-21-ZJ,2019-05-21T04:33:43.434Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32272266,2017-01-01,2017-12-31,c182,,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2UxL2ZiLzVjL2JhNjctNGVjMi04OGIwLTRlMjMzMjI0ZTMwMQ.pdf,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2UzLzc2LzIxLzBmMWItNGU2Zi05OTc3LWUzYWY0N2E1YjkyMg.xml,true,34000.0,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Sindal,9870.0,NÃ¸rregade 8,9870 Sindal,Gefionsvej 25,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i Nordbyg ApS, Sindal",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-29,2009-06-26,2019-05-20,,45999.0,Statsautoriseret revisor,,,20222670.0,32272266.0,20222670.0,mne19688,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Nordbyg ApS, Sindal.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ole Dam Lauritsen,Ole Dam Lauritsen,Jyske Bank,"Nordbyg ApS, Sindal",BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2017-01-01,2017-12-31,200000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,true,2019-03-29,SÃ¦by,,,,urn:ofk:oid:27180394,indberetninger-20180424,2.5124277999999998,32272266.0,AWrYqqgBRYGX6_YTH2u4,2019-05-21T04:33:44.688Z,2019-05-21T04:33:43.244Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-21-ZJ,2019-05-21T04:33:43.434Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32272266,2017-01-01,2017-12-31,c213,,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2UxL2ZiLzVjL2JhNjctNGVjMi04OGIwLTRlMjMzMjI0ZTMwMQ.pdf,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2UzLzc2LzIxLzBmMWItNGU2Zi05OTc3LWUzYWY0N2E1YjkyMg.xml,true,34000.0,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Sindal,9870.0,NÃ¸rregade 8,9870 Sindal,Gefionsvej 25,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i Nordbyg ApS, Sindal",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-29,2009-06-26,2019-05-20,,45999.0,Statsautoriseret revisor,,,20222670.0,32272266.0,20222670.0,mne19688,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Nordbyg ApS, Sindal.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ole Dam Lauritsen,Ole Dam Lauritsen,Jyske Bank,"Nordbyg ApS, Sindal",BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2017-01-01,2017-12-31,155521.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,true,2019-03-29,SÃ¦by,,,,urn:ofk:oid:27180394,indberetninger-20180424,2.5124277999999998,32272266.0,AWrYqqgBRYGX6_YTH2u4,2019-05-21T04:33:44.688Z,2019-05-21T04:33:43.244Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-21-ZJ,2019-05-21T04:33:43.434Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32272266,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2UxL2ZiLzVjL2JhNjctNGVjMi04OGIwLTRlMjMzMjI0ZTMwMQ.pdf,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2UzLzc2LzIxLzBmMWItNGU2Zi05OTc3LWUzYWY0N2E1YjkyMg.xml,true,34000.0,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Sindal,9870.0,NÃ¸rregade 8,9870 Sindal,Gefionsvej 25,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i Nordbyg ApS, Sindal",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-29,2009-06-26,2019-05-20,,45999.0,Statsautoriseret revisor,,,20222670.0,32272266.0,20222670.0,mne19688,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Nordbyg ApS, Sindal.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ole Dam Lauritsen,Ole Dam Lauritsen,Jyske Bank,"Nordbyg ApS, Sindal",BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,true,2019-03-29,SÃ¦by,,,,urn:ofk:oid:27180394,indberetninger-20180424,2.5124277999999998,32272266.0,AWrYqqgBRYGX6_YTH2u4,2019-05-21T04:33:44.688Z,2019-05-21T04:33:43.244Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-21-ZJ,2019-05-21T04:33:43.434Z,1779996.0,945677.0,0.0,125000.0,45868.0,1146258.0,50000.0,1779996.0,614258.0,170180.0,0.0,170180.0,170180.0,19480.0,19480.0,50000.0,1021258.0,614258.0,614139.0,258349.0,0.0,6595.0,147316.0,303327.0,,,,
32272266,2018-01-01,2018-01-01,c230,,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2UxL2ZiLzVjL2JhNjctNGVjMi04OGIwLTRlMjMzMjI0ZTMwMQ.pdf,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2UzLzc2LzIxLzBmMWItNGU2Zi05OTc3LWUzYWY0N2E1YjkyMg.xml,true,34000.0,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Sindal,9870.0,NÃ¸rregade 8,9870 Sindal,Gefionsvej 25,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i Nordbyg ApS, Sindal",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-29,2009-06-26,2019-05-20,,45999.0,Statsautoriseret revisor,,,20222670.0,32272266.0,20222670.0,mne19688,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Nordbyg ApS, Sindal.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ole Dam Lauritsen,Ole Dam Lauritsen,Jyske Bank,"Nordbyg ApS, Sindal",BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,true,2019-03-29,SÃ¦by,,,,urn:ofk:oid:27180394,indberetninger-20180424,2.5124277999999998,32272266.0,AWrYqqgBRYGX6_YTH2u4,2019-05-21T04:33:44.688Z,2019-05-21T04:33:43.244Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-21-ZJ,2019-05-21T04:33:43.434Z,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,
32272266,2018-01-01,2018-01-01,c248,,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2UxL2ZiLzVjL2JhNjctNGVjMi04OGIwLTRlMjMzMjI0ZTMwMQ.pdf,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2UzLzc2LzIxLzBmMWItNGU2Zi05OTc3LWUzYWY0N2E1YjkyMg.xml,true,34000.0,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Sindal,9870.0,NÃ¸rregade 8,9870 Sindal,Gefionsvej 25,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i Nordbyg ApS, Sindal",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-29,2009-06-26,2019-05-20,,45999.0,Statsautoriseret revisor,,,20222670.0,32272266.0,20222670.0,mne19688,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Nordbyg ApS, Sindal.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ole Dam Lauritsen,Ole Dam Lauritsen,Jyske Bank,"Nordbyg ApS, Sindal",BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,true,2019-03-29,SÃ¦by,,,,urn:ofk:oid:27180394,indberetninger-20180424,2.5124277999999998,32272266.0,AWrYqqgBRYGX6_YTH2u4,2019-05-21T04:33:44.688Z,2019-05-21T04:33:43.244Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-21-ZJ,2019-05-21T04:33:43.434Z,,,,,,1021259.0,,,,,,,,,,,,,,,,,,,,,,
32272266,2018-01-01,2018-01-01,c546,,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2UxL2ZiLzVjL2JhNjctNGVjMi04OGIwLTRlMjMzMjI0ZTMwMQ.pdf,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2UzLzc2LzIxLzBmMWItNGU2Zi05OTc3LWUzYWY0N2E1YjkyMg.xml,true,34000.0,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Sindal,9870.0,NÃ¸rregade 8,9870 Sindal,Gefionsvej 25,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i Nordbyg ApS, Sindal",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-29,2009-06-26,2019-05-20,,45999.0,Statsautoriseret revisor,,,20222670.0,32272266.0,20222670.0,mne19688,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Nordbyg ApS, Sindal.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ole Dam Lauritsen,Ole Dam Lauritsen,Jyske Bank,"Nordbyg ApS, Sindal",BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,true,2019-03-29,SÃ¦by,,,,urn:ofk:oid:27180394,indberetninger-20180424,2.5124277999999998,32272266.0,AWrYqqgBRYGX6_YTH2u4,2019-05-21T04:33:44.688Z,2019-05-21T04:33:43.244Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-21-ZJ,2019-05-21T04:33:43.434Z,,,,,,,,,,,,,,,,,,,,,,,,,121315.0,291495.0,,
32272266,2018-01-01,2018-12-31,c173,,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2UxL2ZiLzVjL2JhNjctNGVjMi04OGIwLTRlMjMzMjI0ZTMwMQ.pdf,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2UzLzc2LzIxLzBmMWItNGU2Zi05OTc3LWUzYWY0N2E1YjkyMg.xml,true,34000.0,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Sindal,9870.0,NÃ¸rregade 8,9870 Sindal,Gefionsvej 25,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i Nordbyg ApS, Sindal",5937.0,4.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,52148.0,2019-03-29,2009-06-26,2019-05-20,51617.0,45999.0,Statsautoriseret revisor,1434965.0,1738975.0,20222670.0,32272266.0,20222670.0,mne19688,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Nordbyg ApS, Sindal.",Ãrsrapport,6832.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ole Dam Lauritsen,Ole Dam Lauritsen,Jyske Bank,"Nordbyg ApS, Sindal",BDO Statsautoriseret revisionsaktieselskab,2589.0,14126.0,7294.0,Sindal,97165.0,2017-01-01,2017-12-31,205845.0,263930.0,252393.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,true,2019-03-29,SÃ¦by,41106.0,58085.0,1296694.0,urn:ofk:oid:27180394,indberetninger-20180424,2.5124277999999998,32272266.0,AWrYqqgBRYGX6_YTH2u4,2019-05-21T04:33:44.688Z,2019-05-21T04:33:43.244Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-21-ZJ,2019-05-21T04:33:43.434Z,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
32272266,2018-01-01,2018-12-31,c180,,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2UxL2ZiLzVjL2JhNjctNGVjMi04OGIwLTRlMjMzMjI0ZTMwMQ.pdf,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2UzLzc2LzIxLzBmMWItNGU2Zi05OTc3LWUzYWY0N2E1YjkyMg.xml,true,34000.0,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Sindal,9870.0,NÃ¸rregade 8,9870 Sindal,Gefionsvej 25,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i Nordbyg ApS, Sindal",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-29,2009-06-26,2019-05-20,,45999.0,Statsautoriseret revisor,,,20222670.0,32272266.0,20222670.0,mne19688,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Nordbyg ApS, Sindal.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ole Dam Lauritsen,Ole Dam Lauritsen,Jyske Bank,"Nordbyg ApS, Sindal",BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2017-01-01,2017-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,true,2019-03-29,SÃ¦by,,,,urn:ofk:oid:27180394,indberetninger-20180424,2.5124277999999998,32272266.0,AWrYqqgBRYGX6_YTH2u4,2019-05-21T04:33:44.688Z,2019-05-21T04:33:43.244Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-21-ZJ,2019-05-21T04:33:43.434Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32272266,2018-01-01,2018-12-31,c212,,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2UxL2ZiLzVjL2JhNjctNGVjMi04OGIwLTRlMjMzMjI0ZTMwMQ.pdf,http://regnskaber.virk.dk/66227223/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2UzLzc2LzIxLzBmMWItNGU2Zi05OTc3LWUzYWY0N2E1YjkyMg.xml,true,34000.0,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Sindal,9870.0,NÃ¸rregade 8,9870 Sindal,Gefionsvej 25,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i Nordbyg ApS, Sindal",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-29,2009-06-26,2019-05-20,,45999.0,Statsautoriseret revisor,,,20222670.0,32272266.0,20222670.0,mne19688,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Nordbyg ApS, Sindal.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Ole Dam Lauritsen,Ole Dam Lauritsen,Jyske Bank,"Nordbyg ApS, Sindal",BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2017-01-01,2017-12-31,205845.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,true,2019-03-29,SÃ¦by,,,,urn:ofk:oid:27180394,indberetninger-20180424,2.5124277999999998,32272266.0,AWrYqqgBRYGX6_YTH2u4,2019-05-21T04:33:44.688Z,2019-05-21T04:33:43.244Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-21-ZJ,2019-05-21T04:33:43.434Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
