entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DisposalsOfInvestments,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
17940430,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/03404971/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzUwLzQ3L2M1LzZhNDQtNDdmYy1iNDA0LTAzODIxM2U3ZTkzNg.pdf,http://regnskaber.virk.dk/03404971/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzMxLzVmLzM1LzNkYmMtNDYzMC04ODJhLWZiYjJhYzJhNjI0Mg.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,39.0,Sct. Laurentii Vej,9990 Skagen,Kuttervej 13,DK-9990 Skagen,"Spliidsvej 25 A, Box 170","Til ledelsen i Den erhvervsdrivende fond ""Skagen Uddannelsescenter""",3.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-28,1994-11-21,2018-05-28,5996.0,5997.0,Statsautoriseret revisor,731279.0,-11687.0,www.sucska.dk,20222670.0,17940430.0,20222670.0,mne31387,"Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Den erhvervsdrivende fond ""Skagen Uddannelsescenter"".",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Peder Key Kristiansen,Peder Key Kristiansen,Nordjyske Bank A/S,"Den erhvervsdrivende fond ""Skagen Uddannelsescenter""",BDO Statsautoriseret revisionsaktieselskab,-459589.0,0.0,302882.0,Skagen,129528.0,2016-01-01,2016-12-31,-446080.0,-446080.0,-748962.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn Kommune,2017-12-31,2017-01-01,true,2018-05-28,Skagen,20647.0,0.0,1040693.0,urn:ofk:oid:25735737,indberetninger-20180424,2.5124327999999996,17940430.0,AWPVKLmD0wkEsASkteK1,2018-06-06T12:54:04.844Z,2018-06-06T12:53:24.298Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-28-KS,2018-06-06T12:53:24.546Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17940430,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/03404971/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzUwLzQ3L2M1LzZhNDQtNDdmYy1iNDA0LTAzODIxM2U3ZTkzNg.pdf,http://regnskaber.virk.dk/03404971/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzMxLzVmLzM1LzNkYmMtNDYzMC04ODJhLWZiYjJhYzJhNjI0Mg.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,39.0,Sct. Laurentii Vej,9990 Skagen,Kuttervej 13,DK-9990 Skagen,"Spliidsvej 25 A, Box 170","Til ledelsen i Den erhvervsdrivende fond ""Skagen Uddannelsescenter""",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-28,1994-11-21,2018-05-28,,5997.0,Statsautoriseret revisor,,,www.sucska.dk,20222670.0,17940430.0,20222670.0,mne31387,"Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Den erhvervsdrivende fond ""Skagen Uddannelsescenter"".",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Peder Key Kristiansen,Peder Key Kristiansen,Nordjyske Bank A/S,"Den erhvervsdrivende fond ""Skagen Uddannelsescenter""",BDO Statsautoriseret revisionsaktieselskab,,,,Skagen,,2016-01-01,2016-12-31,-446080.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn Kommune,2017-12-31,2017-01-01,true,2018-05-28,Skagen,,,,urn:ofk:oid:25735737,indberetninger-20180424,2.5124327999999996,17940430.0,AWPVKLmD0wkEsASkteK1,2018-06-06T12:54:04.844Z,2018-06-06T12:53:24.298Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-28-KS,2018-06-06T12:53:24.546Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17940430,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/03404971/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzUwLzQ3L2M1LzZhNDQtNDdmYy1iNDA0LTAzODIxM2U3ZTkzNg.pdf,http://regnskaber.virk.dk/03404971/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzMxLzVmLzM1LzNkYmMtNDYzMC04ODJhLWZiYjJhYzJhNjI0Mg.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,39.0,Sct. Laurentii Vej,9990 Skagen,Kuttervej 13,DK-9990 Skagen,"Spliidsvej 25 A, Box 170","Til ledelsen i Den erhvervsdrivende fond ""Skagen Uddannelsescenter""",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-28,1994-11-21,2018-05-28,,5997.0,Statsautoriseret revisor,,,www.sucska.dk,20222670.0,17940430.0,20222670.0,mne31387,"Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Den erhvervsdrivende fond ""Skagen Uddannelsescenter"".",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Peder Key Kristiansen,Peder Key Kristiansen,Nordjyske Bank A/S,"Den erhvervsdrivende fond ""Skagen Uddannelsescenter""",BDO Statsautoriseret revisionsaktieselskab,,,,Skagen,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn Kommune,2017-12-31,2017-01-01,true,2018-05-28,Skagen,,,,urn:ofk:oid:25735737,indberetninger-20180424,2.5124327999999996,17940430.0,AWPVKLmD0wkEsASkteK1,2018-06-06T12:54:04.844Z,2018-06-06T12:53:24.298Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-28-KS,2018-06-06T12:53:24.546Z,6520715.0,877401.0,448858.0,300000.0,5000.0,6275020.0,6520715.0,245695.0,4305706.0,4311704.0,4285714.0,19992.0,216920.0,813989.0,5998.0,5998.0,5975020.0,245695.0,1331610.0,28775.0,63763.0,,,,,,,,
17940430,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/03404971/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzUwLzQ3L2M1LzZhNDQtNDdmYy1iNDA0LTAzODIxM2U3ZTkzNg.pdf,http://regnskaber.virk.dk/03404971/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzMxLzVmLzM1LzNkYmMtNDYzMC04ODJhLWZiYjJhYzJhNjI0Mg.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,39.0,Sct. Laurentii Vej,9990 Skagen,Kuttervej 13,DK-9990 Skagen,"Spliidsvej 25 A, Box 170","Til ledelsen i Den erhvervsdrivende fond ""Skagen Uddannelsescenter""",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-28,1994-11-21,2018-05-28,,5997.0,Statsautoriseret revisor,,,www.sucska.dk,20222670.0,17940430.0,20222670.0,mne31387,"Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Den erhvervsdrivende fond ""Skagen Uddannelsescenter"".",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Peder Key Kristiansen,Peder Key Kristiansen,Nordjyske Bank A/S,"Den erhvervsdrivende fond ""Skagen Uddannelsescenter""",BDO Statsautoriseret revisionsaktieselskab,,,,Skagen,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn Kommune,2017-12-31,2017-01-01,true,2018-05-28,Skagen,,,,urn:ofk:oid:25735737,indberetninger-20180424,2.5124327999999996,17940430.0,AWPVKLmD0wkEsASkteK1,2018-06-06T12:54:04.844Z,2018-06-06T12:53:24.298Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-28-KS,2018-06-06T12:53:24.546Z,,,,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,
17940430,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/03404971/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzUwLzQ3L2M1LzZhNDQtNDdmYy1iNDA0LTAzODIxM2U3ZTkzNg.pdf,http://regnskaber.virk.dk/03404971/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzMxLzVmLzM1LzNkYmMtNDYzMC04ODJhLWZiYjJhYzJhNjI0Mg.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,39.0,Sct. Laurentii Vej,9990 Skagen,Kuttervej 13,DK-9990 Skagen,"Spliidsvej 25 A, Box 170","Til ledelsen i Den erhvervsdrivende fond ""Skagen Uddannelsescenter""",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-28,1994-11-21,2018-05-28,,5997.0,Statsautoriseret revisor,,,www.sucska.dk,20222670.0,17940430.0,20222670.0,mne31387,"Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Den erhvervsdrivende fond ""Skagen Uddannelsescenter"".",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Peder Key Kristiansen,Peder Key Kristiansen,Nordjyske Bank A/S,"Den erhvervsdrivende fond ""Skagen Uddannelsescenter""",BDO Statsautoriseret revisionsaktieselskab,,,,Skagen,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn Kommune,2017-12-31,2017-01-01,true,2018-05-28,Skagen,,,,urn:ofk:oid:25735737,indberetninger-20180424,2.5124327999999996,17940430.0,AWPVKLmD0wkEsASkteK1,2018-06-06T12:54:04.844Z,2018-06-06T12:53:24.298Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-28-KS,2018-06-06T12:53:24.546Z,,,,,,5975020.0,,,,,,,,,,,,,,,,,,,,,,,
17940430,2017-01-01,2017-01-01,c453,,http://regnskaber.virk.dk/03404971/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzUwLzQ3L2M1LzZhNDQtNDdmYy1iNDA0LTAzODIxM2U3ZTkzNg.pdf,http://regnskaber.virk.dk/03404971/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzMxLzVmLzM1LzNkYmMtNDYzMC04ODJhLWZiYjJhYzJhNjI0Mg.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,39.0,Sct. Laurentii Vej,9990 Skagen,Kuttervej 13,DK-9990 Skagen,"Spliidsvej 25 A, Box 170","Til ledelsen i Den erhvervsdrivende fond ""Skagen Uddannelsescenter""",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-28,1994-11-21,2018-05-28,,5997.0,Statsautoriseret revisor,,,www.sucska.dk,20222670.0,17940430.0,20222670.0,mne31387,"Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Den erhvervsdrivende fond ""Skagen Uddannelsescenter"".",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Peder Key Kristiansen,Peder Key Kristiansen,Nordjyske Bank A/S,"Den erhvervsdrivende fond ""Skagen Uddannelsescenter""",BDO Statsautoriseret revisionsaktieselskab,,,,Skagen,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn Kommune,2017-12-31,2017-01-01,true,2018-05-28,Skagen,,,,urn:ofk:oid:25735737,indberetninger-20180424,2.5124327999999996,17940430.0,AWPVKLmD0wkEsASkteK1,2018-06-06T12:54:04.844Z,2018-06-06T12:53:24.298Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-28-KS,2018-06-06T12:53:24.546Z,,,,,,,,,,,,,,,,,,,,,,41973.0,47970.0,,,,,,
17940430,2017-01-01,2017-01-01,c570,,http://regnskaber.virk.dk/03404971/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzUwLzQ3L2M1LzZhNDQtNDdmYy1iNDA0LTAzODIxM2U3ZTkzNg.pdf,http://regnskaber.virk.dk/03404971/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzMxLzVmLzM1LzNkYmMtNDYzMC04ODJhLWZiYjJhYzJhNjI0Mg.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,39.0,Sct. Laurentii Vej,9990 Skagen,Kuttervej 13,DK-9990 Skagen,"Spliidsvej 25 A, Box 170","Til ledelsen i Den erhvervsdrivende fond ""Skagen Uddannelsescenter""",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-28,1994-11-21,2018-05-28,,5997.0,Statsautoriseret revisor,,,www.sucska.dk,20222670.0,17940430.0,20222670.0,mne31387,"Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Den erhvervsdrivende fond ""Skagen Uddannelsescenter"".",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Peder Key Kristiansen,Peder Key Kristiansen,Nordjyske Bank A/S,"Den erhvervsdrivende fond ""Skagen Uddannelsescenter""",BDO Statsautoriseret revisionsaktieselskab,,,,Skagen,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn Kommune,2017-12-31,2017-01-01,true,2018-05-28,Skagen,,,,urn:ofk:oid:25735737,indberetninger-20180424,2.5124327999999996,17940430.0,AWPVKLmD0wkEsASkteK1,2018-06-06T12:54:04.844Z,2018-06-06T12:53:24.298Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-28-KS,2018-06-06T12:53:24.546Z,,,,,,,,,,,,,,,,,,,,,,,,4285714.0,,,,,
17940430,2017-01-01,2017-01-01,c579,,http://regnskaber.virk.dk/03404971/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzUwLzQ3L2M1LzZhNDQtNDdmYy1iNDA0LTAzODIxM2U3ZTkzNg.pdf,http://regnskaber.virk.dk/03404971/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzMxLzVmLzM1LzNkYmMtNDYzMC04ODJhLWZiYjJhYzJhNjI0Mg.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,39.0,Sct. Laurentii Vej,9990 Skagen,Kuttervej 13,DK-9990 Skagen,"Spliidsvej 25 A, Box 170","Til ledelsen i Den erhvervsdrivende fond ""Skagen Uddannelsescenter""",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-28,1994-11-21,2018-05-28,,5997.0,Statsautoriseret revisor,,,www.sucska.dk,20222670.0,17940430.0,20222670.0,mne31387,"Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Den erhvervsdrivende fond ""Skagen Uddannelsescenter"".",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Peder Key Kristiansen,Peder Key Kristiansen,Nordjyske Bank A/S,"Den erhvervsdrivende fond ""Skagen Uddannelsescenter""",BDO Statsautoriseret revisionsaktieselskab,,,,Skagen,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn Kommune,2017-12-31,2017-01-01,true,2018-05-28,Skagen,,,,urn:ofk:oid:25735737,indberetninger-20180424,2.5124327999999996,17940430.0,AWPVKLmD0wkEsASkteK1,2018-06-06T12:54:04.844Z,2018-06-06T12:53:24.298Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-28-KS,2018-06-06T12:53:24.546Z,,,,,,,,,,,,,,,,,,,,,,,,19992.0,,,,,
17940430,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/03404971/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzUwLzQ3L2M1LzZhNDQtNDdmYy1iNDA0LTAzODIxM2U3ZTkzNg.pdf,http://regnskaber.virk.dk/03404971/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzMxLzVmLzM1LzNkYmMtNDYzMC04ODJhLWZiYjJhYzJhNjI0Mg.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,39.0,Sct. Laurentii Vej,9990 Skagen,Kuttervej 13,DK-9990 Skagen,"Spliidsvej 25 A, Box 170","Til ledelsen i Den erhvervsdrivende fond ""Skagen Uddannelsescenter""",2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-28,1994-11-21,2018-05-28,5997.0,5997.0,Statsautoriseret revisor,345060.0,311706.0,www.sucska.dk,20222670.0,17940430.0,20222670.0,mne31387,"Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Den erhvervsdrivende fond ""Skagen Uddannelsescenter"".",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Peder Key Kristiansen,Peder Key Kristiansen,Nordjyske Bank A/S,"Den erhvervsdrivende fond ""Skagen Uddannelsescenter""",BDO Statsautoriseret revisionsaktieselskab,-495546.0,68.0,193179.0,Skagen,133476.0,2016-01-01,2016-12-31,153760.0,153760.0,-39351.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn Kommune,2017-12-31,2017-01-01,true,2018-05-28,Skagen,12462.0,0.0,694668.0,urn:ofk:oid:25735737,indberetninger-20180424,2.5124327999999996,17940430.0,AWPVKLmD0wkEsASkteK1,2018-06-06T12:54:04.844Z,2018-06-06T12:53:24.298Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-28-KS,2018-06-06T12:53:24.546Z,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,,
17940430,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/03404971/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzUwLzQ3L2M1LzZhNDQtNDdmYy1iNDA0LTAzODIxM2U3ZTkzNg.pdf,http://regnskaber.virk.dk/03404971/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzMxLzVmLzM1LzNkYmMtNDYzMC04ODJhLWZiYjJhYzJhNjI0Mg.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,39.0,Sct. Laurentii Vej,9990 Skagen,Kuttervej 13,DK-9990 Skagen,"Spliidsvej 25 A, Box 170","Til ledelsen i Den erhvervsdrivende fond ""Skagen Uddannelsescenter""",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-28,1994-11-21,2018-05-28,,5997.0,Statsautoriseret revisor,,,www.sucska.dk,20222670.0,17940430.0,20222670.0,mne31387,"Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Den erhvervsdrivende fond ""Skagen Uddannelsescenter"".",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Peder Key Kristiansen,Peder Key Kristiansen,Nordjyske Bank A/S,"Den erhvervsdrivende fond ""Skagen Uddannelsescenter""",BDO Statsautoriseret revisionsaktieselskab,,,,Skagen,,2016-01-01,2016-12-31,153760.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn Kommune,2017-12-31,2017-01-01,true,2018-05-28,Skagen,,,,urn:ofk:oid:25735737,indberetninger-20180424,2.5124327999999996,17940430.0,AWPVKLmD0wkEsASkteK1,2018-06-06T12:54:04.844Z,2018-06-06T12:53:24.298Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-28-KS,2018-06-06T12:53:24.546Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
