entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PropertyPlantAndEquipmentGross,ReportingPeriodEndDate,ReportingPeriodStartDate,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AddressOfAuditorCountry,DateOfApprovalOfAnnualReport,PlaceOfSignatureOfStatement,NameAndSurnameOfMemberOfSupervisoryBoard,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm
27723403,2014-01-01,2014-01-01,c470,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2Q0L2ExLzYwL2E3YWItNGZlNS04ZGJkLTQ4N2M2ZmVlN2U3Yg.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2FiLzJhLzdlLzcxZGYtNGExYS1hOTJjLTUyNjNlMjRiMjI3Yw.xml,1551559.0,KÃ¸benhavn,2100.0,4.0,Aldersrogade 6 C,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2016-05-25,2016-05-25,2435.0,1553994.0,501000.0,27723403.0,32285201.0,Ãrsrapport,Aidas Rakauskas,Aidas Rakauskas,AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,1553994.0,2015-12-31,2015-01-01,1553994.0,2016-05-25,Kolding,RevisionspÃ¥tegning,urn:ofk:oid:22684160,indberetninger-20180424,2.5097454,27723403.0,,2018-03-29T06:47:13.649Z,2016-06-14T07:00:37.501Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-48-MZ,2016-06-14T07:00:37.698Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27723403,2014-01-01,2014-01-01,c494,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2Q0L2ExLzYwL2E3YWItNGZlNS04ZGJkLTQ4N2M2ZmVlN2U3Yg.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2FiLzJhLzdlLzcxZGYtNGExYS1hOTJjLTUyNjNlMjRiMjI3Yw.xml,1551559.0,KÃ¸benhavn,2100.0,4.0,Aldersrogade 6 C,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2016-05-25,2016-05-25,2435.0,1553994.0,-5916828.0,27723403.0,32285201.0,Ãrsrapport,Aidas Rakauskas,Aidas Rakauskas,AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,1553994.0,2015-12-31,2015-01-01,1553994.0,2016-05-25,Kolding,RevisionspÃ¥tegning,urn:ofk:oid:22684160,indberetninger-20180424,2.5097454,27723403.0,,2018-03-29T06:47:13.649Z,2016-06-14T07:00:37.501Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-48-MZ,2016-06-14T07:00:37.698Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27723403,2014-01-01,2014-12-31,c123,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2Q0L2ExLzYwL2E3YWItNGZlNS04ZGJkLTQ4N2M2ZmVlN2U3Yg.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2FiLzJhLzdlLzcxZGYtNGExYS1hOTJjLTUyNjNlMjRiMjI3Yw.xml,1551559.0,KÃ¸benhavn,2100.0,4.0,Aldersrogade 6 C,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2016-05-25,2016-05-25,2435.0,1553994.0,,27723403.0,32285201.0,Ãrsrapport,Aidas Rakauskas,Aidas Rakauskas,AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,1553994.0,2015-12-31,2015-01-01,1553994.0,2016-05-25,Kolding,RevisionspÃ¥tegning,urn:ofk:oid:22684160,indberetninger-20180424,2.5097454,27723403.0,,2018-03-29T06:47:13.649Z,2016-06-14T07:00:37.501Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-48-MZ,2016-06-14T07:00:37.698Z,497863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27723403,2014-01-01,2014-12-31,c3,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2Q0L2ExLzYwL2E3YWItNGZlNS04ZGJkLTQ4N2M2ZmVlN2U3Yg.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2FiLzJhLzdlLzcxZGYtNGExYS1hOTJjLTUyNjNlMjRiMjI3Yw.xml,1551559.0,KÃ¸benhavn,2100.0,4.0,Aldersrogade 6 C,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2016-05-25,2016-05-25,2435.0,1553994.0,,27723403.0,32285201.0,Ãrsrapport,Aidas Rakauskas,Aidas Rakauskas,AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,1553994.0,2015-12-31,2015-01-01,1553994.0,2016-05-25,Kolding,RevisionspÃ¥tegning,urn:ofk:oid:22684160,indberetninger-20180424,2.5097454,27723403.0,,2018-03-29T06:47:13.649Z,2016-06-14T07:00:37.501Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-48-MZ,2016-06-14T07:00:37.698Z,497863.0,1.0,39810.0,483402.0,1341097.0,35201.0,124181.0,22397.0,88980.0,31400.0,716101.0,817885.0,3545.0,218238.0,448457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27723403,2014-01-01,2014-12-31,c495,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2Q0L2ExLzYwL2E3YWItNGZlNS04ZGJkLTQ4N2M2ZmVlN2U3Yg.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2FiLzJhLzdlLzcxZGYtNGExYS1hOTJjLTUyNjNlMjRiMjI3Yw.xml,1551559.0,KÃ¸benhavn,2100.0,4.0,Aldersrogade 6 C,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2016-05-25,2016-05-25,2435.0,1553994.0,,27723403.0,32285201.0,Ãrsrapport,Aidas Rakauskas,Aidas Rakauskas,AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,1553994.0,2015-12-31,2015-01-01,1553994.0,2016-05-25,Kolding,RevisionspÃ¥tegning,urn:ofk:oid:22684160,indberetninger-20180424,2.5097454,27723403.0,,2018-03-29T06:47:13.649Z,2016-06-14T07:00:37.501Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-48-MZ,2016-06-14T07:00:37.698Z,497863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27723403,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2Q0L2ExLzYwL2E3YWItNGZlNS04ZGJkLTQ4N2M2ZmVlN2U3Yg.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2FiLzJhLzdlLzcxZGYtNGExYS1hOTJjLTUyNjNlMjRiMjI3Yw.xml,1551559.0,KÃ¸benhavn,2100.0,4.0,Aldersrogade 6 C,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2016-05-25,2016-05-25,2435.0,1553994.0,-4917965.0,27723403.0,32285201.0,Ãrsrapport,Aidas Rakauskas,Aidas Rakauskas,AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,1553994.0,2015-12-31,2015-01-01,1553994.0,2016-05-25,Kolding,RevisionspÃ¥tegning,urn:ofk:oid:22684160,indberetninger-20180424,2.5097454,27723403.0,,2018-03-29T06:47:13.649Z,2016-06-14T07:00:37.501Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-48-MZ,2016-06-14T07:00:37.698Z,,,,,,,,,,,,,,,,10740168.0,168905.0,501000.0,10718233.0,0.0,35510.0,2435.0,10740168.0,15658133.0,19500.0,5960000.0,5960000.0,21935.0,19500.0,473454.0,2435.0,-5418965.0,9698133.0,3219911.0,10549328.0,6682929.0,300.0,6004468.0,3830889.0,,,,,,,,,,,,
27723403,2014-12-31,2014-12-31,c472,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2Q0L2ExLzYwL2E3YWItNGZlNS04ZGJkLTQ4N2M2ZmVlN2U3Yg.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2FiLzJhLzdlLzcxZGYtNGExYS1hOTJjLTUyNjNlMjRiMjI3Yw.xml,1551559.0,KÃ¸benhavn,2100.0,4.0,Aldersrogade 6 C,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2016-05-25,2016-05-25,2435.0,1553994.0,501000.0,27723403.0,32285201.0,Ãrsrapport,Aidas Rakauskas,Aidas Rakauskas,AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,1553994.0,2015-12-31,2015-01-01,1553994.0,2016-05-25,Kolding,RevisionspÃ¥tegning,urn:ofk:oid:22684160,indberetninger-20180424,2.5097454,27723403.0,,2018-03-29T06:47:13.649Z,2016-06-14T07:00:37.501Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-48-MZ,2016-06-14T07:00:37.698Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27723403,2014-12-31,2014-12-31,c496,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2Q0L2ExLzYwL2E3YWItNGZlNS04ZGJkLTQ4N2M2ZmVlN2U3Yg.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2FiLzJhLzdlLzcxZGYtNGExYS1hOTJjLTUyNjNlMjRiMjI3Yw.xml,1551559.0,KÃ¸benhavn,2100.0,4.0,Aldersrogade 6 C,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2016-05-25,2016-05-25,2435.0,1553994.0,-5418965.0,27723403.0,32285201.0,Ãrsrapport,Aidas Rakauskas,Aidas Rakauskas,AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,1553994.0,2015-12-31,2015-01-01,1553994.0,2016-05-25,Kolding,RevisionspÃ¥tegning,urn:ofk:oid:22684160,indberetninger-20180424,2.5097454,27723403.0,,2018-03-29T06:47:13.649Z,2016-06-14T07:00:37.501Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-48-MZ,2016-06-14T07:00:37.698Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27723403,2015-01-01,2015-01-01,c160,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2Q0L2ExLzYwL2E3YWItNGZlNS04ZGJkLTQ4N2M2ZmVlN2U3Yg.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2FiLzJhLzdlLzcxZGYtNGExYS1hOTJjLTUyNjNlMjRiMjI3Yw.xml,1551559.0,KÃ¸benhavn,2100.0,4.0,Aldersrogade 6 C,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2016-05-25,2016-05-25,2435.0,1553994.0,,27723403.0,32285201.0,Ãrsrapport,Aidas Rakauskas,Aidas Rakauskas,AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,1553994.0,2015-12-31,2015-01-01,1553994.0,2016-05-25,Kolding,RevisionspÃ¥tegning,urn:ofk:oid:22684160,indberetninger-20180424,2.5097454,27723403.0,,2018-03-29T06:47:13.649Z,2016-06-14T07:00:37.501Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-48-MZ,2016-06-14T07:00:37.698Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27723403,2015-01-01,2015-01-01,c181,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2Q0L2ExLzYwL2E3YWItNGZlNS04ZGJkLTQ4N2M2ZmVlN2U3Yg.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2JiL2FiLzJhLzdlLzcxZGYtNGExYS1hOTJjLTUyNjNlMjRiMjI3Yw.xml,1551559.0,KÃ¸benhavn,2100.0,4.0,Aldersrogade 6 C,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2016-05-25,2016-05-25,2435.0,1553994.0,501000.0,27723403.0,32285201.0,Ãrsrapport,Aidas Rakauskas,Aidas Rakauskas,AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,1553994.0,2015-12-31,2015-01-01,1553994.0,2016-05-25,Kolding,RevisionspÃ¥tegning,urn:ofk:oid:22684160,indberetninger-20180424,2.5097454,27723403.0,,2018-03-29T06:47:13.649Z,2016-06-14T07:00:37.501Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-48-MZ,2016-06-14T07:00:37.698Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
