entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,FaxNumberOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceIncomeFromGroupEnterprises,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherInvestmentAssets,OtherLongtermReceivables,OtherShorttermPayables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
14425977,2016-01-01,2016-12-31,ID_14,,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzQ2LzM3L2RhLzQ4MmYtNGI3OC1iNzIzLThlMTk5NWRmNWMzNA.pdf,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2UwLzhlLzk5L2U3MjAtNGU3NS1iMzFiLTIwMThkODMxOWYzNQ.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i C. E. Andersen A/S,38.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-14,2018-02-14,1990-06-01,2018-03-02,54 92 16 00,39463113.0,14425977.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for C. E. Andersen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Martin Ahm StÃ¦rke,KRESTON CM,C. E. Andersen A/S,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Nakskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-14,KÃ¸benhavn,54 92 21 17,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25240090,indberetninger-20180424,2.5117297,14425977.0,,2018-04-04T11:34:59.398Z,2018-03-27T13:14:20.450Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-70-PF,2018-03-27T13:14:20.961Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425977,2016-01-01,2016-12-31,ID_15,,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzQ2LzM3L2RhLzQ4MmYtNGI3OC1iNzIzLThlMTk5NWRmNWMzNA.pdf,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2UwLzhlLzk5L2U3MjAtNGU3NS1iMzFiLTIwMThkODMxOWYzNQ.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i C. E. Andersen A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-14,2018-02-14,1990-06-01,2018-03-02,54 92 16 00,39463113.0,14425977.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for C. E. Andersen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Martin Ahm StÃ¦rke,KRESTON CM,C. E. Andersen A/S,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Nakskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-14,KÃ¸benhavn,54 92 21 17,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25240090,indberetninger-20180424,2.5117297,14425977.0,,2018-04-04T11:34:59.398Z,2018-03-27T13:14:20.450Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-70-PF,2018-03-27T13:14:20.961Z,876757.0,13798332.0,14898081.0,19730.0,174747.0,227555.0,222992.0,15526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425977,2016-01-01,2016-12-31,ID_17,,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzQ2LzM3L2RhLzQ4MmYtNGI3OC1iNzIzLThlMTk5NWRmNWMzNA.pdf,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2UwLzhlLzk5L2U3MjAtNGU3NS1iMzFiLTIwMThkODMxOWYzNQ.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i C. E. Andersen A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-14,2018-02-14,1990-06-01,2018-03-02,54 92 16 00,39463113.0,14425977.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for C. E. Andersen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Martin Ahm StÃ¦rke,KRESTON CM,C. E. Andersen A/S,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Nakskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-14,KÃ¸benhavn,54 92 21 17,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25240090,indberetninger-20180424,2.5117297,14425977.0,,2018-04-04T11:34:59.398Z,2018-03-27T13:14:20.450Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-70-PF,2018-03-27T13:14:20.961Z,,,,,-300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425977,2016-01-01,2016-12-31,ID_19,,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzQ2LzM3L2RhLzQ4MmYtNGI3OC1iNzIzLThlMTk5NWRmNWMzNA.pdf,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2UwLzhlLzk5L2U3MjAtNGU3NS1iMzFiLTIwMThkODMxOWYzNQ.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i C. E. Andersen A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-14,2018-02-14,1990-06-01,2018-03-02,54 92 16 00,39463113.0,14425977.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for C. E. Andersen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Martin Ahm StÃ¦rke,KRESTON CM,C. E. Andersen A/S,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Nakskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-14,KÃ¸benhavn,54 92 21 17,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25240090,indberetninger-20180424,2.5117297,14425977.0,,2018-04-04T11:34:59.398Z,2018-03-27T13:14:20.450Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-70-PF,2018-03-27T13:14:20.961Z,,,,,125253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425977,2016-12-31,2016-12-31,ID_12,,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzQ2LzM3L2RhLzQ4MmYtNGI3OC1iNzIzLThlMTk5NWRmNWMzNA.pdf,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2UwLzhlLzk5L2U3MjAtNGU3NS1iMzFiLTIwMThkODMxOWYzNQ.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i C. E. Andersen A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-14,2018-02-14,1990-06-01,2018-03-02,54 92 16 00,39463113.0,14425977.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for C. E. Andersen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Martin Ahm StÃ¦rke,KRESTON CM,C. E. Andersen A/S,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Nakskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-14,KÃ¸benhavn,54 92 21 17,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25240090,indberetninger-20180424,2.5117297,14425977.0,,2018-04-04T11:34:59.398Z,2018-03-27T13:14:20.450Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-70-PF,2018-03-27T13:14:20.961Z,,,,,,,,,12421354.0,2023197.0,1349605.0,500000.0,7298468.0,8155258.0,758539.0,0.0,0.0,641016.0,1490738.0,12421354.0,3978196.0,326900.0,882800.0,5122886.0,80000.0,326900.0,2030553.0,2466709.0,4795986.0,300000.0,287900.0,287900.0,641016.0,7355258.0,3095396.0,0.0,4634255.0,656777.0,0.0,57892.0,656726.0,2483902.0,,,
14425977,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzQ2LzM3L2RhLzQ4MmYtNGI3OC1iNzIzLThlMTk5NWRmNWMzNA.pdf,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2UwLzhlLzk5L2U3MjAtNGU3NS1iMzFiLTIwMThkODMxOWYzNQ.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i C. E. Andersen A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-14,2018-02-14,1990-06-01,2018-03-02,54 92 16 00,39463113.0,14425977.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for C. E. Andersen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Martin Ahm StÃ¦rke,KRESTON CM,C. E. Andersen A/S,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Nakskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-14,KÃ¸benhavn,54 92 21 17,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25240090,indberetninger-20180424,2.5117297,14425977.0,,2018-04-04T11:34:59.398Z,2018-03-27T13:14:20.450Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-70-PF,2018-03-27T13:14:20.961Z,632963.0,15634943.0,18266360.0,22482.0,1563029.0,2008329.0,1998454.0,12615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425977,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzQ2LzM3L2RhLzQ4MmYtNGI3OC1iNzIzLThlMTk5NWRmNWMzNA.pdf,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2UwLzhlLzk5L2U3MjAtNGU3NS1iMzFiLTIwMThkODMxOWYzNQ.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i C. E. Andersen A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-14,2018-02-14,1990-06-01,2018-03-02,54 92 16 00,39463113.0,14425977.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for C. E. Andersen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Martin Ahm StÃ¦rke,KRESTON CM,C. E. Andersen A/S,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Nakskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-14,KÃ¸benhavn,54 92 21 17,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25240090,indberetninger-20180424,2.5117297,14425977.0,,2018-04-04T11:34:59.398Z,2018-03-27T13:14:20.450Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-70-PF,2018-03-27T13:14:20.961Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425977,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzQ2LzM3L2RhLzQ4MmYtNGI3OC1iNzIzLThlMTk5NWRmNWMzNA.pdf,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2UwLzhlLzk5L2U3MjAtNGU3NS1iMzFiLTIwMThkODMxOWYzNQ.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i C. E. Andersen A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-14,2018-02-14,1990-06-01,2018-03-02,54 92 16 00,39463113.0,14425977.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for C. E. Andersen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Martin Ahm StÃ¦rke,KRESTON CM,C. E. Andersen A/S,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Nakskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-14,KÃ¸benhavn,54 92 21 17,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25240090,indberetninger-20180424,2.5117297,14425977.0,,2018-04-04T11:34:59.398Z,2018-03-27T13:14:20.450Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-70-PF,2018-03-27T13:14:20.961Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425977,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzQ2LzM3L2RhLzQ4MmYtNGI3OC1iNzIzLThlMTk5NWRmNWMzNA.pdf,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2UwLzhlLzk5L2U3MjAtNGU3NS1iMzFiLTIwMThkODMxOWYzNQ.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i C. E. Andersen A/S,37.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-14,2018-02-14,1990-06-01,2018-03-02,54 92 16 00,39463113.0,14425977.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for C. E. Andersen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Martin Ahm StÃ¦rke,KRESTON CM,C. E. Andersen A/S,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Nakskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-14,KÃ¸benhavn,54 92 21 17,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25240090,indberetninger-20180424,2.5117297,14425977.0,,2018-04-04T11:34:59.398Z,2018-03-27T13:14:20.450Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-70-PF,2018-03-27T13:14:20.961Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425977,2017-01-01,2017-12-31,ID_16,,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzQ2LzM3L2RhLzQ4MmYtNGI3OC1iNzIzLThlMTk5NWRmNWMzNA.pdf,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2UwLzhlLzk5L2U3MjAtNGU3NS1iMzFiLTIwMThkODMxOWYzNQ.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i C. E. Andersen A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-14,2018-02-14,1990-06-01,2018-03-02,54 92 16 00,39463113.0,14425977.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for C. E. Andersen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Martin Ahm StÃ¦rke,KRESTON CM,C. E. Andersen A/S,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Nakskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-14,KÃ¸benhavn,54 92 21 17,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25240090,indberetninger-20180424,2.5117297,14425977.0,,2018-04-04T11:34:59.398Z,2018-03-27T13:14:20.450Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-70-PF,2018-03-27T13:14:20.961Z,,,,,-800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
