entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,FaxNumberOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermLeaseCommitments,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherInvestmentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
14425977,2015-01-01,2015-12-31,ID_11,,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzRiL2E5LzdlL2Y2NjktNDAxNC04NWRjLTg1NmNlYzgwNTg5NA.pdf,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzBmL2YyL2EzL2E2ZDAtNGYyMi05ZTg0LTMyNmEwZDAxN2M3Nw.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i C. E. Andersen A/S,41.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-07,2017-04-07,1990-06-01,2017-04-07,54 92 16 00,39463113.0,14425977.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for C. E. Andersen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Pedersen,KRESTON CM,C. E. Andersen A/S,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Nakskov,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-07-07,KÃ¸benhavn,54 92 21 17,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23716915,indberetninger-20180424,2.5118406,14425977.0,,2018-03-27T12:53:15.725Z,2017-04-11T08:48:49.423Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-14-FK,2017-04-11T08:48:50.156Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425977,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzRiL2E5LzdlL2Y2NjktNDAxNC04NWRjLTg1NmNlYzgwNTg5NA.pdf,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzBmL2YyL2EzL2E2ZDAtNGYyMi05ZTg0LTMyNmEwZDAxN2M3Nw.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i C. E. Andersen A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-07,2017-04-07,1990-06-01,2017-04-07,54 92 16 00,39463113.0,14425977.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for C. E. Andersen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Pedersen,KRESTON CM,C. E. Andersen A/S,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Nakskov,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-07-07,KÃ¸benhavn,54 92 21 17,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23716915,indberetninger-20180424,2.5118406,14425977.0,,2018-03-27T12:53:15.725Z,2017-04-11T08:48:49.423Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-14-FK,2017-04-11T08:48:50.156Z,1004877.0,15952929.0,17366160.0,12251.0,18581.0,353963.0,414684.0,408354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425977,2015-01-01,2015-12-31,ID_13,,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzRiL2E5LzdlL2Y2NjktNDAxNC04NWRjLTg1NmNlYzgwNTg5NA.pdf,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzBmL2YyL2EzL2E2ZDAtNGYyMi05ZTg0LTMyNmEwZDAxN2M3Nw.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i C. E. Andersen A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-07,2017-04-07,1990-06-01,2017-04-07,54 92 16 00,39463113.0,14425977.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for C. E. Andersen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Pedersen,KRESTON CM,C. E. Andersen A/S,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Nakskov,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-07-07,KÃ¸benhavn,54 92 21 17,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23716915,indberetninger-20180424,2.5118406,14425977.0,,2018-03-27T12:53:15.725Z,2017-04-11T08:48:49.423Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-14-FK,2017-04-11T08:48:50.156Z,,,,,,-410000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425977,2015-01-01,2015-12-31,ID_15,,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzRiL2E5LzdlL2Y2NjktNDAxNC04NWRjLTg1NmNlYzgwNTg5NA.pdf,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzBmL2YyL2EzL2E2ZDAtNGYyMi05ZTg0LTMyNmEwZDAxN2M3Nw.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i C. E. Andersen A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-07,2017-04-07,1990-06-01,2017-04-07,54 92 16 00,39463113.0,14425977.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for C. E. Andersen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Pedersen,KRESTON CM,C. E. Andersen A/S,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Nakskov,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-07-07,KÃ¸benhavn,54 92 21 17,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23716915,indberetninger-20180424,2.5118406,14425977.0,,2018-03-27T12:53:15.725Z,2017-04-11T08:48:49.423Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-14-FK,2017-04-11T08:48:50.156Z,,,,,,56037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425977,2015-12-31,2015-12-31,ID_9,,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzRiL2E5LzdlL2Y2NjktNDAxNC04NWRjLTg1NmNlYzgwNTg5NA.pdf,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzBmL2YyL2EzL2E2ZDAtNGYyMi05ZTg0LTMyNmEwZDAxN2M3Nw.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i C. E. Andersen A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-07,2017-04-07,1990-06-01,2017-04-07,54 92 16 00,39463113.0,14425977.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for C. E. Andersen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Pedersen,KRESTON CM,C. E. Andersen A/S,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Nakskov,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-07-07,KÃ¸benhavn,54 92 21 17,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23716915,indberetninger-20180424,2.5118406,14425977.0,,2018-03-27T12:53:15.725Z,2017-04-11T08:48:49.423Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-14-FK,2017-04-11T08:48:50.156Z,,,,,,,,,12978956.0,1273650.0,2259273.0,500000.0,7009563.0,8390511.0,936931.0,926746.0,1589707.0,12978956.0,4245245.0,455697.0,326900.0,819699.0,1275396.0,5969393.0,80000.0,326900.0,1831329.0,95188.0,3035855.0,5642493.0,410000.0,343200.0,343200.0,926746.0,7480511.0,2969849.0,120000.0,4809167.0,569137.0,0.0,751469.0,1885569.0,,,
14425977,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzRiL2E5LzdlL2Y2NjktNDAxNC04NWRjLTg1NmNlYzgwNTg5NA.pdf,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzBmL2YyL2EzL2E2ZDAtNGYyMi05ZTg0LTMyNmEwZDAxN2M3Nw.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i C. E. Andersen A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-07,2017-04-07,1990-06-01,2017-04-07,54 92 16 00,39463113.0,14425977.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for C. E. Andersen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Pedersen,KRESTON CM,C. E. Andersen A/S,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Nakskov,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-07-07,KÃ¸benhavn,54 92 21 17,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23716915,indberetninger-20180424,2.5118406,14425977.0,,2018-03-27T12:53:15.725Z,2017-04-11T08:48:49.423Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-14-FK,2017-04-11T08:48:50.156Z,876757.0,13798332.0,14898081.0,15526.0,20089.0,174747.0,227555.0,222992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425977,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzRiL2E5LzdlL2Y2NjktNDAxNC04NWRjLTg1NmNlYzgwNTg5NA.pdf,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzBmL2YyL2EzL2E2ZDAtNGYyMi05ZTg0LTMyNmEwZDAxN2M3Nw.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i C. E. Andersen A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-07,2017-04-07,1990-06-01,2017-04-07,54 92 16 00,39463113.0,14425977.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for C. E. Andersen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Pedersen,KRESTON CM,C. E. Andersen A/S,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Nakskov,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-07-07,KÃ¸benhavn,54 92 21 17,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23716915,indberetninger-20180424,2.5118406,14425977.0,,2018-03-27T12:53:15.725Z,2017-04-11T08:48:49.423Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-14-FK,2017-04-11T08:48:50.156Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425977,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzRiL2E5LzdlL2Y2NjktNDAxNC04NWRjLTg1NmNlYzgwNTg5NA.pdf,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzBmL2YyL2EzL2E2ZDAtNGYyMi05ZTg0LTMyNmEwZDAxN2M3Nw.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i C. E. Andersen A/S,38.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-07,2017-04-07,1990-06-01,2017-04-07,54 92 16 00,39463113.0,14425977.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for C. E. Andersen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Pedersen,KRESTON CM,C. E. Andersen A/S,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Nakskov,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-07-07,KÃ¸benhavn,54 92 21 17,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23716915,indberetninger-20180424,2.5118406,14425977.0,,2018-03-27T12:53:15.725Z,2017-04-11T08:48:49.423Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-14-FK,2017-04-11T08:48:50.156Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425977,2016-01-01,2016-12-31,ID_14,,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzRiL2E5LzdlL2Y2NjktNDAxNC04NWRjLTg1NmNlYzgwNTg5NA.pdf,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzBmL2YyL2EzL2E2ZDAtNGYyMi05ZTg0LTMyNmEwZDAxN2M3Nw.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i C. E. Andersen A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-07,2017-04-07,1990-06-01,2017-04-07,54 92 16 00,39463113.0,14425977.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for C. E. Andersen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Pedersen,KRESTON CM,C. E. Andersen A/S,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Nakskov,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-07-07,KÃ¸benhavn,54 92 21 17,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23716915,indberetninger-20180424,2.5118406,14425977.0,,2018-03-27T12:53:15.725Z,2017-04-11T08:48:49.423Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-14-FK,2017-04-11T08:48:50.156Z,,,,,,125253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425977,2016-01-01,2016-12-31,ID_16,,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzRiL2E5LzdlL2Y2NjktNDAxNC04NWRjLTg1NmNlYzgwNTg5NA.pdf,http://regnskaber.virk.dk/77952441/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzBmL2YyL2EzL2E2ZDAtNGYyMi05ZTg0LTMyNmEwZDAxN2M3Nw.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i C. E. Andersen A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-07,2017-04-07,1990-06-01,2017-04-07,54 92 16 00,39463113.0,14425977.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for C. E. Andersen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Pedersen,KRESTON CM,C. E. Andersen A/S,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Nakskov,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,true,2017-07-07,KÃ¸benhavn,54 92 21 17,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23716915,indberetninger-20180424,2.5118406,14425977.0,,2018-03-27T12:53:15.725Z,2017-04-11T08:48:49.423Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-14-FK,2017-04-11T08:48:50.156Z,,,,,,-300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
