entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
27445160,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/06154472/ZG9rdW1lbnRsYWdlcjovLzAzLzA5Lzk5L2UwLzFmLzEwOGQtNGY1Yy1hYWY4LWNjZmIxNzA5ZTUyMg.pdf,http://regnskaber.virk.dk/06154472/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzI4L2ExLzIxL2Y0MDctNDA3OC05ZGJhLWY0ZTlhYmYzMTg0ZQ.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til kapitalejerne i Udviklingsselskabet Frederiksberg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-18,2018-04-18,2018-06-01,39463113.0,27445160.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Udviklingsselskabet Frederiksberg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Mads Bech Pedersen,KRESTON CM,Udviklingsselskabet Frederiksberg ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",HÃ¸rsholm,2016-01-01,2016-12-31,6802.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"223, HÃ¸rsholm",2017-12-31,2017-01-01,true,2018-04-18,HÃ¸rsholm,Administrerende direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25730106,indberetninger-20180424,2.5118417999999996,27445160.0,AWPUVKFr0wkEsASktdbD,2018-06-06T09:01:50.468Z,2018-06-06T09:01:43.956Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-FB,2018-06-06T09:01:44.722Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27445160,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/06154472/ZG9rdW1lbnRsYWdlcjovLzAzLzA5Lzk5L2UwLzFmLzEwOGQtNGY1Yy1hYWY4LWNjZmIxNzA5ZTUyMg.pdf,http://regnskaber.virk.dk/06154472/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzI4L2ExLzIxL2Y0MDctNDA3OC05ZGJhLWY0ZTlhYmYzMTg0ZQ.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til kapitalejerne i Udviklingsselskabet Frederiksberg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-18,2018-04-18,2018-06-01,39463113.0,27445160.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Udviklingsselskabet Frederiksberg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Mads Bech Pedersen,KRESTON CM,Udviklingsselskabet Frederiksberg ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",HÃ¸rsholm,2016-01-01,2016-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"223, HÃ¸rsholm",2017-12-31,2017-01-01,true,2018-04-18,HÃ¸rsholm,Administrerende direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25730106,indberetninger-20180424,2.5118417999999996,27445160.0,AWPUVKFr0wkEsASktdbD,2018-06-06T09:01:50.468Z,2018-06-06T09:01:43.956Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-FB,2018-06-06T09:01:44.722Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27445160,2016-01-01,2016-12-31,ID_8,,http://regnskaber.virk.dk/06154472/ZG9rdW1lbnRsYWdlcjovLzAzLzA5Lzk5L2UwLzFmLzEwOGQtNGY1Yy1hYWY4LWNjZmIxNzA5ZTUyMg.pdf,http://regnskaber.virk.dk/06154472/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzI4L2ExLzIxL2Y0MDctNDA3OC05ZGJhLWY0ZTlhYmYzMTg0ZQ.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til kapitalejerne i Udviklingsselskabet Frederiksberg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-18,2018-04-18,2018-06-01,39463113.0,27445160.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Udviklingsselskabet Frederiksberg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Mads Bech Pedersen,KRESTON CM,Udviklingsselskabet Frederiksberg ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",HÃ¸rsholm,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"223, HÃ¸rsholm",2017-12-31,2017-01-01,true,2018-04-18,HÃ¸rsholm,Administrerende direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25730106,indberetninger-20180424,2.5118417999999996,27445160.0,AWPUVKFr0wkEsASktdbD,2018-06-06T09:01:50.468Z,2018-06-06T09:01:43.956Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-FB,2018-06-06T09:01:44.722Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27445160,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/06154472/ZG9rdW1lbnRsYWdlcjovLzAzLzA5Lzk5L2UwLzFmLzEwOGQtNGY1Yy1hYWY4LWNjZmIxNzA5ZTUyMg.pdf,http://regnskaber.virk.dk/06154472/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzI4L2ExLzIxL2Y0MDctNDA3OC05ZGJhLWY0ZTlhYmYzMTg0ZQ.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til kapitalejerne i Udviklingsselskabet Frederiksberg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-18,2018-04-18,2018-06-01,39463113.0,27445160.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Udviklingsselskabet Frederiksberg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Mads Bech Pedersen,KRESTON CM,Udviklingsselskabet Frederiksberg ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",HÃ¸rsholm,2016-01-01,2016-12-31,-6802.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"223, HÃ¸rsholm",2017-12-31,2017-01-01,true,2018-04-18,HÃ¸rsholm,Administrerende direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25730106,indberetninger-20180424,2.5118417999999996,27445160.0,AWPUVKFr0wkEsASktdbD,2018-06-06T09:01:50.468Z,2018-06-06T09:01:43.956Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-FB,2018-06-06T09:01:44.722Z,,0.0,-10188.0,0.0,269.0,-6802.0,-10188.0,,,,,,,,,,,,,,,,,,,,,,
27445160,2016-12-31,2016-12-31,ID_6,,http://regnskaber.virk.dk/06154472/ZG9rdW1lbnRsYWdlcjovLzAzLzA5Lzk5L2UwLzFmLzEwOGQtNGY1Yy1hYWY4LWNjZmIxNzA5ZTUyMg.pdf,http://regnskaber.virk.dk/06154472/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzI4L2ExLzIxL2Y0MDctNDA3OC05ZGJhLWY0ZTlhYmYzMTg0ZQ.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til kapitalejerne i Udviklingsselskabet Frederiksberg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-18,2018-04-18,2018-06-01,39463113.0,27445160.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Udviklingsselskabet Frederiksberg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Mads Bech Pedersen,KRESTON CM,Udviklingsselskabet Frederiksberg ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",HÃ¸rsholm,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"223, HÃ¸rsholm",2017-12-31,2017-01-01,true,2018-04-18,HÃ¸rsholm,Administrerende direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25730106,indberetninger-20180424,2.5118417999999996,27445160.0,AWPUVKFr0wkEsASktdbD,2018-06-06T09:01:50.468Z,2018-06-06T09:01:43.956Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-FB,2018-06-06T09:01:44.722Z,,,,,,,,178055.0,1190.0,125000.0,178055.0,171117.0,0.0,178055.0,6938.0,0.0,0.0,0.0,6938.0,0.0,0.0,46117.0,0.0,6938.0,0.0,176865.0,0.0,0.0,
27445160,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/06154472/ZG9rdW1lbnRsYWdlcjovLzAzLzA5Lzk5L2UwLzFmLzEwOGQtNGY1Yy1hYWY4LWNjZmIxNzA5ZTUyMg.pdf,http://regnskaber.virk.dk/06154472/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzI4L2ExLzIxL2Y0MDctNDA3OC05ZGJhLWY0ZTlhYmYzMTg0ZQ.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til kapitalejerne i Udviklingsselskabet Frederiksberg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-18,2018-04-18,2018-06-01,39463113.0,27445160.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Udviklingsselskabet Frederiksberg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Mads Bech Pedersen,KRESTON CM,Udviklingsselskabet Frederiksberg ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",HÃ¸rsholm,2016-01-01,2016-12-31,11340107.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"223, HÃ¸rsholm",2017-12-31,2017-01-01,true,2018-04-18,HÃ¸rsholm,Administrerende direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25730106,indberetninger-20180424,2.5118417999999996,27445160.0,AWPUVKFr0wkEsASktdbD,2018-06-06T09:01:50.468Z,2018-06-06T09:01:43.956Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-FB,2018-06-06T09:01:44.722Z,,36000.0,6574771.0,5328107.0,44202.0,11870581.0,6538771.0,,,,,,,,,,,,,,,,,,,,,,
27445160,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/06154472/ZG9rdW1lbnRsYWdlcjovLzAzLzA5Lzk5L2UwLzFmLzEwOGQtNGY1Yy1hYWY4LWNjZmIxNzA5ZTUyMg.pdf,http://regnskaber.virk.dk/06154472/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzI4L2ExLzIxL2Y0MDctNDA3OC05ZGJhLWY0ZTlhYmYzMTg0ZQ.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til kapitalejerne i Udviklingsselskabet Frederiksberg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-18,2018-04-18,2018-06-01,39463113.0,27445160.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Udviklingsselskabet Frederiksberg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Mads Bech Pedersen,KRESTON CM,Udviklingsselskabet Frederiksberg ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",HÃ¸rsholm,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"223, HÃ¸rsholm",2017-12-31,2017-01-01,true,2018-04-18,HÃ¸rsholm,Administrerende direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25730106,indberetninger-20180424,2.5118417999999996,27445160.0,AWPUVKFr0wkEsASktdbD,2018-06-06T09:01:50.468Z,2018-06-06T09:01:43.956Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-FB,2018-06-06T09:01:44.722Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27445160,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/06154472/ZG9rdW1lbnRsYWdlcjovLzAzLzA5Lzk5L2UwLzFmLzEwOGQtNGY1Yy1hYWY4LWNjZmIxNzA5ZTUyMg.pdf,http://regnskaber.virk.dk/06154472/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzI4L2ExLzIxL2Y0MDctNDA3OC05ZGJhLWY0ZTlhYmYzMTg0ZQ.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til kapitalejerne i Udviklingsselskabet Frederiksberg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-18,2018-04-18,2018-06-01,39463113.0,27445160.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Udviklingsselskabet Frederiksberg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Mads Bech Pedersen,KRESTON CM,Udviklingsselskabet Frederiksberg ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",HÃ¸rsholm,2016-01-01,2016-12-31,-5328107.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"223, HÃ¸rsholm",2017-12-31,2017-01-01,true,2018-04-18,HÃ¸rsholm,Administrerende direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25730106,indberetninger-20180424,2.5118417999999996,27445160.0,AWPUVKFr0wkEsASktdbD,2018-06-06T09:01:50.468Z,2018-06-06T09:01:43.956Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-FB,2018-06-06T09:01:44.722Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27445160,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/06154472/ZG9rdW1lbnRsYWdlcjovLzAzLzA5Lzk5L2UwLzFmLzEwOGQtNGY1Yy1hYWY4LWNjZmIxNzA5ZTUyMg.pdf,http://regnskaber.virk.dk/06154472/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzI4L2ExLzIxL2Y0MDctNDA3OC05ZGJhLWY0ZTlhYmYzMTg0ZQ.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til kapitalejerne i Udviklingsselskabet Frederiksberg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-18,2018-04-18,2018-06-01,39463113.0,27445160.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Udviklingsselskabet Frederiksberg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Mads Bech Pedersen,KRESTON CM,Udviklingsselskabet Frederiksberg ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",HÃ¸rsholm,2016-01-01,2016-12-31,-6012000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"223, HÃ¸rsholm",2017-12-31,2017-01-01,true,2018-04-18,HÃ¸rsholm,Administrerende direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25730106,indberetninger-20180424,2.5118417999999996,27445160.0,AWPUVKFr0wkEsASktdbD,2018-06-06T09:01:50.468Z,2018-06-06T09:01:43.956Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-FB,2018-06-06T09:01:44.722Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27445160,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/06154472/ZG9rdW1lbnRsYWdlcjovLzAzLzA5Lzk5L2UwLzFmLzEwOGQtNGY1Yy1hYWY4LWNjZmIxNzA5ZTUyMg.pdf,http://regnskaber.virk.dk/06154472/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzI4L2ExLzIxL2Y0MDctNDA3OC05ZGJhLWY0ZTlhYmYzMTg0ZQ.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸d Kongevej 157,Til kapitalejerne i Udviklingsselskabet Frederiksberg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-18,2018-04-18,2018-06-01,39463113.0,27445160.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Udviklingsselskabet Frederiksberg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Mads Bech Pedersen,KRESTON CM,Udviklingsselskabet Frederiksberg ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",HÃ¸rsholm,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"223, HÃ¸rsholm",2017-12-31,2017-01-01,true,2018-04-18,HÃ¸rsholm,Administrerende direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25730106,indberetninger-20180424,2.5118417999999996,27445160.0,AWPUVKFr0wkEsASktdbD,2018-06-06T09:01:50.468Z,2018-06-06T09:01:43.956Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-FB,2018-06-06T09:01:44.722Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
