entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
33765185,2015-01-01,2015-12-31,ID_5,,http://regnskaber.virk.dk/58156733/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2YyLzhjL2Q2L2E5N2UtNDgzNy1iNDgzLTg2OTY2YWNlMWMxOA.pdf,http://regnskaber.virk.dk/58156733/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2M5LzQxL2E1LzFmM2UtNDJiNC1hNGFjLTUyNzVlMzU0MmViNA.xml,"Frederiksberg, 2000",Dirch Passers AllÃ© 76,Til kapitalejerne i OPP Randers P-hus A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr.  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-18,2011-06-20,2017-04-18,326000.0,33765185.0,30700228.0,Ãrsrapport,"Det er endvidere vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Olaf Larsen,OPP Randers P-hus A/S,DEAS A/S,2899000.0,3136000.0,2015-01-01,2015-12-31,439000.0,563000.0,2016-12-31,2016-01-01,2017-04-18,Frederiksberg,124000.0,70 30 20 20,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23817835,indberetninger-20180424,2.5124211,33765185.0,,2018-03-27T20:40:17.366Z,2017-05-05T12:14:11.415Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-60-DW,2017-05-05T12:14:11.687Z,,,,,,,,,,,,,,,,,,,,,,,,,
33765185,2015-01-01,2015-12-31,ID_7,,http://regnskaber.virk.dk/58156733/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2YyLzhjL2Q2L2E5N2UtNDgzNy1iNDgzLTg2OTY2YWNlMWMxOA.pdf,http://regnskaber.virk.dk/58156733/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2M5LzQxL2E1LzFmM2UtNDJiNC1hNGFjLTUyNzVlMzU0MmViNA.xml,"Frederiksberg, 2000",Dirch Passers AllÃ© 76,Til kapitalejerne i OPP Randers P-hus A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr.  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-18,2011-06-20,2017-04-18,,33765185.0,30700228.0,Ãrsrapport,"Det er endvidere vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Olaf Larsen,OPP Randers P-hus A/S,DEAS A/S,,,2015-01-01,2015-12-31,-439000.0,,2016-12-31,2016-01-01,2017-04-18,Frederiksberg,,70 30 20 20,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23817835,indberetninger-20180424,2.5124211,33765185.0,,2018-03-27T20:40:17.366Z,2017-05-05T12:14:11.415Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-60-DW,2017-05-05T12:14:11.687Z,,,,,,,,,,,,,,,,,,,,,,,,,
33765185,2015-12-31,2015-12-31,ID_9,,http://regnskaber.virk.dk/58156733/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2YyLzhjL2Q2L2E5N2UtNDgzNy1iNDgzLTg2OTY2YWNlMWMxOA.pdf,http://regnskaber.virk.dk/58156733/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2M5LzQxL2E1LzFmM2UtNDJiNC1hNGFjLTUyNzVlMzU0MmViNA.xml,"Frederiksberg, 2000",Dirch Passers AllÃ© 76,Til kapitalejerne i OPP Randers P-hus A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr.  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-18,2011-06-20,2017-04-18,,33765185.0,30700228.0,Ãrsrapport,"Det er endvidere vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Olaf Larsen,OPP Randers P-hus A/S,DEAS A/S,,,2015-01-01,2015-12-31,,,2016-12-31,2016-01-01,2017-04-18,Frederiksberg,,70 30 20 20,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23817835,indberetninger-20180424,2.5124211,33765185.0,,2018-03-27T20:40:17.366Z,2017-05-05T12:14:11.415Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-60-DW,2017-05-05T12:14:11.687Z,63205000.0,6410000.0,4410000.0,9611000.0,3196000.0,-6921000.0,63205000.0,70127000.0,53595000.0,47785000.0,47785000.0,53595000.0,53595000.0,384000.0,5000.0,-11331000.0,22342000.0,17252000.0,547000.0,3979000.0,3201000.0,179000.0,,,
33765185,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/58156733/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2YyLzhjL2Q2L2E5N2UtNDgzNy1iNDgzLTg2OTY2YWNlMWMxOA.pdf,http://regnskaber.virk.dk/58156733/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2M5LzQxL2E1LzFmM2UtNDJiNC1hNGFjLTUyNzVlMzU0MmViNA.xml,"Frederiksberg, 2000",Dirch Passers AllÃ© 76,Til kapitalejerne i OPP Randers P-hus A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr.  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-18,2011-06-20,2017-04-18,3724000.0,33765185.0,30700228.0,Ãrsrapport,"Det er endvidere vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Olaf Larsen,OPP Randers P-hus A/S,DEAS A/S,2885000.0,3103000.0,2015-01-01,2015-12-31,3075000.0,3943000.0,2016-12-31,2016-01-01,2017-04-18,Frederiksberg,867000.0,70 30 20 20,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23817835,indberetninger-20180424,2.5124211,33765185.0,,2018-03-27T20:40:17.366Z,2017-05-05T12:14:11.415Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-60-DW,2017-05-05T12:14:11.687Z,,,,,,,,,,,,,,,,,,,,,,,,,
33765185,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/58156733/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2YyLzhjL2Q2L2E5N2UtNDgzNy1iNDgzLTg2OTY2YWNlMWMxOA.pdf,http://regnskaber.virk.dk/58156733/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2M5LzQxL2E1LzFmM2UtNDJiNC1hNGFjLTUyNzVlMzU0MmViNA.xml,"Frederiksberg, 2000",Dirch Passers AllÃ© 76,Til kapitalejerne i OPP Randers P-hus A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr.  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-18,2011-06-20,2017-04-18,,33765185.0,30700228.0,Ãrsrapport,"Det er endvidere vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Olaf Larsen,OPP Randers P-hus A/S,DEAS A/S,,,2015-01-01,2015-12-31,,,2016-12-31,2016-01-01,2017-04-18,Frederiksberg,,70 30 20 20,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23817835,indberetninger-20180424,2.5124211,33765185.0,,2018-03-27T20:40:17.366Z,2017-05-05T12:14:11.415Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-60-DW,2017-05-05T12:14:11.687Z,,,,,,,,,,,,,,,,,,,,,,,Lars Olaf Larsen,,
33765185,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/58156733/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2YyLzhjL2Q2L2E5N2UtNDgzNy1iNDgzLTg2OTY2YWNlMWMxOA.pdf,http://regnskaber.virk.dk/58156733/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2M5LzQxL2E1LzFmM2UtNDJiNC1hNGFjLTUyNzVlMzU0MmViNA.xml,"Frederiksberg, 2000",Dirch Passers AllÃ© 76,Til kapitalejerne i OPP Randers P-hus A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr.  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-18,2011-06-20,2017-04-18,,33765185.0,30700228.0,Ãrsrapport,"Det er endvidere vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Olaf Larsen,OPP Randers P-hus A/S,DEAS A/S,,,2015-01-01,2015-12-31,,,2016-12-31,2016-01-01,2017-04-18,Frederiksberg,,70 30 20 20,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23817835,indberetninger-20180424,2.5124211,33765185.0,,2018-03-27T20:40:17.366Z,2017-05-05T12:14:11.415Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-60-DW,2017-05-05T12:14:11.687Z,,,,,,,,,,,,,,,,,,,,,,,,,
33765185,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/58156733/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2YyLzhjL2Q2L2E5N2UtNDgzNy1iNDgzLTg2OTY2YWNlMWMxOA.pdf,http://regnskaber.virk.dk/58156733/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2M5LzQxL2E1LzFmM2UtNDJiNC1hNGFjLTUyNzVlMzU0MmViNA.xml,"Frederiksberg, 2000",Dirch Passers AllÃ© 76,Til kapitalejerne i OPP Randers P-hus A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr.  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-18,2011-06-20,2017-04-18,,33765185.0,30700228.0,Ãrsrapport,"Det er endvidere vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Olaf Larsen,OPP Randers P-hus A/S,DEAS A/S,,,2015-01-01,2015-12-31,,,2016-12-31,2016-01-01,2017-04-18,Frederiksberg,,70 30 20 20,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23817835,indberetninger-20180424,2.5124211,33765185.0,,2018-03-27T20:40:17.366Z,2017-05-05T12:14:11.415Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-60-DW,2017-05-05T12:14:11.687Z,,,,,,,,,,,,,,,,,,,,,,,,,
33765185,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/58156733/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2YyLzhjL2Q2L2E5N2UtNDgzNy1iNDgzLTg2OTY2YWNlMWMxOA.pdf,http://regnskaber.virk.dk/58156733/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2M5LzQxL2E1LzFmM2UtNDJiNC1hNGFjLTUyNzVlMzU0MmViNA.xml,"Frederiksberg, 2000",Dirch Passers AllÃ© 76,Til kapitalejerne i OPP Randers P-hus A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr.  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-18,2011-06-20,2017-04-18,,33765185.0,30700228.0,Ãrsrapport,"Det er endvidere vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Olaf Larsen,OPP Randers P-hus A/S,DEAS A/S,,,2015-01-01,2015-12-31,,,2016-12-31,2016-01-01,2017-04-18,Frederiksberg,,70 30 20 20,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23817835,indberetninger-20180424,2.5124211,33765185.0,,2018-03-27T20:40:17.366Z,2017-05-05T12:14:11.415Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-60-DW,2017-05-05T12:14:11.687Z,,,,,,,,,,,,,,,,,,,,,,,,Erik Nielsen,Bestyrelsesformand
33765185,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/58156733/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2YyLzhjL2Q2L2E5N2UtNDgzNy1iNDgzLTg2OTY2YWNlMWMxOA.pdf,http://regnskaber.virk.dk/58156733/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2M5LzQxL2E1LzFmM2UtNDJiNC1hNGFjLTUyNzVlMzU0MmViNA.xml,"Frederiksberg, 2000",Dirch Passers AllÃ© 76,Til kapitalejerne i OPP Randers P-hus A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr.  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-18,2011-06-20,2017-04-18,,33765185.0,30700228.0,Ãrsrapport,"Det er endvidere vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Olaf Larsen,OPP Randers P-hus A/S,DEAS A/S,,,2015-01-01,2015-12-31,,,2016-12-31,2016-01-01,2017-04-18,Frederiksberg,,70 30 20 20,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23817835,indberetninger-20180424,2.5124211,33765185.0,,2018-03-27T20:40:17.366Z,2017-05-05T12:14:11.415Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-60-DW,2017-05-05T12:14:11.687Z,,,,,,,,,,,,,,,,,,,,,,,,Anette Lonsdale,Bestyrelsesmedlem
33765185,2016-01-01,2016-12-31,ID_4,,http://regnskaber.virk.dk/58156733/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2YyLzhjL2Q2L2E5N2UtNDgzNy1iNDgzLTg2OTY2YWNlMWMxOA.pdf,http://regnskaber.virk.dk/58156733/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2M5LzQxL2E1LzFmM2UtNDJiNC1hNGFjLTUyNzVlMzU0MmViNA.xml,"Frederiksberg, 2000",Dirch Passers AllÃ© 76,Til kapitalejerne i OPP Randers P-hus A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr.  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-18,2011-06-20,2017-04-18,,33765185.0,30700228.0,Ãrsrapport,"Det er endvidere vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Olaf Larsen,OPP Randers P-hus A/S,DEAS A/S,,,2015-01-01,2015-12-31,,,2016-12-31,2016-01-01,2017-04-18,Frederiksberg,,70 30 20 20,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23817835,indberetninger-20180424,2.5124211,33765185.0,,2018-03-27T20:40:17.366Z,2017-05-05T12:14:11.415Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-60-DW,2017-05-05T12:14:11.687Z,,,,,,,,,,,,,,,,,,,,,,,,Nikolaj  Stampe,Bestyrelsesmedlem
