entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DifferenceBetweenRevaluatedPropertyPlantAndEquipmentAndPropertyPlantAndEquipmentIfThereHadNotBeenNoRevaluation,DividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,RevaluationsOfPropertyPlantAndEquipment
27140351,2017-08-01,2018-07-31,c175,,http://regnskaber.virk.dk/15304172/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzQ2L2IwLzIzL2NjNzAtNDc0ZC1iY2JiLTJmNWQyZjBjODJmOQ.pdf,http://regnskaber.virk.dk/15304172/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzA3Lzg1L2YyL2I5NjYtNGQ3Mi04YmVhLWZhM2ZkMTU0N2RjYw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2950 VedbÃ¦k,TrÃ¸rÃ¸dgÃ¥rdsvej 19,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Vange Holding ApS,-7260.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. juli 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. august 2018 - 31. juli 2019.",109186.0,2019-10-25,2003-03-12,2019-10-30,33000.0,Statsautoriseret revisor,0.0,-105800.0,181429.0,20222670.0,27140351.0,20222670.0,mne32069,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. august 2018 - 31. juli 2019 for Vange Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren SÃ¸ndergaard Jensen,Morten Vange,Morten Vange,Vange Holding ApS,BDO Statsautoriseret revisionsaktieselskab,3072.0,318024.0,0.0,Rudersdal,2017-08-01,2018-07-31,361455.0,463381.0,148429.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2019-07-31,2018-08-01,true,2019-10-25,KÃ¸benhavn,101926.0,urn:ofk:oid:27979486,indberetninger-20180424,2.5124383,27140351.0,AW41YXbzIXJRhhXBPLWc,2019-11-04T07:47:43.387Z,2019-11-04T07:46:49.354Z,regnskab,0.0,,2019-07-31,2018-08-01,X19-DG-52-PY,2019-11-04T07:46:49.781Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27140351,2017-08-01,2018-07-31,c214,,http://regnskaber.virk.dk/15304172/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzQ2L2IwLzIzL2NjNzAtNDc0ZC1iY2JiLTJmNWQyZjBjODJmOQ.pdf,http://regnskaber.virk.dk/15304172/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzA3Lzg1L2YyL2I5NjYtNGQ3Mi04YmVhLWZhM2ZkMTU0N2RjYw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2950 VedbÃ¦k,TrÃ¸rÃ¸dgÃ¥rdsvej 19,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Vange Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. juli 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. august 2018 - 31. juli 2019.",,2019-10-25,2003-03-12,2019-10-30,,Statsautoriseret revisor,0.0,-105800.0,,20222670.0,27140351.0,20222670.0,mne32069,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. august 2018 - 31. juli 2019 for Vange Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren SÃ¸ndergaard Jensen,Morten Vange,Morten Vange,Vange Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Rudersdal,2017-08-01,2018-07-31,255655.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2019-07-31,2018-08-01,true,2019-10-25,KÃ¸benhavn,,urn:ofk:oid:27979486,indberetninger-20180424,2.5124383,27140351.0,AW41YXbzIXJRhhXBPLWc,2019-11-04T07:47:43.387Z,2019-11-04T07:46:49.354Z,regnskab,0.0,,2019-07-31,2018-08-01,X19-DG-52-PY,2019-11-04T07:46:49.781Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27140351,2017-08-01,2018-07-31,c219,,http://regnskaber.virk.dk/15304172/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzQ2L2IwLzIzL2NjNzAtNDc0ZC1iY2JiLTJmNWQyZjBjODJmOQ.pdf,http://regnskaber.virk.dk/15304172/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzA3Lzg1L2YyL2I5NjYtNGQ3Mi04YmVhLWZhM2ZkMTU0N2RjYw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2950 VedbÃ¦k,TrÃ¸rÃ¸dgÃ¥rdsvej 19,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Vange Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. juli 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. august 2018 - 31. juli 2019.",,2019-10-25,2003-03-12,2019-10-30,,Statsautoriseret revisor,0.0,-105800.0,,20222670.0,27140351.0,20222670.0,mne32069,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. august 2018 - 31. juli 2019 for Vange Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren SÃ¸ndergaard Jensen,Morten Vange,Morten Vange,Vange Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Rudersdal,2017-08-01,2018-07-31,105800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2019-07-31,2018-08-01,true,2019-10-25,KÃ¸benhavn,,urn:ofk:oid:27979486,indberetninger-20180424,2.5124383,27140351.0,AW41YXbzIXJRhhXBPLWc,2019-11-04T07:47:43.387Z,2019-11-04T07:46:49.354Z,regnskab,0.0,,2019-07-31,2018-08-01,X19-DG-52-PY,2019-11-04T07:46:49.781Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27140351,2018-07-31,2018-07-31,c173,,http://regnskaber.virk.dk/15304172/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzQ2L2IwLzIzL2NjNzAtNDc0ZC1iY2JiLTJmNWQyZjBjODJmOQ.pdf,http://regnskaber.virk.dk/15304172/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzA3Lzg1L2YyL2I5NjYtNGQ3Mi04YmVhLWZhM2ZkMTU0N2RjYw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2950 VedbÃ¦k,TrÃ¸rÃ¸dgÃ¥rdsvej 19,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Vange Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. juli 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. august 2018 - 31. juli 2019.",,2019-10-25,2003-03-12,2019-10-30,,Statsautoriseret revisor,0.0,-105800.0,,20222670.0,27140351.0,20222670.0,mne32069,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. august 2018 - 31. juli 2019 for Vange Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren SÃ¸ndergaard Jensen,Morten Vange,Morten Vange,Vange Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Rudersdal,2017-08-01,2018-07-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2019-07-31,2018-08-01,true,2019-10-25,KÃ¸benhavn,,urn:ofk:oid:27979486,indberetninger-20180424,2.5124383,27140351.0,AW41YXbzIXJRhhXBPLWc,2019-11-04T07:47:43.387Z,2019-11-04T07:46:49.354Z,regnskab,0.0,,2019-07-31,2018-08-01,X19-DG-52-PY,2019-11-04T07:46:49.781Z,15295186.0,213602.0,250000.0,15112697.0,41250.0,2000000.0,15295186.0,136423.0,2041250.0,12996178.0,21340.0,2041250.0,105800.0,46066.0,46066.0,14756897.0,12996178.0,136423.0,44156.0,80897.0,19960.0,22816.0,,,,,,,,
27140351,2018-08-01,2018-08-01,c231,,http://regnskaber.virk.dk/15304172/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzQ2L2IwLzIzL2NjNzAtNDc0ZC1iY2JiLTJmNWQyZjBjODJmOQ.pdf,http://regnskaber.virk.dk/15304172/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzA3Lzg1L2YyL2I5NjYtNGQ3Mi04YmVhLWZhM2ZkMTU0N2RjYw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2950 VedbÃ¦k,TrÃ¸rÃ¸dgÃ¥rdsvej 19,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Vange Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. juli 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. august 2018 - 31. juli 2019.",,2019-10-25,2003-03-12,2019-10-30,,Statsautoriseret revisor,0.0,-105800.0,,20222670.0,27140351.0,20222670.0,mne32069,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. august 2018 - 31. juli 2019 for Vange Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren SÃ¸ndergaard Jensen,Morten Vange,Morten Vange,Vange Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Rudersdal,2017-08-01,2018-07-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2019-07-31,2018-08-01,true,2019-10-25,KÃ¸benhavn,,urn:ofk:oid:27979486,indberetninger-20180424,2.5124383,27140351.0,AW41YXbzIXJRhhXBPLWc,2019-11-04T07:47:43.387Z,2019-11-04T07:46:49.354Z,regnskab,0.0,,2019-07-31,2018-08-01,X19-DG-52-PY,2019-11-04T07:46:49.781Z,,,,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27140351,2018-08-01,2018-08-01,c249,,http://regnskaber.virk.dk/15304172/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzQ2L2IwLzIzL2NjNzAtNDc0ZC1iY2JiLTJmNWQyZjBjODJmOQ.pdf,http://regnskaber.virk.dk/15304172/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzA3Lzg1L2YyL2I5NjYtNGQ3Mi04YmVhLWZhM2ZkMTU0N2RjYw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2950 VedbÃ¦k,TrÃ¸rÃ¸dgÃ¥rdsvej 19,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Vange Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. juli 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. august 2018 - 31. juli 2019.",,2019-10-25,2003-03-12,2019-10-30,,Statsautoriseret revisor,0.0,-105800.0,,20222670.0,27140351.0,20222670.0,mne32069,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. august 2018 - 31. juli 2019 for Vange Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren SÃ¸ndergaard Jensen,Morten Vange,Morten Vange,Vange Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Rudersdal,2017-08-01,2018-07-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2019-07-31,2018-08-01,true,2019-10-25,KÃ¸benhavn,,urn:ofk:oid:27979486,indberetninger-20180424,2.5124383,27140351.0,AW41YXbzIXJRhhXBPLWc,2019-11-04T07:47:43.387Z,2019-11-04T07:46:49.354Z,regnskab,0.0,,2019-07-31,2018-08-01,X19-DG-52-PY,2019-11-04T07:46:49.781Z,,,,14756897.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27140351,2018-08-01,2018-08-01,c255,,http://regnskaber.virk.dk/15304172/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzQ2L2IwLzIzL2NjNzAtNDc0ZC1iY2JiLTJmNWQyZjBjODJmOQ.pdf,http://regnskaber.virk.dk/15304172/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzA3Lzg1L2YyL2I5NjYtNGQ3Mi04YmVhLWZhM2ZkMTU0N2RjYw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2950 VedbÃ¦k,TrÃ¸rÃ¸dgÃ¥rdsvej 19,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Vange Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. juli 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. august 2018 - 31. juli 2019.",,2019-10-25,2003-03-12,2019-10-30,,Statsautoriseret revisor,0.0,-105800.0,,20222670.0,27140351.0,20222670.0,mne32069,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. august 2018 - 31. juli 2019 for Vange Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren SÃ¸ndergaard Jensen,Morten Vange,Morten Vange,Vange Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Rudersdal,2017-08-01,2018-07-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2019-07-31,2018-08-01,true,2019-10-25,KÃ¸benhavn,,urn:ofk:oid:27979486,indberetninger-20180424,2.5124383,27140351.0,AW41YXbzIXJRhhXBPLWc,2019-11-04T07:47:43.387Z,2019-11-04T07:46:49.354Z,regnskab,0.0,,2019-07-31,2018-08-01,X19-DG-52-PY,2019-11-04T07:46:49.781Z,,,,105800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27140351,2018-08-01,2018-08-01,c491,,http://regnskaber.virk.dk/15304172/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzQ2L2IwLzIzL2NjNzAtNDc0ZC1iY2JiLTJmNWQyZjBjODJmOQ.pdf,http://regnskaber.virk.dk/15304172/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzA3Lzg1L2YyL2I5NjYtNGQ3Mi04YmVhLWZhM2ZkMTU0N2RjYw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2950 VedbÃ¦k,TrÃ¸rÃ¸dgÃ¥rdsvej 19,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Vange Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. juli 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. august 2018 - 31. juli 2019.",,2019-10-25,2003-03-12,2019-10-30,,Statsautoriseret revisor,0.0,-105800.0,,20222670.0,27140351.0,20222670.0,mne32069,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. august 2018 - 31. juli 2019 for Vange Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren SÃ¸ndergaard Jensen,Morten Vange,Morten Vange,Vange Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Rudersdal,2017-08-01,2018-07-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2019-07-31,2018-08-01,true,2019-10-25,KÃ¸benhavn,,urn:ofk:oid:27979486,indberetninger-20180424,2.5124383,27140351.0,AW41YXbzIXJRhhXBPLWc,2019-11-04T07:47:43.387Z,2019-11-04T07:46:49.354Z,regnskab,0.0,,2019-07-31,2018-08-01,X19-DG-52-PY,2019-11-04T07:46:49.781Z,,,,,,,,,,,,,,,,,,,,,,,173180.0,0.0,214430.0,,,,,
27140351,2018-08-01,2018-08-01,c506,,http://regnskaber.virk.dk/15304172/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzQ2L2IwLzIzL2NjNzAtNDc0ZC1iY2JiLTJmNWQyZjBjODJmOQ.pdf,http://regnskaber.virk.dk/15304172/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzA3Lzg1L2YyL2I5NjYtNGQ3Mi04YmVhLWZhM2ZkMTU0N2RjYw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2950 VedbÃ¦k,TrÃ¸rÃ¸dgÃ¥rdsvej 19,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Vange Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. juli 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. august 2018 - 31. juli 2019.",,2019-10-25,2003-03-12,2019-10-30,,Statsautoriseret revisor,0.0,-105800.0,,20222670.0,27140351.0,20222670.0,mne32069,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. august 2018 - 31. juli 2019 for Vange Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren SÃ¸ndergaard Jensen,Morten Vange,Morten Vange,Vange Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Rudersdal,2017-08-01,2018-07-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2019-07-31,2018-08-01,true,2019-10-25,KÃ¸benhavn,,urn:ofk:oid:27979486,indberetninger-20180424,2.5124383,27140351.0,AW41YXbzIXJRhhXBPLWc,2019-11-04T07:47:43.387Z,2019-11-04T07:46:49.354Z,regnskab,0.0,,2019-07-31,2018-08-01,X19-DG-52-PY,2019-11-04T07:46:49.781Z,,,,,,,,,,,,,,,,,,,,,,,0.0,168137.0,1831863.0,,,,,
27140351,2018-08-01,2019-07-31,c174,,http://regnskaber.virk.dk/15304172/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzQ2L2IwLzIzL2NjNzAtNDc0ZC1iY2JiLTJmNWQyZjBjODJmOQ.pdf,http://regnskaber.virk.dk/15304172/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzA3Lzg1L2YyL2I5NjYtNGQ3Mi04YmVhLWZhM2ZkMTU0N2RjYw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2950 VedbÃ¦k,TrÃ¸rÃ¸dgÃ¥rdsvej 19,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Vange Holding ApS,8524.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. juli 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. august 2018 - 31. juli 2019.",145574.0,2019-10-25,2003-03-12,2019-10-30,-93750.0,Statsautoriseret revisor,0.0,-105800.0,283702.0,20222670.0,27140351.0,20222670.0,mne32069,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. august 2018 - 31. juli 2019 for Vange Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren SÃ¸ndergaard Jensen,Morten Vange,Morten Vange,Vange Holding ApS,BDO Statsautoriseret revisionsaktieselskab,253977.0,378030.0,-80000.0,Rudersdal,2017-08-01,2018-07-31,427407.0,581505.0,457452.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2019-07-31,2018-08-01,true,2019-10-25,KÃ¸benhavn,154098.0,urn:ofk:oid:27979486,indberetninger-20180424,2.5124383,27140351.0,AW41YXbzIXJRhhXBPLWc,2019-11-04T07:47:43.387Z,2019-11-04T07:46:49.354Z,regnskab,0.0,,2019-07-31,2018-08-01,X19-DG-52-PY,2019-11-04T07:46:49.781Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,,
