entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfClassOfIssuedShares,Equity,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NominalValueOfIssuedShares,NumberOfIssuedShares,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdministrativeExpenses,CostOfProduction,CurrentTaxExpense,EmployeeBenefitsExpense,ExchangeRateLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherOperatingIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLeaseCommitments,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,InvestmentsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard
27394752,2012-01-01,2012-01-01,c244,http://regnskaber.virk.dk/25749372/Y3ZyLmRrOi8vcGRmcy8yNzM5NDc1MjtBL1MzMjAyMzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25749372/Y3ZyLmRrOi8veGJybHMvWC04RjQ2MjA2Qi0yMDE0MDUyOF8xNjI3MzdfNDU2.xml,2076.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,12 C,Roskildevej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-16,2014-05-16,Statsaut. revisor,Aktieklasse,2500000.0,27394752.0,Ãrsrapport,Michael Groth Hansen,Lars Terp,Jens Fogh,Zymenex A/S,Beierholm,1.0,2500000.0,HillerÃ¸d,HillerÃ¸d,2013-12-31,2013-01-01,2014-05-16,KÃ¸benhavn,48 25 00 54,Administrerende direktÃ¸r / Managing director,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21020461,indberetninger-20180424,2.5124327999999996,27394752.0,,2018-04-01T06:05:13.507Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-81.293,2014-05-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27394752,2012-01-01,2012-01-01,c289,http://regnskaber.virk.dk/25749372/Y3ZyLmRrOi8vcGRmcy8yNzM5NDc1MjtBL1MzMjAyMzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25749372/Y3ZyLmRrOi8veGJybHMvWC04RjQ2MjA2Qi0yMDE0MDUyOF8xNjI3MzdfNDU2.xml,2076.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,12 C,Roskildevej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-16,2014-05-16,Statsaut. revisor,Aktieklasse,7474030.0,27394752.0,Ãrsrapport,Michael Groth Hansen,Lars Terp,Jens Fogh,Zymenex A/S,Beierholm,1.0,2500000.0,HillerÃ¸d,HillerÃ¸d,2013-12-31,2013-01-01,2014-05-16,KÃ¸benhavn,48 25 00 54,Administrerende direktÃ¸r / Managing director,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21020461,indberetninger-20180424,2.5124327999999996,27394752.0,,2018-04-01T06:05:13.507Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-81.293,2014-05-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27394752,2012-01-01,2012-12-31,c180,http://regnskaber.virk.dk/25749372/Y3ZyLmRrOi8vcGRmcy8yNzM5NDc1MjtBL1MzMjAyMzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25749372/Y3ZyLmRrOi8veGJybHMvWC04RjQ2MjA2Qi0yMDE0MDUyOF8xNjI3MzdfNDU2.xml,2076.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,12 C,Roskildevej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-16,2014-05-16,Statsaut. revisor,Aktieklasse,,27394752.0,Ãrsrapport,Michael Groth Hansen,Lars Terp,Jens Fogh,Zymenex A/S,Beierholm,1.0,2500000.0,HillerÃ¸d,HillerÃ¸d,2013-12-31,2013-01-01,2014-05-16,KÃ¸benhavn,48 25 00 54,Administrerende direktÃ¸r / Managing director,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21020461,indberetninger-20180424,2.5124327999999996,27394752.0,,2018-04-01T06:05:13.507Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-81.293,2014-05-29T22:00:00.000Z,-42038000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27394752,2012-01-01,2012-12-31,c290,http://regnskaber.virk.dk/25749372/Y3ZyLmRrOi8vcGRmcy8yNzM5NDc1MjtBL1MzMjAyMzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25749372/Y3ZyLmRrOi8veGJybHMvWC04RjQ2MjA2Qi0yMDE0MDUyOF8xNjI3MzdfNDU2.xml,2076.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,12 C,Roskildevej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-16,2014-05-16,Statsaut. revisor,Aktieklasse,,27394752.0,Ãrsrapport,Michael Groth Hansen,Lars Terp,Jens Fogh,Zymenex A/S,Beierholm,1.0,2500000.0,HillerÃ¸d,HillerÃ¸d,2013-12-31,2013-01-01,2014-05-16,KÃ¸benhavn,48 25 00 54,Administrerende direktÃ¸r / Managing director,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21020461,indberetninger-20180424,2.5124327999999996,27394752.0,,2018-04-01T06:05:13.507Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-81.293,2014-05-29T22:00:00.000Z,-42037859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27394752,2012-01-01,2012-12-31,c4,http://regnskaber.virk.dk/25749372/Y3ZyLmRrOi8vcGRmcy8yNzM5NDc1MjtBL1MzMjAyMzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25749372/Y3ZyLmRrOi8veGJybHMvWC04RjQ2MjA2Qi0yMDE0MDUyOF8xNjI3MzdfNDU2.xml,2076.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,12 C,Roskildevej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-16,2014-05-16,Statsaut. revisor,Aktieklasse,,27394752.0,Ãrsrapport,Michael Groth Hansen,Lars Terp,Jens Fogh,Zymenex A/S,Beierholm,1.0,2500000.0,HillerÃ¸d,HillerÃ¸d,2013-12-31,2013-01-01,2014-05-16,KÃ¸benhavn,48 25 00 54,Administrerende direktÃ¸r / Managing director,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21020461,indberetninger-20180424,2.5124327999999996,27394752.0,,2018-04-01T06:05:13.507Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-81.293,2014-05-29T22:00:00.000Z,-42038000.0,8054000.0,32208000.0,0.0,6448000.0,136000.0,626000.0,1778000.0,2000.0,1016000.0,0.0,1158000.0,-42038000.0,199000.0,0.0,0.0,5091000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27394752,2012-12-31,2012-12-31,c5,http://regnskaber.virk.dk/25749372/Y3ZyLmRrOi8vcGRmcy8yNzM5NDc1MjtBL1MzMjAyMzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25749372/Y3ZyLmRrOi8veGJybHMvWC04RjQ2MjA2Qi0yMDE0MDUyOF8xNjI3MzdfNDU2.xml,2076.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,12 C,Roskildevej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-16,2014-05-16,Statsaut. revisor,Aktieklasse,-32064000.0,27394752.0,Ãrsrapport,Michael Groth Hansen,Lars Terp,Jens Fogh,Zymenex A/S,Beierholm,1.0,2500000.0,HillerÃ¸d,HillerÃ¸d,2013-12-31,2013-01-01,2014-05-16,KÃ¸benhavn,48 25 00 54,Administrerende direktÃ¸r / Managing director,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21020461,indberetninger-20180424,2.5124327999999996,27394752.0,,2018-04-01T06:05:13.507Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-81.293,2014-05-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,4222000.0,2242000.0,2500000.0,3668000.0,0.0,588000.0,133000.0,4222000.0,36286000.0,111000.0,54000.0,29304000.0,29250000.0,554000.0,111000.0,2808000.0,307000.0,310000.0,443000.0,-34564000.0,6982000.0,152000.0,876000.0,1426000.0,531000.0,3146000.0,,,,,,,
27394752,2013-01-01,2013-01-01,c196,http://regnskaber.virk.dk/25749372/Y3ZyLmRrOi8vcGRmcy8yNzM5NDc1MjtBL1MzMjAyMzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25749372/Y3ZyLmRrOi8veGJybHMvWC04RjQ2MjA2Qi0yMDE0MDUyOF8xNjI3MzdfNDU2.xml,2076.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,12 C,Roskildevej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-16,2014-05-16,Statsaut. revisor,Aktieklasse,,27394752.0,Ãrsrapport,Michael Groth Hansen,Lars Terp,Jens Fogh,Zymenex A/S,Beierholm,1.0,2500000.0,HillerÃ¸d,HillerÃ¸d,2013-12-31,2013-01-01,2014-05-16,KÃ¸benhavn,48 25 00 54,Administrerende direktÃ¸r / Managing director,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21020461,indberetninger-20180424,2.5124327999999996,27394752.0,,2018-04-01T06:05:13.507Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-81.293,2014-05-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110977.0,,,,,,
27394752,2013-01-01,2013-01-01,c214,http://regnskaber.virk.dk/25749372/Y3ZyLmRrOi8vcGRmcy8yNzM5NDc1MjtBL1MzMjAyMzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25749372/Y3ZyLmRrOi8veGJybHMvWC04RjQ2MjA2Qi0yMDE0MDUyOF8xNjI3MzdfNDU2.xml,2076.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,12 C,Roskildevej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-16,2014-05-16,Statsaut. revisor,Aktieklasse,,27394752.0,Ãrsrapport,Michael Groth Hansen,Lars Terp,Jens Fogh,Zymenex A/S,Beierholm,1.0,2500000.0,HillerÃ¸d,HillerÃ¸d,2013-12-31,2013-01-01,2014-05-16,KÃ¸benhavn,48 25 00 54,Administrerende direktÃ¸r / Managing director,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21020461,indberetninger-20180424,2.5124327999999996,27394752.0,,2018-04-01T06:05:13.507Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-81.293,2014-05-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3141634.0,3451253.0,,,,
27394752,2013-01-01,2013-01-01,c217,http://regnskaber.virk.dk/25749372/Y3ZyLmRrOi8vcGRmcy8yNzM5NDc1MjtBL1MzMjAyMzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25749372/Y3ZyLmRrOi8veGJybHMvWC04RjQ2MjA2Qi0yMDE0MDUyOF8xNjI3MzdfNDU2.xml,2076.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,12 C,Roskildevej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-16,2014-05-16,Statsaut. revisor,Aktieklasse,,27394752.0,Ãrsrapport,Michael Groth Hansen,Lars Terp,Jens Fogh,Zymenex A/S,Beierholm,1.0,2500000.0,HillerÃ¸d,HillerÃ¸d,2013-12-31,2013-01-01,2014-05-16,KÃ¸benhavn,48 25 00 54,Administrerende direktÃ¸r / Managing director,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21020461,indberetninger-20180424,2.5124327999999996,27394752.0,,2018-04-01T06:05:13.507Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-81.293,2014-05-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-270585.0,403784.0,,,,
27394752,2013-01-01,2013-01-01,c247,http://regnskaber.virk.dk/25749372/Y3ZyLmRrOi8vcGRmcy8yNzM5NDc1MjtBL1MzMjAyMzE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25749372/Y3ZyLmRrOi8veGJybHMvWC04RjQ2MjA2Qi0yMDE0MDUyOF8xNjI3MzdfNDU2.xml,2076.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,12 C,Roskildevej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-16,2014-05-16,Statsaut. revisor,Aktieklasse,2500000.0,27394752.0,Ãrsrapport,Michael Groth Hansen,Lars Terp,Jens Fogh,Zymenex A/S,Beierholm,1.0,2500000.0,HillerÃ¸d,HillerÃ¸d,2013-12-31,2013-01-01,2014-05-16,KÃ¸benhavn,48 25 00 54,Administrerende direktÃ¸r / Managing director,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21020461,indberetninger-20180424,2.5124327999999996,27394752.0,,2018-04-01T06:05:13.507Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-81.293,2014-05-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
