entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfClassOfIssuedShares,Equity,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NominalValueOfIssuedShares,NumberOfIssuedShares,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdministrativeExpenses,CostOfProduction,CurrentTaxExpense,ExchangeRateLoss,ExchangeRateProfit,GrossResult,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherOperatingIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpense,TaxExpenseOnOrdinaryActivities,LongtermLiabilitiesOtherThanProvisions,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLeaseCommitments,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,InvestmentsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
27394752,2013-01-01,2013-01-01,c244,,http://regnskaber.virk.dk/25749372/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzM5L2NjLzhlLzM1YzItNDA4Yi05MTAxLWRhNjRiOTQxMTk3YQ.pdf,http://regnskaber.virk.dk/25749372/ZG9rdW1lbnRsYWdlcjovLzAzL2YxL2Q0LzgyL2Y1LzE0N2QtNGUzOS1iMDM5LTQ1ZjBhOWZhMGJmNg.xml,865.0,Danmark,KÃ¸benhavn Ã,2100.0,38.0,Amerika Plads,HillerÃ¸d,3400.0,12 C,Roskildevej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-03-30,2015-04-17,Statsaut. revisor,Aktieklasse,2500000.0,27394752.0,Ãrsrapport,Lau Bent Baun,Lars Terp,Jens Fogh,Zymenex A/S,Beierholm,1.0,2500000.0,HillerÃ¸d,HillerÃ¸d,2014-12-31,2014-01-01,2015-03-30,KÃ¸benhavn,48 25 00 54,Administrerende direktÃ¸r,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5137288,indberetninger-20180424,2.5095937000000004,27394752,,2018-03-30T11:03:08.010Z,2015-04-20T13:53:23.714Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-85-WX,2015-04-20T13:53:23.837Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27394752,2013-01-01,2013-01-01,c289,,http://regnskaber.virk.dk/25749372/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzM5L2NjLzhlLzM1YzItNDA4Yi05MTAxLWRhNjRiOTQxMTk3YQ.pdf,http://regnskaber.virk.dk/25749372/ZG9rdW1lbnRsYWdlcjovLzAzL2YxL2Q0LzgyL2Y1LzE0N2QtNGUzOS1iMDM5LTQ1ZjBhOWZhMGJmNg.xml,865.0,Danmark,KÃ¸benhavn Ã,2100.0,38.0,Amerika Plads,HillerÃ¸d,3400.0,12 C,Roskildevej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-03-30,2015-04-17,Statsaut. revisor,Aktieklasse,-34563829.0,27394752.0,Ãrsrapport,Lau Bent Baun,Lars Terp,Jens Fogh,Zymenex A/S,Beierholm,1.0,2500000.0,HillerÃ¸d,HillerÃ¸d,2014-12-31,2014-01-01,2015-03-30,KÃ¸benhavn,48 25 00 54,Administrerende direktÃ¸r,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5137288,indberetninger-20180424,2.5095937000000004,27394752,,2018-03-30T11:03:08.010Z,2015-04-20T13:53:23.714Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-85-WX,2015-04-20T13:53:23.837Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27394752,2013-01-01,2013-12-31,c180,,http://regnskaber.virk.dk/25749372/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzM5L2NjLzhlLzM1YzItNDA4Yi05MTAxLWRhNjRiOTQxMTk3YQ.pdf,http://regnskaber.virk.dk/25749372/ZG9rdW1lbnRsYWdlcjovLzAzL2YxL2Q0LzgyL2Y1LzE0N2QtNGUzOS1iMDM5LTQ1ZjBhOWZhMGJmNg.xml,865.0,Danmark,KÃ¸benhavn Ã,2100.0,38.0,Amerika Plads,HillerÃ¸d,3400.0,12 C,Roskildevej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-03-30,2015-04-17,Statsaut. revisor,Aktieklasse,,27394752.0,Ãrsrapport,Lau Bent Baun,Lars Terp,Jens Fogh,Zymenex A/S,Beierholm,1.0,2500000.0,HillerÃ¸d,HillerÃ¸d,2014-12-31,2014-01-01,2015-03-30,KÃ¸benhavn,48 25 00 54,Administrerende direktÃ¸r,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5137288,indberetninger-20180424,2.5095937000000004,27394752,,2018-03-30T11:03:08.010Z,2015-04-20T13:53:23.714Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-85-WX,2015-04-20T13:53:23.837Z,-33758000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27394752,2013-01-01,2013-12-31,c290,,http://regnskaber.virk.dk/25749372/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzM5L2NjLzhlLzM1YzItNDA4Yi05MTAxLWRhNjRiOTQxMTk3YQ.pdf,http://regnskaber.virk.dk/25749372/ZG9rdW1lbnRsYWdlcjovLzAzL2YxL2Q0LzgyL2Y1LzE0N2QtNGUzOS1iMDM5LTQ1ZjBhOWZhMGJmNg.xml,865.0,Danmark,KÃ¸benhavn Ã,2100.0,38.0,Amerika Plads,HillerÃ¸d,3400.0,12 C,Roskildevej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-03-30,2015-04-17,Statsaut. revisor,Aktieklasse,,27394752.0,Ãrsrapport,Lau Bent Baun,Lars Terp,Jens Fogh,Zymenex A/S,Beierholm,1.0,2500000.0,HillerÃ¸d,HillerÃ¸d,2014-12-31,2014-01-01,2015-03-30,KÃ¸benhavn,48 25 00 54,Administrerende direktÃ¸r,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5137288,indberetninger-20180424,2.5095937000000004,27394752,,2018-03-30T11:03:08.010Z,2015-04-20T13:53:23.714Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-85-WX,2015-04-20T13:53:23.837Z,-33757937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27394752,2013-01-01,2013-12-31,c4,,http://regnskaber.virk.dk/25749372/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzM5L2NjLzhlLzM1YzItNDA4Yi05MTAxLWRhNjRiOTQxMTk3YQ.pdf,http://regnskaber.virk.dk/25749372/ZG9rdW1lbnRsYWdlcjovLzAzL2YxL2Q0LzgyL2Y1LzE0N2QtNGUzOS1iMDM5LTQ1ZjBhOWZhMGJmNg.xml,865.0,Danmark,KÃ¸benhavn Ã,2100.0,38.0,Amerika Plads,HillerÃ¸d,3400.0,12 C,Roskildevej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-03-30,2015-04-17,Statsaut. revisor,Aktieklasse,,27394752.0,Ãrsrapport,Lau Bent Baun,Lars Terp,Jens Fogh,Zymenex A/S,Beierholm,1.0,2500000.0,HillerÃ¸d,HillerÃ¸d,2014-12-31,2014-01-01,2015-03-30,KÃ¸benhavn,48 25 00 54,Administrerende direktÃ¸r,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5137288,indberetninger-20180424,2.5095937000000004,27394752,,2018-03-30T11:03:08.010Z,2015-04-20T13:53:23.714Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-85-WX,2015-04-20T13:53:23.837Z,-33758000.0,8963000.0,38689000.0,-2259000.0,24000.0,0.0,-38689000.0,2693000.0,0.0,2780000.0,0.0,63000.0,14415000.0,-36017000.0,-2259000.0,-2259000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27394752,2013-12-31,2013-12-31,c429,,http://regnskaber.virk.dk/25749372/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzM5L2NjLzhlLzM1YzItNDA4Yi05MTAxLWRhNjRiOTQxMTk3YQ.pdf,http://regnskaber.virk.dk/25749372/ZG9rdW1lbnRsYWdlcjovLzAzL2YxL2Q0LzgyL2Y1LzE0N2QtNGUzOS1iMDM5LTQ1ZjBhOWZhMGJmNg.xml,865.0,Danmark,KÃ¸benhavn Ã,2100.0,38.0,Amerika Plads,HillerÃ¸d,3400.0,12 C,Roskildevej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-03-30,2015-04-17,Statsaut. revisor,Aktieklasse,,27394752.0,Ãrsrapport,Lau Bent Baun,Lars Terp,Jens Fogh,Zymenex A/S,Beierholm,1.0,2500000.0,HillerÃ¸d,HillerÃ¸d,2014-12-31,2014-01-01,2015-03-30,KÃ¸benhavn,48 25 00 54,Administrerende direktÃ¸r,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5137288,indberetninger-20180424,2.5095937000000004,27394752,,2018-03-30T11:03:08.010Z,2015-04-20T13:53:23.714Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-85-WX,2015-04-20T13:53:23.837Z,,,,,,,,,,,,,,,,,84000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27394752,2013-12-31,2013-12-31,c442,,http://regnskaber.virk.dk/25749372/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzM5L2NjLzhlLzM1YzItNDA4Yi05MTAxLWRhNjRiOTQxMTk3YQ.pdf,http://regnskaber.virk.dk/25749372/ZG9rdW1lbnRsYWdlcjovLzAzL2YxL2Q0LzgyL2Y1LzE0N2QtNGUzOS1iMDM5LTQ1ZjBhOWZhMGJmNg.xml,865.0,Danmark,KÃ¸benhavn Ã,2100.0,38.0,Amerika Plads,HillerÃ¸d,3400.0,12 C,Roskildevej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-03-30,2015-04-17,Statsaut. revisor,Aktieklasse,,27394752.0,Ãrsrapport,Lau Bent Baun,Lars Terp,Jens Fogh,Zymenex A/S,Beierholm,1.0,2500000.0,HillerÃ¸d,HillerÃ¸d,2014-12-31,2014-01-01,2015-03-30,KÃ¸benhavn,48 25 00 54,Administrerende direktÃ¸r,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5137288,indberetninger-20180424,2.5095937000000004,27394752,,2018-03-30T11:03:08.010Z,2015-04-20T13:53:23.714Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-85-WX,2015-04-20T13:53:23.837Z,,,,,,,,,,,,,,,,,58346000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27394752,2013-12-31,2013-12-31,c5,,http://regnskaber.virk.dk/25749372/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzM5L2NjLzhlLzM1YzItNDA4Yi05MTAxLWRhNjRiOTQxMTk3YQ.pdf,http://regnskaber.virk.dk/25749372/ZG9rdW1lbnRsYWdlcjovLzAzL2YxL2Q0LzgyL2Y1LzE0N2QtNGUzOS1iMDM5LTQ1ZjBhOWZhMGJmNg.xml,865.0,Danmark,KÃ¸benhavn Ã,2100.0,38.0,Amerika Plads,HillerÃ¸d,3400.0,12 C,Roskildevej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-03-30,2015-04-17,Statsaut. revisor,Aktieklasse,-65822000.0,27394752.0,Ãrsrapport,Lau Bent Baun,Lars Terp,Jens Fogh,Zymenex A/S,Beierholm,1.0,2500000.0,HillerÃ¸d,HillerÃ¸d,2014-12-31,2014-01-01,2015-03-30,KÃ¸benhavn,48 25 00 54,Administrerende direktÃ¸r,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5137288,indberetninger-20180424,2.5095937000000004,27394752,,2018-03-30T11:03:08.010Z,2015-04-20T13:53:23.714Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-85-WX,2015-04-20T13:53:23.837Z,,,,,,,,,,,,,,,,,58430000.0,5101000.0,1349000.0,2500000.0,4763000.0,1275000.0,744000.0,117000.0,5101000.0,70923000.0,113000.0,84000.0,58346000.0,338000.0,113000.0,4193000.0,1067000.0,108000.0,225000.0,-68322000.0,12493000.0,5485000.0,3414000.0,328000.0,2815000.0,,,,,,,,,
27394752,2014-01-01,2014-01-01,c196,,http://regnskaber.virk.dk/25749372/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzM5L2NjLzhlLzM1YzItNDA4Yi05MTAxLWRhNjRiOTQxMTk3YQ.pdf,http://regnskaber.virk.dk/25749372/ZG9rdW1lbnRsYWdlcjovLzAzL2YxL2Q0LzgyL2Y1LzE0N2QtNGUzOS1iMDM5LTQ1ZjBhOWZhMGJmNg.xml,865.0,Danmark,KÃ¸benhavn Ã,2100.0,38.0,Amerika Plads,HillerÃ¸d,3400.0,12 C,Roskildevej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-03-30,2015-04-17,Statsaut. revisor,Aktieklasse,,27394752.0,Ãrsrapport,Lau Bent Baun,Lars Terp,Jens Fogh,Zymenex A/S,Beierholm,1.0,2500000.0,HillerÃ¸d,HillerÃ¸d,2014-12-31,2014-01-01,2015-03-30,KÃ¸benhavn,48 25 00 54,Administrerende direktÃ¸r,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5137288,indberetninger-20180424,2.5095937000000004,27394752,,2018-03-30T11:03:08.010Z,2015-04-20T13:53:23.714Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-85-WX,2015-04-20T13:53:23.837Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113053.0,,,,,,,,
27394752,2014-01-01,2014-01-01,c214,,http://regnskaber.virk.dk/25749372/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzM5L2NjLzhlLzM1YzItNDA4Yi05MTAxLWRhNjRiOTQxMTk3YQ.pdf,http://regnskaber.virk.dk/25749372/ZG9rdW1lbnRsYWdlcjovLzAzL2YxL2Q0LzgyL2Y1LzE0N2QtNGUzOS1iMDM5LTQ1ZjBhOWZhMGJmNg.xml,865.0,Danmark,KÃ¸benhavn Ã,2100.0,38.0,Amerika Plads,HillerÃ¸d,3400.0,12 C,Roskildevej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-03-30,2015-04-17,Statsaut. revisor,Aktieklasse,,27394752.0,Ãrsrapport,Lau Bent Baun,Lars Terp,Jens Fogh,Zymenex A/S,Beierholm,1.0,2500000.0,HillerÃ¸d,HillerÃ¸d,2014-12-31,2014-01-01,2015-03-30,KÃ¸benhavn,48 25 00 54,Administrerende direktÃ¸r,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5137288,indberetninger-20180424,2.5095937000000004,27394752,,2018-03-30T11:03:08.010Z,2015-04-20T13:53:23.714Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-85-WX,2015-04-20T13:53:23.837Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3364737.0,3473065.0,,,,,,
