entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,ReserveForEntrepreneurialCompany,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
36019093,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/39091063/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2Q1L2MyLzYyLzA4NjktNGY4MC04ZmI0LTBkNTk5MTQyZDVlYw.pdf,http://regnskaber.virk.dk/39091063/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzMyL2QyLzIxL2M5NDctNDIzMS05NGMxLWQ5MDc2MGE4ZjYwOA.xml,true,"Kongens Lyngby, 2800",Rustenborgvej 7a,Til kapitalejerne i RAPIDFIRE IVS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-05-31,2019-05-31,2014-06-14,2019-05-31,14759840.0,36019093.0,14759840.0,mne7731,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for RAPIDFIRE IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Jakobsen,Nicolaj Frank Mariegaard,Aage & Povl Holm I/S,RAPIDFIRE IVS,Aage & Povl Holm I/S,Greve,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-31,Kgs. Lyngby,30385087.0,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:27504876,indberetninger-20180424,2.509595,36019093.0,AWtVvGLQGQc-fA3G3KBO,2019-06-14T11:26:31.185Z,2019-06-14T11:25:37.472Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-57-DA,2019-06-14T11:25:37.647Z,,,,,,,,,,,,,,,,,,,,,,,,
36019093,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/39091063/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2Q1L2MyLzYyLzA4NjktNGY4MC04ZmI0LTBkNTk5MTQyZDVlYw.pdf,http://regnskaber.virk.dk/39091063/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzMyL2QyLzIxL2M5NDctNDIzMS05NGMxLWQ5MDc2MGE4ZjYwOA.xml,true,"Kongens Lyngby, 2800",Rustenborgvej 7a,Til kapitalejerne i RAPIDFIRE IVS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-05-31,2019-05-31,2014-06-14,2019-05-31,14759840.0,36019093.0,14759840.0,mne7731,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for RAPIDFIRE IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Jakobsen,Nicolaj Frank Mariegaard,Aage & Povl Holm I/S,RAPIDFIRE IVS,Aage & Povl Holm I/S,Greve,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-31,Kgs. Lyngby,30385087.0,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:27504876,indberetninger-20180424,2.509595,36019093.0,AWtVvGLQGQc-fA3G3KBO,2019-06-14T11:26:31.185Z,2019-06-14T11:25:37.472Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-57-DA,2019-06-14T11:25:37.647Z,-35112.0,11.0,-27580.0,-35123.0,-35112.0,-7543.0,,,,,,,,,,,,,,,,,,
36019093,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/39091063/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2Q1L2MyLzYyLzA4NjktNGY4MC04ZmI0LTBkNTk5MTQyZDVlYw.pdf,http://regnskaber.virk.dk/39091063/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzMyL2QyLzIxL2M5NDctNDIzMS05NGMxLWQ5MDc2MGE4ZjYwOA.xml,true,"Kongens Lyngby, 2800",Rustenborgvej 7a,Til kapitalejerne i RAPIDFIRE IVS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-05-31,2019-05-31,2014-06-14,2019-05-31,14759840.0,36019093.0,14759840.0,mne7731,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for RAPIDFIRE IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Jakobsen,Nicolaj Frank Mariegaard,Aage & Povl Holm I/S,RAPIDFIRE IVS,Aage & Povl Holm I/S,Greve,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-31,Kgs. Lyngby,30385087.0,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:27504876,indberetninger-20180424,2.509595,36019093.0,AWtVvGLQGQc-fA3G3KBO,2019-06-14T11:26:31.185Z,2019-06-14T11:25:37.472Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-57-DA,2019-06-14T11:25:37.647Z,,,0.0,,,,,,,,,,,,,,,,,,,,,
36019093,2017-01-01,2017-12-31,ID_15,,http://regnskaber.virk.dk/39091063/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2Q1L2MyLzYyLzA4NjktNGY4MC04ZmI0LTBkNTk5MTQyZDVlYw.pdf,http://regnskaber.virk.dk/39091063/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzMyL2QyLzIxL2M5NDctNDIzMS05NGMxLWQ5MDc2MGE4ZjYwOA.xml,true,"Kongens Lyngby, 2800",Rustenborgvej 7a,Til kapitalejerne i RAPIDFIRE IVS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-05-31,2019-05-31,2014-06-14,2019-05-31,14759840.0,36019093.0,14759840.0,mne7731,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for RAPIDFIRE IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Jakobsen,Nicolaj Frank Mariegaard,Aage & Povl Holm I/S,RAPIDFIRE IVS,Aage & Povl Holm I/S,Greve,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-31,Kgs. Lyngby,30385087.0,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:27504876,indberetninger-20180424,2.509595,36019093.0,AWtVvGLQGQc-fA3G3KBO,2019-06-14T11:26:31.185Z,2019-06-14T11:25:37.472Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-57-DA,2019-06-14T11:25:37.647Z,,,-27580.0,,,,,,,,,,,,,,,,,,,,,
36019093,2017-12-31,2017-12-31,ID_9,,http://regnskaber.virk.dk/39091063/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2Q1L2MyLzYyLzA4NjktNGY4MC04ZmI0LTBkNTk5MTQyZDVlYw.pdf,http://regnskaber.virk.dk/39091063/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzMyL2QyLzIxL2M5NDctNDIzMS05NGMxLWQ5MDc2MGE4ZjYwOA.xml,true,"Kongens Lyngby, 2800",Rustenborgvej 7a,Til kapitalejerne i RAPIDFIRE IVS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-05-31,2019-05-31,2014-06-14,2019-05-31,14759840.0,36019093.0,14759840.0,mne7731,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for RAPIDFIRE IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Jakobsen,Nicolaj Frank Mariegaard,Aage & Povl Holm I/S,RAPIDFIRE IVS,Aage & Povl Holm I/S,Greve,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-31,Kgs. Lyngby,30385087.0,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:27504876,indberetninger-20180424,2.509595,36019093.0,AWtVvGLQGQc-fA3G3KBO,2019-06-14T11:26:31.185Z,2019-06-14T11:25:37.472Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-57-DA,2019-06-14T11:25:37.647Z,,,,,,,96719.0,45461.0,1.0,96719.0,62826.0,96719.0,33893.0,32873.0,19042.0,43783.0,33893.0,930.0,90.0,51258.0,51258.0,,,
36019093,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/39091063/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2Q1L2MyLzYyLzA4NjktNGY4MC04ZmI0LTBkNTk5MTQyZDVlYw.pdf,http://regnskaber.virk.dk/39091063/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzMyL2QyLzIxL2M5NDctNDIzMS05NGMxLWQ5MDc2MGE4ZjYwOA.xml,true,"Kongens Lyngby, 2800",Rustenborgvej 7a,Til kapitalejerne i RAPIDFIRE IVS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-05-31,2019-05-31,2014-06-14,2019-05-31,14759840.0,36019093.0,14759840.0,mne7731,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for RAPIDFIRE IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Jakobsen,Nicolaj Frank Mariegaard,Aage & Povl Holm I/S,RAPIDFIRE IVS,Aage & Povl Holm I/S,Greve,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-31,Kgs. Lyngby,30385087.0,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:27504876,indberetninger-20180424,2.509595,36019093.0,AWtVvGLQGQc-fA3G3KBO,2019-06-14T11:26:31.185Z,2019-06-14T11:25:37.472Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-57-DA,2019-06-14T11:25:37.647Z,44532.0,93.0,33966.0,44439.0,44532.0,10473.0,,,,,,,,,,,,,,,,,,
36019093,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/39091063/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2Q1L2MyLzYyLzA4NjktNGY4MC04ZmI0LTBkNTk5MTQyZDVlYw.pdf,http://regnskaber.virk.dk/39091063/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzMyL2QyLzIxL2M5NDctNDIzMS05NGMxLWQ5MDc2MGE4ZjYwOA.xml,true,"Kongens Lyngby, 2800",Rustenborgvej 7a,Til kapitalejerne i RAPIDFIRE IVS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-05-31,2019-05-31,2014-06-14,2019-05-31,14759840.0,36019093.0,14759840.0,mne7731,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for RAPIDFIRE IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Jakobsen,Nicolaj Frank Mariegaard,Aage & Povl Holm I/S,RAPIDFIRE IVS,Aage & Povl Holm I/S,Greve,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-31,Kgs. Lyngby,30385087.0,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:27504876,indberetninger-20180424,2.509595,36019093.0,AWtVvGLQGQc-fA3G3KBO,2019-06-14T11:26:31.185Z,2019-06-14T11:25:37.472Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-57-DA,2019-06-14T11:25:37.647Z,,,,,,,,,,,,,,,,,,,,,,,,
36019093,2018-01-01,2018-12-31,ID_10,,http://regnskaber.virk.dk/39091063/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2Q1L2MyLzYyLzA4NjktNGY4MC04ZmI0LTBkNTk5MTQyZDVlYw.pdf,http://regnskaber.virk.dk/39091063/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzMyL2QyLzIxL2M5NDctNDIzMS05NGMxLWQ5MDc2MGE4ZjYwOA.xml,true,"Kongens Lyngby, 2800",Rustenborgvej 7a,Til kapitalejerne i RAPIDFIRE IVS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-05-31,2019-05-31,2014-06-14,2019-05-31,14759840.0,36019093.0,14759840.0,mne7731,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for RAPIDFIRE IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Jakobsen,Nicolaj Frank Mariegaard,Aage & Povl Holm I/S,RAPIDFIRE IVS,Aage & Povl Holm I/S,Greve,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-31,Kgs. Lyngby,30385087.0,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:27504876,indberetninger-20180424,2.509595,36019093.0,AWtVvGLQGQc-fA3G3KBO,2019-06-14T11:26:31.185Z,2019-06-14T11:25:37.472Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-57-DA,2019-06-14T11:25:37.647Z,,,,,,,,,,,,,,,,,,,,,,,,
36019093,2018-01-01,2018-12-31,ID_14,,http://regnskaber.virk.dk/39091063/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2Q1L2MyLzYyLzA4NjktNGY4MC04ZmI0LTBkNTk5MTQyZDVlYw.pdf,http://regnskaber.virk.dk/39091063/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzMyL2QyLzIxL2M5NDctNDIzMS05NGMxLWQ5MDc2MGE4ZjYwOA.xml,true,"Kongens Lyngby, 2800",Rustenborgvej 7a,Til kapitalejerne i RAPIDFIRE IVS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-05-31,2019-05-31,2014-06-14,2019-05-31,14759840.0,36019093.0,14759840.0,mne7731,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for RAPIDFIRE IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Jakobsen,Nicolaj Frank Mariegaard,Aage & Povl Holm I/S,RAPIDFIRE IVS,Aage & Povl Holm I/S,Greve,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-31,Kgs. Lyngby,30385087.0,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:27504876,indberetninger-20180424,2.509595,36019093.0,AWtVvGLQGQc-fA3G3KBO,2019-06-14T11:26:31.185Z,2019-06-14T11:25:37.472Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-57-DA,2019-06-14T11:25:37.647Z,,,25474.0,,,,,,,,,,,,,,,,,,,,,
36019093,2018-01-01,2018-12-31,ID_16,,http://regnskaber.virk.dk/39091063/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2Q1L2MyLzYyLzA4NjktNGY4MC04ZmI0LTBkNTk5MTQyZDVlYw.pdf,http://regnskaber.virk.dk/39091063/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzMyL2QyLzIxL2M5NDctNDIzMS05NGMxLWQ5MDc2MGE4ZjYwOA.xml,true,"Kongens Lyngby, 2800",Rustenborgvej 7a,Til kapitalejerne i RAPIDFIRE IVS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-05-31,2019-05-31,2014-06-14,2019-05-31,14759840.0,36019093.0,14759840.0,mne7731,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for RAPIDFIRE IVS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Jakobsen,Nicolaj Frank Mariegaard,Aage & Povl Holm I/S,RAPIDFIRE IVS,Aage & Povl Holm I/S,Greve,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-31,Kgs. Lyngby,30385087.0,Administrerende direktÃ¸r/Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:27504876,indberetninger-20180424,2.509595,36019093.0,AWtVvGLQGQc-fA3G3KBO,2019-06-14T11:26:31.185Z,2019-06-14T11:25:37.472Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-57-DA,2019-06-14T11:25:37.647Z,,,8492.0,,,,,,,,,,,,,,,,,,,,,
