entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TelephoneNumberOfReportingEntity,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpense,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
21788198,2017-01-01,2017-12-31,c10,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2ZlLzdlL2IxLzk4ZWQtNGY0MC04YWE2LWU4NWVjYjYzYzI3NQ.xhtml,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzZmL2FmL2FjLzYzZDctNDVjZS1iNGNiLTk5MWRkNTRkN2Q2ZQ.pdf,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2YwLzdjLzdkL2JkYTEtNDg5MC04OWFmLTAwMDYyZmY0YTZiYQ.xml,true,8700 Horsens,Horsens,8700.0,13.0,Jespersvej,8700 Horsens,Jespersvej 13,"Regnskabsklasse B, mikrovirksomhed",2019-01-07,2019-02-01,gittedrost@flexlearning.com,21788198.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Steen Funch Hansen,Gitte Drost,Sydbank A/S,FLEX LEARNING A/S,gittedrost@flexlearning.com,Horsens,2017-01-01,2017-12-31,194008.0,2018-12-31,2018-01-01,false,false,26248055.0,false,Ingen bistand,urn:ofk:oid:26628302,indberetninger-20180424,2.5949414,21788198.0,AWioXGFhet7j816D36jQ,2019-02-01T09:21:42.779Z,2019-02-01T09:20:52.299Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AB-20-RS,2019-02-01T09:20:52.506Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21788198,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2ZlLzdlL2IxLzk4ZWQtNGY0MC04YWE2LWU4NWVjYjYzYzI3NQ.xhtml,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzZmL2FmL2FjLzYzZDctNDVjZS1iNGNiLTk5MWRkNTRkN2Q2ZQ.pdf,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2YwLzdjLzdkL2JkYTEtNDg5MC04OWFmLTAwMDYyZmY0YTZiYQ.xml,true,8700 Horsens,Horsens,8700.0,13.0,Jespersvej,8700 Horsens,Jespersvej 13,"Regnskabsklasse B, mikrovirksomhed",2019-01-07,2019-02-01,gittedrost@flexlearning.com,21788198.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Steen Funch Hansen,Gitte Drost,Sydbank A/S,FLEX LEARNING A/S,gittedrost@flexlearning.com,Horsens,2017-01-01,2017-12-31,194008.0,2018-12-31,2018-01-01,false,false,26248055.0,false,Ingen bistand,urn:ofk:oid:26628302,indberetninger-20180424,2.5949414,21788198.0,AWioXGFhet7j816D36jQ,2019-02-01T09:21:42.779Z,2019-02-01T09:20:52.299Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AB-20-RS,2019-02-01T09:20:52.506Z,22731.0,7440.0,286325.0,281287.0,8.0,251108.0,251116.0,567612.0,57100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21788198,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2ZlLzdlL2IxLzk4ZWQtNGY0MC04YWE2LWU4NWVjYjYzYzI3NQ.xhtml,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzZmL2FmL2FjLzYzZDctNDVjZS1iNGNiLTk5MWRkNTRkN2Q2ZQ.pdf,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2YwLzdjLzdkL2JkYTEtNDg5MC04OWFmLTAwMDYyZmY0YTZiYQ.xml,true,8700 Horsens,Horsens,8700.0,13.0,Jespersvej,8700 Horsens,Jespersvej 13,"Regnskabsklasse B, mikrovirksomhed",2019-01-07,2019-02-01,gittedrost@flexlearning.com,21788198.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Steen Funch Hansen,Gitte Drost,Sydbank A/S,FLEX LEARNING A/S,gittedrost@flexlearning.com,Horsens,2017-01-01,2017-12-31,0.0,2018-12-31,2018-01-01,false,false,26248055.0,false,Ingen bistand,urn:ofk:oid:26628302,indberetninger-20180424,2.5949414,21788198.0,AWioXGFhet7j816D36jQ,2019-02-01T09:21:42.779Z,2019-02-01T09:20:52.299Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AB-20-RS,2019-02-01T09:20:52.506Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21788198,2017-12-31,2017-12-31,c12,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2ZlLzdlL2IxLzk4ZWQtNGY0MC04YWE2LWU4NWVjYjYzYzI3NQ.xhtml,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzZmL2FmL2FjLzYzZDctNDVjZS1iNGNiLTk5MWRkNTRkN2Q2ZQ.pdf,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2YwLzdjLzdkL2JkYTEtNDg5MC04OWFmLTAwMDYyZmY0YTZiYQ.xml,true,8700 Horsens,Horsens,8700.0,13.0,Jespersvej,8700 Horsens,Jespersvej 13,"Regnskabsklasse B, mikrovirksomhed",2019-01-07,2019-02-01,gittedrost@flexlearning.com,21788198.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Steen Funch Hansen,Gitte Drost,Sydbank A/S,FLEX LEARNING A/S,gittedrost@flexlearning.com,Horsens,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,false,26248055.0,false,Ingen bistand,urn:ofk:oid:26628302,indberetninger-20180424,2.5949414,21788198.0,AWioXGFhet7j816D36jQ,2019-02-01T09:21:42.779Z,2019-02-01T09:20:52.299Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AB-20-RS,2019-02-01T09:20:52.506Z,,,,,,,,,,845936.0,9280.0,0.0,500000.0,717739.0,60000.0,60000.0,734131.0,68197.0,845936.0,111805.0,60000.0,128197.0,642510.0,54705.0,5949.0,68197.0,0.0,0.0,0.0,234131.0,642510.0,111805.0,65949.0,57100.0,0.0,
21788198,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2ZlLzdlL2IxLzk4ZWQtNGY0MC04YWE2LWU4NWVjYjYzYzI3NQ.xhtml,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzZmL2FmL2FjLzYzZDctNDVjZS1iNGNiLTk5MWRkNTRkN2Q2ZQ.pdf,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2YwLzdjLzdkL2JkYTEtNDg5MC04OWFmLTAwMDYyZmY0YTZiYQ.xml,true,8700 Horsens,Horsens,8700.0,13.0,Jespersvej,8700 Horsens,Jespersvej 13,"Regnskabsklasse B, mikrovirksomhed",2019-01-07,2019-02-01,gittedrost@flexlearning.com,21788198.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Steen Funch Hansen,Gitte Drost,Sydbank A/S,FLEX LEARNING A/S,gittedrost@flexlearning.com,Horsens,2017-01-01,2017-12-31,109122.0,2018-12-31,2018-01-01,false,false,26248055.0,false,Ingen bistand,urn:ofk:oid:26628302,indberetninger-20180424,2.5949414,21788198.0,AWioXGFhet7j816D36jQ,2019-02-01T09:21:42.779Z,2019-02-01T09:20:52.299Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AB-20-RS,2019-02-01T09:20:52.506Z,22731.0,4111.0,310986.0,171884.0,120.0,144922.0,145042.0,482870.0,35800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21788198,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2ZlLzdlL2IxLzk4ZWQtNGY0MC04YWE2LWU4NWVjYjYzYzI3NQ.xhtml,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzZmL2FmL2FjLzYzZDctNDVjZS1iNGNiLTk5MWRkNTRkN2Q2ZQ.pdf,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2YwLzdjLzdkL2JkYTEtNDg5MC04OWFmLTAwMDYyZmY0YTZiYQ.xml,true,8700 Horsens,Horsens,8700.0,13.0,Jespersvej,8700 Horsens,Jespersvej 13,"Regnskabsklasse B, mikrovirksomhed",2019-01-07,2019-02-01,gittedrost@flexlearning.com,21788198.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Steen Funch Hansen,Gitte Drost,Sydbank A/S,FLEX LEARNING A/S,gittedrost@flexlearning.com,Horsens,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,false,26248055.0,false,Ingen bistand,urn:ofk:oid:26628302,indberetninger-20180424,2.5949414,21788198.0,AWioXGFhet7j816D36jQ,2019-02-01T09:21:42.779Z,2019-02-01T09:20:52.299Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AB-20-RS,2019-02-01T09:20:52.506Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21788198,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2ZlLzdlL2IxLzk4ZWQtNGY0MC04YWE2LWU4NWVjYjYzYzI3NQ.xhtml,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzZmL2FmL2FjLzYzZDctNDVjZS1iNGNiLTk5MWRkNTRkN2Q2ZQ.pdf,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2YwLzdjLzdkL2JkYTEtNDg5MC04OWFmLTAwMDYyZmY0YTZiYQ.xml,true,8700 Horsens,Horsens,8700.0,13.0,Jespersvej,8700 Horsens,Jespersvej 13,"Regnskabsklasse B, mikrovirksomhed",2019-01-07,2019-02-01,gittedrost@flexlearning.com,21788198.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Steen Funch Hansen,Gitte Drost,Sydbank A/S,FLEX LEARNING A/S,gittedrost@flexlearning.com,Horsens,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,false,26248055.0,false,Ingen bistand,urn:ofk:oid:26628302,indberetninger-20180424,2.5949414,21788198.0,AWioXGFhet7j816D36jQ,2019-02-01T09:21:42.779Z,2019-02-01T09:20:52.299Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AB-20-RS,2019-02-01T09:20:52.506Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gitte Drost
21788198,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2ZlLzdlL2IxLzk4ZWQtNGY0MC04YWE2LWU4NWVjYjYzYzI3NQ.xhtml,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzZmL2FmL2FjLzYzZDctNDVjZS1iNGNiLTk5MWRkNTRkN2Q2ZQ.pdf,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2YwLzdjLzdkL2JkYTEtNDg5MC04OWFmLTAwMDYyZmY0YTZiYQ.xml,true,8700 Horsens,Horsens,8700.0,13.0,Jespersvej,8700 Horsens,Jespersvej 13,"Regnskabsklasse B, mikrovirksomhed",2019-01-07,2019-02-01,gittedrost@flexlearning.com,21788198.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Steen Funch Hansen,Gitte Drost,Sydbank A/S,FLEX LEARNING A/S,gittedrost@flexlearning.com,Horsens,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,false,26248055.0,false,Ingen bistand,urn:ofk:oid:26628302,indberetninger-20180424,2.5949414,21788198.0,AWioXGFhet7j816D36jQ,2019-02-01T09:21:42.779Z,2019-02-01T09:20:52.299Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AB-20-RS,2019-02-01T09:20:52.506Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steen Funch Hansen
21788198,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2ZlLzdlL2IxLzk4ZWQtNGY0MC04YWE2LWU4NWVjYjYzYzI3NQ.xhtml,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzZmL2FmL2FjLzYzZDctNDVjZS1iNGNiLTk5MWRkNTRkN2Q2ZQ.pdf,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2YwLzdjLzdkL2JkYTEtNDg5MC04OWFmLTAwMDYyZmY0YTZiYQ.xml,true,8700 Horsens,Horsens,8700.0,13.0,Jespersvej,8700 Horsens,Jespersvej 13,"Regnskabsklasse B, mikrovirksomhed",2019-01-07,2019-02-01,gittedrost@flexlearning.com,21788198.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Steen Funch Hansen,Gitte Drost,Sydbank A/S,FLEX LEARNING A/S,gittedrost@flexlearning.com,Horsens,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,false,26248055.0,false,Ingen bistand,urn:ofk:oid:26628302,indberetninger-20180424,2.5949414,21788198.0,AWioXGFhet7j816D36jQ,2019-02-01T09:21:42.779Z,2019-02-01T09:20:52.299Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AB-20-RS,2019-02-01T09:20:52.506Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bente Funch Drost
21788198,2018-01-01,2018-12-31,c5,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2ZlLzdlL2IxLzk4ZWQtNGY0MC04YWE2LWU4NWVjYjYzYzI3NQ.xhtml,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzZmL2FmL2FjLzYzZDctNDVjZS1iNGNiLTk5MWRkNTRkN2Q2ZQ.pdf,http://regnskaber.virk.dk/89188712/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2YwLzdjLzdkL2JkYTEtNDg5MC04OWFmLTAwMDYyZmY0YTZiYQ.xml,true,8700 Horsens,Horsens,8700.0,13.0,Jespersvej,8700 Horsens,Jespersvej 13,"Regnskabsklasse B, mikrovirksomhed",2019-01-07,2019-02-01,gittedrost@flexlearning.com,21788198.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Steen Funch Hansen,Gitte Drost,Sydbank A/S,FLEX LEARNING A/S,gittedrost@flexlearning.com,Horsens,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,false,26248055.0,false,Ingen bistand,urn:ofk:oid:26628302,indberetninger-20180424,2.5949414,21788198.0,AWioXGFhet7j816D36jQ,2019-02-01T09:21:42.779Z,2019-02-01T09:20:52.299Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AB-20-RS,2019-02-01T09:20:52.506Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kirsten Funch Drost
