entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,GrossProfitLoss,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,NameAndSurnameOfMemberOfExecutiveBoard
28720262,2017-05-01,2018-04-30,ID_11,,http://regnskaber.virk.dk/26202782/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2U3LzhkL2Q4LzQ3NDYtNDQ1NC1hZTNkLTljZmJkZWUzMTUzNw.pdf,http://regnskaber.virk.dk/26202782/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzBiLzRhL2VkL2Q5YTEtNGM3My1iYTA0LWFkNmUxM2FmYzEyNA.xml,true,"4300, HolbÃ¦k",Kalundborgvej 60,Til kapitalejerne i Finn H. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-07-08,2019-07-08,2005-06-03,2019-07-08,fh054@smc.dk,19720705.0,28720262.0,19720705.0,mne1087,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Finn H. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lene Kildegaard,Finn Haakon Hansen,RevisorGÃ¥rden,Dragsholm Sparekasse,Finn H. Holding ApS,"RevisorGÃ¥rden, Godkendte Revisorer A/S",NykÃ¸bing Sj.,2017-05-01,2018-04-30,-249343.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NykÃ¸bing-RÃ¸rvig, 0",2019-04-30,2018-05-01,false,2019-07-08,HolbÃ¦k,20498405.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27663620,indberetninger-20180424,2.5118417999999996,28720262.0,AWvRdE-0IXJRhhXBL0Kn,2019-07-08T12:00:01.297Z,2019-07-08T11:59:48.565Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BT-94-TF,2019-07-08T11:59:48.719Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28720262,2017-05-01,2018-04-30,ID_8,,http://regnskaber.virk.dk/26202782/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2U3LzhkL2Q4LzQ3NDYtNDQ1NC1hZTNkLTljZmJkZWUzMTUzNw.pdf,http://regnskaber.virk.dk/26202782/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzBiLzRhL2VkL2Q5YTEtNGM3My1iYTA0LWFkNmUxM2FmYzEyNA.xml,true,"4300, HolbÃ¦k",Kalundborgvej 60,Til kapitalejerne i Finn H. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-07-08,2019-07-08,2005-06-03,2019-07-08,fh054@smc.dk,19720705.0,28720262.0,19720705.0,mne1087,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Finn H. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lene Kildegaard,Finn Haakon Hansen,RevisorGÃ¥rden,Dragsholm Sparekasse,Finn H. Holding ApS,"RevisorGÃ¥rden, Godkendte Revisorer A/S",NykÃ¸bing Sj.,2017-05-01,2018-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NykÃ¸bing-RÃ¸rvig, 0",2019-04-30,2018-05-01,false,2019-07-08,HolbÃ¦k,20498405.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27663620,indberetninger-20180424,2.5118417999999996,28720262.0,AWvRdE-0IXJRhhXBL0Kn,2019-07-08T12:00:01.297Z,2019-07-08T11:59:48.565Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BT-94-TF,2019-07-08T11:59:48.719Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28720262,2017-05-01,2018-04-30,ID_9,,http://regnskaber.virk.dk/26202782/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2U3LzhkL2Q4LzQ3NDYtNDQ1NC1hZTNkLTljZmJkZWUzMTUzNw.pdf,http://regnskaber.virk.dk/26202782/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzBiLzRhL2VkL2Q5YTEtNGM3My1iYTA0LWFkNmUxM2FmYzEyNA.xml,true,"4300, HolbÃ¦k",Kalundborgvej 60,Til kapitalejerne i Finn H. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-07-08,2019-07-08,2005-06-03,2019-07-08,fh054@smc.dk,19720705.0,28720262.0,19720705.0,mne1087,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Finn H. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lene Kildegaard,Finn Haakon Hansen,RevisorGÃ¥rden,Dragsholm Sparekasse,Finn H. Holding ApS,"RevisorGÃ¥rden, Godkendte Revisorer A/S",NykÃ¸bing Sj.,2017-05-01,2018-04-30,-249343.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NykÃ¸bing-RÃ¸rvig, 0",2019-04-30,2018-05-01,false,2019-07-08,HolbÃ¦k,20498405.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27663620,indberetninger-20180424,2.5118417999999996,28720262.0,AWvRdE-0IXJRhhXBL0Kn,2019-07-08T12:00:01.297Z,2019-07-08T11:59:48.565Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BT-94-TF,2019-07-08T11:59:48.719Z,,-34648.0,127239.0,-116216.0,2704.0,31464.0,-249343.0,-34648.0,,,,,,,,,,,,,,,,,,,
28720262,2018-04-30,2018-04-30,ID_5,,http://regnskaber.virk.dk/26202782/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2U3LzhkL2Q4LzQ3NDYtNDQ1NC1hZTNkLTljZmJkZWUzMTUzNw.pdf,http://regnskaber.virk.dk/26202782/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzBiLzRhL2VkL2Q5YTEtNGM3My1iYTA0LWFkNmUxM2FmYzEyNA.xml,true,"4300, HolbÃ¦k",Kalundborgvej 60,Til kapitalejerne i Finn H. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-07-08,2019-07-08,2005-06-03,2019-07-08,fh054@smc.dk,19720705.0,28720262.0,19720705.0,mne1087,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Finn H. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lene Kildegaard,Finn Haakon Hansen,RevisorGÃ¥rden,Dragsholm Sparekasse,Finn H. Holding ApS,"RevisorGÃ¥rden, Godkendte Revisorer A/S",NykÃ¸bing Sj.,2017-05-01,2018-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NykÃ¸bing-RÃ¸rvig, 0",2019-04-30,2018-05-01,false,2019-07-08,HolbÃ¦k,20498405.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27663620,indberetninger-20180424,2.5118417999999996,28720262.0,AWvRdE-0IXJRhhXBL0Kn,2019-07-08T12:00:01.297Z,2019-07-08T11:59:48.565Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BT-94-TF,2019-07-08T11:59:48.719Z,,,,,,,,,2423460.0,678935.0,125000.0,678935.0,2340656.0,2423460.0,82804.0,1744525.0,1744525.0,1744525.0,0.0,12500.0,2215656.0,0.0,82804.0,70304.0,0.0,0.0,
28720262,2018-05-01,2019-04-30,ID_0,,http://regnskaber.virk.dk/26202782/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2U3LzhkL2Q4LzQ3NDYtNDQ1NC1hZTNkLTljZmJkZWUzMTUzNw.pdf,http://regnskaber.virk.dk/26202782/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzBiLzRhL2VkL2Q5YTEtNGM3My1iYTA0LWFkNmUxM2FmYzEyNA.xml,true,"4300, HolbÃ¦k",Kalundborgvej 60,Til kapitalejerne i Finn H. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-07-08,2019-07-08,2005-06-03,2019-07-08,fh054@smc.dk,19720705.0,28720262.0,19720705.0,mne1087,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Finn H. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lene Kildegaard,Finn Haakon Hansen,RevisorGÃ¥rden,Dragsholm Sparekasse,Finn H. Holding ApS,"RevisorGÃ¥rden, Godkendte Revisorer A/S",NykÃ¸bing Sj.,2017-05-01,2018-04-30,31537.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NykÃ¸bing-RÃ¸rvig, 0",2019-04-30,2018-05-01,false,2019-07-08,HolbÃ¦k,20498405.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27663620,indberetninger-20180424,2.5118417999999996,28720262.0,AWvRdE-0IXJRhhXBL0Kn,2019-07-08T12:00:01.297Z,2019-07-08T11:59:48.565Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BT-94-TF,2019-07-08T11:59:48.719Z,,-22032.0,86147.0,125830.0,2812.0,16698.0,31537.0,-22032.0,,,,,,,,,,,,,,,,,,,
28720262,2018-05-01,2019-04-30,ID_1,,http://regnskaber.virk.dk/26202782/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2U3LzhkL2Q4LzQ3NDYtNDQ1NC1hZTNkLTljZmJkZWUzMTUzNw.pdf,http://regnskaber.virk.dk/26202782/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzBiLzRhL2VkL2Q5YTEtNGM3My1iYTA0LWFkNmUxM2FmYzEyNA.xml,true,"4300, HolbÃ¦k",Kalundborgvej 60,Til kapitalejerne i Finn H. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-07-08,2019-07-08,2005-06-03,2019-07-08,fh054@smc.dk,19720705.0,28720262.0,19720705.0,mne1087,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Finn H. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lene Kildegaard,Finn Haakon Hansen,RevisorGÃ¥rden,Dragsholm Sparekasse,Finn H. Holding ApS,"RevisorGÃ¥rden, Godkendte Revisorer A/S",NykÃ¸bing Sj.,2017-05-01,2018-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NykÃ¸bing-RÃ¸rvig, 0",2019-04-30,2018-05-01,false,2019-07-08,HolbÃ¦k,20498405.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27663620,indberetninger-20180424,2.5118417999999996,28720262.0,AWvRdE-0IXJRhhXBL0Kn,2019-07-08T12:00:01.297Z,2019-07-08T11:59:48.565Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BT-94-TF,2019-07-08T11:59:48.719Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28720262,2018-05-01,2019-04-30,ID_10,,http://regnskaber.virk.dk/26202782/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2U3LzhkL2Q4LzQ3NDYtNDQ1NC1hZTNkLTljZmJkZWUzMTUzNw.pdf,http://regnskaber.virk.dk/26202782/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzBiLzRhL2VkL2Q5YTEtNGM3My1iYTA0LWFkNmUxM2FmYzEyNA.xml,true,"4300, HolbÃ¦k",Kalundborgvej 60,Til kapitalejerne i Finn H. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-07-08,2019-07-08,2005-06-03,2019-07-08,fh054@smc.dk,19720705.0,28720262.0,19720705.0,mne1087,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Finn H. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lene Kildegaard,Finn Haakon Hansen,RevisorGÃ¥rden,Dragsholm Sparekasse,Finn H. Holding ApS,"RevisorGÃ¥rden, Godkendte Revisorer A/S",NykÃ¸bing Sj.,2017-05-01,2018-04-30,31537.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NykÃ¸bing-RÃ¸rvig, 0",2019-04-30,2018-05-01,false,2019-07-08,HolbÃ¦k,20498405.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27663620,indberetninger-20180424,2.5118417999999996,28720262.0,AWvRdE-0IXJRhhXBL0Kn,2019-07-08T12:00:01.297Z,2019-07-08T11:59:48.565Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BT-94-TF,2019-07-08T11:59:48.719Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28720262,2018-05-01,2019-04-30,ID_2,,http://regnskaber.virk.dk/26202782/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2U3LzhkL2Q4LzQ3NDYtNDQ1NC1hZTNkLTljZmJkZWUzMTUzNw.pdf,http://regnskaber.virk.dk/26202782/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzBiLzRhL2VkL2Q5YTEtNGM3My1iYTA0LWFkNmUxM2FmYzEyNA.xml,true,"4300, HolbÃ¦k",Kalundborgvej 60,Til kapitalejerne i Finn H. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-07-08,2019-07-08,2005-06-03,2019-07-08,fh054@smc.dk,19720705.0,28720262.0,19720705.0,mne1087,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Finn H. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lene Kildegaard,Finn Haakon Hansen,RevisorGÃ¥rden,Dragsholm Sparekasse,Finn H. Holding ApS,"RevisorGÃ¥rden, Godkendte Revisorer A/S",NykÃ¸bing Sj.,2017-05-01,2018-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NykÃ¸bing-RÃ¸rvig, 0",2019-04-30,2018-05-01,false,2019-07-08,HolbÃ¦k,20498405.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27663620,indberetninger-20180424,2.5118417999999996,28720262.0,AWvRdE-0IXJRhhXBL0Kn,2019-07-08T12:00:01.297Z,2019-07-08T11:59:48.565Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BT-94-TF,2019-07-08T11:59:48.719Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28720262,2018-05-01,2019-04-30,ID_3,,http://regnskaber.virk.dk/26202782/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2U3LzhkL2Q4LzQ3NDYtNDQ1NC1hZTNkLTljZmJkZWUzMTUzNw.pdf,http://regnskaber.virk.dk/26202782/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzBiLzRhL2VkL2Q5YTEtNGM3My1iYTA0LWFkNmUxM2FmYzEyNA.xml,true,"4300, HolbÃ¦k",Kalundborgvej 60,Til kapitalejerne i Finn H. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-07-08,2019-07-08,2005-06-03,2019-07-08,fh054@smc.dk,19720705.0,28720262.0,19720705.0,mne1087,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Finn H. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lene Kildegaard,Finn Haakon Hansen,RevisorGÃ¥rden,Dragsholm Sparekasse,Finn H. Holding ApS,"RevisorGÃ¥rden, Godkendte Revisorer A/S",NykÃ¸bing Sj.,2017-05-01,2018-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NykÃ¸bing-RÃ¸rvig, 0",2019-04-30,2018-05-01,false,2019-07-08,HolbÃ¦k,20498405.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27663620,indberetninger-20180424,2.5118417999999996,28720262.0,AWvRdE-0IXJRhhXBL0Kn,2019-07-08T12:00:01.297Z,2019-07-08T11:59:48.565Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BT-94-TF,2019-07-08T11:59:48.719Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28720262,2018-05-01,2019-04-30,ID_4,,http://regnskaber.virk.dk/26202782/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2U3LzhkL2Q4LzQ3NDYtNDQ1NC1hZTNkLTljZmJkZWUzMTUzNw.pdf,http://regnskaber.virk.dk/26202782/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzBiLzRhL2VkL2Q5YTEtNGM3My1iYTA0LWFkNmUxM2FmYzEyNA.xml,true,"4300, HolbÃ¦k",Kalundborgvej 60,Til kapitalejerne i Finn H. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-07-08,2019-07-08,2005-06-03,2019-07-08,fh054@smc.dk,19720705.0,28720262.0,19720705.0,mne1087,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Finn H. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lene Kildegaard,Finn Haakon Hansen,RevisorGÃ¥rden,Dragsholm Sparekasse,Finn H. Holding ApS,"RevisorGÃ¥rden, Godkendte Revisorer A/S",NykÃ¸bing Sj.,2017-05-01,2018-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NykÃ¸bing-RÃ¸rvig, 0",2019-04-30,2018-05-01,false,2019-07-08,HolbÃ¦k,20498405.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27663620,indberetninger-20180424,2.5118417999999996,28720262.0,AWvRdE-0IXJRhhXBL0Kn,2019-07-08T12:00:01.297Z,2019-07-08T11:59:48.565Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BT-94-TF,2019-07-08T11:59:48.719Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Finn Haakon Hansen
