entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables,NameOfAuditFirm,TypeOfAuditorAssistance
34740372,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2Q0L2EzL2Y2LzcxNzUtNDYzNC1hM2M5LTY4MTg1Yzk1MTgyNg.pdf,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQ3L2VhL2JiL2NlOGEtNDhlNi04YWY0LWQ0OGVmNWEwYmZhYw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Obton Solenergi San Benedetto I Komplementaranpartsselskab,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",305.0,2017-05-22,2012-11-22,2017-05-26,Statsautoriseret revisor,-4688.0,20222670.0,34740372.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Obton Solenergi San Benedetto I Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Hans Peter Vestergaard,John Thomsen,Obton Solenergi San Benedetto I Komplementaranpartsselskab,BDO Statsautoriseret revisionsaktieselskab,-14.0,5990.0,Aarhus,2015-01-01,2015-12-31,983.0,1288.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-05-22,Aarhus,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,-305.0,urn:ofk:oid:24089841,indberetninger-20180424,2.5124211,34740372.0,,2018-03-28T23:23:10.769Z,2017-06-02T13:20:09.867Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-FA,2017-06-02T13:20:10.020Z,,,,,,,,,,,,,,
34740372,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2Q0L2EzL2Y2LzcxNzUtNDYzNC1hM2M5LTY4MTg1Yzk1MTgyNg.pdf,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQ3L2VhL2JiL2NlOGEtNDhlNi04YWY0LWQ0OGVmNWEwYmZhYw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Obton Solenergi San Benedetto I Komplementaranpartsselskab,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-22,2012-11-22,2017-05-26,Statsautoriseret revisor,,20222670.0,34740372.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Obton Solenergi San Benedetto I Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Hans Peter Vestergaard,John Thomsen,Obton Solenergi San Benedetto I Komplementaranpartsselskab,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,983.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-05-22,Aarhus,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24089841,indberetninger-20180424,2.5124211,34740372.0,,2018-03-28T23:23:10.769Z,2017-06-02T13:20:09.867Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-FA,2017-06-02T13:20:10.020Z,,,,,,,,,,,,,,
34740372,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2Q0L2EzL2Y2LzcxNzUtNDYzNC1hM2M5LTY4MTg1Yzk1MTgyNg.pdf,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQ3L2VhL2JiL2NlOGEtNDhlNi04YWY0LWQ0OGVmNWEwYmZhYw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Obton Solenergi San Benedetto I Komplementaranpartsselskab,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-22,2012-11-22,2017-05-26,Statsautoriseret revisor,,20222670.0,34740372.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Obton Solenergi San Benedetto I Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Hans Peter Vestergaard,John Thomsen,Obton Solenergi San Benedetto I Komplementaranpartsselskab,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-05-22,Aarhus,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24089841,indberetninger-20180424,2.5124211,34740372.0,,2018-03-28T23:23:10.769Z,2017-06-02T13:20:09.867Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-FA,2017-06-02T13:20:10.020Z,89501.0,81000.0,84195.0,89501.0,5306.0,89501.0,89501.0,89501.0,5000.0,3195.0,5306.0,306.0,,
34740372,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2Q0L2EzL2Y2LzcxNzUtNDYzNC1hM2M5LTY4MTg1Yzk1MTgyNg.pdf,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQ3L2VhL2JiL2NlOGEtNDhlNi04YWY0LWQ0OGVmNWEwYmZhYw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Obton Solenergi San Benedetto I Komplementaranpartsselskab,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-22,2012-11-22,2017-05-26,Statsautoriseret revisor,,20222670.0,34740372.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Obton Solenergi San Benedetto I Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Hans Peter Vestergaard,John Thomsen,Obton Solenergi San Benedetto I Komplementaranpartsselskab,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-05-22,Aarhus,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24089841,indberetninger-20180424,2.5124211,34740372.0,,2018-03-28T23:23:10.769Z,2017-06-02T13:20:09.867Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-FA,2017-06-02T13:20:10.020Z,,,81000.0,,,,,,,,,,,
34740372,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2Q0L2EzL2Y2LzcxNzUtNDYzNC1hM2M5LTY4MTg1Yzk1MTgyNg.pdf,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQ3L2VhL2JiL2NlOGEtNDhlNi04YWY0LWQ0OGVmNWEwYmZhYw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Obton Solenergi San Benedetto I Komplementaranpartsselskab,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-22,2012-11-22,2017-05-26,Statsautoriseret revisor,,20222670.0,34740372.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Obton Solenergi San Benedetto I Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Hans Peter Vestergaard,John Thomsen,Obton Solenergi San Benedetto I Komplementaranpartsselskab,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-05-22,Aarhus,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24089841,indberetninger-20180424,2.5124211,34740372.0,,2018-03-28T23:23:10.769Z,2017-06-02T13:20:09.867Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-FA,2017-06-02T13:20:10.020Z,,,3195.0,,,,,,,,,,,
34740372,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2Q0L2EzL2Y2LzcxNzUtNDYzNC1hM2M5LTY4MTg1Yzk1MTgyNg.pdf,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQ3L2VhL2JiL2NlOGEtNDhlNi04YWY0LWQ0OGVmNWEwYmZhYw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Obton Solenergi San Benedetto I Komplementaranpartsselskab,-1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",286.0,2017-05-22,2012-11-22,2017-05-26,Statsautoriseret revisor,-4750.0,20222670.0,34740372.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Obton Solenergi San Benedetto I Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Hans Peter Vestergaard,John Thomsen,Obton Solenergi San Benedetto I Komplementaranpartsselskab,BDO Statsautoriseret revisionsaktieselskab,-10.0,6110.0,Aarhus,2015-01-01,2015-12-31,1065.0,1350.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-05-22,Aarhus,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,-285.0,urn:ofk:oid:24089841,indberetninger-20180424,2.5124211,34740372.0,,2018-03-28T23:23:10.769Z,2017-06-02T13:20:09.867Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-FA,2017-06-02T13:20:10.020Z,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
34740372,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2Q0L2EzL2Y2LzcxNzUtNDYzNC1hM2M5LTY4MTg1Yzk1MTgyNg.pdf,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQ3L2VhL2JiL2NlOGEtNDhlNi04YWY0LWQ0OGVmNWEwYmZhYw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Obton Solenergi San Benedetto I Komplementaranpartsselskab,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-22,2012-11-22,2017-05-26,Statsautoriseret revisor,,20222670.0,34740372.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Obton Solenergi San Benedetto I Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Hans Peter Vestergaard,John Thomsen,Obton Solenergi San Benedetto I Komplementaranpartsselskab,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,1065.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-05-22,Aarhus,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24089841,indberetninger-20180424,2.5124211,34740372.0,,2018-03-28T23:23:10.769Z,2017-06-02T13:20:09.867Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-FA,2017-06-02T13:20:10.020Z,,,,,,,,,,,,,,
34740372,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2Q0L2EzL2Y2LzcxNzUtNDYzNC1hM2M5LTY4MTg1Yzk1MTgyNg.pdf,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQ3L2VhL2JiL2NlOGEtNDhlNi04YWY0LWQ0OGVmNWEwYmZhYw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Obton Solenergi San Benedetto I Komplementaranpartsselskab,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-22,2012-11-22,2017-05-26,Statsautoriseret revisor,,20222670.0,34740372.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Obton Solenergi San Benedetto I Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Hans Peter Vestergaard,John Thomsen,Obton Solenergi San Benedetto I Komplementaranpartsselskab,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,1065.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-05-22,Aarhus,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24089841,indberetninger-20180424,2.5124211,34740372.0,,2018-03-28T23:23:10.769Z,2017-06-02T13:20:09.867Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-FA,2017-06-02T13:20:10.020Z,,,,,,,,,,,,,,
34740372,2016-01-01,2016-12-31,c305,,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2Q0L2EzL2Y2LzcxNzUtNDYzNC1hM2M5LTY4MTg1Yzk1MTgyNg.pdf,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQ3L2VhL2JiL2NlOGEtNDhlNi04YWY0LWQ0OGVmNWEwYmZhYw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Obton Solenergi San Benedetto I Komplementaranpartsselskab,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-22,2012-11-22,2017-05-26,Statsautoriseret revisor,,20222670.0,34740372.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Obton Solenergi San Benedetto I Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Hans Peter Vestergaard,John Thomsen,Obton Solenergi San Benedetto I Komplementaranpartsselskab,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-05-22,Aarhus,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24089841,indberetninger-20180424,2.5124211,34740372.0,,2018-03-28T23:23:10.769Z,2017-06-02T13:20:09.867Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-FA,2017-06-02T13:20:10.020Z,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
34740372,2016-01-01,2016-12-31,c637,,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2Q0L2EzL2Y2LzcxNzUtNDYzNC1hM2M5LTY4MTg1Yzk1MTgyNg.pdf,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQ3L2VhL2JiL2NlOGEtNDhlNi04YWY0LWQ0OGVmNWEwYmZhYw.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Obton Solenergi San Benedetto I Komplementaranpartsselskab,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-22,2012-11-22,2017-05-26,Statsautoriseret revisor,,20222670.0,34740372.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Obton Solenergi San Benedetto I Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Hans Peter Vestergaard,John Thomsen,Obton Solenergi San Benedetto I Komplementaranpartsselskab,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-05-22,Aarhus,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24089841,indberetninger-20180424,2.5124211,34740372.0,,2018-03-28T23:23:10.769Z,2017-06-02T13:20:09.867Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-FA,2017-06-02T13:20:10.020Z,,,,,,,,,,,,,,
