entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables,ShorttermTradePayables,NameOfAuditFirm,TypeOfAuditorAssistance
34740372,2017-01-01,2017-12-31,c175,,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzFlL2FjL2FjLzFhMzAtNGM1Yi1hMjEyLTNjZDAzMDhiYzMyYg.pdf,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E1LzhlL2Y3LzA3NjYtNDZmNS1hNzY2LTM5NTlhNjhmYWNhNg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Obton Solenergi San Benedetto I Komplementaranpartsselskab,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-23,2012-11-22,2019-05-23,Statsautoriseret revisor,-2938.0,20222670.0,34740372.0,20222670.0,mne32168,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Obton Solenergi San Benedetto I Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Rasmus Brandsen Laursen,John Thomsen,Obton Solenergi San Benedetto I Komplementaranpartsselskab,BDO Statsautoriseret revisionsaktieselskab,12.0,6240.0,Aarhus,2017-01-01,2017-12-31,2564.0,3290.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-05-23,Aarhus,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,726.0,urn:ofk:oid:27411185,indberetninger-20180424,2.5097342,34740372.0,AWsmYwTlRYGX6_YTIce5,2019-06-05T06:46:27.895Z,2019-06-05T06:45:51.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-69-PU,2019-06-05T06:45:51.543Z,,,,,,,,,,,,,,
34740372,2017-01-01,2017-12-31,c214,,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzFlL2FjL2FjLzFhMzAtNGM1Yi1hMjEyLTNjZDAzMDhiYzMyYg.pdf,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E1LzhlL2Y3LzA3NjYtNDZmNS1hNzY2LTM5NTlhNjhmYWNhNg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Obton Solenergi San Benedetto I Komplementaranpartsselskab,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-23,2012-11-22,2019-05-23,Statsautoriseret revisor,,20222670.0,34740372.0,20222670.0,mne32168,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Obton Solenergi San Benedetto I Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Rasmus Brandsen Laursen,John Thomsen,Obton Solenergi San Benedetto I Komplementaranpartsselskab,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,2564.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-05-23,Aarhus,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27411185,indberetninger-20180424,2.5097342,34740372.0,AWsmYwTlRYGX6_YTIce5,2019-06-05T06:46:27.895Z,2019-06-05T06:45:51.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-69-PU,2019-06-05T06:45:51.543Z,,,,,,,,,,,,,,
34740372,2017-12-31,2017-12-31,c173,,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzFlL2FjL2FjLzFhMzAtNGM1Yi1hMjEyLTNjZDAzMDhiYzMyYg.pdf,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E1LzhlL2Y3LzA3NjYtNDZmNS1hNzY2LTM5NTlhNjhmYWNhNg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Obton Solenergi San Benedetto I Komplementaranpartsselskab,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-23,2012-11-22,2019-05-23,Statsautoriseret revisor,,20222670.0,34740372.0,20222670.0,mne32168,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Obton Solenergi San Benedetto I Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Rasmus Brandsen Laursen,John Thomsen,Obton Solenergi San Benedetto I Komplementaranpartsselskab,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-05-23,Aarhus,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27411185,indberetninger-20180424,2.5097342,34740372.0,AWsmYwTlRYGX6_YTIce5,2019-06-05T06:46:27.895Z,2019-06-05T06:45:51.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-69-PU,2019-06-05T06:45:51.543Z,91973.0,81000.0,87824.0,91973.0,4149.0,91973.0,91973.0,91973.0,6824.0,4149.0,1024.0,3125.0,,
34740372,2018-01-01,2018-01-01,c231,,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzFlL2FjL2FjLzFhMzAtNGM1Yi1hMjEyLTNjZDAzMDhiYzMyYg.pdf,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E1LzhlL2Y3LzA3NjYtNDZmNS1hNzY2LTM5NTlhNjhmYWNhNg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Obton Solenergi San Benedetto I Komplementaranpartsselskab,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-23,2012-11-22,2019-05-23,Statsautoriseret revisor,,20222670.0,34740372.0,20222670.0,mne32168,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Obton Solenergi San Benedetto I Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Rasmus Brandsen Laursen,John Thomsen,Obton Solenergi San Benedetto I Komplementaranpartsselskab,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-05-23,Aarhus,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27411185,indberetninger-20180424,2.5097342,34740372.0,AWsmYwTlRYGX6_YTIce5,2019-06-05T06:46:27.895Z,2019-06-05T06:45:51.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-69-PU,2019-06-05T06:45:51.543Z,,,81000.0,,,,,,,,,,,
34740372,2018-01-01,2018-01-01,c249,,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzFlL2FjL2FjLzFhMzAtNGM1Yi1hMjEyLTNjZDAzMDhiYzMyYg.pdf,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E1LzhlL2Y3LzA3NjYtNDZmNS1hNzY2LTM5NTlhNjhmYWNhNg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Obton Solenergi San Benedetto I Komplementaranpartsselskab,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-23,2012-11-22,2019-05-23,Statsautoriseret revisor,,20222670.0,34740372.0,20222670.0,mne32168,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Obton Solenergi San Benedetto I Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Rasmus Brandsen Laursen,John Thomsen,Obton Solenergi San Benedetto I Komplementaranpartsselskab,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-05-23,Aarhus,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27411185,indberetninger-20180424,2.5097342,34740372.0,AWsmYwTlRYGX6_YTIce5,2019-06-05T06:46:27.895Z,2019-06-05T06:45:51.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-69-PU,2019-06-05T06:45:51.543Z,,,6824.0,,,,,,,,,,,
34740372,2018-01-01,2018-12-31,c174,,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzFlL2FjL2FjLzFhMzAtNGM1Yi1hMjEyLTNjZDAzMDhiYzMyYg.pdf,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E1LzhlL2Y3LzA3NjYtNDZmNS1hNzY2LTM5NTlhNjhmYWNhNg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Obton Solenergi San Benedetto I Komplementaranpartsselskab,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-23,2012-11-22,2019-05-23,Statsautoriseret revisor,-6750.0,20222670.0,34740372.0,20222670.0,mne32168,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Obton Solenergi San Benedetto I Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Rasmus Brandsen Laursen,John Thomsen,Obton Solenergi San Benedetto I Komplementaranpartsselskab,BDO Statsautoriseret revisionsaktieselskab,24.0,6227.0,Aarhus,2017-01-01,2017-12-31,-547.0,-547.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-05-23,Aarhus,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,0.0,urn:ofk:oid:27411185,indberetninger-20180424,2.5097342,34740372.0,AWsmYwTlRYGX6_YTIce5,2019-06-05T06:46:27.895Z,2019-06-05T06:45:51.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-69-PU,2019-06-05T06:45:51.543Z,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
34740372,2018-01-01,2018-12-31,c213,,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzFlL2FjL2FjLzFhMzAtNGM1Yi1hMjEyLTNjZDAzMDhiYzMyYg.pdf,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E1LzhlL2Y3LzA3NjYtNDZmNS1hNzY2LTM5NTlhNjhmYWNhNg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Obton Solenergi San Benedetto I Komplementaranpartsselskab,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-23,2012-11-22,2019-05-23,Statsautoriseret revisor,,20222670.0,34740372.0,20222670.0,mne32168,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Obton Solenergi San Benedetto I Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Rasmus Brandsen Laursen,John Thomsen,Obton Solenergi San Benedetto I Komplementaranpartsselskab,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,-547.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-05-23,Aarhus,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27411185,indberetninger-20180424,2.5097342,34740372.0,AWsmYwTlRYGX6_YTIce5,2019-06-05T06:46:27.895Z,2019-06-05T06:45:51.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-69-PU,2019-06-05T06:45:51.543Z,,,,,,,,,,,,,,
34740372,2018-01-01,2018-12-31,c248,,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzFlL2FjL2FjLzFhMzAtNGM1Yi1hMjEyLTNjZDAzMDhiYzMyYg.pdf,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E1LzhlL2Y3LzA3NjYtNDZmNS1hNzY2LTM5NTlhNjhmYWNhNg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Obton Solenergi San Benedetto I Komplementaranpartsselskab,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-23,2012-11-22,2019-05-23,Statsautoriseret revisor,,20222670.0,34740372.0,20222670.0,mne32168,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Obton Solenergi San Benedetto I Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Rasmus Brandsen Laursen,John Thomsen,Obton Solenergi San Benedetto I Komplementaranpartsselskab,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,-547.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-05-23,Aarhus,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27411185,indberetninger-20180424,2.5097342,34740372.0,AWsmYwTlRYGX6_YTIce5,2019-06-05T06:46:27.895Z,2019-06-05T06:45:51.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-69-PU,2019-06-05T06:45:51.543Z,,,,,,,,,,,,,,
34740372,2018-01-01,2018-12-31,c307,,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzFlL2FjL2FjLzFhMzAtNGM1Yi1hMjEyLTNjZDAzMDhiYzMyYg.pdf,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E1LzhlL2Y3LzA3NjYtNDZmNS1hNzY2LTM5NTlhNjhmYWNhNg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Obton Solenergi San Benedetto I Komplementaranpartsselskab,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-23,2012-11-22,2019-05-23,Statsautoriseret revisor,,20222670.0,34740372.0,20222670.0,mne32168,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Obton Solenergi San Benedetto I Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Rasmus Brandsen Laursen,John Thomsen,Obton Solenergi San Benedetto I Komplementaranpartsselskab,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-05-23,Aarhus,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27411185,indberetninger-20180424,2.5097342,34740372.0,AWsmYwTlRYGX6_YTIce5,2019-06-05T06:46:27.895Z,2019-06-05T06:45:51.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-69-PU,2019-06-05T06:45:51.543Z,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
34740372,2018-01-01,2018-12-31,c727,,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzFlL2FjL2FjLzFhMzAtNGM1Yi1hMjEyLTNjZDAzMDhiYzMyYg.pdf,http://regnskaber.virk.dk/27304743/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2E1LzhlL2Y3LzA3NjYtNDZmNS1hNzY2LTM5NTlhNjhmYWNhNg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Obton Solenergi San Benedetto I Komplementaranpartsselskab,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-23,2012-11-22,2019-05-23,Statsautoriseret revisor,,20222670.0,34740372.0,20222670.0,mne32168,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Obton Solenergi San Benedetto I Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Rasmus Brandsen Laursen,John Thomsen,Obton Solenergi San Benedetto I Komplementaranpartsselskab,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-05-23,Aarhus,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2019 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:27411185,indberetninger-20180424,2.5097342,34740372.0,AWsmYwTlRYGX6_YTIce5,2019-06-05T06:46:27.895Z,2019-06-05T06:45:51.379Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-69-PU,2019-06-05T06:45:51.543Z,,,,,,,,,,,,,,
