entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DisposalsOfPropertyPlantAndEquipment,EmailOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance
25330854,2016-10-01,2017-09-30,c174,,http://regnskaber.virk.dk/45803352/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2ZhL2IwLzBmL2RhYmItNDQwNy04MDVkLTRhYWRhMjFiZjA4Ng.pdf,http://regnskaber.virk.dk/45803352/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzYxLzU1L2U0L2Y4ZWQtNGI5Ni1iOWMyLWUzNGMwMjcwNDgwOQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,42.0,Algade,9000 Aalborg,c/o Dan Ladehoff,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ladehoff Invest Aalborg ApS,-1164.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-8316.0,2019-03-05,2013-12-04,2019-03-05,39000.0,26000.0,Statsautoriseret revisor,195000.0,dan@ladehoff-byg.dk,-2894.0,20222670.0,25330854.0,20222670.0,mne33757,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Ladehoff Invest Aalborg ApS.,168653.0,Ãrsrapport,1079.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,Dan Ladehoff,Dan Ladehoff,Sparekassen Vendsyssel,Ladehoff Invest Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,2008.0,0.0,929.0,Aalborg,2016-10-01,2017-09-30,-34422.0,-43902.0,-41894.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-03-05,Aalborg,-9480.0,+45 20 93 50 77,urn:ofk:oid:26785166,indberetninger-20180424,2.5095882,25330854.0,AWlVPN0rRYGX6_YTFoE-,2019-03-06T23:00:56.637Z,2019-03-06T23:00:44.153Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-77-ZL,2019-03-06T23:00:44.489Z,,,,,,,,,,,,,,,,,,,,,,
25330854,2016-10-01,2017-09-30,c195,,http://regnskaber.virk.dk/45803352/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2ZhL2IwLzBmL2RhYmItNDQwNy04MDVkLTRhYWRhMjFiZjA4Ng.pdf,http://regnskaber.virk.dk/45803352/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzYxLzU1L2U0L2Y4ZWQtNGI5Ni1iOWMyLWUzNGMwMjcwNDgwOQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,42.0,Algade,9000 Aalborg,c/o Dan Ladehoff,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ladehoff Invest Aalborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-05,2013-12-04,2019-03-05,,26000.0,Statsautoriseret revisor,195000.0,dan@ladehoff-byg.dk,,20222670.0,25330854.0,20222670.0,mne33757,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Ladehoff Invest Aalborg ApS.,168653.0,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,Dan Ladehoff,Dan Ladehoff,Sparekassen Vendsyssel,Ladehoff Invest Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,2016-10-01,2017-09-30,-34422.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-03-05,Aalborg,,+45 20 93 50 77,urn:ofk:oid:26785166,indberetninger-20180424,2.5095882,25330854.0,AWlVPN0rRYGX6_YTFoE-,2019-03-06T23:00:56.637Z,2019-03-06T23:00:44.153Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-77-ZL,2019-03-06T23:00:44.489Z,,,,,,,,,,,,,,,,,,,,,,
25330854,2017-09-30,2017-09-30,c172,,http://regnskaber.virk.dk/45803352/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2ZhL2IwLzBmL2RhYmItNDQwNy04MDVkLTRhYWRhMjFiZjA4Ng.pdf,http://regnskaber.virk.dk/45803352/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzYxLzU1L2U0L2Y4ZWQtNGI5Ni1iOWMyLWUzNGMwMjcwNDgwOQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,42.0,Algade,9000 Aalborg,c/o Dan Ladehoff,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ladehoff Invest Aalborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-05,2013-12-04,2019-03-05,,26000.0,Statsautoriseret revisor,195000.0,dan@ladehoff-byg.dk,,20222670.0,25330854.0,20222670.0,mne33757,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Ladehoff Invest Aalborg ApS.,168653.0,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,Dan Ladehoff,Dan Ladehoff,Sparekassen Vendsyssel,Ladehoff Invest Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-03-05,Aalborg,,+45 20 93 50 77,urn:ofk:oid:26785166,indberetninger-20180424,2.5095882,25330854.0,AWlVPN0rRYGX6_YTFoE-,2019-03-06T23:00:56.637Z,2019-03-06T23:00:44.153Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-77-ZL,2019-03-06T23:00:44.489Z,63390.0,1563.0,80000.0,1164.0,6755.0,52347.0,63390.0,56635.0,52347.0,808.0,52347.0,-73245.0,56635.0,50827.0,9480.0,0.0,8316.0,5000.0,,,,
25330854,2017-10-01,2017-10-01,c226,,http://regnskaber.virk.dk/45803352/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2ZhL2IwLzBmL2RhYmItNDQwNy04MDVkLTRhYWRhMjFiZjA4Ng.pdf,http://regnskaber.virk.dk/45803352/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzYxLzU1L2U0L2Y4ZWQtNGI5Ni1iOWMyLWUzNGMwMjcwNDgwOQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,42.0,Algade,9000 Aalborg,c/o Dan Ladehoff,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ladehoff Invest Aalborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-05,2013-12-04,2019-03-05,,26000.0,Statsautoriseret revisor,195000.0,dan@ladehoff-byg.dk,,20222670.0,25330854.0,20222670.0,mne33757,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Ladehoff Invest Aalborg ApS.,168653.0,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,Dan Ladehoff,Dan Ladehoff,Sparekassen Vendsyssel,Ladehoff Invest Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-03-05,Aalborg,,+45 20 93 50 77,urn:ofk:oid:26785166,indberetninger-20180424,2.5095882,25330854.0,AWlVPN0rRYGX6_YTFoE-,2019-03-06T23:00:56.637Z,2019-03-06T23:00:44.153Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-77-ZL,2019-03-06T23:00:44.489Z,,,,,80000.0,,,,,,,,,,,,,,,,,
25330854,2017-10-01,2017-10-01,c253,,http://regnskaber.virk.dk/45803352/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2ZhL2IwLzBmL2RhYmItNDQwNy04MDVkLTRhYWRhMjFiZjA4Ng.pdf,http://regnskaber.virk.dk/45803352/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzYxLzU1L2U0L2Y4ZWQtNGI5Ni1iOWMyLWUzNGMwMjcwNDgwOQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,42.0,Algade,9000 Aalborg,c/o Dan Ladehoff,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ladehoff Invest Aalborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-05,2013-12-04,2019-03-05,,26000.0,Statsautoriseret revisor,195000.0,dan@ladehoff-byg.dk,,20222670.0,25330854.0,20222670.0,mne33757,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Ladehoff Invest Aalborg ApS.,168653.0,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,Dan Ladehoff,Dan Ladehoff,Sparekassen Vendsyssel,Ladehoff Invest Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-03-05,Aalborg,,+45 20 93 50 77,urn:ofk:oid:26785166,indberetninger-20180424,2.5095882,25330854.0,AWlVPN0rRYGX6_YTFoE-,2019-03-06T23:00:56.637Z,2019-03-06T23:00:44.153Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-77-ZL,2019-03-06T23:00:44.489Z,,,,,-73245.0,,,,,,,,,,,,,,,,,
25330854,2017-10-01,2017-10-01,c440,,http://regnskaber.virk.dk/45803352/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2ZhL2IwLzBmL2RhYmItNDQwNy04MDVkLTRhYWRhMjFiZjA4Ng.pdf,http://regnskaber.virk.dk/45803352/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzYxLzU1L2U0L2Y4ZWQtNGI5Ni1iOWMyLWUzNGMwMjcwNDgwOQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,42.0,Algade,9000 Aalborg,c/o Dan Ladehoff,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ladehoff Invest Aalborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-05,2013-12-04,2019-03-05,,26000.0,Statsautoriseret revisor,195000.0,dan@ladehoff-byg.dk,,20222670.0,25330854.0,20222670.0,mne33757,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Ladehoff Invest Aalborg ApS.,168653.0,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,Dan Ladehoff,Dan Ladehoff,Sparekassen Vendsyssel,Ladehoff Invest Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-03-05,Aalborg,,+45 20 93 50 77,urn:ofk:oid:26785166,indberetninger-20180424,2.5095882,25330854.0,AWlVPN0rRYGX6_YTFoE-,2019-03-06T23:00:56.637Z,2019-03-06T23:00:44.153Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-77-ZL,2019-03-06T23:00:44.489Z,,,,,,,,,,,,,,,,,,,142653.0,195000.0,,
25330854,2017-10-01,2018-09-30,c173,,http://regnskaber.virk.dk/45803352/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2ZhL2IwLzBmL2RhYmItNDQwNy04MDVkLTRhYWRhMjFiZjA4Ng.pdf,http://regnskaber.virk.dk/45803352/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzYxLzU1L2U0L2Y4ZWQtNGI5Ni1iOWMyLWUzNGMwMjcwNDgwOQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,42.0,Algade,9000 Aalborg,c/o Dan Ladehoff,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ladehoff Invest Aalborg ApS,1164.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,1298.0,2019-03-05,2013-12-04,2019-03-05,26000.0,26000.0,Statsautoriseret revisor,195000.0,dan@ladehoff-byg.dk,-18222.0,20222670.0,25330854.0,20222670.0,mne33757,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Ladehoff Invest Aalborg ApS.,168653.0,Ãrsrapport,1017.0,368.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,Dan Ladehoff,Dan Ladehoff,Sparekassen Vendsyssel,Ladehoff Invest Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,1923.0,368.0,906.0,Aalborg,2016-10-01,2017-09-30,-48239.0,-45777.0,-44222.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-03-05,Aalborg,2462.0,+45 20 93 50 77,urn:ofk:oid:26785166,indberetninger-20180424,2.5095882,25330854.0,AWlVPN0rRYGX6_YTFoE-,2019-03-06T23:00:56.637Z,2019-03-06T23:00:44.153Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-77-ZL,2019-03-06T23:00:44.489Z,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
25330854,2017-10-01,2018-09-30,c194,,http://regnskaber.virk.dk/45803352/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2ZhL2IwLzBmL2RhYmItNDQwNy04MDVkLTRhYWRhMjFiZjA4Ng.pdf,http://regnskaber.virk.dk/45803352/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzYxLzU1L2U0L2Y4ZWQtNGI5Ni1iOWMyLWUzNGMwMjcwNDgwOQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,42.0,Algade,9000 Aalborg,c/o Dan Ladehoff,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ladehoff Invest Aalborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-05,2013-12-04,2019-03-05,,26000.0,Statsautoriseret revisor,195000.0,dan@ladehoff-byg.dk,,20222670.0,25330854.0,20222670.0,mne33757,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Ladehoff Invest Aalborg ApS.,168653.0,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,Dan Ladehoff,Dan Ladehoff,Sparekassen Vendsyssel,Ladehoff Invest Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,2016-10-01,2017-09-30,-48239.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-03-05,Aalborg,,+45 20 93 50 77,urn:ofk:oid:26785166,indberetninger-20180424,2.5095882,25330854.0,AWlVPN0rRYGX6_YTFoE-,2019-03-06T23:00:56.637Z,2019-03-06T23:00:44.153Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-77-ZL,2019-03-06T23:00:44.489Z,,,,,,,,,,,,,,,,,,,,,,
25330854,2017-10-01,2018-09-30,c254,,http://regnskaber.virk.dk/45803352/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2ZhL2IwLzBmL2RhYmItNDQwNy04MDVkLTRhYWRhMjFiZjA4Ng.pdf,http://regnskaber.virk.dk/45803352/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzYxLzU1L2U0L2Y4ZWQtNGI5Ni1iOWMyLWUzNGMwMjcwNDgwOQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,42.0,Algade,9000 Aalborg,c/o Dan Ladehoff,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ladehoff Invest Aalborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-05,2013-12-04,2019-03-05,,26000.0,Statsautoriseret revisor,195000.0,dan@ladehoff-byg.dk,,20222670.0,25330854.0,20222670.0,mne33757,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Ladehoff Invest Aalborg ApS.,168653.0,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,Dan Ladehoff,Dan Ladehoff,Sparekassen Vendsyssel,Ladehoff Invest Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,2016-10-01,2017-09-30,-48239.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-03-05,Aalborg,,+45 20 93 50 77,urn:ofk:oid:26785166,indberetninger-20180424,2.5095882,25330854.0,AWlVPN0rRYGX6_YTFoE-,2019-03-06T23:00:56.637Z,2019-03-06T23:00:44.153Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-77-ZL,2019-03-06T23:00:44.489Z,,,,,,,,,,,,,,,,,,,,,,
25330854,2017-10-01,2018-09-30,c305,,http://regnskaber.virk.dk/45803352/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2ZhL2IwLzBmL2RhYmItNDQwNy04MDVkLTRhYWRhMjFiZjA4Ng.pdf,http://regnskaber.virk.dk/45803352/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzYxLzU1L2U0L2Y4ZWQtNGI5Ni1iOWMyLWUzNGMwMjcwNDgwOQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,42.0,Algade,9000 Aalborg,c/o Dan Ladehoff,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ladehoff Invest Aalborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-03-05,2013-12-04,2019-03-05,,26000.0,Statsautoriseret revisor,195000.0,dan@ladehoff-byg.dk,,20222670.0,25330854.0,20222670.0,mne33757,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Ladehoff Invest Aalborg ApS.,168653.0,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,Dan Ladehoff,Dan Ladehoff,Sparekassen Vendsyssel,Ladehoff Invest Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-03-05,Aalborg,,+45 20 93 50 77,urn:ofk:oid:26785166,indberetninger-20180424,2.5095882,25330854.0,AWlVPN0rRYGX6_YTFoE-,2019-03-06T23:00:56.637Z,2019-03-06T23:00:44.153Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-77-ZL,2019-03-06T23:00:44.489Z,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
