entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DisposalsOfPropertyPlantAndEquipment,DividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToInvestments,DividendIncomeRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear
25608445,2017-05-01,2018-04-30,c175,,http://regnskaber.virk.dk/54480652/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2M2L2MwLzU1L2QwZGQtNDk0Yi1hY2Y2LWI1YzQ1Yzg3MGExOQ.pdf,http://regnskaber.virk.dk/54480652/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2U2LzlmL2Q3LzI4ZWMtNDczNi1iOTFjLTRlMTIwNTc0MzljNw.xml,true,778623.0,Viborg,8800.0,"11, 1. sal",Tingvej,3050 HumlebÃ¦k,Langebjergvej 281,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i Kriby-PrÃ¦gel Holding ApS,2000.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",63976.0,2019-08-07,2000-09-02,2019-08-09,54982.0,71102.0,Statsautoriseret revisor,449875.0,-1500000.0,109181.0,20222670.0,25608445.0,20222670.0,mne36182,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Kriby-PrÃ¦gel Holding ApS.,132873.0,3196268.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Hermann,Henrik GuldbÃ¦k Kriby PrÃ¦gel,Henrik GuldbÃ¦k Kriby PrÃ¦gel,Kriby-PrÃ¦gel Holding ApS,BDO Statsautoriseret revisionsaktieselskab,111530.0,355428.0,HumlebÃ¦k,2017-05-01,2018-04-30,3428389.0,3494365.0,54199.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HumlebÃ¦k,2019-04-30,2018-05-01,true,2019-08-07,Viborg,65976.0,urn:ofk:oid:27725502,indberetninger-20180424,2.5121093,25608445,AWyEreiRIXJRhhXBMuKs,2019-08-12T07:15:14.465Z,2019-08-12T07:14:44.743Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CE-80-MZ,2019-08-12T07:14:44.941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25608445,2017-05-01,2018-04-30,c214,,http://regnskaber.virk.dk/54480652/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2M2L2MwLzU1L2QwZGQtNDk0Yi1hY2Y2LWI1YzQ1Yzg3MGExOQ.pdf,http://regnskaber.virk.dk/54480652/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2U2LzlmL2Q3LzI4ZWMtNDczNi1iOTFjLTRlMTIwNTc0MzljNw.xml,true,778623.0,Viborg,8800.0,"11, 1. sal",Tingvej,3050 HumlebÃ¦k,Langebjergvej 281,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i Kriby-PrÃ¦gel Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",,2019-08-07,2000-09-02,2019-08-09,,71102.0,Statsautoriseret revisor,449875.0,-1500000.0,,20222670.0,25608445.0,20222670.0,mne36182,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Kriby-PrÃ¦gel Holding ApS.,132873.0,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Hermann,Henrik GuldbÃ¦k Kriby PrÃ¦gel,Henrik GuldbÃ¦k Kriby PrÃ¦gel,Kriby-PrÃ¦gel Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,HumlebÃ¦k,2017-05-01,2018-04-30,-1267879.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HumlebÃ¦k,2019-04-30,2018-05-01,true,2019-08-07,Viborg,,urn:ofk:oid:27725502,indberetninger-20180424,2.5121093,25608445,AWyEreiRIXJRhhXBMuKs,2019-08-12T07:15:14.465Z,2019-08-12T07:14:44.743Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CE-80-MZ,2019-08-12T07:14:44.941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25608445,2017-05-01,2018-04-30,c216,,http://regnskaber.virk.dk/54480652/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2M2L2MwLzU1L2QwZGQtNDk0Yi1hY2Y2LWI1YzQ1Yzg3MGExOQ.pdf,http://regnskaber.virk.dk/54480652/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2U2LzlmL2Q3LzI4ZWMtNDczNi1iOTFjLTRlMTIwNTc0MzljNw.xml,true,778623.0,Viborg,8800.0,"11, 1. sal",Tingvej,3050 HumlebÃ¦k,Langebjergvej 281,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i Kriby-PrÃ¦gel Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",,2019-08-07,2000-09-02,2019-08-09,,71102.0,Statsautoriseret revisor,449875.0,-1500000.0,,20222670.0,25608445.0,20222670.0,mne36182,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Kriby-PrÃ¦gel Holding ApS.,132873.0,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Hermann,Henrik GuldbÃ¦k Kriby PrÃ¦gel,Henrik GuldbÃ¦k Kriby PrÃ¦gel,Kriby-PrÃ¦gel Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,HumlebÃ¦k,2017-05-01,2018-04-30,3196268.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HumlebÃ¦k,2019-04-30,2018-05-01,true,2019-08-07,Viborg,,urn:ofk:oid:27725502,indberetninger-20180424,2.5121093,25608445,AWyEreiRIXJRhhXBMuKs,2019-08-12T07:15:14.465Z,2019-08-12T07:14:44.743Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CE-80-MZ,2019-08-12T07:14:44.941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25608445,2017-05-01,2018-04-30,c219,,http://regnskaber.virk.dk/54480652/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2M2L2MwLzU1L2QwZGQtNDk0Yi1hY2Y2LWI1YzQ1Yzg3MGExOQ.pdf,http://regnskaber.virk.dk/54480652/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2U2LzlmL2Q3LzI4ZWMtNDczNi1iOTFjLTRlMTIwNTc0MzljNw.xml,true,778623.0,Viborg,8800.0,"11, 1. sal",Tingvej,3050 HumlebÃ¦k,Langebjergvej 281,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i Kriby-PrÃ¦gel Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",,2019-08-07,2000-09-02,2019-08-09,,71102.0,Statsautoriseret revisor,449875.0,-1500000.0,,20222670.0,25608445.0,20222670.0,mne36182,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Kriby-PrÃ¦gel Holding ApS.,132873.0,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Hermann,Henrik GuldbÃ¦k Kriby PrÃ¦gel,Henrik GuldbÃ¦k Kriby PrÃ¦gel,Kriby-PrÃ¦gel Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,HumlebÃ¦k,2017-05-01,2018-04-30,1500000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HumlebÃ¦k,2019-04-30,2018-05-01,true,2019-08-07,Viborg,,urn:ofk:oid:27725502,indberetninger-20180424,2.5121093,25608445,AWyEreiRIXJRhhXBMuKs,2019-08-12T07:15:14.465Z,2019-08-12T07:14:44.743Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CE-80-MZ,2019-08-12T07:14:44.941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25608445,2018-04-30,2018-04-30,c173,,http://regnskaber.virk.dk/54480652/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2M2L2MwLzU1L2QwZGQtNDk0Yi1hY2Y2LWI1YzQ1Yzg3MGExOQ.pdf,http://regnskaber.virk.dk/54480652/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2U2LzlmL2Q3LzI4ZWMtNDczNi1iOTFjLTRlMTIwNTc0MzljNw.xml,true,778623.0,Viborg,8800.0,"11, 1. sal",Tingvej,3050 HumlebÃ¦k,Langebjergvej 281,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i Kriby-PrÃ¦gel Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",,2019-08-07,2000-09-02,2019-08-09,,71102.0,Statsautoriseret revisor,449875.0,-1500000.0,,20222670.0,25608445.0,20222670.0,mne36182,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Kriby-PrÃ¦gel Holding ApS.,132873.0,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Hermann,Henrik GuldbÃ¦k Kriby PrÃ¦gel,Henrik GuldbÃ¦k Kriby PrÃ¦gel,Kriby-PrÃ¦gel Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,HumlebÃ¦k,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HumlebÃ¦k,2019-04-30,2018-05-01,true,2019-08-07,Viborg,,urn:ofk:oid:27725502,indberetninger-20180424,2.5121093,25608445,AWyEreiRIXJRhhXBMuKs,2019-08-12T07:15:14.465Z,2019-08-12T07:14:44.743Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CE-80-MZ,2019-08-12T07:14:44.941Z,25365568.0,3500394.0,125000.0,0.0,62601.0,25264062.0,317002.0,25365568.0,73506.0,11403877.0,8418877.0,11720879.0,2985000.0,9368243.0,713451.0,317002.0,1500000.0,28000.0,28000.0,8293877.0,15345185.0,9368243.0,73506.0,34777.0,776052.0,19184.0,2500.0,,,,,,,,,
25608445,2018-05-01,2018-05-01,c231,,http://regnskaber.virk.dk/54480652/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2M2L2MwLzU1L2QwZGQtNDk0Yi1hY2Y2LWI1YzQ1Yzg3MGExOQ.pdf,http://regnskaber.virk.dk/54480652/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2U2LzlmL2Q3LzI4ZWMtNDczNi1iOTFjLTRlMTIwNTc0MzljNw.xml,true,778623.0,Viborg,8800.0,"11, 1. sal",Tingvej,3050 HumlebÃ¦k,Langebjergvej 281,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i Kriby-PrÃ¦gel Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",,2019-08-07,2000-09-02,2019-08-09,,71102.0,Statsautoriseret revisor,449875.0,-1500000.0,,20222670.0,25608445.0,20222670.0,mne36182,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Kriby-PrÃ¦gel Holding ApS.,132873.0,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Hermann,Henrik GuldbÃ¦k Kriby PrÃ¦gel,Henrik GuldbÃ¦k Kriby PrÃ¦gel,Kriby-PrÃ¦gel Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,HumlebÃ¦k,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HumlebÃ¦k,2019-04-30,2018-05-01,true,2019-08-07,Viborg,,urn:ofk:oid:27725502,indberetninger-20180424,2.5121093,25608445,AWyEreiRIXJRhhXBMuKs,2019-08-12T07:15:14.465Z,2019-08-12T07:14:44.743Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CE-80-MZ,2019-08-12T07:14:44.941Z,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25608445,2018-05-01,2018-05-01,c234,,http://regnskaber.virk.dk/54480652/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2M2L2MwLzU1L2QwZGQtNDk0Yi1hY2Y2LWI1YzQ1Yzg3MGExOQ.pdf,http://regnskaber.virk.dk/54480652/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2U2LzlmL2Q3LzI4ZWMtNDczNi1iOTFjLTRlMTIwNTc0MzljNw.xml,true,778623.0,Viborg,8800.0,"11, 1. sal",Tingvej,3050 HumlebÃ¦k,Langebjergvej 281,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i Kriby-PrÃ¦gel Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",,2019-08-07,2000-09-02,2019-08-09,,71102.0,Statsautoriseret revisor,449875.0,-1500000.0,,20222670.0,25608445.0,20222670.0,mne36182,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Kriby-PrÃ¦gel Holding ApS.,132873.0,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Hermann,Henrik GuldbÃ¦k Kriby PrÃ¦gel,Henrik GuldbÃ¦k Kriby PrÃ¦gel,Kriby-PrÃ¦gel Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,HumlebÃ¦k,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HumlebÃ¦k,2019-04-30,2018-05-01,true,2019-08-07,Viborg,,urn:ofk:oid:27725502,indberetninger-20180424,2.5121093,25608445,AWyEreiRIXJRhhXBMuKs,2019-08-12T07:15:14.465Z,2019-08-12T07:14:44.743Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CE-80-MZ,2019-08-12T07:14:44.941Z,,,,,,8293877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25608445,2018-05-01,2018-05-01,c249,,http://regnskaber.virk.dk/54480652/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2M2L2MwLzU1L2QwZGQtNDk0Yi1hY2Y2LWI1YzQ1Yzg3MGExOQ.pdf,http://regnskaber.virk.dk/54480652/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2U2LzlmL2Q3LzI4ZWMtNDczNi1iOTFjLTRlMTIwNTc0MzljNw.xml,true,778623.0,Viborg,8800.0,"11, 1. sal",Tingvej,3050 HumlebÃ¦k,Langebjergvej 281,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i Kriby-PrÃ¦gel Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",,2019-08-07,2000-09-02,2019-08-09,,71102.0,Statsautoriseret revisor,449875.0,-1500000.0,,20222670.0,25608445.0,20222670.0,mne36182,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Kriby-PrÃ¦gel Holding ApS.,132873.0,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Hermann,Henrik GuldbÃ¦k Kriby PrÃ¦gel,Henrik GuldbÃ¦k Kriby PrÃ¦gel,Kriby-PrÃ¦gel Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,HumlebÃ¦k,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HumlebÃ¦k,2019-04-30,2018-05-01,true,2019-08-07,Viborg,,urn:ofk:oid:27725502,indberetninger-20180424,2.5121093,25608445,AWyEreiRIXJRhhXBMuKs,2019-08-12T07:15:14.465Z,2019-08-12T07:14:44.743Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CE-80-MZ,2019-08-12T07:14:44.941Z,,,,,,15345185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25608445,2018-05-01,2018-05-01,c255,,http://regnskaber.virk.dk/54480652/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2M2L2MwLzU1L2QwZGQtNDk0Yi1hY2Y2LWI1YzQ1Yzg3MGExOQ.pdf,http://regnskaber.virk.dk/54480652/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2U2LzlmL2Q3LzI4ZWMtNDczNi1iOTFjLTRlMTIwNTc0MzljNw.xml,true,778623.0,Viborg,8800.0,"11, 1. sal",Tingvej,3050 HumlebÃ¦k,Langebjergvej 281,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i Kriby-PrÃ¦gel Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",,2019-08-07,2000-09-02,2019-08-09,,71102.0,Statsautoriseret revisor,449875.0,-1500000.0,,20222670.0,25608445.0,20222670.0,mne36182,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Kriby-PrÃ¦gel Holding ApS.,132873.0,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Hermann,Henrik GuldbÃ¦k Kriby PrÃ¦gel,Henrik GuldbÃ¦k Kriby PrÃ¦gel,Kriby-PrÃ¦gel Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,HumlebÃ¦k,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HumlebÃ¦k,2019-04-30,2018-05-01,true,2019-08-07,Viborg,,urn:ofk:oid:27725502,indberetninger-20180424,2.5121093,25608445,AWyEreiRIXJRhhXBMuKs,2019-08-12T07:15:14.465Z,2019-08-12T07:14:44.743Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CE-80-MZ,2019-08-12T07:14:44.941Z,,,,,,1500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25608445,2018-05-01,2018-05-01,c491,,http://regnskaber.virk.dk/54480652/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2M2L2MwLzU1L2QwZGQtNDk0Yi1hY2Y2LWI1YzQ1Yzg3MGExOQ.pdf,http://regnskaber.virk.dk/54480652/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2U2LzlmL2Q3LzI4ZWMtNDczNi1iOTFjLTRlMTIwNTc0MzljNw.xml,true,778623.0,Viborg,8800.0,"11, 1. sal",Tingvej,3050 HumlebÃ¦k,Langebjergvej 281,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i Kriby-PrÃ¦gel Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",,2019-08-07,2000-09-02,2019-08-09,,71102.0,Statsautoriseret revisor,449875.0,-1500000.0,,20222670.0,25608445.0,20222670.0,mne36182,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Kriby-PrÃ¦gel Holding ApS.,132873.0,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Hermann,Henrik GuldbÃ¦k Kriby PrÃ¦gel,Henrik GuldbÃ¦k Kriby PrÃ¦gel,Kriby-PrÃ¦gel Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,HumlebÃ¦k,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HumlebÃ¦k,2019-04-30,2018-05-01,true,2019-08-07,Viborg,,urn:ofk:oid:27725502,indberetninger-20180424,2.5121093,25608445,AWyEreiRIXJRhhXBMuKs,2019-08-12T07:15:14.465Z,2019-08-12T07:14:44.743Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CE-80-MZ,2019-08-12T07:14:44.941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,132873.0,449875.0,,,,,,,
