entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherOperatingExpenses,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,ShorttermTaxPayables,ShorttermTradeReceivables,TaxExpense,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherReserves,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables
36474904,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2ZlLzVlLzk3LzZhNzMtNDI1Ni05YzE4LWRmOWNlNTk5Y2Q0OA.xhtml,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzRjL2U5LzNiLzI3ZDQtNGUzMy1iZGU0LThmYTcxYTdmMmVkOA.pdf,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzlhLzk1LzhhLzg3NTktNDE3Ny05MTlhLWM1ZTQwMzY4YzA4Ng.xml,true,KÃ¸benhavn N,2200.0,"80, 2 tv",Thorsgade,2200.0,"Thorsgade 80, 2. tv.",16880.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-31,7870.0,36474904.0,Ãrsrapport,Sven Olsen,Sven Elvers Olsen,ANLÃGSGARTNER SVEN OLSEN IVS,Sven Olsen,233.0,5536.0,418.0,KÃ¸benhavn,2017-01-01,2017-12-31,-14779.0,-14779.0,-14546.0,2018-12-31,2018-01-01,0.0,7374.0,0.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:27695547,indberetninger-20180424,2.5953956000000002,36474904.0,AWwcLkPTIXJRhhXBMNW1,2019-07-23T00:15:42.269Z,2019-07-23T00:14:48.302Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BZ-67-WE,2019-07-23T00:14:48.705Z,,,,,,,,,,,,,,,
36474904,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2ZlLzVlLzk3LzZhNzMtNDI1Ni05YzE4LWRmOWNlNTk5Y2Q0OA.xhtml,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzRjL2U5LzNiLzI3ZDQtNGUzMy1iZGU0LThmYTcxYTdmMmVkOA.pdf,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzlhLzk1LzhhLzg3NTktNDE3Ny05MTlhLWM1ZTQwMzY4YzA4Ng.xml,true,KÃ¸benhavn N,2200.0,"80, 2 tv",Thorsgade,2200.0,"Thorsgade 80, 2. tv.",,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-31,,36474904.0,Ãrsrapport,Sven Olsen,Sven Elvers Olsen,ANLÃGSGARTNER SVEN OLSEN IVS,Sven Olsen,,,418.0,KÃ¸benhavn,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,0.0,7374.0,,true,false,false,false,false,Ingen bistand,urn:ofk:oid:27695547,indberetninger-20180424,2.5953956000000002,36474904.0,AWwcLkPTIXJRhhXBMNW1,2019-07-23T00:15:42.269Z,2019-07-23T00:14:48.302Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BZ-67-WE,2019-07-23T00:14:48.705Z,,,,,,,,,,,,,,,
36474904,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2ZlLzVlLzk3LzZhNzMtNDI1Ni05YzE4LWRmOWNlNTk5Y2Q0OA.xhtml,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzRjL2U5LzNiLzI3ZDQtNGUzMy1iZGU0LThmYTcxYTdmMmVkOA.pdf,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzlhLzk1LzhhLzg3NTktNDE3Ny05MTlhLWM1ZTQwMzY4YzA4Ng.xml,true,KÃ¸benhavn N,2200.0,"80, 2 tv",Thorsgade,2200.0,"Thorsgade 80, 2. tv.",,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-31,,36474904.0,Ãrsrapport,Sven Olsen,Sven Elvers Olsen,ANLÃGSGARTNER SVEN OLSEN IVS,Sven Olsen,,,418.0,KÃ¸benhavn,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,0.0,7374.0,,true,false,false,false,false,Ingen bistand,urn:ofk:oid:27695547,indberetninger-20180424,2.5953956000000002,36474904.0,AWwcLkPTIXJRhhXBMNW1,2019-07-23T00:15:42.269Z,2019-07-23T00:14:48.302Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BZ-67-WE,2019-07-23T00:14:48.705Z,,,,,,,,,,,,,,,
36474904,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2ZlLzVlLzk3LzZhNzMtNDI1Ni05YzE4LWRmOWNlNTk5Y2Q0OA.xhtml,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzRjL2U5LzNiLzI3ZDQtNGUzMy1iZGU0LThmYTcxYTdmMmVkOA.pdf,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzlhLzk1LzhhLzg3NTktNDE3Ny05MTlhLWM1ZTQwMzY4YzA4Ng.xml,true,KÃ¸benhavn N,2200.0,"80, 2 tv",Thorsgade,2200.0,"Thorsgade 80, 2. tv.",,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-31,,36474904.0,Ãrsrapport,Sven Olsen,Sven Elvers Olsen,ANLÃGSGARTNER SVEN OLSEN IVS,Sven Olsen,,,418.0,KÃ¸benhavn,2017-01-01,2017-12-31,-14779.0,,,2018-12-31,2018-01-01,0.0,7374.0,,true,false,false,false,false,Ingen bistand,urn:ofk:oid:27695547,indberetninger-20180424,2.5953956000000002,36474904.0,AWwcLkPTIXJRhhXBMNW1,2019-07-23T00:15:42.269Z,2019-07-23T00:14:48.302Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BZ-67-WE,2019-07-23T00:14:48.705Z,,,,,,,,,,,,,,,
36474904,2017-12-31,2017-12-31,c10,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2ZlLzVlLzk3LzZhNzMtNDI1Ni05YzE4LWRmOWNlNTk5Y2Q0OA.xhtml,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzRjL2U5LzNiLzI3ZDQtNGUzMy1iZGU0LThmYTcxYTdmMmVkOA.pdf,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzlhLzk1LzhhLzg3NTktNDE3Ny05MTlhLWM1ZTQwMzY4YzA4Ng.xml,true,KÃ¸benhavn N,2200.0,"80, 2 tv",Thorsgade,2200.0,"Thorsgade 80, 2. tv.",,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-31,,36474904.0,Ãrsrapport,Sven Olsen,Sven Elvers Olsen,ANLÃGSGARTNER SVEN OLSEN IVS,Sven Olsen,,,418.0,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,0.0,7374.0,,true,false,false,false,false,Ingen bistand,urn:ofk:oid:27695547,indberetninger-20180424,2.5953956000000002,36474904.0,AWwcLkPTIXJRhhXBMNW1,2019-07-23T00:15:42.269Z,2019-07-23T00:14:48.302Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BZ-67-WE,2019-07-23T00:14:48.705Z,63918.0,57965.0,1000.0,58383.0,63918.0,5535.0,63918.0,0.0,5535.0,19423.0,0.0,5535.0,43495.0,0.0,418.0
36474904,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2ZlLzVlLzk3LzZhNzMtNDI1Ni05YzE4LWRmOWNlNTk5Y2Q0OA.xhtml,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzRjL2U5LzNiLzI3ZDQtNGUzMy1iZGU0LThmYTcxYTdmMmVkOA.pdf,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzlhLzk1LzhhLzg3NTktNDE3Ny05MTlhLWM1ZTQwMzY4YzA4Ng.xml,true,KÃ¸benhavn N,2200.0,"80, 2 tv",Thorsgade,2200.0,"Thorsgade 80, 2. tv.",4600.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-31,3193.0,36474904.0,Ãrsrapport,Sven Olsen,Sven Elvers Olsen,ANLÃGSGARTNER SVEN OLSEN IVS,Sven Olsen,0.0,5535.0,418.0,KÃ¸benhavn,2017-01-01,2017-12-31,-6943.0,-6943.0,-6943.0,2018-12-31,2018-01-01,0.0,7374.0,0.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:27695547,indberetninger-20180424,2.5953956000000002,36474904.0,AWwcLkPTIXJRhhXBMNW1,2019-07-23T00:15:42.269Z,2019-07-23T00:14:48.302Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BZ-67-WE,2019-07-23T00:14:48.705Z,,,,,,,,,,,,,,,
36474904,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2ZlLzVlLzk3LzZhNzMtNDI1Ni05YzE4LWRmOWNlNTk5Y2Q0OA.xhtml,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzRjL2U5LzNiLzI3ZDQtNGUzMy1iZGU0LThmYTcxYTdmMmVkOA.pdf,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzlhLzk1LzhhLzg3NTktNDE3Ny05MTlhLWM1ZTQwMzY4YzA4Ng.xml,true,KÃ¸benhavn N,2200.0,"80, 2 tv",Thorsgade,2200.0,"Thorsgade 80, 2. tv.",,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-31,,36474904.0,Ãrsrapport,Sven Olsen,Sven Elvers Olsen,ANLÃGSGARTNER SVEN OLSEN IVS,Sven Olsen,,,418.0,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,0.0,7374.0,,true,false,false,false,false,Ingen bistand,urn:ofk:oid:27695547,indberetninger-20180424,2.5953956000000002,36474904.0,AWwcLkPTIXJRhhXBMNW1,2019-07-23T00:15:42.269Z,2019-07-23T00:14:48.302Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BZ-67-WE,2019-07-23T00:14:48.705Z,,,,,,,,,,,,,,,
36474904,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2ZlLzVlLzk3LzZhNzMtNDI1Ni05YzE4LWRmOWNlNTk5Y2Q0OA.xhtml,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzRjL2U5LzNiLzI3ZDQtNGUzMy1iZGU0LThmYTcxYTdmMmVkOA.pdf,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzlhLzk1LzhhLzg3NTktNDE3Ny05MTlhLWM1ZTQwMzY4YzA4Ng.xml,true,KÃ¸benhavn N,2200.0,"80, 2 tv",Thorsgade,2200.0,"Thorsgade 80, 2. tv.",,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-31,,36474904.0,Ãrsrapport,Sven Olsen,Sven Elvers Olsen,ANLÃGSGARTNER SVEN OLSEN IVS,Sven Olsen,,,418.0,KÃ¸benhavn,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,0.0,7374.0,,true,false,false,false,false,Ingen bistand,urn:ofk:oid:27695547,indberetninger-20180424,2.5953956000000002,36474904.0,AWwcLkPTIXJRhhXBMNW1,2019-07-23T00:15:42.269Z,2019-07-23T00:14:48.302Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BZ-67-WE,2019-07-23T00:14:48.705Z,,,,,,,,,,,,,,,
36474904,2018-01-01,2018-12-31,c5,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2ZlLzVlLzk3LzZhNzMtNDI1Ni05YzE4LWRmOWNlNTk5Y2Q0OA.xhtml,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzRjL2U5LzNiLzI3ZDQtNGUzMy1iZGU0LThmYTcxYTdmMmVkOA.pdf,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzlhLzk1LzhhLzg3NTktNDE3Ny05MTlhLWM1ZTQwMzY4YzA4Ng.xml,true,KÃ¸benhavn N,2200.0,"80, 2 tv",Thorsgade,2200.0,"Thorsgade 80, 2. tv.",,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-31,,36474904.0,Ãrsrapport,Sven Olsen,Sven Elvers Olsen,ANLÃGSGARTNER SVEN OLSEN IVS,Sven Olsen,,,418.0,KÃ¸benhavn,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,0.0,7374.0,,true,false,false,false,false,Ingen bistand,urn:ofk:oid:27695547,indberetninger-20180424,2.5953956000000002,36474904.0,AWwcLkPTIXJRhhXBMNW1,2019-07-23T00:15:42.269Z,2019-07-23T00:14:48.302Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BZ-67-WE,2019-07-23T00:14:48.705Z,,,,,,,,,,,,,,,
36474904,2018-01-01,2018-12-31,c7,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2ZlLzVlLzk3LzZhNzMtNDI1Ni05YzE4LWRmOWNlNTk5Y2Q0OA.xhtml,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzRjL2U5LzNiLzI3ZDQtNGUzMy1iZGU0LThmYTcxYTdmMmVkOA.pdf,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzlhLzk1LzhhLzg3NTktNDE3Ny05MTlhLWM1ZTQwMzY4YzA4Ng.xml,true,KÃ¸benhavn N,2200.0,"80, 2 tv",Thorsgade,2200.0,"Thorsgade 80, 2. tv.",,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-31,,36474904.0,Ãrsrapport,Sven Olsen,Sven Elvers Olsen,ANLÃGSGARTNER SVEN OLSEN IVS,Sven Olsen,,,418.0,KÃ¸benhavn,2017-01-01,2017-12-31,-6943.0,,,2018-12-31,2018-01-01,0.0,7374.0,,true,false,false,false,false,Ingen bistand,urn:ofk:oid:27695547,indberetninger-20180424,2.5953956000000002,36474904.0,AWwcLkPTIXJRhhXBMNW1,2019-07-23T00:15:42.269Z,2019-07-23T00:14:48.302Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BZ-67-WE,2019-07-23T00:14:48.705Z,,,,,,,,,,,,,,,
36474904,2018-12-31,2018-12-31,c9,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2ZlLzVlLzk3LzZhNzMtNDI1Ni05YzE4LWRmOWNlNTk5Y2Q0OA.xhtml,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzRjL2U5LzNiLzI3ZDQtNGUzMy1iZGU0LThmYTcxYTdmMmVkOA.pdf,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzlhLzk1LzhhLzg3NTktNDE3Ny05MTlhLWM1ZTQwMzY4YzA4Ng.xml,true,KÃ¸benhavn N,2200.0,"80, 2 tv",Thorsgade,2200.0,"Thorsgade 80, 2. tv.",,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-31,,36474904.0,Ãrsrapport,Sven Olsen,Sven Elvers Olsen,ANLÃGSGARTNER SVEN OLSEN IVS,Sven Olsen,,,418.0,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,0.0,7374.0,,true,false,false,false,false,Ingen bistand,urn:ofk:oid:27695547,indberetninger-20180424,2.5953956000000002,36474904.0,AWwcLkPTIXJRhhXBMNW1,2019-07-23T00:15:42.269Z,2019-07-23T00:14:48.302Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BZ-67-WE,2019-07-23T00:14:48.705Z,57731.0,50357.0,1000.0,57731.0,56976.0,0.0,57731.0,755.0,0.0,19423.0,755.0,0.0,36553.0,755.0,7374.0
