entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,Assets,CashAndCashEquivalents,ClassOfReportingEntity,ContributedCapital,CurrentAssets,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmailOfReportingEntity,EmployeeBenefitsExpense,Equity,FixturesFittingsToolsAndEquipment,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlaceOfSignatureOfStatement,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyPlantAndEquipment,ReportingPeriodEndDate,ReportingPeriodStartDate,RetainedEarnings,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss
36474904,2014-12-15,2014-12-15,c5,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzY3LzQ1L2Q2LzhlNjQtNGE0ZC04MTk3LWI5NjlhOWI1YmFhOA.xhtml,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2QwL2U0LzZmLzlmZjMtNDc4Yi05MGNkLWEyMDE3M2QwODU5OA.pdf,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzA3L2Y1L2IxL2Q3ZjctNDdmMC04MmJiLTNkZGVhMmIyMWQ5Mg.xml,true,KÃ¸benhavn N,2200.0,"80, 2 tv",Thorsgade,2200 KÃ¸benhavn N,"Thorsgade 80, 2. tv.",77843.0,60815.0,"Regnskabsklasse B, mikrovirksomhed",1000.0,61236.0,2016-05-31,2016-05-31,5536.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pr. 31. december 2015.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser pr. 31. december 2015.</p>",post@svenolsen.dk,0.0,1000.0,16607.0,76095.0,36474904.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,77843.0,22852.0,Sven Elvers Olsen,Sven Elvers Olsen,ANLÃGSGARTNER SVEN OLSEN IVS,Sven Elvers Olsen,16607.0,6284.0,421.0,KÃ¸benhavn,70559.0,70559.0,16607.0,2015-12-31,2014-12-15,53991.0,false,false,22852.0,421.0,16568.0,"I henhold til selskabets stiftende generalforsamling og vedtÃ¦gternes Â§ 9 er det besluttet, at anvende reduktionen af revisionspligten, og at selskabets Ã¥rsrapporter derfor ikke vil vÃ¦re reviderede. Ledelsen anser fortsat betingelserne for at undlade revision for opfyldte.",16568.0,22849778.0,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22544683,indberetninger-20180424,2.5949414,36474904.0,,2018-03-28T16:59:02.981Z,2016-06-01T03:22:25.009Z,regnskab,0.0,,2015-12-31,2014-12-15,X16-AX-28-UY,2016-06-01T03:22:25.244Z,
36474904,2014-12-15,2014-12-15,c6,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzY3LzQ1L2Q2LzhlNjQtNGE0ZC04MTk3LWI5NjlhOWI1YmFhOA.xhtml,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2QwL2U0LzZmLzlmZjMtNDc4Yi05MGNkLWEyMDE3M2QwODU5OA.pdf,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzA3L2Y1L2IxL2Q3ZjctNDdmMC04MmJiLTNkZGVhMmIyMWQ5Mg.xml,true,KÃ¸benhavn N,2200.0,"80, 2 tv",Thorsgade,2200 KÃ¸benhavn N,"Thorsgade 80, 2. tv.",77843.0,60815.0,"Regnskabsklasse B, mikrovirksomhed",1000.0,61236.0,2016-05-31,2016-05-31,5536.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pr. 31. december 2015.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser pr. 31. december 2015.</p>",post@svenolsen.dk,0.0,1000.0,16607.0,76095.0,36474904.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,77843.0,22852.0,Sven Elvers Olsen,Sven Elvers Olsen,ANLÃGSGARTNER SVEN OLSEN IVS,Sven Elvers Olsen,16607.0,6284.0,421.0,KÃ¸benhavn,70559.0,70559.0,16607.0,2015-12-31,2014-12-15,53991.0,false,false,22852.0,421.0,16568.0,"I henhold til selskabets stiftende generalforsamling og vedtÃ¦gternes Â§ 9 er det besluttet, at anvende reduktionen af revisionspligten, og at selskabets Ã¥rsrapporter derfor ikke vil vÃ¦re reviderede. Ledelsen anser fortsat betingelserne for at undlade revision for opfyldte.",16568.0,22849778.0,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22544683,indberetninger-20180424,2.5949414,36474904.0,,2018-03-28T16:59:02.981Z,2016-06-01T03:22:25.009Z,regnskab,0.0,,2015-12-31,2014-12-15,X16-AX-28-UY,2016-06-01T03:22:25.244Z,
36474904,2014-12-15,2015-12-31,c0,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzY3LzQ1L2Q2LzhlNjQtNGE0ZC04MTk3LWI5NjlhOWI1YmFhOA.xhtml,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2QwL2U0LzZmLzlmZjMtNDc4Yi05MGNkLWEyMDE3M2QwODU5OA.pdf,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzA3L2Y1L2IxL2Q3ZjctNDdmMC04MmJiLTNkZGVhMmIyMWQ5Mg.xml,true,KÃ¸benhavn N,2200.0,"80, 2 tv",Thorsgade,2200 KÃ¸benhavn N,"Thorsgade 80, 2. tv.",77843.0,60815.0,"Regnskabsklasse B, mikrovirksomhed",1000.0,61236.0,2016-05-31,2016-05-31,5536.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pr. 31. december 2015.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser pr. 31. december 2015.</p>",post@svenolsen.dk,0.0,,16607.0,76095.0,36474904.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,77843.0,22852.0,Sven Elvers Olsen,Sven Elvers Olsen,ANLÃGSGARTNER SVEN OLSEN IVS,Sven Elvers Olsen,16607.0,6284.0,421.0,KÃ¸benhavn,70559.0,70559.0,16607.0,2015-12-31,2014-12-15,53991.0,false,false,22852.0,421.0,16568.0,"I henhold til selskabets stiftende generalforsamling og vedtÃ¦gternes Â§ 9 er det besluttet, at anvende reduktionen af revisionspligten, og at selskabets Ã¥rsrapporter derfor ikke vil vÃ¦re reviderede. Ledelsen anser fortsat betingelserne for at undlade revision for opfyldte.",16568.0,22849778.0,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22544683,indberetninger-20180424,2.5949414,36474904.0,,2018-03-28T16:59:02.981Z,2016-06-01T03:22:25.009Z,regnskab,0.0,,2015-12-31,2014-12-15,X16-AX-28-UY,2016-06-01T03:22:25.244Z,53991.0
36474904,2014-12-15,2015-12-31,c1,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzY3LzQ1L2Q2LzhlNjQtNGE0ZC04MTk3LWI5NjlhOWI1YmFhOA.xhtml,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2QwL2U0LzZmLzlmZjMtNDc4Yi05MGNkLWEyMDE3M2QwODU5OA.pdf,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzA3L2Y1L2IxL2Q3ZjctNDdmMC04MmJiLTNkZGVhMmIyMWQ5Mg.xml,true,KÃ¸benhavn N,2200.0,"80, 2 tv",Thorsgade,2200 KÃ¸benhavn N,"Thorsgade 80, 2. tv.",77843.0,60815.0,"Regnskabsklasse B, mikrovirksomhed",1000.0,61236.0,2016-05-31,2016-05-31,5536.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pr. 31. december 2015.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser pr. 31. december 2015.</p>",post@svenolsen.dk,0.0,,16607.0,76095.0,36474904.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,77843.0,22852.0,Sven Elvers Olsen,Sven Elvers Olsen,ANLÃGSGARTNER SVEN OLSEN IVS,Sven Elvers Olsen,16607.0,6284.0,421.0,KÃ¸benhavn,70559.0,70559.0,16607.0,2015-12-31,2014-12-15,53991.0,false,false,22852.0,421.0,16568.0,"I henhold til selskabets stiftende generalforsamling og vedtÃ¦gternes Â§ 9 er det besluttet, at anvende reduktionen af revisionspligten, og at selskabets Ã¥rsrapporter derfor ikke vil vÃ¦re reviderede. Ledelsen anser fortsat betingelserne for at undlade revision for opfyldte.",16568.0,22849778.0,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22544683,indberetninger-20180424,2.5949414,36474904.0,,2018-03-28T16:59:02.981Z,2016-06-01T03:22:25.009Z,regnskab,0.0,,2015-12-31,2014-12-15,X16-AX-28-UY,2016-06-01T03:22:25.244Z,
36474904,2014-12-15,2015-12-31,c2,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzY3LzQ1L2Q2LzhlNjQtNGE0ZC04MTk3LWI5NjlhOWI1YmFhOA.xhtml,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2QwL2U0LzZmLzlmZjMtNDc4Yi05MGNkLWEyMDE3M2QwODU5OA.pdf,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzA3L2Y1L2IxL2Q3ZjctNDdmMC04MmJiLTNkZGVhMmIyMWQ5Mg.xml,true,KÃ¸benhavn N,2200.0,"80, 2 tv",Thorsgade,2200 KÃ¸benhavn N,"Thorsgade 80, 2. tv.",77843.0,60815.0,"Regnskabsklasse B, mikrovirksomhed",1000.0,61236.0,2016-05-31,2016-05-31,5536.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pr. 31. december 2015.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser pr. 31. december 2015.</p>",post@svenolsen.dk,0.0,,16607.0,76095.0,36474904.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,77843.0,22852.0,Sven Elvers Olsen,Sven Elvers Olsen,ANLÃGSGARTNER SVEN OLSEN IVS,Sven Elvers Olsen,16607.0,6284.0,421.0,KÃ¸benhavn,70559.0,70559.0,16607.0,2015-12-31,2014-12-15,53991.0,false,false,22852.0,421.0,16568.0,"I henhold til selskabets stiftende generalforsamling og vedtÃ¦gternes Â§ 9 er det besluttet, at anvende reduktionen af revisionspligten, og at selskabets Ã¥rsrapporter derfor ikke vil vÃ¦re reviderede. Ledelsen anser fortsat betingelserne for at undlade revision for opfyldte.",16568.0,22849778.0,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22544683,indberetninger-20180424,2.5949414,36474904.0,,2018-03-28T16:59:02.981Z,2016-06-01T03:22:25.009Z,regnskab,0.0,,2015-12-31,2014-12-15,X16-AX-28-UY,2016-06-01T03:22:25.244Z,0.0
36474904,2014-12-15,2015-12-31,c3,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzY3LzQ1L2Q2LzhlNjQtNGE0ZC04MTk3LWI5NjlhOWI1YmFhOA.xhtml,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2QwL2U0LzZmLzlmZjMtNDc4Yi05MGNkLWEyMDE3M2QwODU5OA.pdf,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzA3L2Y1L2IxL2Q3ZjctNDdmMC04MmJiLTNkZGVhMmIyMWQ5Mg.xml,true,KÃ¸benhavn N,2200.0,"80, 2 tv",Thorsgade,2200 KÃ¸benhavn N,"Thorsgade 80, 2. tv.",77843.0,60815.0,"Regnskabsklasse B, mikrovirksomhed",1000.0,61236.0,2016-05-31,2016-05-31,5536.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pr. 31. december 2015.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser pr. 31. december 2015.</p>",post@svenolsen.dk,0.0,,16607.0,76095.0,36474904.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,77843.0,22852.0,Sven Elvers Olsen,Sven Elvers Olsen,ANLÃGSGARTNER SVEN OLSEN IVS,Sven Elvers Olsen,16607.0,6284.0,421.0,KÃ¸benhavn,70559.0,70559.0,16607.0,2015-12-31,2014-12-15,53991.0,false,false,22852.0,421.0,16568.0,"I henhold til selskabets stiftende generalforsamling og vedtÃ¦gternes Â§ 9 er det besluttet, at anvende reduktionen af revisionspligten, og at selskabets Ã¥rsrapporter derfor ikke vil vÃ¦re reviderede. Ledelsen anser fortsat betingelserne for at undlade revision for opfyldte.",16568.0,22849778.0,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22544683,indberetninger-20180424,2.5949414,36474904.0,,2018-03-28T16:59:02.981Z,2016-06-01T03:22:25.009Z,regnskab,0.0,,2015-12-31,2014-12-15,X16-AX-28-UY,2016-06-01T03:22:25.244Z,53991.0
36474904,2014-12-15,2015-12-31,c7,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzY3LzQ1L2Q2LzhlNjQtNGE0ZC04MTk3LWI5NjlhOWI1YmFhOA.xhtml,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2QwL2U0LzZmLzlmZjMtNDc4Yi05MGNkLWEyMDE3M2QwODU5OA.pdf,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzA3L2Y1L2IxL2Q3ZjctNDdmMC04MmJiLTNkZGVhMmIyMWQ5Mg.xml,true,KÃ¸benhavn N,2200.0,"80, 2 tv",Thorsgade,2200 KÃ¸benhavn N,"Thorsgade 80, 2. tv.",77843.0,60815.0,"Regnskabsklasse B, mikrovirksomhed",1000.0,61236.0,2016-05-31,2016-05-31,5536.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pr. 31. december 2015.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser pr. 31. december 2015.</p>",post@svenolsen.dk,0.0,,16607.0,76095.0,36474904.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,77843.0,22852.0,Sven Elvers Olsen,Sven Elvers Olsen,ANLÃGSGARTNER SVEN OLSEN IVS,Sven Elvers Olsen,16607.0,6284.0,421.0,KÃ¸benhavn,70559.0,70559.0,16607.0,2015-12-31,2014-12-15,53991.0,false,false,22852.0,421.0,16568.0,"I henhold til selskabets stiftende generalforsamling og vedtÃ¦gternes Â§ 9 er det besluttet, at anvende reduktionen af revisionspligten, og at selskabets Ã¥rsrapporter derfor ikke vil vÃ¦re reviderede. Ledelsen anser fortsat betingelserne for at undlade revision for opfyldte.",16568.0,22849778.0,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22544683,indberetninger-20180424,2.5949414,36474904.0,,2018-03-28T16:59:02.981Z,2016-06-01T03:22:25.009Z,regnskab,0.0,,2015-12-31,2014-12-15,X16-AX-28-UY,2016-06-01T03:22:25.244Z,53991.0
36474904,2015-12-31,2015-12-31,c4,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzY3LzQ1L2Q2LzhlNjQtNGE0ZC04MTk3LWI5NjlhOWI1YmFhOA.xhtml,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2QwL2U0LzZmLzlmZjMtNDc4Yi05MGNkLWEyMDE3M2QwODU5OA.pdf,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzA3L2Y1L2IxL2Q3ZjctNDdmMC04MmJiLTNkZGVhMmIyMWQ5Mg.xml,true,KÃ¸benhavn N,2200.0,"80, 2 tv",Thorsgade,2200 KÃ¸benhavn N,"Thorsgade 80, 2. tv.",77843.0,60815.0,"Regnskabsklasse B, mikrovirksomhed",1000.0,61236.0,2016-05-31,2016-05-31,5536.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pr. 31. december 2015.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser pr. 31. december 2015.</p>",post@svenolsen.dk,0.0,54991.0,16607.0,76095.0,36474904.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,77843.0,22852.0,Sven Elvers Olsen,Sven Elvers Olsen,ANLÃGSGARTNER SVEN OLSEN IVS,Sven Elvers Olsen,16607.0,6284.0,421.0,KÃ¸benhavn,70559.0,70559.0,16607.0,2015-12-31,2014-12-15,53991.0,false,false,22852.0,421.0,16568.0,"I henhold til selskabets stiftende generalforsamling og vedtÃ¦gternes Â§ 9 er det besluttet, at anvende reduktionen af revisionspligten, og at selskabets Ã¥rsrapporter derfor ikke vil vÃ¦re reviderede. Ledelsen anser fortsat betingelserne for at undlade revision for opfyldte.",16568.0,22849778.0,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22544683,indberetninger-20180424,2.5949414,36474904.0,,2018-03-28T16:59:02.981Z,2016-06-01T03:22:25.009Z,regnskab,0.0,,2015-12-31,2014-12-15,X16-AX-28-UY,2016-06-01T03:22:25.244Z,
36474904,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzY3LzQ1L2Q2LzhlNjQtNGE0ZC04MTk3LWI5NjlhOWI1YmFhOA.xhtml,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2QwL2U0LzZmLzlmZjMtNDc4Yi05MGNkLWEyMDE3M2QwODU5OA.pdf,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzA3L2Y1L2IxL2Q3ZjctNDdmMC04MmJiLTNkZGVhMmIyMWQ5Mg.xml,true,KÃ¸benhavn N,2200.0,"80, 2 tv",Thorsgade,2200 KÃ¸benhavn N,"Thorsgade 80, 2. tv.",77843.0,60815.0,"Regnskabsklasse B, mikrovirksomhed",1000.0,61236.0,2016-05-31,2016-05-31,5536.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pr. 31. december 2015.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser pr. 31. december 2015.</p>",post@svenolsen.dk,0.0,1000.0,16607.0,76095.0,36474904.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,77843.0,22852.0,Sven Elvers Olsen,Sven Elvers Olsen,ANLÃGSGARTNER SVEN OLSEN IVS,Sven Elvers Olsen,16607.0,6284.0,421.0,KÃ¸benhavn,70559.0,70559.0,16607.0,2015-12-31,2014-12-15,53991.0,false,false,22852.0,421.0,16568.0,"I henhold til selskabets stiftende generalforsamling og vedtÃ¦gternes Â§ 9 er det besluttet, at anvende reduktionen af revisionspligten, og at selskabets Ã¥rsrapporter derfor ikke vil vÃ¦re reviderede. Ledelsen anser fortsat betingelserne for at undlade revision for opfyldte.",16568.0,22849778.0,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22544683,indberetninger-20180424,2.5949414,36474904.0,,2018-03-28T16:59:02.981Z,2016-06-01T03:22:25.009Z,regnskab,0.0,,2015-12-31,2014-12-15,X16-AX-28-UY,2016-06-01T03:22:25.244Z,
36474904,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzY3LzQ1L2Q2LzhlNjQtNGE0ZC04MTk3LWI5NjlhOWI1YmFhOA.xhtml,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2QwL2U0LzZmLzlmZjMtNDc4Yi05MGNkLWEyMDE3M2QwODU5OA.pdf,http://regnskaber.virk.dk/40947463/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzA3L2Y1L2IxL2Q3ZjctNDdmMC04MmJiLTNkZGVhMmIyMWQ5Mg.xml,true,KÃ¸benhavn N,2200.0,"80, 2 tv",Thorsgade,2200 KÃ¸benhavn N,"Thorsgade 80, 2. tv.",77843.0,60815.0,"Regnskabsklasse B, mikrovirksomhed",1000.0,61236.0,2016-05-31,2016-05-31,5536.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser pr. 31. december 2015.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser pr. 31. december 2015.</p>",post@svenolsen.dk,0.0,53991.0,16607.0,76095.0,36474904.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,77843.0,22852.0,Sven Elvers Olsen,Sven Elvers Olsen,ANLÃGSGARTNER SVEN OLSEN IVS,Sven Elvers Olsen,16607.0,6284.0,421.0,KÃ¸benhavn,70559.0,70559.0,16607.0,2015-12-31,2014-12-15,53991.0,false,false,22852.0,421.0,16568.0,"I henhold til selskabets stiftende generalforsamling og vedtÃ¦gternes Â§ 9 er det besluttet, at anvende reduktionen af revisionspligten, og at selskabets Ã¥rsrapporter derfor ikke vil vÃ¦re reviderede. Ledelsen anser fortsat betingelserne for at undlade revision for opfyldte.",16568.0,22849778.0,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22544683,indberetninger-20180424,2.5949414,36474904.0,,2018-03-28T16:59:02.981Z,2016-06-01T03:22:25.009Z,regnskab,0.0,,2015-12-31,2014-12-15,X16-AX-28-UY,2016-06-01T03:22:25.244Z,
