entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,InvestmentsGross
36021578,2013-10-01,2014-09-30,c1,,http://regnskaber.virk.dk/87512063/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2E0LzY4L2IwL2I3Y2QtNGYzZi1iMzgyLWJhOTI5NGQ4Yjc2YQ.pdf,http://regnskaber.virk.dk/87512063/ZG9rdW1lbnRsYWdlcjovLzAzLzY0Lzg0LzM4LzRhL2I1MzUtNDk1MC1hNGQ3LTA0Y2U3N2EwMjFiOA.xml,1.0,8520  Lystrup,RÃ¸nnehaven 21,8520  Lystrup,RÃ¸nnehaven 21,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-52406.0,2015-10-02,2014-06-20,2015-10-02,36021578.0,36021578.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet NIB af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Niels BalshÃ¸j,Holdingselskabet NIB af 1/10 2013 ApS,Holdingselskabet NIB af 1/10 2013 ApS,-340.0,214339.0,Lystrup,161593.0,213999.0,-340.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lystrup,2015-09-30,2014-10-01,-52406.0,Ingen bistand,urn:ofk:oid:21487320,indberetninger-20180424,2.5097342,36021578.0,,2018-03-30T07:53:32.778Z,2015-10-05T07:15:52.946Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AH-27-PV,2015-10-05T07:15:53.058Z,,,,,,,,,,,,,,,
36021578,2013-10-01,2014-09-30,c30,,http://regnskaber.virk.dk/87512063/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2E0LzY4L2IwL2I3Y2QtNGYzZi1iMzgyLWJhOTI5NGQ4Yjc2YQ.pdf,http://regnskaber.virk.dk/87512063/ZG9rdW1lbnRsYWdlcjovLzAzLzY0Lzg0LzM4LzRhL2I1MzUtNDk1MC1hNGQ3LTA0Y2U3N2EwMjFiOA.xml,1.0,8520  Lystrup,RÃ¸nnehaven 21,8520  Lystrup,RÃ¸nnehaven 21,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-10-02,2014-06-20,2015-10-02,36021578.0,36021578.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet NIB af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Niels BalshÃ¸j,Holdingselskabet NIB af 1/10 2013 ApS,Holdingselskabet NIB af 1/10 2013 ApS,,,Lystrup,161593.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lystrup,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21487320,indberetninger-20180424,2.5097342,36021578.0,,2018-03-30T07:53:32.778Z,2015-10-05T07:15:52.946Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AH-27-PV,2015-10-05T07:15:53.058Z,,,,,,,,,,,,,,,
36021578,2014-09-30,2014-09-30,c4,,http://regnskaber.virk.dk/87512063/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2E0LzY4L2IwL2I3Y2QtNGYzZi1iMzgyLWJhOTI5NGQ4Yjc2YQ.pdf,http://regnskaber.virk.dk/87512063/ZG9rdW1lbnRsYWdlcjovLzAzLzY0Lzg0LzM4LzRhL2I1MzUtNDk1MC1hNGQ3LTA0Y2U3N2EwMjFiOA.xml,1.0,8520  Lystrup,RÃ¸nnehaven 21,8520  Lystrup,RÃ¸nnehaven 21,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-10-02,2014-06-20,2015-10-02,36021578.0,36021578.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet NIB af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Niels BalshÃ¸j,Holdingselskabet NIB af 1/10 2013 ApS,Holdingselskabet NIB af 1/10 2013 ApS,,,Lystrup,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lystrup,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21487320,indberetninger-20180424,2.5097342,36021578.0,,2018-03-30T07:53:32.778Z,2015-10-05T07:15:52.946Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AH-27-PV,2015-10-05T07:15:53.058Z,2828040.0,50000.0,213999.0,2775634.0,2828040.0,52406.0,2614041.0,2614041.0,2614041.0,213999.0,2725634.0,52406.0,213999.0,52406.0,
36021578,2014-10-01,2014-10-01,c119,,http://regnskaber.virk.dk/87512063/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2E0LzY4L2IwL2I3Y2QtNGYzZi1iMzgyLWJhOTI5NGQ4Yjc2YQ.pdf,http://regnskaber.virk.dk/87512063/ZG9rdW1lbnRsYWdlcjovLzAzLzY0Lzg0LzM4LzRhL2I1MzUtNDk1MC1hNGQ3LTA0Y2U3N2EwMjFiOA.xml,1.0,8520  Lystrup,RÃ¸nnehaven 21,8520  Lystrup,RÃ¸nnehaven 21,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-10-02,2014-06-20,2015-10-02,36021578.0,36021578.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet NIB af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Niels BalshÃ¸j,Holdingselskabet NIB af 1/10 2013 ApS,Holdingselskabet NIB af 1/10 2013 ApS,,,Lystrup,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lystrup,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21487320,indberetninger-20180424,2.5097342,36021578.0,,2018-03-30T07:53:32.778Z,2015-10-05T07:15:52.946Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AH-27-PV,2015-10-05T07:15:53.058Z,,,,,,,,,,,,,,,2614041.0
36021578,2014-10-01,2014-10-01,c137,,http://regnskaber.virk.dk/87512063/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2E0LzY4L2IwL2I3Y2QtNGYzZi1iMzgyLWJhOTI5NGQ4Yjc2YQ.pdf,http://regnskaber.virk.dk/87512063/ZG9rdW1lbnRsYWdlcjovLzAzLzY0Lzg0LzM4LzRhL2I1MzUtNDk1MC1hNGQ3LTA0Y2U3N2EwMjFiOA.xml,1.0,8520  Lystrup,RÃ¸nnehaven 21,8520  Lystrup,RÃ¸nnehaven 21,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-10-02,2014-06-20,2015-10-02,36021578.0,36021578.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet NIB af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Niels BalshÃ¸j,Holdingselskabet NIB af 1/10 2013 ApS,Holdingselskabet NIB af 1/10 2013 ApS,,,Lystrup,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lystrup,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21487320,indberetninger-20180424,2.5097342,36021578.0,,2018-03-30T07:53:32.778Z,2015-10-05T07:15:52.946Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AH-27-PV,2015-10-05T07:15:53.058Z,,,,50000.0,,,,,,,,,,,
36021578,2014-10-01,2014-10-01,c158,,http://regnskaber.virk.dk/87512063/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2E0LzY4L2IwL2I3Y2QtNGYzZi1iMzgyLWJhOTI5NGQ4Yjc2YQ.pdf,http://regnskaber.virk.dk/87512063/ZG9rdW1lbnRsYWdlcjovLzAzLzY0Lzg0LzM4LzRhL2I1MzUtNDk1MC1hNGQ3LTA0Y2U3N2EwMjFiOA.xml,1.0,8520  Lystrup,RÃ¸nnehaven 21,8520  Lystrup,RÃ¸nnehaven 21,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-10-02,2014-06-20,2015-10-02,36021578.0,36021578.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet NIB af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Niels BalshÃ¸j,Holdingselskabet NIB af 1/10 2013 ApS,Holdingselskabet NIB af 1/10 2013 ApS,,,Lystrup,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lystrup,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21487320,indberetninger-20180424,2.5097342,36021578.0,,2018-03-30T07:53:32.778Z,2015-10-05T07:15:52.946Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AH-27-PV,2015-10-05T07:15:53.058Z,,,,2725634.0,,,,,,,,,,,
36021578,2014-10-01,2015-09-30,c0,,http://regnskaber.virk.dk/87512063/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2E0LzY4L2IwL2I3Y2QtNGYzZi1iMzgyLWJhOTI5NGQ4Yjc2YQ.pdf,http://regnskaber.virk.dk/87512063/ZG9rdW1lbnRsYWdlcjovLzAzLzY0Lzg0LzM4LzRhL2I1MzUtNDk1MC1hNGQ3LTA0Y2U3N2EwMjFiOA.xml,1.0,8520  Lystrup,RÃ¸nnehaven 21,8520  Lystrup,RÃ¸nnehaven 21,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-49914.0,2015-10-02,2014-06-20,2015-10-02,36021578.0,36021578.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet NIB af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Niels BalshÃ¸j,Holdingselskabet NIB af 1/10 2013 ApS,Holdingselskabet NIB af 1/10 2013 ApS,0.0,212407.0,Lystrup,162493.0,212407.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lystrup,2015-09-30,2014-10-01,-49914.0,Ingen bistand,urn:ofk:oid:21487320,indberetninger-20180424,2.5097342,36021578.0,,2018-03-30T07:53:32.778Z,2015-10-05T07:15:52.946Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AH-27-PV,2015-10-05T07:15:53.058Z,,,,,,,,,,,,,,,
36021578,2014-10-01,2015-09-30,c159,,http://regnskaber.virk.dk/87512063/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2E0LzY4L2IwL2I3Y2QtNGYzZi1iMzgyLWJhOTI5NGQ4Yjc2YQ.pdf,http://regnskaber.virk.dk/87512063/ZG9rdW1lbnRsYWdlcjovLzAzLzY0Lzg0LzM4LzRhL2I1MzUtNDk1MC1hNGQ3LTA0Y2U3N2EwMjFiOA.xml,1.0,8520  Lystrup,RÃ¸nnehaven 21,8520  Lystrup,RÃ¸nnehaven 21,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-10-02,2014-06-20,2015-10-02,36021578.0,36021578.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet NIB af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Niels BalshÃ¸j,Holdingselskabet NIB af 1/10 2013 ApS,Holdingselskabet NIB af 1/10 2013 ApS,,,Lystrup,162493.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lystrup,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21487320,indberetninger-20180424,2.5097342,36021578.0,,2018-03-30T07:53:32.778Z,2015-10-05T07:15:52.946Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AH-27-PV,2015-10-05T07:15:53.058Z,,,,,,,,,,,,,,,
36021578,2014-10-01,2015-09-30,c199,,http://regnskaber.virk.dk/87512063/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2E0LzY4L2IwL2I3Y2QtNGYzZi1iMzgyLWJhOTI5NGQ4Yjc2YQ.pdf,http://regnskaber.virk.dk/87512063/ZG9rdW1lbnRsYWdlcjovLzAzLzY0Lzg0LzM4LzRhL2I1MzUtNDk1MC1hNGQ3LTA0Y2U3N2EwMjFiOA.xml,1.0,8520  Lystrup,RÃ¸nnehaven 21,8520  Lystrup,RÃ¸nnehaven 21,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-10-02,2014-06-20,2015-10-02,36021578.0,36021578.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet NIB af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Niels BalshÃ¸j,Holdingselskabet NIB af 1/10 2013 ApS,Holdingselskabet NIB af 1/10 2013 ApS,,,Lystrup,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lystrup,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21487320,indberetninger-20180424,2.5097342,36021578.0,,2018-03-30T07:53:32.778Z,2015-10-05T07:15:52.946Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AH-27-PV,2015-10-05T07:15:53.058Z,,,,,,,,,,,,,,,
36021578,2014-10-01,2015-09-30,c29,,http://regnskaber.virk.dk/87512063/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2E0LzY4L2IwL2I3Y2QtNGYzZi1iMzgyLWJhOTI5NGQ4Yjc2YQ.pdf,http://regnskaber.virk.dk/87512063/ZG9rdW1lbnRsYWdlcjovLzAzLzY0Lzg0LzM4LzRhL2I1MzUtNDk1MC1hNGQ3LTA0Y2U3N2EwMjFiOA.xml,1.0,8520  Lystrup,RÃ¸nnehaven 21,8520  Lystrup,RÃ¸nnehaven 21,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-10-02,2014-06-20,2015-10-02,36021578.0,36021578.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for Holdingselskabet NIB af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Niels BalshÃ¸j,Holdingselskabet NIB af 1/10 2013 ApS,Holdingselskabet NIB af 1/10 2013 ApS,,,Lystrup,162493.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lystrup,2015-09-30,2014-10-01,,Ingen bistand,urn:ofk:oid:21487320,indberetninger-20180424,2.5097342,36021578.0,,2018-03-30T07:53:32.778Z,2015-10-05T07:15:52.946Z,regnskab,0.0,,2015-09-30,2014-10-01,X15-AH-27-PV,2015-10-05T07:15:53.058Z,,,,,,,,,,,,,,,
