entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfContingentLiabilities,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfEmployees,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,RawMaterialsAndConsumables,RetainedEarnings,ShorttermEquityLoan,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
31499143,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2QyLzJlLzYzLzcyMjAtNDE5Mi1hNzhlLTNiMTY0MDgwNzA5NA.xhtml,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2E4L2Q0L2VlLzc1NDQtNGM2Ni1iOTIwLWE5YTBmNDQzOTliZQ.pdf,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzBiLzMwLzZhL2M2NDktNGNiNC05YTY0LTQwNjhjOGY0MjBkNw.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense C,5000.0,"1, 1",Vestergade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Restaurant China Wok House ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-03-19,2018-03-19,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",31499143.0,mne502,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Y Phu Chieng,Y Phu Chieng,RESTAURANT CHINA WOK HOUSE ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,5.0,Odense,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-03-19,Odense,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25200464,indberetninger-20180424,2.59278,31499143.0,,2018-04-04T08:29:02.729Z,2018-03-19T13:15:22.988Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-24-JY,2018-03-19T13:15:23.278Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31499143,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2QyLzJlLzYzLzcyMjAtNDE5Mi1hNzhlLTNiMTY0MDgwNzA5NA.xhtml,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2E4L2Q0L2VlLzc1NDQtNGM2Ni1iOTIwLWE5YTBmNDQzOTliZQ.pdf,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzBiLzMwLzZhL2M2NDktNGNiNC05YTY0LTQwNjhjOGY0MjBkNw.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense C,5000.0,"1, 1",Vestergade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Restaurant China Wok House ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-03-19,2018-03-19,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",31499143.0,mne502,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Y Phu Chieng,Y Phu Chieng,RESTAURANT CHINA WOK HOUSE ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,Odense,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-03-19,Odense,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25200464,indberetninger-20180424,2.59278,31499143.0,,2018-04-04T08:29:02.729Z,2018-03-19T13:15:22.988Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-24-JY,2018-03-19T13:15:23.278Z,5.0,640102.0,778706.0,0.0,155954.0,138604.0,138604.0,-17350.0,,,,,,,,,,,,,,,,,,,,,,
31499143,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2QyLzJlLzYzLzcyMjAtNDE5Mi1hNzhlLTNiMTY0MDgwNzA5NA.xhtml,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2E4L2Q0L2VlLzc1NDQtNGM2Ni1iOTIwLWE5YTBmNDQzOTliZQ.pdf,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzBiLzMwLzZhL2M2NDktNGNiNC05YTY0LTQwNjhjOGY0MjBkNw.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense C,5000.0,"1, 1",Vestergade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Restaurant China Wok House ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-03-19,2018-03-19,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",31499143.0,mne502,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Y Phu Chieng,Y Phu Chieng,RESTAURANT CHINA WOK HOUSE ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,Odense,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-03-19,Odense,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25200464,indberetninger-20180424,2.59278,31499143.0,,2018-04-04T08:29:02.729Z,2018-03-19T13:15:22.988Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-24-JY,2018-03-19T13:15:23.278Z,,,,,155954.0,,,,,,,,,,,,,,,,,,,,,,,,,
31499143,2016-12-31,2016-12-31,c7,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2QyLzJlLzYzLzcyMjAtNDE5Mi1hNzhlLTNiMTY0MDgwNzA5NA.xhtml,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2E4L2Q0L2VlLzc1NDQtNGM2Ni1iOTIwLWE5YTBmNDQzOTliZQ.pdf,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzBiLzMwLzZhL2M2NDktNGNiNC05YTY0LTQwNjhjOGY0MjBkNw.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense C,5000.0,"1, 1",Vestergade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Restaurant China Wok House ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-03-19,2018-03-19,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",31499143.0,mne502,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Y Phu Chieng,Y Phu Chieng,RESTAURANT CHINA WOK HOUSE ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,5.0,Odense,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-03-19,Odense,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25200464,indberetninger-20180424,2.59278,31499143.0,,2018-04-04T08:29:02.729Z,2018-03-19T13:15:22.988Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-24-JY,2018-03-19T13:15:23.278Z,,,,,,,,,365890.0,97582.0,125000.0,151532.0,17350.0,31279.0,16600.0,365890.0,334611.0,214358.0,214358.0,214358.0,104376.0,20000.0,16600.0,-93721.0,230000.0,334611.0,37350.0,235.0,,
31499143,2017-01-01,2017-01-01,c8,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2QyLzJlLzYzLzcyMjAtNDE5Mi1hNzhlLTNiMTY0MDgwNzA5NA.xhtml,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2E4L2Q0L2VlLzc1NDQtNGM2Ni1iOTIwLWE5YTBmNDQzOTliZQ.pdf,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzBiLzMwLzZhL2M2NDktNGNiNC05YTY0LTQwNjhjOGY0MjBkNw.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense C,5000.0,"1, 1",Vestergade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Restaurant China Wok House ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-03-19,2018-03-19,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",31499143.0,mne502,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Y Phu Chieng,Y Phu Chieng,RESTAURANT CHINA WOK HOUSE ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,5.0,Odense,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-03-19,Odense,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25200464,indberetninger-20180424,2.59278,31499143.0,,2018-04-04T08:29:02.729Z,2018-03-19T13:15:22.988Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-24-JY,2018-03-19T13:15:23.278Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31499143,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2QyLzJlLzYzLzcyMjAtNDE5Mi1hNzhlLTNiMTY0MDgwNzA5NA.xhtml,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2E4L2Q0L2VlLzc1NDQtNGM2Ni1iOTIwLWE5YTBmNDQzOTliZQ.pdf,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzBiLzMwLzZhL2M2NDktNGNiNC05YTY0LTQwNjhjOGY0MjBkNw.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense C,5000.0,"1, 1",Vestergade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Restaurant China Wok House ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-03-19,2018-03-19,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",31499143.0,mne502,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Y Phu Chieng,Y Phu Chieng,RESTAURANT CHINA WOK HOUSE ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,Odense,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-03-19,Odense,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25200464,indberetninger-20180424,2.59278,31499143.0,,2018-04-04T08:29:02.729Z,2018-03-19T13:15:22.988Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-24-JY,2018-03-19T13:15:23.278Z,5.0,546441.0,578805.0,925.0,22701.0,31439.0,32364.0,8738.0,,,,,,,,,,,,,,,,,,,,,,
31499143,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2QyLzJlLzYzLzcyMjAtNDE5Mi1hNzhlLTNiMTY0MDgwNzA5NA.xhtml,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2E4L2Q0L2VlLzc1NDQtNGM2Ni1iOTIwLWE5YTBmNDQzOTliZQ.pdf,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzBiLzMwLzZhL2M2NDktNGNiNC05YTY0LTQwNjhjOGY0MjBkNw.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense C,5000.0,"1, 1",Vestergade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Restaurant China Wok House ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-03-19,2018-03-19,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",31499143.0,mne502,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Y Phu Chieng,Y Phu Chieng,RESTAURANT CHINA WOK HOUSE ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,Odense,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-03-19,Odense,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25200464,indberetninger-20180424,2.59278,31499143.0,,2018-04-04T08:29:02.729Z,2018-03-19T13:15:22.988Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-24-JY,2018-03-19T13:15:23.278Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76637415.0,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER
31499143,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2QyLzJlLzYzLzcyMjAtNDE5Mi1hNzhlLTNiMTY0MDgwNzA5NA.xhtml,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2E4L2Q0L2VlLzc1NDQtNGM2Ni1iOTIwLWE5YTBmNDQzOTliZQ.pdf,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzBiLzMwLzZhL2M2NDktNGNiNC05YTY0LTQwNjhjOGY0MjBkNw.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense C,5000.0,"1, 1",Vestergade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Restaurant China Wok House ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-03-19,2018-03-19,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",31499143.0,mne502,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Y Phu Chieng,Y Phu Chieng,RESTAURANT CHINA WOK HOUSE ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,Odense,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-03-19,Odense,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25200464,indberetninger-20180424,2.59278,31499143.0,,2018-04-04T08:29:02.729Z,2018-03-19T13:15:22.988Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-24-JY,2018-03-19T13:15:23.278Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31499143,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2QyLzJlLzYzLzcyMjAtNDE5Mi1hNzhlLTNiMTY0MDgwNzA5NA.xhtml,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2E4L2Q0L2VlLzc1NDQtNGM2Ni1iOTIwLWE5YTBmNDQzOTliZQ.pdf,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzBiLzMwLzZhL2M2NDktNGNiNC05YTY0LTQwNjhjOGY0MjBkNw.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense C,5000.0,"1, 1",Vestergade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Restaurant China Wok House ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-03-19,2018-03-19,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",31499143.0,mne502,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Y Phu Chieng,Y Phu Chieng,RESTAURANT CHINA WOK HOUSE ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,Odense,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-03-19,Odense,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25200464,indberetninger-20180424,2.59278,31499143.0,,2018-04-04T08:29:02.729Z,2018-03-19T13:15:22.988Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-24-JY,2018-03-19T13:15:23.278Z,,,,,22701.0,,,,,,,,,,,,,,,,,,,,,,,,,
31499143,2017-12-31,2017-12-31,c6,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2QyLzJlLzYzLzcyMjAtNDE5Mi1hNzhlLTNiMTY0MDgwNzA5NA.xhtml,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2E4L2Q0L2VlLzc1NDQtNGM2Ni1iOTIwLWE5YTBmNDQzOTliZQ.pdf,http://regnskaber.virk.dk/34199413/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzBiLzMwLzZhL2M2NDktNGNiNC05YTY0LTQwNjhjOGY0MjBkNw.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense C,5000.0,"1, 1",Vestergade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Restaurant China Wok House ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-03-19,2018-03-19,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",31499143.0,mne502,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Y Phu Chieng,Y Phu Chieng,RESTAURANT CHINA WOK HOUSE ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,5.0,Odense,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-03-19,Odense,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25200464,indberetninger-20180424,2.59278,31499143.0,,2018-04-04T08:29:02.729Z,2018-03-19T13:15:22.988Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-24-JY,2018-03-19T13:15:23.278Z,,,,,,,,,342766.0,70067.0,125000.0,128408.0,8612.0,53979.0,28651.0,342766.0,288787.0,214358.0,214358.0,214358.0,78787.0,21078.0,28651.0,-71021.0,210000.0,288787.0,29690.0,0.0,,
