entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LongtermInvestmentsInAssociates,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,WritedownsOfCurrentAssetsOtherThanCurrentFinancialAssets,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
36070552,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzJjLzdlL2ZkL2ViYmMtNDhlMy1hNmI4LTIwNmFlZWNkZDJiYw.xhtml,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzU0LzAyL2MwLzgzNzAtNGFmYS05ZGZjLTRkNDk1OTI5NDkwOA.pdf,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2Y2LzFhLzJkLzkxZTYtNDAxNC1hNWM4LWUwYTc0Y2MxMDAxOA.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Aalborg,9000.0,2.0,Jernbanegade,9210  Aalborg SÃ,Indkildevej 4C,Til den daglige ledelse i TG Holding 2014 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-23,2018-05-31,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,0.0,36070552.0,mne7377,1003922355.0,-351020.0,-809689.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,0.0,Peter Kristensen,Phuong Xuan Ngo,Phuong Xuan Ngo,TG HOLDING 2014 ApS,Revisionsfirmaet Peter Kristensen,0.0,72.0,Aalborg,2016-01-01,2016-12-31,-854178.0,-854178.0,-395581.0,2017-12-31,2017-01-01,true,false,2018-05-23,Aalborg,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,395581.0,urn:ofk:oid:25767931,indberetninger-20180424,2.59278,36070552.0,AWPiCjsU0wkEsASktkQx,2018-06-09T00:55:25.009Z,2018-06-09T00:55:10.336Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-54-KG,2018-06-09T00:55:10.524Z,,,,,,,,,,,,,,,,,,,
36070552,2016-12-31,2016-12-31,c7,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzJjLzdlL2ZkL2ViYmMtNDhlMy1hNmI4LTIwNmFlZWNkZDJiYw.xhtml,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzU0LzAyL2MwLzgzNzAtNGFmYS05ZGZjLTRkNDk1OTI5NDkwOA.pdf,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2Y2LzFhLzJkLzkxZTYtNDAxNC1hNWM4LWUwYTc0Y2MxMDAxOA.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Aalborg,9000.0,2.0,Jernbanegade,9210  Aalborg SÃ,Indkildevej 4C,Til den daglige ledelse i TG Holding 2014 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-23,2018-05-31,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36070552.0,mne7377,1003922355.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,0.0,Peter Kristensen,Phuong Xuan Ngo,Phuong Xuan Ngo,TG HOLDING 2014 ApS,Revisionsfirmaet Peter Kristensen,,,Aalborg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,2018-05-23,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:25767931,indberetninger-20180424,2.59278,36070552.0,AWPiCjsU0wkEsASktkQx,2018-06-09T00:55:25.009Z,2018-06-09T00:55:10.336Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-54-KG,2018-06-09T00:55:10.524Z,100862.0,80000.0,72072.0,47862.0,100862.0,53000.0,28790.0,28790.0,28790.0,24000.0,-32138.0,0.0,53000.0,29000.0,72072.0,0.0,72072.0,,
36070552,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzJjLzdlL2ZkL2ViYmMtNDhlMy1hNmI4LTIwNmFlZWNkZDJiYw.xhtml,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzU0LzAyL2MwLzgzNzAtNGFmYS05ZGZjLTRkNDk1OTI5NDkwOA.pdf,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2Y2LzFhLzJkLzkxZTYtNDAxNC1hNWM4LWUwYTc0Y2MxMDAxOA.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Aalborg,9000.0,2.0,Jernbanegade,9210  Aalborg SÃ,Indkildevej 4C,Til den daglige ledelse i TG Holding 2014 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-23,2018-05-31,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36070552.0,mne7377,1003922355.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,0.0,Peter Kristensen,Phuong Xuan Ngo,Phuong Xuan Ngo,TG HOLDING 2014 ApS,Revisionsfirmaet Peter Kristensen,,,Aalborg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,2018-05-23,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:25767931,indberetninger-20180424,2.59278,36070552.0,AWPiCjsU0wkEsASktkQx,2018-06-09T00:55:25.009Z,2018-06-09T00:55:10.336Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-54-KG,2018-06-09T00:55:10.524Z,,,,47862.0,,,,,,,,,,,,,,,
36070552,2017-01-01,2017-01-01,c8,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzJjLzdlL2ZkL2ViYmMtNDhlMy1hNmI4LTIwNmFlZWNkZDJiYw.xhtml,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzU0LzAyL2MwLzgzNzAtNGFmYS05ZGZjLTRkNDk1OTI5NDkwOA.pdf,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2Y2LzFhLzJkLzkxZTYtNDAxNC1hNWM4LWUwYTc0Y2MxMDAxOA.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Aalborg,9000.0,2.0,Jernbanegade,9210  Aalborg SÃ,Indkildevej 4C,Til den daglige ledelse i TG Holding 2014 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-23,2018-05-31,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36070552.0,mne7377,1003922355.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,0.0,Peter Kristensen,Phuong Xuan Ngo,Phuong Xuan Ngo,TG HOLDING 2014 ApS,Revisionsfirmaet Peter Kristensen,,,Aalborg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,2018-05-23,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:25767931,indberetninger-20180424,2.59278,36070552.0,AWPiCjsU0wkEsASktkQx,2018-06-09T00:55:25.009Z,2018-06-09T00:55:10.336Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-54-KG,2018-06-09T00:55:10.524Z,,,,80000.0,,,,,,,,,,,,,,,
36070552,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzJjLzdlL2ZkL2ViYmMtNDhlMy1hNmI4LTIwNmFlZWNkZDJiYw.xhtml,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzU0LzAyL2MwLzgzNzAtNGFmYS05ZGZjLTRkNDk1OTI5NDkwOA.pdf,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2Y2LzFhLzJkLzkxZTYtNDAxNC1hNWM4LWUwYTc0Y2MxMDAxOA.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Aalborg,9000.0,2.0,Jernbanegade,9210  Aalborg SÃ,Indkildevej 4C,Til den daglige ledelse i TG Holding 2014 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-23,2018-05-31,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36070552.0,mne7377,1003922355.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,0.0,Peter Kristensen,Phuong Xuan Ngo,Phuong Xuan Ngo,TG HOLDING 2014 ApS,Revisionsfirmaet Peter Kristensen,,,Aalborg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,2018-05-23,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:25767931,indberetninger-20180424,2.59278,36070552.0,AWPiCjsU0wkEsASktkQx,2018-06-09T00:55:25.009Z,2018-06-09T00:55:10.336Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-54-KG,2018-06-09T00:55:10.524Z,,,,-32138.0,,,,,,,,,,,,,,,
36070552,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzJjLzdlL2ZkL2ViYmMtNDhlMy1hNmI4LTIwNmFlZWNkZDJiYw.xhtml,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzU0LzAyL2MwLzgzNzAtNGFmYS05ZGZjLTRkNDk1OTI5NDkwOA.pdf,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2Y2LzFhLzJkLzkxZTYtNDAxNC1hNWM4LWUwYTc0Y2MxMDAxOA.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Aalborg,9000.0,2.0,Jernbanegade,9210  Aalborg SÃ,Indkildevej 4C,Til den daglige ledelse i TG Holding 2014 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-23,2018-05-31,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",3100.0,-3100.0,36070552.0,mne7377,1003922355.0,-201182.0,177704.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,0.0,Peter Kristensen,Phuong Xuan Ngo,Phuong Xuan Ngo,TG HOLDING 2014 ApS,Revisionsfirmaet Peter Kristensen,13.0,0.0,Aalborg,2016-01-01,2016-12-31,375773.0,375773.0,-3100.0,2017-12-31,2017-01-01,true,false,2018-05-23,Aalborg,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,0.0,urn:ofk:oid:25767931,indberetninger-20180424,2.59278,36070552.0,AWPiCjsU0wkEsASktkQx,2018-06-09T00:55:25.009Z,2018-06-09T00:55:10.336Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-54-KG,2018-06-09T00:55:10.524Z,,,,,,,,,,,,,,,,,,,
36070552,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzJjLzdlL2ZkL2ViYmMtNDhlMy1hNmI4LTIwNmFlZWNkZDJiYw.xhtml,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzU0LzAyL2MwLzgzNzAtNGFmYS05ZGZjLTRkNDk1OTI5NDkwOA.pdf,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2Y2LzFhLzJkLzkxZTYtNDAxNC1hNWM4LWUwYTc0Y2MxMDAxOA.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Aalborg,9000.0,2.0,Jernbanegade,9210  Aalborg SÃ,Indkildevej 4C,Til den daglige ledelse i TG Holding 2014 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-23,2018-05-31,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36070552.0,mne7377,1003922355.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,0.0,Peter Kristensen,Phuong Xuan Ngo,Phuong Xuan Ngo,TG HOLDING 2014 ApS,Revisionsfirmaet Peter Kristensen,,,Aalborg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,2018-05-23,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:25767931,indberetninger-20180424,2.59278,36070552.0,AWPiCjsU0wkEsASktkQx,2018-06-09T00:55:25.009Z,2018-06-09T00:55:10.336Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-54-KG,2018-06-09T00:55:10.524Z,,,,,,,,,,,,,,,,,,71698319.0,Revisionsfirmaet Peter Kristensen
36070552,2017-01-01,2017-12-31,c11,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzJjLzdlL2ZkL2ViYmMtNDhlMy1hNmI4LTIwNmFlZWNkZDJiYw.xhtml,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzU0LzAyL2MwLzgzNzAtNGFmYS05ZGZjLTRkNDk1OTI5NDkwOA.pdf,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2Y2LzFhLzJkLzkxZTYtNDAxNC1hNWM4LWUwYTc0Y2MxMDAxOA.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Aalborg,9000.0,2.0,Jernbanegade,9210  Aalborg SÃ,Indkildevej 4C,Til den daglige ledelse i TG Holding 2014 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-23,2018-05-31,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36070552.0,mne7377,1003922355.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,0.0,Peter Kristensen,Phuong Xuan Ngo,Phuong Xuan Ngo,TG HOLDING 2014 ApS,Revisionsfirmaet Peter Kristensen,,,Aalborg,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,true,false,2018-05-23,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:25767931,indberetninger-20180424,2.59278,36070552.0,AWPiCjsU0wkEsASktkQx,2018-06-09T00:55:25.009Z,2018-06-09T00:55:10.336Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-54-KG,2018-06-09T00:55:10.524Z,,,,,,,,,,,,,,,,,,,
36070552,2017-01-01,2017-12-31,c12,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzJjLzdlL2ZkL2ViYmMtNDhlMy1hNmI4LTIwNmFlZWNkZDJiYw.xhtml,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzU0LzAyL2MwLzgzNzAtNGFmYS05ZGZjLTRkNDk1OTI5NDkwOA.pdf,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2Y2LzFhLzJkLzkxZTYtNDAxNC1hNWM4LWUwYTc0Y2MxMDAxOA.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Aalborg,9000.0,2.0,Jernbanegade,9210  Aalborg SÃ,Indkildevej 4C,Til den daglige ledelse i TG Holding 2014 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-23,2018-05-31,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36070552.0,mne7377,1003922355.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,0.0,Peter Kristensen,Phuong Xuan Ngo,Phuong Xuan Ngo,TG HOLDING 2014 ApS,Revisionsfirmaet Peter Kristensen,,,Aalborg,2016-01-01,2016-12-31,375773.0,,,2017-12-31,2017-01-01,true,false,2018-05-23,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:25767931,indberetninger-20180424,2.59278,36070552.0,AWPiCjsU0wkEsASktkQx,2018-06-09T00:55:25.009Z,2018-06-09T00:55:10.336Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-54-KG,2018-06-09T00:55:10.524Z,,,,,,,,,,,,,,,,,,,
36070552,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzJjLzdlL2ZkL2ViYmMtNDhlMy1hNmI4LTIwNmFlZWNkZDJiYw.xhtml,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzU0LzAyL2MwLzgzNzAtNGFmYS05ZGZjLTRkNDk1OTI5NDkwOA.pdf,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2Y2LzFhLzJkLzkxZTYtNDAxNC1hNWM4LWUwYTc0Y2MxMDAxOA.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Aalborg,9000.0,2.0,Jernbanegade,9210  Aalborg SÃ,Indkildevej 4C,Til den daglige ledelse i TG Holding 2014 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-23,2018-05-31,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36070552.0,mne7377,1003922355.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,0.0,Peter Kristensen,Phuong Xuan Ngo,Phuong Xuan Ngo,TG HOLDING 2014 ApS,Revisionsfirmaet Peter Kristensen,,,Aalborg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,2018-05-23,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:25767931,indberetninger-20180424,2.59278,36070552.0,AWPiCjsU0wkEsASktkQx,2018-06-09T00:55:25.009Z,2018-06-09T00:55:10.336Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-54-KG,2018-06-09T00:55:10.524Z,,,,,,,,,,,,,,,,,,,
