entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,ExternalExpenses,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,ShorttermTaxReceivables,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,NameOfAuditFirm
36070552,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzYzLzEwLzMzLzQzNzAtNGU4Yy1hY2YzLTcwMzdkYjU2MDVhZQ.xhtml,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E1LzljLzZkL2UwMDItNDQ5OS1iZGY1LWYzZjc0NTk0NDdkMA.pdf,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzI4LzFhLzFkL2M0OWQtNDEzNy04ODUyLTI0NWI3YzIwNjc5Nw.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Aalborg,9000.0,"30, 2 th",Ãrestrupsvej,9000 Aalborg,"Danalien 1, 1. sal",Til den daglige ledelse i TG Holding 2014 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-01-10,2019-03-18,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",3100.0,-3100.0,71698319.0,36070552.0,mne7377,-201182.0,177704.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Peter Kristensen,Phuong Xuan Ngo,Phuong Xuan Ngo,TG HOLDING 2014 ApS,Henrik Hagelquist,13.0,Aalborg,2017-01-01,2017-12-31,375773.0,375773.0,-3100.0,2018-12-31,2018-01-01,true,0.0,2019-01-10,Aalborg,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26847141,indberetninger-20180424,2.5926397,36070552.0,AWmVSez3RYGX6_YTGBMC,2019-03-19T09:30:51.705Z,2019-03-19T09:30:43.185Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-03-CQ,2019-03-19T09:30:43.404Z,,,,,,,,,,,,,,,,
36070552,2017-12-31,2017-12-31,c7,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzYzLzEwLzMzLzQzNzAtNGU4Yy1hY2YzLTcwMzdkYjU2MDVhZQ.xhtml,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E1LzljLzZkL2UwMDItNDQ5OS1iZGY1LWYzZjc0NTk0NDdkMA.pdf,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzI4LzFhLzFkL2M0OWQtNDEzNy04ODUyLTI0NWI3YzIwNjc5Nw.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Aalborg,9000.0,"30, 2 th",Ãrestrupsvej,9000 Aalborg,"Danalien 1, 1. sal",Til den daglige ledelse i TG Holding 2014 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-01-10,2019-03-18,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,71698319.0,36070552.0,mne7377,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Peter Kristensen,Phuong Xuan Ngo,Phuong Xuan Ngo,TG HOLDING 2014 ApS,Henrik Hagelquist,,Aalborg,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,0.0,2019-01-10,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26847141,indberetninger-20180424,2.5926397,36070552.0,AWmVSez3RYGX6_YTGBMC,2019-03-19T09:30:51.705Z,2019-03-19T09:30:43.185Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-03-CQ,2019-03-19T09:30:43.404Z,476747.0,80000.0,476747.0,423635.0,476747.0,53112.0,0.0,0.0,0.0,52999.0,343635.0,113.0,53112.0,476747.0,476747.0,
36070552,2018-01-01,2018-01-01,c10,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzYzLzEwLzMzLzQzNzAtNGU4Yy1hY2YzLTcwMzdkYjU2MDVhZQ.xhtml,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E1LzljLzZkL2UwMDItNDQ5OS1iZGY1LWYzZjc0NTk0NDdkMA.pdf,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzI4LzFhLzFkL2M0OWQtNDEzNy04ODUyLTI0NWI3YzIwNjc5Nw.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Aalborg,9000.0,"30, 2 th",Ãrestrupsvej,9000 Aalborg,"Danalien 1, 1. sal",Til den daglige ledelse i TG Holding 2014 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-01-10,2019-03-18,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,71698319.0,36070552.0,mne7377,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Peter Kristensen,Phuong Xuan Ngo,Phuong Xuan Ngo,TG HOLDING 2014 ApS,Henrik Hagelquist,,Aalborg,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,0.0,2019-01-10,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26847141,indberetninger-20180424,2.5926397,36070552.0,AWmVSez3RYGX6_YTGBMC,2019-03-19T09:30:51.705Z,2019-03-19T09:30:43.185Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-03-CQ,2019-03-19T09:30:43.404Z,,,,423635.0,,,,,,,,,,,,
36070552,2018-01-01,2018-01-01,c8,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzYzLzEwLzMzLzQzNzAtNGU4Yy1hY2YzLTcwMzdkYjU2MDVhZQ.xhtml,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E1LzljLzZkL2UwMDItNDQ5OS1iZGY1LWYzZjc0NTk0NDdkMA.pdf,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzI4LzFhLzFkL2M0OWQtNDEzNy04ODUyLTI0NWI3YzIwNjc5Nw.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Aalborg,9000.0,"30, 2 th",Ãrestrupsvej,9000 Aalborg,"Danalien 1, 1. sal",Til den daglige ledelse i TG Holding 2014 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-01-10,2019-03-18,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,71698319.0,36070552.0,mne7377,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Peter Kristensen,Phuong Xuan Ngo,Phuong Xuan Ngo,TG HOLDING 2014 ApS,Henrik Hagelquist,,Aalborg,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,0.0,2019-01-10,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26847141,indberetninger-20180424,2.5926397,36070552.0,AWmVSez3RYGX6_YTGBMC,2019-03-19T09:30:51.705Z,2019-03-19T09:30:43.185Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-03-CQ,2019-03-19T09:30:43.404Z,,,,80000.0,,,,,,,,,,,,
36070552,2018-01-01,2018-01-01,c9,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzYzLzEwLzMzLzQzNzAtNGU4Yy1hY2YzLTcwMzdkYjU2MDVhZQ.xhtml,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E1LzljLzZkL2UwMDItNDQ5OS1iZGY1LWYzZjc0NTk0NDdkMA.pdf,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzI4LzFhLzFkL2M0OWQtNDEzNy04ODUyLTI0NWI3YzIwNjc5Nw.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Aalborg,9000.0,"30, 2 th",Ãrestrupsvej,9000 Aalborg,"Danalien 1, 1. sal",Til den daglige ledelse i TG Holding 2014 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-01-10,2019-03-18,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,71698319.0,36070552.0,mne7377,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Peter Kristensen,Phuong Xuan Ngo,Phuong Xuan Ngo,TG HOLDING 2014 ApS,Henrik Hagelquist,,Aalborg,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,0.0,2019-01-10,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26847141,indberetninger-20180424,2.5926397,36070552.0,AWmVSez3RYGX6_YTGBMC,2019-03-19T09:30:51.705Z,2019-03-19T09:30:43.185Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-03-CQ,2019-03-19T09:30:43.404Z,,,,343635.0,,,,,,,,,,,,
36070552,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzYzLzEwLzMzLzQzNzAtNGU4Yy1hY2YzLTcwMzdkYjU2MDVhZQ.xhtml,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E1LzljLzZkL2UwMDItNDQ5OS1iZGY1LWYzZjc0NTk0NDdkMA.pdf,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzI4LzFhLzFkL2M0OWQtNDEzNy04ODUyLTI0NWI3YzIwNjc5Nw.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Aalborg,9000.0,"30, 2 th",Ãrestrupsvej,9000 Aalborg,"Danalien 1, 1. sal",Til den daglige ledelse i TG Holding 2014 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-01-10,2019-03-18,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",3100.0,-3100.0,71698319.0,36070552.0,mne7377,25877.0,25877.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Peter Kristensen,Phuong Xuan Ngo,Phuong Xuan Ngo,TG HOLDING 2014 ApS,Henrik Hagelquist,35.0,Aalborg,2017-01-01,2017-12-31,-3135.0,-3135.0,-3100.0,2018-12-31,2018-01-01,true,0.0,2019-01-10,Aalborg,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26847141,indberetninger-20180424,2.5926397,36070552.0,AWmVSez3RYGX6_YTGBMC,2019-03-19T09:30:51.705Z,2019-03-19T09:30:43.185Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-03-CQ,2019-03-19T09:30:43.404Z,,,,,,,,,,,,,,,,
36070552,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzYzLzEwLzMzLzQzNzAtNGU4Yy1hY2YzLTcwMzdkYjU2MDVhZQ.xhtml,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E1LzljLzZkL2UwMDItNDQ5OS1iZGY1LWYzZjc0NTk0NDdkMA.pdf,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzI4LzFhLzFkL2M0OWQtNDEzNy04ODUyLTI0NWI3YzIwNjc5Nw.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Aalborg,9000.0,"30, 2 th",Ãrestrupsvej,9000 Aalborg,"Danalien 1, 1. sal",Til den daglige ledelse i TG Holding 2014 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-01-10,2019-03-18,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,71698319.0,36070552.0,mne7377,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Peter Kristensen,Phuong Xuan Ngo,Phuong Xuan Ngo,TG HOLDING 2014 ApS,Henrik Hagelquist,,Aalborg,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,0.0,2019-01-10,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26847141,indberetninger-20180424,2.5926397,36070552.0,AWmVSez3RYGX6_YTGBMC,2019-03-19T09:30:51.705Z,2019-03-19T09:30:43.185Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-03-CQ,2019-03-19T09:30:43.404Z,,,,,,,,,,,,,,,,Revisionsfirmaet Peter Kristensen
36070552,2018-01-01,2018-12-31,c11,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzYzLzEwLzMzLzQzNzAtNGU4Yy1hY2YzLTcwMzdkYjU2MDVhZQ.xhtml,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E1LzljLzZkL2UwMDItNDQ5OS1iZGY1LWYzZjc0NTk0NDdkMA.pdf,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzI4LzFhLzFkL2M0OWQtNDEzNy04ODUyLTI0NWI3YzIwNjc5Nw.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Aalborg,9000.0,"30, 2 th",Ãrestrupsvej,9000 Aalborg,"Danalien 1, 1. sal",Til den daglige ledelse i TG Holding 2014 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-01-10,2019-03-18,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,71698319.0,36070552.0,mne7377,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Peter Kristensen,Phuong Xuan Ngo,Phuong Xuan Ngo,TG HOLDING 2014 ApS,Henrik Hagelquist,,Aalborg,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,true,0.0,2019-01-10,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26847141,indberetninger-20180424,2.5926397,36070552.0,AWmVSez3RYGX6_YTGBMC,2019-03-19T09:30:51.705Z,2019-03-19T09:30:43.185Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-03-CQ,2019-03-19T09:30:43.404Z,,,,,,,,,,,,,,,,
36070552,2018-01-01,2018-12-31,c12,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzYzLzEwLzMzLzQzNzAtNGU4Yy1hY2YzLTcwMzdkYjU2MDVhZQ.xhtml,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E1LzljLzZkL2UwMDItNDQ5OS1iZGY1LWYzZjc0NTk0NDdkMA.pdf,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzI4LzFhLzFkL2M0OWQtNDEzNy04ODUyLTI0NWI3YzIwNjc5Nw.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Aalborg,9000.0,"30, 2 th",Ãrestrupsvej,9000 Aalborg,"Danalien 1, 1. sal",Til den daglige ledelse i TG Holding 2014 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-01-10,2019-03-18,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,71698319.0,36070552.0,mne7377,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Peter Kristensen,Phuong Xuan Ngo,Phuong Xuan Ngo,TG HOLDING 2014 ApS,Henrik Hagelquist,,Aalborg,2017-01-01,2017-12-31,-3135.0,,,2018-12-31,2018-01-01,true,0.0,2019-01-10,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26847141,indberetninger-20180424,2.5926397,36070552.0,AWmVSez3RYGX6_YTGBMC,2019-03-19T09:30:51.705Z,2019-03-19T09:30:43.185Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-03-CQ,2019-03-19T09:30:43.404Z,,,,,,,,,,,,,,,,
36070552,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzYzLzEwLzMzLzQzNzAtNGU4Yy1hY2YzLTcwMzdkYjU2MDVhZQ.xhtml,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E1LzljLzZkL2UwMDItNDQ5OS1iZGY1LWYzZjc0NTk0NDdkMA.pdf,http://regnskaber.virk.dk/25507063/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzI4LzFhLzFkL2M0OWQtNDEzNy04ODUyLTI0NWI3YzIwNjc5Nw.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Aalborg,9000.0,"30, 2 th",Ãrestrupsvej,9000 Aalborg,"Danalien 1, 1. sal",Til den daglige ledelse i TG Holding 2014 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-01-10,2019-03-18,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,71698319.0,36070552.0,mne7377,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Peter Kristensen,Phuong Xuan Ngo,Phuong Xuan Ngo,TG HOLDING 2014 ApS,Henrik Hagelquist,,Aalborg,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,0.0,2019-01-10,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26847141,indberetninger-20180424,2.5926397,36070552.0,AWmVSez3RYGX6_YTGBMC,2019-03-19T09:30:51.705Z,2019-03-19T09:30:43.185Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-03-CQ,2019-03-19T09:30:43.404Z,,,,,,,,,,,,,,,,
