entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
30504445,2017-01-01,2017-01-01,c718,,http://regnskaber.virk.dk/54440503/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzA3LzRhLzYwLzRmODktNGJmMi1iM2M0LTQ3YWMzMWRiNTAwYw.pdf,http://regnskaber.virk.dk/54440503/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2VhL2VjL2I2LzJkZjYtNDI2Ni1hY2E4LTFhOGMxYjU3ZDk0MA.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,11.0,Roskildevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-24,2019-01-24,2019-02-04,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",187500.0,15807776.0,30504445.0,15807776.0,mne31426,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for AOVTECH ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Arne O. VestergÃ¥rd,Arne O. VestergÃ¥rd,"Partner Revision, statsautoriseret revisionsaktieselskab",AOVTECH ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-01-24,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26701359,indberetninger-20180424,2.5097342,30504445.0,AWkEyvYTet7j816D4Iwc,2019-02-19T08:07:18.389Z,2019-02-19T08:06:43.407Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-72-MW,2019-02-19T08:06:43.575Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30504445,2017-01-01,2017-01-01,c739,,http://regnskaber.virk.dk/54440503/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzA3LzRhLzYwLzRmODktNGJmMi1iM2M0LTQ3YWMzMWRiNTAwYw.pdf,http://regnskaber.virk.dk/54440503/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2VhL2VjL2I2LzJkZjYtNDI2Ni1hY2E4LTFhOGMxYjU3ZDk0MA.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,11.0,Roskildevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-24,2019-01-24,2019-02-04,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",33437.0,15807776.0,30504445.0,15807776.0,mne31426,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for AOVTECH ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Arne O. VestergÃ¥rd,Arne O. VestergÃ¥rd,"Partner Revision, statsautoriseret revisionsaktieselskab",AOVTECH ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-01-24,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26701359,indberetninger-20180424,2.5097342,30504445.0,AWkEyvYTet7j816D4Iwc,2019-02-19T08:07:18.389Z,2019-02-19T08:06:43.407Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-72-MW,2019-02-19T08:06:43.575Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30504445,2017-01-01,2017-01-01,c742,,http://regnskaber.virk.dk/54440503/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzA3LzRhLzYwLzRmODktNGJmMi1iM2M0LTQ3YWMzMWRiNTAwYw.pdf,http://regnskaber.virk.dk/54440503/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2VhL2VjL2I2LzJkZjYtNDI2Ni1hY2E4LTFhOGMxYjU3ZDk0MA.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,11.0,Roskildevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-24,2019-01-24,2019-02-04,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",300000.0,15807776.0,30504445.0,15807776.0,mne31426,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for AOVTECH ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Arne O. VestergÃ¥rd,Arne O. VestergÃ¥rd,"Partner Revision, statsautoriseret revisionsaktieselskab",AOVTECH ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-01-24,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26701359,indberetninger-20180424,2.5097342,30504445.0,AWkEyvYTet7j816D4Iwc,2019-02-19T08:07:18.389Z,2019-02-19T08:06:43.407Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-72-MW,2019-02-19T08:06:43.575Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30504445,2017-01-01,2017-12-31,c109,,http://regnskaber.virk.dk/54440503/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzA3LzRhLzYwLzRmODktNGJmMi1iM2M0LTQ3YWMzMWRiNTAwYw.pdf,http://regnskaber.virk.dk/54440503/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2VhL2VjL2I2LzJkZjYtNDI2Ni1hY2E4LTFhOGMxYjU3ZDk0MA.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,11.0,Roskildevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-24,2019-01-24,2019-02-04,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,15807776.0,30504445.0,15807776.0,mne31426,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for AOVTECH ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Arne O. VestergÃ¥rd,Arne O. VestergÃ¥rd,"Partner Revision, statsautoriseret revisionsaktieselskab",AOVTECH ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-01-24,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26701359,indberetninger-20180424,2.5097342,30504445.0,AWkEyvYTet7j816D4Iwc,2019-02-19T08:07:18.389Z,2019-02-19T08:06:43.407Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-72-MW,2019-02-19T08:06:43.575Z,375000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30504445,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/54440503/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzA3LzRhLzYwLzRmODktNGJmMi1iM2M0LTQ3YWMzMWRiNTAwYw.pdf,http://regnskaber.virk.dk/54440503/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2VhL2VjL2I2LzJkZjYtNDI2Ni1hY2E4LTFhOGMxYjU3ZDk0MA.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,11.0,Roskildevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-24,2019-01-24,2019-02-04,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,15807776.0,30504445.0,15807776.0,mne31426,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for AOVTECH ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Arne O. VestergÃ¥rd,Arne O. VestergÃ¥rd,"Partner Revision, statsautoriseret revisionsaktieselskab",AOVTECH ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-01-24,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26701359,indberetninger-20180424,2.5097342,30504445.0,AWkEyvYTet7j816D4Iwc,2019-02-19T08:07:18.389Z,2019-02-19T08:06:43.407Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-72-MW,2019-02-19T08:06:43.575Z,898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30504445,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/54440503/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzA3LzRhLzYwLzRmODktNGJmMi1iM2M0LTQ3YWMzMWRiNTAwYw.pdf,http://regnskaber.virk.dk/54440503/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2VhL2VjL2I2LzJkZjYtNDI2Ni1hY2E4LTFhOGMxYjU3ZDk0MA.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,11.0,Roskildevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-24,2019-01-24,2019-02-04,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,15807776.0,30504445.0,15807776.0,mne31426,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for AOVTECH ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Arne O. VestergÃ¥rd,Arne O. VestergÃ¥rd,"Partner Revision, statsautoriseret revisionsaktieselskab",AOVTECH ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-01-24,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26701359,indberetninger-20180424,2.5097342,30504445.0,AWkEyvYTet7j816D4Iwc,2019-02-19T08:07:18.389Z,2019-02-19T08:06:43.407Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-72-MW,2019-02-19T08:06:43.575Z,375898.0,1.0,622731.0,1103531.0,46773.0,63.0,1487.0,59611.0,482224.0,480800.0,3408.0,106326.0,512939.0,,,,,,,,,,,,,,,,,,,,
30504445,2017-01-01,2017-12-31,c740,,http://regnskaber.virk.dk/54440503/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzA3LzRhLzYwLzRmODktNGJmMi1iM2M0LTQ3YWMzMWRiNTAwYw.pdf,http://regnskaber.virk.dk/54440503/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2VhL2VjL2I2LzJkZjYtNDI2Ni1hY2E4LTFhOGMxYjU3ZDk0MA.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,11.0,Roskildevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-24,2019-01-24,2019-02-04,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,15807776.0,30504445.0,15807776.0,mne31426,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for AOVTECH ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Arne O. VestergÃ¥rd,Arne O. VestergÃ¥rd,"Partner Revision, statsautoriseret revisionsaktieselskab",AOVTECH ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-01-24,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26701359,indberetninger-20180424,2.5097342,30504445.0,AWkEyvYTet7j816D4Iwc,2019-02-19T08:07:18.389Z,2019-02-19T08:06:43.407Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-72-MW,2019-02-19T08:06:43.575Z,898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30504445,2017-01-01,2017-12-31,c743,,http://regnskaber.virk.dk/54440503/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzA3LzRhLzYwLzRmODktNGJmMi1iM2M0LTQ3YWMzMWRiNTAwYw.pdf,http://regnskaber.virk.dk/54440503/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2VhL2VjL2I2LzJkZjYtNDI2Ni1hY2E4LTFhOGMxYjU3ZDk0MA.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,11.0,Roskildevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-24,2019-01-24,2019-02-04,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,15807776.0,30504445.0,15807776.0,mne31426,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for AOVTECH ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Arne O. VestergÃ¥rd,Arne O. VestergÃ¥rd,"Partner Revision, statsautoriseret revisionsaktieselskab",AOVTECH ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-01-24,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26701359,indberetninger-20180424,2.5097342,30504445.0,AWkEyvYTet7j816D4Iwc,2019-02-19T08:07:18.389Z,2019-02-19T08:06:43.407Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-72-MW,2019-02-19T08:06:43.575Z,,,,,,,,,,,,,,375000.0,300000.0,,,,,,,,,,,,,,,,,,
30504445,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/54440503/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzA3LzRhLzYwLzRmODktNGJmMi1iM2M0LTQ3YWMzMWRiNTAwYw.pdf,http://regnskaber.virk.dk/54440503/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2VhL2VjL2I2LzJkZjYtNDI2Ni1hY2E4LTFhOGMxYjU3ZDk0MA.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,11.0,Roskildevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-24,2019-01-24,2019-02-04,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",596835.0,15807776.0,30504445.0,15807776.0,mne31426,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for AOVTECH ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Arne O. VestergÃ¥rd,Arne O. VestergÃ¥rd,"Partner Revision, statsautoriseret revisionsaktieselskab",AOVTECH ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-01-24,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26701359,indberetninger-20180424,2.5097342,30504445.0,AWkEyvYTet7j816D4Iwc,2019-02-19T08:07:18.389Z,2019-02-19T08:06:43.407Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-72-MW,2019-02-19T08:06:43.575Z,,,,,,,,,,,,,,,,1003854.0,207268.0,187500.0,1003854.0,18561.0,1003854.0,407019.0,275880.0,375000.0,18561.0,34335.0,0.0,407019.0,778025.0,660968.0,106326.0,24813.0,117057.0
30504445,2017-12-31,2017-12-31,c720,,http://regnskaber.virk.dk/54440503/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzA3LzRhLzYwLzRmODktNGJmMi1iM2M0LTQ3YWMzMWRiNTAwYw.pdf,http://regnskaber.virk.dk/54440503/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2VhL2VjL2I2LzJkZjYtNDI2Ni1hY2E4LTFhOGMxYjU3ZDk0MA.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,11.0,Roskildevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-01-24,2019-01-24,2019-02-04,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",187500.0,15807776.0,30504445.0,15807776.0,mne31426,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for AOVTECH ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Arne O. VestergÃ¥rd,Arne O. VestergÃ¥rd,"Partner Revision, statsautoriseret revisionsaktieselskab",AOVTECH ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-01-24,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26701359,indberetninger-20180424,2.5097342,30504445.0,AWkEyvYTet7j816D4Iwc,2019-02-19T08:07:18.389Z,2019-02-19T08:06:43.407Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AL-72-MW,2019-02-19T08:06:43.575Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
