entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
27443842,2014-10-01,2015-09-30,c3,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzcxLzdmL2E5L2Q4YzYtNDkxNS05MmYzLWNlNDMyZmU1Y2E4YQ.xhtml,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzM2L2JmLzhhL2VhMmQtNGM0Ny04YWM3LWExMzZmMDJjM2NjZA.pdf,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzBjL2Q5LzNjLzAxMGMtNDA5NC04ZjgzLTlkOTAyZWNjMzdhNA.xml,true,Danmark,DK,Svendborg,5700.0,5.0,Abildvej,Svendborg,5700.0,52.0,Louisenlund,5700 Svendborg,Abildvej 5,Til ledelsen i PR af 11/11 2003 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-13,2016-10-14,0.0,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Huslejeforpligtelse 2016/2017, kr. 66.465.</p>",0.0,32909.0,27443842.0,1002954504.0,10583.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Groth-Christensen,Per Juul Rytter,Per Juul Rytter,PR AF 11/11 2003 ApS,ERIK Ã. WULFF STATSAUTORISERET REVISIONSAKTIESELSKAB,29.0,Svendborg,2014-10-01,2015-09-30,17211.0,17211.0,32909.0,2016-09-30,2015-10-01,26310.0,false,false,2016-10-13,Svendborg,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23059698,indberetninger-20180424,2.5948226,27443842.0,,2018-03-28T16:58:55.063Z,2016-10-14T06:25:45.074Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BF-46-EW,2016-10-14T06:25:45.260Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27443842,2014-10-01,2015-09-30,c5,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzcxLzdmL2E5L2Q4YzYtNDkxNS05MmYzLWNlNDMyZmU1Y2E4YQ.xhtml,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzM2L2JmLzhhL2VhMmQtNGM0Ny04YWM3LWExMzZmMDJjM2NjZA.pdf,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzBjL2Q5LzNjLzAxMGMtNDA5NC04ZjgzLTlkOTAyZWNjMzdhNA.xml,true,Danmark,DK,Svendborg,5700.0,5.0,Abildvej,Svendborg,5700.0,52.0,Louisenlund,5700 Svendborg,Abildvej 5,Til ledelsen i PR af 11/11 2003 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-13,2016-10-14,,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Huslejeforpligtelse 2016/2017, kr. 66.465.</p>",,,27443842.0,1002954504.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Groth-Christensen,Per Juul Rytter,Per Juul Rytter,PR AF 11/11 2003 ApS,ERIK Ã. WULFF STATSAUTORISERET REVISIONSAKTIESELSKAB,,Svendborg,2014-10-01,2015-09-30,0.0,,,2016-09-30,2015-10-01,,false,false,2016-10-13,Svendborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23059698,indberetninger-20180424,2.5948226,27443842.0,,2018-03-28T16:58:55.063Z,2016-10-14T06:25:45.074Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BF-46-EW,2016-10-14T06:25:45.260Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27443842,2014-10-01,2015-09-30,c7,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzcxLzdmL2E5L2Q4YzYtNDkxNS05MmYzLWNlNDMyZmU1Y2E4YQ.xhtml,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzM2L2JmLzhhL2VhMmQtNGM0Ny04YWM3LWExMzZmMDJjM2NjZA.pdf,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzBjL2Q5LzNjLzAxMGMtNDA5NC04ZjgzLTlkOTAyZWNjMzdhNA.xml,true,Danmark,DK,Svendborg,5700.0,5.0,Abildvej,Svendborg,5700.0,52.0,Louisenlund,5700 Svendborg,Abildvej 5,Til ledelsen i PR af 11/11 2003 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-13,2016-10-14,,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Huslejeforpligtelse 2016/2017, kr. 66.465.</p>",,,27443842.0,1002954504.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Groth-Christensen,Per Juul Rytter,Per Juul Rytter,PR AF 11/11 2003 ApS,ERIK Ã. WULFF STATSAUTORISERET REVISIONSAKTIESELSKAB,,Svendborg,2014-10-01,2015-09-30,17211.0,,,2016-09-30,2015-10-01,,false,false,2016-10-13,Svendborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23059698,indberetninger-20180424,2.5948226,27443842.0,,2018-03-28T16:58:55.063Z,2016-10-14T06:25:45.074Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BF-46-EW,2016-10-14T06:25:45.260Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27443842,2015-09-30,2015-09-30,c9,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzcxLzdmL2E5L2Q4YzYtNDkxNS05MmYzLWNlNDMyZmU1Y2E4YQ.xhtml,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzM2L2JmLzhhL2VhMmQtNGM0Ny04YWM3LWExMzZmMDJjM2NjZA.pdf,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzBjL2Q5LzNjLzAxMGMtNDA5NC04ZjgzLTlkOTAyZWNjMzdhNA.xml,true,Danmark,DK,Svendborg,5700.0,5.0,Abildvej,Svendborg,5700.0,52.0,Louisenlund,5700 Svendborg,Abildvej 5,Til ledelsen i PR af 11/11 2003 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-13,2016-10-14,,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Huslejeforpligtelse 2016/2017, kr. 66.465.</p>",,,27443842.0,1002954504.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Groth-Christensen,Per Juul Rytter,Per Juul Rytter,PR AF 11/11 2003 ApS,ERIK Ã. WULFF STATSAUTORISERET REVISIONSAKTIESELSKAB,,Svendborg,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,false,false,2016-10-13,Svendborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23059698,indberetninger-20180424,2.5948226,27443842.0,,2018-03-28T16:58:55.063Z,2016-10-14T06:25:45.074Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BF-46-EW,2016-10-14T06:25:45.260Z,361583.0,46366.0,125000.0,66830.0,0.0,0.0,-28181.0,0.0,0.0,361583.0,389764.0,294753.0,294753.0,294753.0,0.0,6312.0,0.0,0.0,0.0,-153181.0,389764.0,375651.0,20464.0,14152.0,14113.0,0.0,,
27443842,2015-10-01,2016-09-30,c0,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzcxLzdmL2E5L2Q4YzYtNDkxNS05MmYzLWNlNDMyZmU1Y2E4YQ.xhtml,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzM2L2JmLzhhL2VhMmQtNGM0Ny04YWM3LWExMzZmMDJjM2NjZA.pdf,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzBjL2Q5LzNjLzAxMGMtNDA5NC04ZjgzLTlkOTAyZWNjMzdhNA.xml,true,Danmark,DK,Svendborg,5700.0,5.0,Abildvej,Svendborg,5700.0,52.0,Louisenlund,5700 Svendborg,Abildvej 5,Til ledelsen i PR af 11/11 2003 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-13,2016-10-14,20000.0,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Huslejeforpligtelse 2016/2017, kr. 66.465.</p>",84323.0,219223.0,27443842.0,1002954504.0,1341.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Groth-Christensen,Per Juul Rytter,Per Juul Rytter,PR AF 11/11 2003 ApS,ERIK Ã. WULFF STATSAUTORISERET REVISIONSAKTIESELSKAB,150.0,Svendborg,2014-10-01,2015-09-30,106327.0,106327.0,114900.0,2016-09-30,2015-10-01,10064.0,false,false,2016-10-13,Svendborg,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23059698,indberetninger-20180424,2.5948226,27443842.0,,2018-03-28T16:58:55.063Z,2016-10-14T06:25:45.074Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BF-46-EW,2016-10-14T06:25:45.260Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27443842,2015-10-01,2016-09-30,c1,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzcxLzdmL2E5L2Q4YzYtNDkxNS05MmYzLWNlNDMyZmU1Y2E4YQ.xhtml,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzM2L2JmLzhhL2VhMmQtNGM0Ny04YWM3LWExMzZmMDJjM2NjZA.pdf,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzBjL2Q5LzNjLzAxMGMtNDA5NC04ZjgzLTlkOTAyZWNjMzdhNA.xml,true,Danmark,DK,Svendborg,5700.0,5.0,Abildvej,Svendborg,5700.0,52.0,Louisenlund,5700 Svendborg,Abildvej 5,Til ledelsen i PR af 11/11 2003 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-13,2016-10-14,,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Huslejeforpligtelse 2016/2017, kr. 66.465.</p>",,,27443842.0,1002954504.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Groth-Christensen,Per Juul Rytter,Per Juul Rytter,PR AF 11/11 2003 ApS,ERIK Ã. WULFF STATSAUTORISERET REVISIONSAKTIESELSKAB,,Svendborg,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,false,false,2016-10-13,Svendborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23059698,indberetninger-20180424,2.5948226,27443842.0,,2018-03-28T16:58:55.063Z,2016-10-14T06:25:45.074Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BF-46-EW,2016-10-14T06:25:45.260Z,,,,,,,,,,,,,,,,,,,,,,,,,,,14257284.0,Erik Ã. Wulff Statsautoriseret Revisionsaktieselskab
27443842,2015-10-01,2016-09-30,c2,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzcxLzdmL2E5L2Q4YzYtNDkxNS05MmYzLWNlNDMyZmU1Y2E4YQ.xhtml,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzM2L2JmLzhhL2VhMmQtNGM0Ny04YWM3LWExMzZmMDJjM2NjZA.pdf,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzBjL2Q5LzNjLzAxMGMtNDA5NC04ZjgzLTlkOTAyZWNjMzdhNA.xml,true,Danmark,DK,Svendborg,5700.0,5.0,Abildvej,Svendborg,5700.0,52.0,Louisenlund,5700 Svendborg,Abildvej 5,Til ledelsen i PR af 11/11 2003 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-13,2016-10-14,,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Huslejeforpligtelse 2016/2017, kr. 66.465.</p>",,,27443842.0,1002954504.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Groth-Christensen,Per Juul Rytter,Per Juul Rytter,PR AF 11/11 2003 ApS,ERIK Ã. WULFF STATSAUTORISERET REVISIONSAKTIESELSKAB,,Svendborg,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,false,false,2016-10-13,Svendborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23059698,indberetninger-20180424,2.5948226,27443842.0,,2018-03-28T16:58:55.063Z,2016-10-14T06:25:45.074Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BF-46-EW,2016-10-14T06:25:45.260Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27443842,2015-10-01,2016-09-30,c4,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzcxLzdmL2E5L2Q4YzYtNDkxNS05MmYzLWNlNDMyZmU1Y2E4YQ.xhtml,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzM2L2JmLzhhL2VhMmQtNGM0Ny04YWM3LWExMzZmMDJjM2NjZA.pdf,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzBjL2Q5LzNjLzAxMGMtNDA5NC04ZjgzLTlkOTAyZWNjMzdhNA.xml,true,Danmark,DK,Svendborg,5700.0,5.0,Abildvej,Svendborg,5700.0,52.0,Louisenlund,5700 Svendborg,Abildvej 5,Til ledelsen i PR af 11/11 2003 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-13,2016-10-14,,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Huslejeforpligtelse 2016/2017, kr. 66.465.</p>",,,27443842.0,1002954504.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Groth-Christensen,Per Juul Rytter,Per Juul Rytter,PR AF 11/11 2003 ApS,ERIK Ã. WULFF STATSAUTORISERET REVISIONSAKTIESELSKAB,,Svendborg,2014-10-01,2015-09-30,0.0,,,2016-09-30,2015-10-01,,false,false,2016-10-13,Svendborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23059698,indberetninger-20180424,2.5948226,27443842.0,,2018-03-28T16:58:55.063Z,2016-10-14T06:25:45.074Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BF-46-EW,2016-10-14T06:25:45.260Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27443842,2015-10-01,2016-09-30,c6,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzcxLzdmL2E5L2Q4YzYtNDkxNS05MmYzLWNlNDMyZmU1Y2E4YQ.xhtml,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzM2L2JmLzhhL2VhMmQtNGM0Ny04YWM3LWExMzZmMDJjM2NjZA.pdf,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzBjL2Q5LzNjLzAxMGMtNDA5NC04ZjgzLTlkOTAyZWNjMzdhNA.xml,true,Danmark,DK,Svendborg,5700.0,5.0,Abildvej,Svendborg,5700.0,52.0,Louisenlund,5700 Svendborg,Abildvej 5,Til ledelsen i PR af 11/11 2003 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-13,2016-10-14,,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Huslejeforpligtelse 2016/2017, kr. 66.465.</p>",,,27443842.0,1002954504.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Groth-Christensen,Per Juul Rytter,Per Juul Rytter,PR AF 11/11 2003 ApS,ERIK Ã. WULFF STATSAUTORISERET REVISIONSAKTIESELSKAB,,Svendborg,2014-10-01,2015-09-30,106327.0,,,2016-09-30,2015-10-01,,false,false,2016-10-13,Svendborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23059698,indberetninger-20180424,2.5948226,27443842.0,,2018-03-28T16:58:55.063Z,2016-10-14T06:25:45.074Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BF-46-EW,2016-10-14T06:25:45.260Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27443842,2016-09-30,2016-09-30,c8,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzcxLzdmL2E5L2Q4YzYtNDkxNS05MmYzLWNlNDMyZmU1Y2E4YQ.xhtml,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzM2L2JmLzhhL2VhMmQtNGM0Ny04YWM3LWExMzZmMDJjM2NjZA.pdf,http://regnskaber.virk.dk/24834472/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzBjL2Q5LzNjLzAxMGMtNDA5NC04ZjgzLTlkOTAyZWNjMzdhNA.xml,true,Danmark,DK,Svendborg,5700.0,5.0,Abildvej,Svendborg,5700.0,52.0,Louisenlund,5700 Svendborg,Abildvej 5,Til ledelsen i PR af 11/11 2003 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-13,2016-10-14,,Statsaut. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Huslejeforpligtelse 2016/2017, kr. 66.465.</p>",,,27443842.0,1002954504.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Groth-Christensen,Per Juul Rytter,Per Juul Rytter,PR AF 11/11 2003 ApS,ERIK Ã. WULFF STATSAUTORISERET REVISIONSAKTIESELSKAB,,Svendborg,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,false,false,2016-10-13,Svendborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23059698,indberetninger-20180424,2.5948226,27443842.0,,2018-03-28T16:58:55.063Z,2016-10-14T06:25:45.074Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BF-46-EW,2016-10-14T06:25:45.260Z,361126.0,189546.0,125000.0,241126.0,10860.0,40000.0,78145.0,80000.0,25472.0,361126.0,282981.0,40000.0,120000.0,0.0,28563.0,4142.0,80000.0,0.0,25472.0,-46855.0,282981.0,229327.0,26108.0,0.0,25091.0,11106.0,,
