entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdministrativeExpenses,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,ExternalExpenses,GainsLossesFromCurrentValueAdjustmentsOfOtherInvestmentAssets,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyCost,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradeReceivables,DividendPaid,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
31071550,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2ZmLzdjLzkxLzhlOTgtNGVhNS1hZGQxLWNlM2FiOGVmZTRjMg.xhtml,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzRhLzhhLzJjL2M2OTItNGRmYi1hMTA4LTMwZWE2NGNiMmVjZg.pdf,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzYyLzU3LzNmLzFjM2UtNDhkMC05MTY4LTRiZjhjZTI0ZWZhOQ.xml,true,Frederiksberg,2000.0,"67, 3 tv",Falkoner Alle,4000 Roskilde,RytterkÃ¦r 2,Til den daglige ledelse af Roomservice Dagtilbud ApS,354256.0,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-01,2017-06-01,140000.0,Reg. revisor HD (R),1508100.0,3094724.0,200000.0,1855088.0,36908114.0,31071550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Gry Pedersen,Revision Ryttergaarden P/S,ROOMSERVICE DAGTILBUD ApS,Gertrud Nielsen,1648.0,0.0,Frederiksberg,2015-01-01,2015-12-31,165879.0,205340.0,206988.0,3019054.0,2016-12-31,2016-01-01,8123122.0,false,false,2017-06-01,Roskilde,39461.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24214383,indberetninger-20180424,2.5955422,31071550.0,,2018-03-29T11:39:46.573Z,2017-06-15T12:33:31.151Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-09-HH,2017-06-15T12:33:31.481Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31071550,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2ZmLzdjLzkxLzhlOTgtNGVhNS1hZGQxLWNlM2FiOGVmZTRjMg.xhtml,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzRhLzhhLzJjL2M2OTItNGRmYi1hMTA4LTMwZWE2NGNiMmVjZg.pdf,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzYyLzU3LzNmLzFjM2UtNDhkMC05MTY4LTRiZjhjZTI0ZWZhOQ.xml,true,Frederiksberg,2000.0,"67, 3 tv",Falkoner Alle,4000 Roskilde,RytterkÃ¦r 2,Til den daglige ledelse af Roomservice Dagtilbud ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-01,2017-06-01,,Reg. revisor HD (R),,,,,36908114.0,31071550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Gry Pedersen,Revision Ryttergaarden P/S,ROOMSERVICE DAGTILBUD ApS,Gertrud Nielsen,,,Frederiksberg,2015-01-01,2015-12-31,,,,,2016-12-31,2016-01-01,,false,false,2017-06-01,Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24214383,indberetninger-20180424,2.5955422,31071550.0,,2018-03-29T11:39:46.573Z,2017-06-15T12:33:31.151Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-09-HH,2017-06-15T12:33:31.481Z,4437939.0,601940.0,125000.0,2972939.0,1180021.0,315000.0,1150000.0,4437939.0,3170968.0,1465000.0,845104.0,539813.0,1465000.0,0.0,86950.0,86950.0,1055021.0,698430.0,3170968.0,1618823.0,2370999.0,1603686.0,8611.0,227500.0,,,
31071550,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2ZmLzdjLzkxLzhlOTgtNGVhNS1hZGQxLWNlM2FiOGVmZTRjMg.xhtml,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzRhLzhhLzJjL2M2OTItNGRmYi1hMTA4LTMwZWE2NGNiMmVjZg.pdf,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzYyLzU3LzNmLzFjM2UtNDhkMC05MTY4LTRiZjhjZTI0ZWZhOQ.xml,true,Frederiksberg,2000.0,"67, 3 tv",Falkoner Alle,4000 Roskilde,RytterkÃ¦r 2,Til den daglige ledelse af Roomservice Dagtilbud ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-01,2017-06-01,,Reg. revisor HD (R),,,,,36908114.0,31071550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Gry Pedersen,Revision Ryttergaarden P/S,ROOMSERVICE DAGTILBUD ApS,Gertrud Nielsen,,,Frederiksberg,2015-01-01,2015-12-31,,,,,2016-12-31,2016-01-01,,false,false,2017-06-01,Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24214383,indberetninger-20180424,2.5955422,31071550.0,,2018-03-29T11:39:46.573Z,2017-06-15T12:33:31.151Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-09-HH,2017-06-15T12:33:31.481Z,,,,,1055021.0,,,,,,,,,,,,,,,,,,,,,,
31071550,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2ZmLzdjLzkxLzhlOTgtNGVhNS1hZGQxLWNlM2FiOGVmZTRjMg.xhtml,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzRhLzhhLzJjL2M2OTItNGRmYi1hMTA4LTMwZWE2NGNiMmVjZg.pdf,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzYyLzU3LzNmLzFjM2UtNDhkMC05MTY4LTRiZjhjZTI0ZWZhOQ.xml,true,Frederiksberg,2000.0,"67, 3 tv",Falkoner Alle,4000 Roskilde,RytterkÃ¦r 2,Til den daglige ledelse af Roomservice Dagtilbud ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-01,2017-06-01,,Reg. revisor HD (R),,,,,36908114.0,31071550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Gry Pedersen,Revision Ryttergaarden P/S,ROOMSERVICE DAGTILBUD ApS,Gertrud Nielsen,,,Frederiksberg,2015-01-01,2015-12-31,,,,,2016-12-31,2016-01-01,,false,false,2017-06-01,Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24214383,indberetninger-20180424,2.5955422,31071550.0,,2018-03-29T11:39:46.573Z,2017-06-15T12:33:31.151Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-09-HH,2017-06-15T12:33:31.481Z,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
31071550,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2ZmLzdjLzkxLzhlOTgtNGVhNS1hZGQxLWNlM2FiOGVmZTRjMg.xhtml,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzRhLzhhLzJjL2M2OTItNGRmYi1hMTA4LTMwZWE2NGNiMmVjZg.pdf,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzYyLzU3LzNmLzFjM2UtNDhkMC05MTY4LTRiZjhjZTI0ZWZhOQ.xml,true,Frederiksberg,2000.0,"67, 3 tv",Falkoner Alle,4000 Roskilde,RytterkÃ¦r 2,Til den daglige ledelse af Roomservice Dagtilbud ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-01,2017-06-01,,Reg. revisor HD (R),,,,,36908114.0,31071550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Gry Pedersen,Revision Ryttergaarden P/S,ROOMSERVICE DAGTILBUD ApS,Gertrud Nielsen,,,Frederiksberg,2015-01-01,2015-12-31,,,,,2016-12-31,2016-01-01,,false,false,2017-06-01,Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24214383,indberetninger-20180424,2.5955422,31071550.0,,2018-03-29T11:39:46.573Z,2017-06-15T12:33:31.151Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-09-HH,2017-06-15T12:33:31.481Z,,,,,1180021.0,,,,,,,,,,,,,,,,,,,,,,
31071550,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2ZmLzdjLzkxLzhlOTgtNGVhNS1hZGQxLWNlM2FiOGVmZTRjMg.xhtml,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzRhLzhhLzJjL2M2OTItNGRmYi1hMTA4LTMwZWE2NGNiMmVjZg.pdf,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzYyLzU3LzNmLzFjM2UtNDhkMC05MTY4LTRiZjhjZTI0ZWZhOQ.xml,true,Frederiksberg,2000.0,"67, 3 tv",Falkoner Alle,4000 Roskilde,RytterkÃ¦r 2,Til den daglige ledelse af Roomservice Dagtilbud ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-01,2017-06-01,,Reg. revisor HD (R),,,,,36908114.0,31071550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Gry Pedersen,Revision Ryttergaarden P/S,ROOMSERVICE DAGTILBUD ApS,Gertrud Nielsen,,,Frederiksberg,2015-01-01,2015-12-31,,,,,2016-12-31,2016-01-01,,false,false,2017-06-01,Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24214383,indberetninger-20180424,2.5955422,31071550.0,,2018-03-29T11:39:46.573Z,2017-06-15T12:33:31.151Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-09-HH,2017-06-15T12:33:31.481Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,
31071550,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2ZmLzdjLzkxLzhlOTgtNGVhNS1hZGQxLWNlM2FiOGVmZTRjMg.xhtml,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzRhLzhhLzJjL2M2OTItNGRmYi1hMTA4LTMwZWE2NGNiMmVjZg.pdf,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzYyLzU3LzNmLzFjM2UtNDhkMC05MTY4LTRiZjhjZTI0ZWZhOQ.xml,true,Frederiksberg,2000.0,"67, 3 tv",Falkoner Alle,4000 Roskilde,RytterkÃ¦r 2,Til den daglige ledelse af Roomservice Dagtilbud ApS,375165.0,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-01,2017-06-01,140000.0,Reg. revisor HD (R),1809982.0,2805446.0,125000.0,2725297.0,36908114.0,31071550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Gry Pedersen,Revision Ryttergaarden P/S,ROOMSERVICE DAGTILBUD ApS,Gertrud Nielsen,13.0,37293.0,Frederiksberg,2015-01-01,2015-12-31,627418.0,812595.0,775315.0,1926727.0,2016-12-31,2016-01-01,7707635.0,false,false,2017-06-01,Roskilde,185177.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24214383,indberetninger-20180424,2.5955422,31071550.0,,2018-03-29T11:39:46.573Z,2017-06-15T12:33:31.151Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-09-HH,2017-06-15T12:33:31.481Z,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
31071550,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2ZmLzdjLzkxLzhlOTgtNGVhNS1hZGQxLWNlM2FiOGVmZTRjMg.xhtml,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzRhLzhhLzJjL2M2OTItNGRmYi1hMTA4LTMwZWE2NGNiMmVjZg.pdf,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzYyLzU3LzNmLzFjM2UtNDhkMC05MTY4LTRiZjhjZTI0ZWZhOQ.xml,true,Frederiksberg,2000.0,"67, 3 tv",Falkoner Alle,4000 Roskilde,RytterkÃ¦r 2,Til den daglige ledelse af Roomservice Dagtilbud ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-01,2017-06-01,,Reg. revisor HD (R),,,,,36908114.0,31071550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Gry Pedersen,Revision Ryttergaarden P/S,ROOMSERVICE DAGTILBUD ApS,Gertrud Nielsen,,,Frederiksberg,2015-01-01,2015-12-31,,,,,2016-12-31,2016-01-01,,false,false,2017-06-01,Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24214383,indberetninger-20180424,2.5955422,31071550.0,,2018-03-29T11:39:46.573Z,2017-06-15T12:33:31.151Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-09-HH,2017-06-15T12:33:31.481Z,,,,,,,,,,,,,,,,,,,,,,,,,,Kim Sonny Rasmussen,DirektÃ¸r
31071550,2016-01-01,2016-12-31,c13,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2ZmLzdjLzkxLzhlOTgtNGVhNS1hZGQxLWNlM2FiOGVmZTRjMg.xhtml,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzRhLzhhLzJjL2M2OTItNGRmYi1hMTA4LTMwZWE2NGNiMmVjZg.pdf,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzYyLzU3LzNmLzFjM2UtNDhkMC05MTY4LTRiZjhjZTI0ZWZhOQ.xml,true,Frederiksberg,2000.0,"67, 3 tv",Falkoner Alle,4000 Roskilde,RytterkÃ¦r 2,Til den daglige ledelse af Roomservice Dagtilbud ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-01,2017-06-01,,Reg. revisor HD (R),,,,,36908114.0,31071550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Gry Pedersen,Revision Ryttergaarden P/S,ROOMSERVICE DAGTILBUD ApS,Gertrud Nielsen,,,Frederiksberg,2015-01-01,2015-12-31,0.0,,,,2016-12-31,2016-01-01,,false,false,2017-06-01,Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24214383,indberetninger-20180424,2.5955422,31071550.0,,2018-03-29T11:39:46.573Z,2017-06-15T12:33:31.151Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-09-HH,2017-06-15T12:33:31.481Z,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
31071550,2016-01-01,2016-12-31,c14,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2ZmLzdjLzkxLzhlOTgtNGVhNS1hZGQxLWNlM2FiOGVmZTRjMg.xhtml,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzRhLzhhLzJjL2M2OTItNGRmYi1hMTA4LTMwZWE2NGNiMmVjZg.pdf,http://regnskaber.virk.dk/05517013/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzYyLzU3LzNmLzFjM2UtNDhkMC05MTY4LTRiZjhjZTI0ZWZhOQ.xml,true,Frederiksberg,2000.0,"67, 3 tv",Falkoner Alle,4000 Roskilde,RytterkÃ¦r 2,Til den daglige ledelse af Roomservice Dagtilbud ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-01,2017-06-01,,Reg. revisor HD (R),,,,,36908114.0,31071550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Nielsen,Gry Pedersen,Revision Ryttergaarden P/S,ROOMSERVICE DAGTILBUD ApS,Gertrud Nielsen,,,Frederiksberg,2015-01-01,2015-12-31,-172582.0,,,,2016-12-31,2016-01-01,,false,false,2017-06-01,Roskilde,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24214383,indberetninger-20180424,2.5955422,31071550.0,,2018-03-29T11:39:46.573Z,2017-06-15T12:33:31.151Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-09-HH,2017-06-15T12:33:31.481Z,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
