entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,EmployeeBenefitsExpense,FinanceExpensesArisingFromGroupEnterprises,GrossProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
34717982,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/28971743/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzY5LzM3L2Y5LzAwNWEtNGVlZi1hYmI5LTYyZDhiZTk2NDM2Yw.pdf,http://regnskaber.virk.dk/28971743/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzU4LzU1L2IwL2FmZDAtNDIzNy05NjRmLWY3NjhhOGMxYzI5MQ.xml,true,"2730, Herlev",LyskÃ¦r 3 CD,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. marts 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-29,2019-08-29,2012-10-09,2019-08-29,34717982.0,25074823.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. marts 2019 for Virtusa ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Shanaka Jayawardena,Virtusa ApS,Azets Insight A/S,KÃ¸benhavn,2017-01-01,2017-12-31,214071.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2019-03-31,2018-01-01,false,Ingen bistand,urn:ofk:oid:27779885,indberetninger-20180424,2.5124211,34717982.0,AWzhvr0TIXJRhhXBNNeK,2019-08-30T08:58:03.302Z,2019-08-30T08:57:47.865Z,regnskab,0.0,,2019-03-31,2018-01-01,X19-CR-82-GB,2019-08-30T08:57:49.079Z,,,,,,,,,,,,,,,,,,,,,,,,,
34717982,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/28971743/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzY5LzM3L2Y5LzAwNWEtNGVlZi1hYmI5LTYyZDhiZTk2NDM2Yw.pdf,http://regnskaber.virk.dk/28971743/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzU4LzU1L2IwL2FmZDAtNDIzNy05NjRmLWY3NjhhOGMxYzI5MQ.xml,true,"2730, Herlev",LyskÃ¦r 3 CD,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. marts 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-29,2019-08-29,2012-10-09,2019-08-29,34717982.0,25074823.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. marts 2019 for Virtusa ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Shanaka Jayawardena,Virtusa ApS,Azets Insight A/S,KÃ¸benhavn,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2019-03-31,2018-01-01,false,Ingen bistand,urn:ofk:oid:27779885,indberetninger-20180424,2.5124211,34717982.0,AWzhvr0TIXJRhhXBNNeK,2019-08-30T08:58:03.302Z,2019-08-30T08:57:47.865Z,regnskab,0.0,,2019-03-31,2018-01-01,X19-CR-82-GB,2019-08-30T08:57:49.079Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,
34717982,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/28971743/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzY5LzM3L2Y5LzAwNWEtNGVlZi1hYmI5LTYyZDhiZTk2NDM2Yw.pdf,http://regnskaber.virk.dk/28971743/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzU4LzU1L2IwL2FmZDAtNDIzNy05NjRmLWY3NjhhOGMxYzI5MQ.xml,true,"2730, Herlev",LyskÃ¦r 3 CD,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. marts 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-29,2019-08-29,2012-10-09,2019-08-29,34717982.0,25074823.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. marts 2019 for Virtusa ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Shanaka Jayawardena,Virtusa ApS,Azets Insight A/S,KÃ¸benhavn,2017-01-01,2017-12-31,-214071.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2019-03-31,2018-01-01,false,Ingen bistand,urn:ofk:oid:27779885,indberetninger-20180424,2.5124211,34717982.0,AWzhvr0TIXJRhhXBNNeK,2019-08-30T08:58:03.302Z,2019-08-30T08:57:47.865Z,regnskab,0.0,,2019-03-31,2018-01-01,X19-CR-82-GB,2019-08-30T08:57:49.079Z,,1262794.0,0.0,1048883.0,-214071.0,-213911.0,160.0,,,,,,,,,,,,,,,,,,
34717982,2017-12-31,2017-12-31,ID_5,,http://regnskaber.virk.dk/28971743/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzY5LzM3L2Y5LzAwNWEtNGVlZi1hYmI5LTYyZDhiZTk2NDM2Yw.pdf,http://regnskaber.virk.dk/28971743/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzU4LzU1L2IwL2FmZDAtNDIzNy05NjRmLWY3NjhhOGMxYzI5MQ.xml,true,"2730, Herlev",LyskÃ¦r 3 CD,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. marts 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-29,2019-08-29,2012-10-09,2019-08-29,34717982.0,25074823.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. marts 2019 for Virtusa ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Shanaka Jayawardena,Virtusa ApS,Azets Insight A/S,KÃ¸benhavn,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2019-03-31,2018-01-01,false,Ingen bistand,urn:ofk:oid:27779885,indberetninger-20180424,2.5124211,34717982.0,AWzhvr0TIXJRhhXBNNeK,2019-08-30T08:58:03.302Z,2019-08-30T08:57:47.865Z,regnskab,0.0,,2019-03-31,2018-01-01,X19-CR-82-GB,2019-08-30T08:57:49.079Z,,,,,,,,571423.0,272442.0,80000.0,571423.0,-256278.0,571423.0,827701.0,267976.0,9047.0,-336278.0,827701.0,520607.0,298981.0,0.0,39118.0,289934.0,,
34717982,2018-01-01,2019-03-31,ID_0,,http://regnskaber.virk.dk/28971743/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzY5LzM3L2Y5LzAwNWEtNGVlZi1hYmI5LTYyZDhiZTk2NDM2Yw.pdf,http://regnskaber.virk.dk/28971743/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzU4LzU1L2IwL2FmZDAtNDIzNy05NjRmLWY3NjhhOGMxYzI5MQ.xml,true,"2730, Herlev",LyskÃ¦r 3 CD,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. marts 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-29,2019-08-29,2012-10-09,2019-08-29,34717982.0,25074823.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. marts 2019 for Virtusa ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Shanaka Jayawardena,Virtusa ApS,Azets Insight A/S,KÃ¸benhavn,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2019-03-31,2018-01-01,false,Ingen bistand,urn:ofk:oid:27779885,indberetninger-20180424,2.5124211,34717982.0,AWzhvr0TIXJRhhXBNNeK,2019-08-30T08:58:03.302Z,2019-08-30T08:57:47.865Z,regnskab,0.0,,2019-03-31,2018-01-01,X19-CR-82-GB,2019-08-30T08:57:49.079Z,,,,,,,,,,,,,,,,,,,,,,,,Shanaka Jayawardena,DirektÃ¸r
34717982,2018-01-01,2019-03-31,ID_1,,http://regnskaber.virk.dk/28971743/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzY5LzM3L2Y5LzAwNWEtNGVlZi1hYmI5LTYyZDhiZTk2NDM2Yw.pdf,http://regnskaber.virk.dk/28971743/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzU4LzU1L2IwL2FmZDAtNDIzNy05NjRmLWY3NjhhOGMxYzI5MQ.xml,true,"2730, Herlev",LyskÃ¦r 3 CD,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. marts 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-29,2019-08-29,2012-10-09,2019-08-29,34717982.0,25074823.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. marts 2019 for Virtusa ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Shanaka Jayawardena,Virtusa ApS,Azets Insight A/S,KÃ¸benhavn,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2019-03-31,2018-01-01,false,Ingen bistand,urn:ofk:oid:27779885,indberetninger-20180424,2.5124211,34717982.0,AWzhvr0TIXJRhhXBNNeK,2019-08-30T08:58:03.302Z,2019-08-30T08:57:47.865Z,regnskab,0.0,,2019-03-31,2018-01-01,X19-CR-82-GB,2019-08-30T08:57:49.079Z,,,,,,,,,,,,,,,,,,,,,,,,,
34717982,2018-01-01,2019-03-31,ID_2,,http://regnskaber.virk.dk/28971743/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzY5LzM3L2Y5LzAwNWEtNGVlZi1hYmI5LTYyZDhiZTk2NDM2Yw.pdf,http://regnskaber.virk.dk/28971743/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzU4LzU1L2IwL2FmZDAtNDIzNy05NjRmLWY3NjhhOGMxYzI5MQ.xml,true,"2730, Herlev",LyskÃ¦r 3 CD,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. marts 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-29,2019-08-29,2012-10-09,2019-08-29,34717982.0,25074823.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. marts 2019 for Virtusa ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Shanaka Jayawardena,Virtusa ApS,Azets Insight A/S,KÃ¸benhavn,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2019-03-31,2018-01-01,false,Ingen bistand,urn:ofk:oid:27779885,indberetninger-20180424,2.5124211,34717982.0,AWzhvr0TIXJRhhXBNNeK,2019-08-30T08:58:03.302Z,2019-08-30T08:57:47.865Z,regnskab,0.0,,2019-03-31,2018-01-01,X19-CR-82-GB,2019-08-30T08:57:49.079Z,,,,,,,,,,,,,,,,,,,,,,,,Claes Lemnell,DirektÃ¸r
34717982,2018-01-01,2019-03-31,ID_3,,http://regnskaber.virk.dk/28971743/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzY5LzM3L2Y5LzAwNWEtNGVlZi1hYmI5LTYyZDhiZTk2NDM2Yw.pdf,http://regnskaber.virk.dk/28971743/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzU4LzU1L2IwL2FmZDAtNDIzNy05NjRmLWY3NjhhOGMxYzI5MQ.xml,true,"2730, Herlev",LyskÃ¦r 3 CD,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. marts 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-29,2019-08-29,2012-10-09,2019-08-29,34717982.0,25074823.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. marts 2019 for Virtusa ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Shanaka Jayawardena,Virtusa ApS,Azets Insight A/S,KÃ¸benhavn,2017-01-01,2017-12-31,746241.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2019-03-31,2018-01-01,false,Ingen bistand,urn:ofk:oid:27779885,indberetninger-20180424,2.5124211,34717982.0,AWzhvr0TIXJRhhXBNNeK,2019-08-30T08:58:03.302Z,2019-08-30T08:57:47.865Z,regnskab,0.0,,2019-03-31,2018-01-01,X19-CR-82-GB,2019-08-30T08:57:49.079Z,,2121238.0,14743.0,2882391.0,746241.0,761153.0,169.0,,,,,,,,,,,,,,,,,,
34717982,2018-01-01,2019-03-31,ID_6,,http://regnskaber.virk.dk/28971743/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzY5LzM3L2Y5LzAwNWEtNGVlZi1hYmI5LTYyZDhiZTk2NDM2Yw.pdf,http://regnskaber.virk.dk/28971743/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzU4LzU1L2IwL2FmZDAtNDIzNy05NjRmLWY3NjhhOGMxYzI5MQ.xml,true,"2730, Herlev",LyskÃ¦r 3 CD,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. marts 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-29,2019-08-29,2012-10-09,2019-08-29,34717982.0,25074823.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. marts 2019 for Virtusa ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Shanaka Jayawardena,Virtusa ApS,Azets Insight A/S,KÃ¸benhavn,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2019-03-31,2018-01-01,false,Ingen bistand,urn:ofk:oid:27779885,indberetninger-20180424,2.5124211,34717982.0,AWzhvr0TIXJRhhXBNNeK,2019-08-30T08:58:03.302Z,2019-08-30T08:57:47.865Z,regnskab,0.0,,2019-03-31,2018-01-01,X19-CR-82-GB,2019-08-30T08:57:49.079Z,2.0,,,,,,,,,,,,,,,,,,,,,,,,
34717982,2018-01-01,2019-03-31,ID_9,,http://regnskaber.virk.dk/28971743/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzY5LzM3L2Y5LzAwNWEtNGVlZi1hYmI5LTYyZDhiZTk2NDM2Yw.pdf,http://regnskaber.virk.dk/28971743/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzU4LzU1L2IwL2FmZDAtNDIzNy05NjRmLWY3NjhhOGMxYzI5MQ.xml,true,"2730, Herlev",LyskÃ¦r 3 CD,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. marts 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-29,2019-08-29,2012-10-09,2019-08-29,34717982.0,25074823.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. marts 2019 for Virtusa ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Shanaka Jayawardena,Virtusa ApS,Azets Insight A/S,KÃ¸benhavn,2017-01-01,2017-12-31,-746241.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2019-03-31,2018-01-01,false,Ingen bistand,urn:ofk:oid:27779885,indberetninger-20180424,2.5124211,34717982.0,AWzhvr0TIXJRhhXBNNeK,2019-08-30T08:58:03.302Z,2019-08-30T08:57:47.865Z,regnskab,0.0,,2019-03-31,2018-01-01,X19-CR-82-GB,2019-08-30T08:57:49.079Z,,,,,,,,,,,,,,,,,,,,,,,,,
