entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance
27965741,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/14756972/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzA0LzkwLzNhLzY2MWEtNDZlZi04ZWVhLWIzOWIxMzMxMjJiNQ.pdf,http://regnskaber.virk.dk/14756972/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA3Lzk3LzUwLzMwNTktNGNmMy04OTYwLWEwYzBkMjEzNmE4Yw.xml,true,364328.0,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,31.0,Ãstervold,8940 Randers SV,Engelsholmvej 1,DK-8900 Randers C,"Thors Bakke 4, 2.",3883.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",0.0,2018-03-06,2006-04-01,2018-03-10,Statsautoriseret revisor,-100000.0,-51700.0,300.0,20222670.0,27965741.0,20222670.0,mne19811,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Caseus Holding ApS.,272837.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,Mads Lundorff,Mads Lundorff,Jutlander Bank,Caseus Holding ApS,BDO Statsautoriseret revisionsaktieselskab,3711.0,16660.0,5000.0,Randers,2016-01-01,2016-12-31,286603.0,290486.0,277537.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,501656.0,true,2018-03-06,Randers,3883.0,urn:ofk:oid:25175565,indberetninger-20180424,2.5118406,27965741.0,,2018-04-04T06:20:00.603Z,2018-03-13T20:24:42.796Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-70-JF,2018-03-13T20:24:42.916Z,,,,,,,,,,,,,,,,,,,,,,,,,
27965741,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/14756972/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzA0LzkwLzNhLzY2MWEtNDZlZi04ZWVhLWIzOWIxMzMxMjJiNQ.pdf,http://regnskaber.virk.dk/14756972/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA3Lzk3LzUwLzMwNTktNGNmMy04OTYwLWEwYzBkMjEzNmE4Yw.xml,true,364328.0,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,31.0,Ãstervold,8940 Randers SV,Engelsholmvej 1,DK-8900 Randers C,"Thors Bakke 4, 2.",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-06,2006-04-01,2018-03-10,Statsautoriseret revisor,-100000.0,-51700.0,,20222670.0,27965741.0,20222670.0,mne19811,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Caseus Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,Mads Lundorff,Mads Lundorff,Jutlander Bank,Caseus Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2016-01-01,2016-12-31,51700.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,501656.0,true,2018-03-06,Randers,,urn:ofk:oid:25175565,indberetninger-20180424,2.5118406,27965741.0,,2018-04-04T06:20:00.603Z,2018-03-13T20:24:42.796Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-70-JF,2018-03-13T20:24:42.916Z,,,,,,,,,,,,,,,,,,,,,,,,,
27965741,2016-01-01,2016-12-31,c185,,http://regnskaber.virk.dk/14756972/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzA0LzkwLzNhLzY2MWEtNDZlZi04ZWVhLWIzOWIxMzMxMjJiNQ.pdf,http://regnskaber.virk.dk/14756972/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA3Lzk3LzUwLzMwNTktNGNmMy04OTYwLWEwYzBkMjEzNmE4Yw.xml,true,364328.0,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,31.0,Ãstervold,8940 Randers SV,Engelsholmvej 1,DK-8900 Randers C,"Thors Bakke 4, 2.",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-06,2006-04-01,2018-03-10,Statsautoriseret revisor,-100000.0,-51700.0,,20222670.0,27965741.0,20222670.0,mne19811,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Caseus Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,Mads Lundorff,Mads Lundorff,Jutlander Bank,Caseus Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2016-01-01,2016-12-31,172837.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,501656.0,true,2018-03-06,Randers,,urn:ofk:oid:25175565,indberetninger-20180424,2.5118406,27965741.0,,2018-04-04T06:20:00.603Z,2018-03-13T20:24:42.796Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-70-JF,2018-03-13T20:24:42.916Z,,,,,,,,,,,,,,,,,,,,,,,,,
27965741,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/14756972/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzA0LzkwLzNhLzY2MWEtNDZlZi04ZWVhLWIzOWIxMzMxMjJiNQ.pdf,http://regnskaber.virk.dk/14756972/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA3Lzk3LzUwLzMwNTktNGNmMy04OTYwLWEwYzBkMjEzNmE4Yw.xml,true,364328.0,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,31.0,Ãstervold,8940 Randers SV,Engelsholmvej 1,DK-8900 Randers C,"Thors Bakke 4, 2.",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-06,2006-04-01,2018-03-10,Statsautoriseret revisor,-100000.0,-51700.0,,20222670.0,27965741.0,20222670.0,mne19811,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Caseus Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,Mads Lundorff,Mads Lundorff,Jutlander Bank,Caseus Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2016-01-01,2016-12-31,62066.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,501656.0,true,2018-03-06,Randers,,urn:ofk:oid:25175565,indberetninger-20180424,2.5118406,27965741.0,,2018-04-04T06:20:00.603Z,2018-03-13T20:24:42.796Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-70-JF,2018-03-13T20:24:42.916Z,,,,,,,,,,,,,,,,,,,,,,,,,
27965741,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/14756972/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzA0LzkwLzNhLzY2MWEtNDZlZi04ZWVhLWIzOWIxMzMxMjJiNQ.pdf,http://regnskaber.virk.dk/14756972/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA3Lzk3LzUwLzMwNTktNGNmMy04OTYwLWEwYzBkMjEzNmE4Yw.xml,true,364328.0,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,31.0,Ãstervold,8940 Randers SV,Engelsholmvej 1,DK-8900 Randers C,"Thors Bakke 4, 2.",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-06,2006-04-01,2018-03-10,Statsautoriseret revisor,-100000.0,-51700.0,,20222670.0,27965741.0,20222670.0,mne19811,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Caseus Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,Mads Lundorff,Mads Lundorff,Jutlander Bank,Caseus Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,501656.0,true,2018-03-06,Randers,,urn:ofk:oid:25175565,indberetninger-20180424,2.5118406,27965741.0,,2018-04-04T06:20:00.603Z,2018-03-13T20:24:42.796Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-70-JF,2018-03-13T20:24:42.916Z,1240865.0,493.0,125000.0,5120.0,1117747.0,1240865.0,123118.0,1126472.0,1126472.0,1126472.0,107460.0,123118.0,51700.0,878785.0,62262.0,107460.0,123118.0,6440.0,0.0,1320.0,,,,,
27965741,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/14756972/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzA0LzkwLzNhLzY2MWEtNDZlZi04ZWVhLWIzOWIxMzMxMjJiNQ.pdf,http://regnskaber.virk.dk/14756972/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA3Lzk3LzUwLzMwNTktNGNmMy04OTYwLWEwYzBkMjEzNmE4Yw.xml,true,364328.0,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,31.0,Ãstervold,8940 Randers SV,Engelsholmvej 1,DK-8900 Randers C,"Thors Bakke 4, 2.",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-06,2006-04-01,2018-03-10,Statsautoriseret revisor,-100000.0,-51700.0,,20222670.0,27965741.0,20222670.0,mne19811,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Caseus Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,Mads Lundorff,Mads Lundorff,Jutlander Bank,Caseus Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,501656.0,true,2018-03-06,Randers,,urn:ofk:oid:25175565,indberetninger-20180424,2.5118406,27965741.0,,2018-04-04T06:20:00.603Z,2018-03-13T20:24:42.796Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-70-JF,2018-03-13T20:24:42.916Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,
27965741,2017-01-01,2017-01-01,c235,,http://regnskaber.virk.dk/14756972/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzA0LzkwLzNhLzY2MWEtNDZlZi04ZWVhLWIzOWIxMzMxMjJiNQ.pdf,http://regnskaber.virk.dk/14756972/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA3Lzk3LzUwLzMwNTktNGNmMy04OTYwLWEwYzBkMjEzNmE4Yw.xml,true,364328.0,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,31.0,Ãstervold,8940 Randers SV,Engelsholmvej 1,DK-8900 Randers C,"Thors Bakke 4, 2.",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-06,2006-04-01,2018-03-10,Statsautoriseret revisor,-100000.0,-51700.0,,20222670.0,27965741.0,20222670.0,mne19811,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Caseus Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,Mads Lundorff,Mads Lundorff,Jutlander Bank,Caseus Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,501656.0,true,2018-03-06,Randers,,urn:ofk:oid:25175565,indberetninger-20180424,2.5118406,27965741.0,,2018-04-04T06:20:00.603Z,2018-03-13T20:24:42.796Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-70-JF,2018-03-13T20:24:42.916Z,,,,,878785.0,,,,,,,,,,,,,,,,,,,,
27965741,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/14756972/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzA0LzkwLzNhLzY2MWEtNDZlZi04ZWVhLWIzOWIxMzMxMjJiNQ.pdf,http://regnskaber.virk.dk/14756972/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA3Lzk3LzUwLzMwNTktNGNmMy04OTYwLWEwYzBkMjEzNmE4Yw.xml,true,364328.0,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,31.0,Ãstervold,8940 Randers SV,Engelsholmvej 1,DK-8900 Randers C,"Thors Bakke 4, 2.",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-06,2006-04-01,2018-03-10,Statsautoriseret revisor,-100000.0,-51700.0,,20222670.0,27965741.0,20222670.0,mne19811,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Caseus Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,Mads Lundorff,Mads Lundorff,Jutlander Bank,Caseus Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,501656.0,true,2018-03-06,Randers,,urn:ofk:oid:25175565,indberetninger-20180424,2.5118406,27965741.0,,2018-04-04T06:20:00.603Z,2018-03-13T20:24:42.796Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-70-JF,2018-03-13T20:24:42.916Z,,,,,62263.0,,,,,,,,,,,,,,,,,,,,
27965741,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/14756972/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzA0LzkwLzNhLzY2MWEtNDZlZi04ZWVhLWIzOWIxMzMxMjJiNQ.pdf,http://regnskaber.virk.dk/14756972/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA3Lzk3LzUwLzMwNTktNGNmMy04OTYwLWEwYzBkMjEzNmE4Yw.xml,true,364328.0,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,31.0,Ãstervold,8940 Randers SV,Engelsholmvej 1,DK-8900 Randers C,"Thors Bakke 4, 2.",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-06,2006-04-01,2018-03-10,Statsautoriseret revisor,-100000.0,-51700.0,,20222670.0,27965741.0,20222670.0,mne19811,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Caseus Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,Mads Lundorff,Mads Lundorff,Jutlander Bank,Caseus Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,501656.0,true,2018-03-06,Randers,,urn:ofk:oid:25175565,indberetninger-20180424,2.5118406,27965741.0,,2018-04-04T06:20:00.603Z,2018-03-13T20:24:42.796Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-70-JF,2018-03-13T20:24:42.916Z,,,,,51700.0,,,,,,,,,,,,,,,,,,,,
27965741,2017-01-01,2017-01-01,c551,,http://regnskaber.virk.dk/14756972/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzA0LzkwLzNhLzY2MWEtNDZlZi04ZWVhLWIzOWIxMzMxMjJiNQ.pdf,http://regnskaber.virk.dk/14756972/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA3Lzk3LzUwLzMwNTktNGNmMy04OTYwLWEwYzBkMjEzNmE4Yw.xml,true,364328.0,Randers C,8900.0,"4, 2.",Thors Bakke,Randers C,8900.0,31.0,Ãstervold,8940 Randers SV,Engelsholmvej 1,DK-8900 Randers C,"Thors Bakke 4, 2.",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-06,2006-04-01,2018-03-10,Statsautoriseret revisor,-100000.0,-51700.0,,20222670.0,27965741.0,20222670.0,mne19811,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Caseus Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole JÃ¸rgensen,Mads Lundorff,Mads Lundorff,Jutlander Bank,Caseus Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Randers,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,501656.0,true,2018-03-06,Randers,,urn:ofk:oid:25175565,indberetninger-20180424,2.5118406,27965741.0,,2018-04-04T06:20:00.603Z,2018-03-13T20:24:42.796Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-70-JF,2018-03-13T20:24:42.916Z,,,,,,,,,,,,,,,,,,,,,878782.0,247690.0,,,
