entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationReserve,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermLiabilitiesOtherThanProvisions,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
31889634,2017-01-01,2017-01-01,c405,,http://regnskaber.virk.dk/43698813/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzg0LzdkLzY4LzViYjItNDYyOC05YjI2LWMwNTRkODRlMWZiOQ.pdf,http://regnskaber.virk.dk/43698813/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzVhLzI0L2ExL2I3YzgtNDc4My1hMjNiLTczYmYyYmEyM2RiNw.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Kgs. Lyngby,2800.0,10.0,Maglebjergvej,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-30,2019-04-30,2019-04-30,statsautoriseret revisor,info@dk.gt.com,34209936.0,31889634.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ThurÃ¸e Ejendomme ApS.,Ãrsrapport,Claus Koskelin,Christian Jarl ThurÃ¸e,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Jyske Bank,ThurÃ¸e Ejendomme ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kgs. Lyngby,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,1209000.0,2019-04-30,HillerÃ¸d,+45 33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:27057036,indberetninger-20180424,2.5097342,31889634.0,AWpy-aZzRYGX6_YTHR-j,2019-05-01T10:39:17.223Z,2019-05-01T10:38:44.150Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-11-XG,2019-05-01T10:38:44.358Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31889634,2017-01-01,2017-12-31,c106,,http://regnskaber.virk.dk/43698813/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzg0LzdkLzY4LzViYjItNDYyOC05YjI2LWMwNTRkODRlMWZiOQ.pdf,http://regnskaber.virk.dk/43698813/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzVhLzI0L2ExL2I3YzgtNDc4My1hMjNiLTczYmYyYmEyM2RiNw.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Kgs. Lyngby,2800.0,10.0,Maglebjergvej,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-30,2019-04-30,2019-04-30,statsautoriseret revisor,info@dk.gt.com,34209936.0,31889634.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ThurÃ¸e Ejendomme ApS.,Ãrsrapport,Claus Koskelin,Christian Jarl ThurÃ¸e,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Jyske Bank,ThurÃ¸e Ejendomme ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kgs. Lyngby,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,,2019-04-30,HillerÃ¸d,+45 33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:27057036,indberetninger-20180424,2.5097342,31889634.0,AWpy-aZzRYGX6_YTHR-j,2019-05-01T10:39:17.223Z,2019-05-01T10:38:44.150Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-11-XG,2019-05-01T10:38:44.358Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31889634,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/43698813/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzg0LzdkLzY4LzViYjItNDYyOC05YjI2LWMwNTRkODRlMWZiOQ.pdf,http://regnskaber.virk.dk/43698813/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzVhLzI0L2ExL2I3YzgtNDc4My1hMjNiLTczYmYyYmEyM2RiNw.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Kgs. Lyngby,2800.0,10.0,Maglebjergvej,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-30,2019-04-30,2019-04-30,statsautoriseret revisor,info@dk.gt.com,34209936.0,31889634.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ThurÃ¸e Ejendomme ApS.,Ãrsrapport,Claus Koskelin,Christian Jarl ThurÃ¸e,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Jyske Bank,ThurÃ¸e Ejendomme ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kgs. Lyngby,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,,2019-04-30,HillerÃ¸d,+45 33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:27057036,indberetninger-20180424,2.5097342,31889634.0,AWpy-aZzRYGX6_YTHR-j,2019-05-01T10:39:17.223Z,2019-05-01T10:38:44.150Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-11-XG,2019-05-01T10:38:44.358Z,378000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31889634,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/43698813/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzg0LzdkLzY4LzViYjItNDYyOC05YjI2LWMwNTRkODRlMWZiOQ.pdf,http://regnskaber.virk.dk/43698813/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzVhLzI0L2ExL2I3YzgtNDc4My1hMjNiLTczYmYyYmEyM2RiNw.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Kgs. Lyngby,2800.0,10.0,Maglebjergvej,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-30,2019-04-30,2019-04-30,statsautoriseret revisor,info@dk.gt.com,34209936.0,31889634.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ThurÃ¸e Ejendomme ApS.,Ãrsrapport,Claus Koskelin,Christian Jarl ThurÃ¸e,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Jyske Bank,ThurÃ¸e Ejendomme ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kgs. Lyngby,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,,2019-04-30,HillerÃ¸d,+45 33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:27057036,indberetninger-20180424,2.5097342,31889634.0,AWpy-aZzRYGX6_YTHR-j,2019-05-01T10:39:17.223Z,2019-05-01T10:38:44.150Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-11-XG,2019-05-01T10:38:44.358Z,378000.0,39000.0,590000.0,21000.0,67000.0,46000.0,484000.0,551000.0,106000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31889634,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/43698813/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzg0LzdkLzY4LzViYjItNDYyOC05YjI2LWMwNTRkODRlMWZiOQ.pdf,http://regnskaber.virk.dk/43698813/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzVhLzI0L2ExL2I3YzgtNDc4My1hMjNiLTczYmYyYmEyM2RiNw.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Kgs. Lyngby,2800.0,10.0,Maglebjergvej,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-30,2019-04-30,2019-04-30,statsautoriseret revisor,info@dk.gt.com,34209936.0,31889634.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ThurÃ¸e Ejendomme ApS.,Ãrsrapport,Claus Koskelin,Christian Jarl ThurÃ¸e,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Jyske Bank,ThurÃ¸e Ejendomme ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kgs. Lyngby,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,1209000.0,2019-04-30,HillerÃ¸d,+45 33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:27057036,indberetninger-20180424,2.5097342,31889634.0,AWpy-aZzRYGX6_YTHR-j,2019-05-01T10:39:17.223Z,2019-05-01T10:38:44.150Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-11-XG,2019-05-01T10:38:44.358Z,,,,,,,,,,5681000.0,37000.0,125000.0,37000.0,33000.0,1699000.0,5644000.0,5681000.0,3592000.0,2751000.0,2664000.0,54000.0,5644000.0,78000.0,5644000.0,0.0,390000.0,390000.0,365000.0,841000.0,182000.0,480000.0,86000.0,15000.0,,,,
31889634,2017-12-31,2017-12-31,c715,,http://regnskaber.virk.dk/43698813/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzg0LzdkLzY4LzViYjItNDYyOC05YjI2LWMwNTRkODRlMWZiOQ.pdf,http://regnskaber.virk.dk/43698813/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzVhLzI0L2ExL2I3YzgtNDc4My1hMjNiLTczYmYyYmEyM2RiNw.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Kgs. Lyngby,2800.0,10.0,Maglebjergvej,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-30,2019-04-30,2019-04-30,statsautoriseret revisor,info@dk.gt.com,34209936.0,31889634.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ThurÃ¸e Ejendomme ApS.,Ãrsrapport,Claus Koskelin,Christian Jarl ThurÃ¸e,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Jyske Bank,ThurÃ¸e Ejendomme ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kgs. Lyngby,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,,2019-04-30,HillerÃ¸d,+45 33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:27057036,indberetninger-20180424,2.5097342,31889634.0,AWpy-aZzRYGX6_YTHR-j,2019-05-01T10:39:17.223Z,2019-05-01T10:38:44.150Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-11-XG,2019-05-01T10:38:44.358Z,,,,,,,,,,,,,,,1209000.0,,,,,,,,,,,,,,,,,,,,,,
31889634,2018-01-01,2018-01-01,c404,,http://regnskaber.virk.dk/43698813/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzg0LzdkLzY4LzViYjItNDYyOC05YjI2LWMwNTRkODRlMWZiOQ.pdf,http://regnskaber.virk.dk/43698813/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzVhLzI0L2ExL2I3YzgtNDc4My1hMjNiLTczYmYyYmEyM2RiNw.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Kgs. Lyngby,2800.0,10.0,Maglebjergvej,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-30,2019-04-30,2019-04-30,statsautoriseret revisor,info@dk.gt.com,34209936.0,31889634.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ThurÃ¸e Ejendomme ApS.,Ãrsrapport,Claus Koskelin,Christian Jarl ThurÃ¸e,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Jyske Bank,ThurÃ¸e Ejendomme ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kgs. Lyngby,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,1209000.0,2019-04-30,HillerÃ¸d,+45 33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:27057036,indberetninger-20180424,2.5097342,31889634.0,AWpy-aZzRYGX6_YTHR-j,2019-05-01T10:39:17.223Z,2019-05-01T10:38:44.150Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-11-XG,2019-05-01T10:38:44.358Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31889634,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/43698813/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzg0LzdkLzY4LzViYjItNDYyOC05YjI2LWMwNTRkODRlMWZiOQ.pdf,http://regnskaber.virk.dk/43698813/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzVhLzI0L2ExL2I3YzgtNDc4My1hMjNiLTczYmYyYmEyM2RiNw.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Kgs. Lyngby,2800.0,10.0,Maglebjergvej,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-30,2019-04-30,2019-04-30,statsautoriseret revisor,info@dk.gt.com,34209936.0,31889634.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ThurÃ¸e Ejendomme ApS.,Ãrsrapport,Claus Koskelin,Christian Jarl ThurÃ¸e,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Jyske Bank,ThurÃ¸e Ejendomme ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kgs. Lyngby,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,,2019-04-30,HillerÃ¸d,+45 33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:27057036,indberetninger-20180424,2.5097342,31889634.0,AWpy-aZzRYGX6_YTHR-j,2019-05-01T10:39:17.223Z,2019-05-01T10:38:44.150Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-11-XG,2019-05-01T10:38:44.358Z,371746.0,39000.0,564026.0,12274.0,48432.0,36158.0,476594.0,525026.0,104848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31889634,2018-01-01,2018-12-31,c105,,http://regnskaber.virk.dk/43698813/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzg0LzdkLzY4LzViYjItNDYyOC05YjI2LWMwNTRkODRlMWZiOQ.pdf,http://regnskaber.virk.dk/43698813/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzVhLzI0L2ExL2I3YzgtNDc4My1hMjNiLTczYmYyYmEyM2RiNw.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Kgs. Lyngby,2800.0,10.0,Maglebjergvej,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-30,2019-04-30,2019-04-30,statsautoriseret revisor,info@dk.gt.com,34209936.0,31889634.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ThurÃ¸e Ejendomme ApS.,Ãrsrapport,Claus Koskelin,Christian Jarl ThurÃ¸e,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Jyske Bank,ThurÃ¸e Ejendomme ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kgs. Lyngby,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,,2019-04-30,HillerÃ¸d,+45 33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:27057036,indberetninger-20180424,2.5097342,31889634.0,AWpy-aZzRYGX6_YTHR-j,2019-05-01T10:39:17.223Z,2019-05-01T10:38:44.150Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-11-XG,2019-05-01T10:38:44.358Z,700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31889634,2018-01-01,2018-12-31,c119,,http://regnskaber.virk.dk/43698813/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzg0LzdkLzY4LzViYjItNDYyOC05YjI2LWMwNTRkODRlMWZiOQ.pdf,http://regnskaber.virk.dk/43698813/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzVhLzI0L2ExL2I3YzgtNDc4My1hMjNiLTczYmYyYmEyM2RiNw.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Kgs. Lyngby,2800.0,10.0,Maglebjergvej,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-30,2019-04-30,2019-04-30,statsautoriseret revisor,info@dk.gt.com,34209936.0,31889634.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ThurÃ¸e Ejendomme ApS.,Ãrsrapport,Claus Koskelin,Christian Jarl ThurÃ¸e,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Jyske Bank,ThurÃ¸e Ejendomme ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kgs. Lyngby,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,,2019-04-30,HillerÃ¸d,+45 33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:27057036,indberetninger-20180424,2.5097342,31889634.0,AWpy-aZzRYGX6_YTHR-j,2019-05-01T10:39:17.223Z,2019-05-01T10:38:44.150Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-11-XG,2019-05-01T10:38:44.358Z,-328254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
