entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ExtraordinaryDividendDistributedAfterEndOfReportingPeriodGross,NameAndSurnameOfMemberOfExecutiveBoard
30279298,2016-10-01,2017-09-30,c120,,http://regnskaber.virk.dk/89297203/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2Q5LzdjLzdlL2E4ZDktNGUzMC04Y2MxLWMyYjVjMjE2NmU4OQ.pdf,http://regnskaber.virk.dk/89297203/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzliLzI0LzRiL2RiODItNDA3Mi1iY2YzLWEyNDczMjM5NDBmZQ.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Vestbjerg,9380.0,4.0,SÃ¸husevej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-03-11,2019-03-11,2007-02-08,2019-03-12,statsautoriseret revisor,Andre eksterne omkostninger indeholder omkostninger til administration.,aalborg@redmark.dk,29442789.0,30279298.0,29442789.0,mne32798,"Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for AKF Holding, Aalborg ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johny Jensen,Klaus Fossing,"Redmark, Statsautoriseret Revisionspartnerselskab","AKF Holding, Aalborg ApS","Redmark, Statsautoriseret Revisionspartnerselskab",Vestbjerg,2016-10-01,2017-09-30,2333000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,2019-03-11,Aalborg,98183333.0,RevisionspÃ¥tegning,urn:ofk:oid:26823487,indberetninger-20180424,2.5124211,30279298.0,AWl4ls5MRYGX6_YTF2YY,2019-03-13T19:46:37.767Z,2019-03-13T19:45:42.454Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-19-NG,2019-03-13T19:45:42.574Z,,,,,,,,,,,,,,,,,,,,,,,,
30279298,2016-10-01,2017-09-30,c3,,http://regnskaber.virk.dk/89297203/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2Q5LzdjLzdlL2E4ZDktNGUzMC04Y2MxLWMyYjVjMjE2NmU4OQ.pdf,http://regnskaber.virk.dk/89297203/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzliLzI0LzRiL2RiODItNDA3Mi1iY2YzLWEyNDczMjM5NDBmZQ.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Vestbjerg,9380.0,4.0,SÃ¸husevej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-03-11,2019-03-11,2007-02-08,2019-03-12,statsautoriseret revisor,Andre eksterne omkostninger indeholder omkostninger til administration.,aalborg@redmark.dk,29442789.0,30279298.0,29442789.0,mne32798,"Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for AKF Holding, Aalborg ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johny Jensen,Klaus Fossing,"Redmark, Statsautoriseret Revisionspartnerselskab","AKF Holding, Aalborg ApS","Redmark, Statsautoriseret Revisionspartnerselskab",Vestbjerg,2016-10-01,2017-09-30,5533000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,2019-03-11,Aalborg,98183333.0,RevisionspÃ¥tegning,urn:ofk:oid:26823487,indberetninger-20180424,2.5124211,30279298.0,AWl4ls5MRYGX6_YTF2YY,2019-03-13T19:46:37.767Z,2019-03-13T19:45:42.454Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-19-NG,2019-03-13T19:45:42.574Z,-53000.0,13000.0,7160000.0,7094000.0,-53000.0,1561000.0,,,,,,,,,,,,,,,,,,
30279298,2016-10-01,2017-09-30,c411,,http://regnskaber.virk.dk/89297203/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2Q5LzdjLzdlL2E4ZDktNGUzMC04Y2MxLWMyYjVjMjE2NmU4OQ.pdf,http://regnskaber.virk.dk/89297203/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzliLzI0LzRiL2RiODItNDA3Mi1iY2YzLWEyNDczMjM5NDBmZQ.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Vestbjerg,9380.0,4.0,SÃ¸husevej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-03-11,2019-03-11,2007-02-08,2019-03-12,statsautoriseret revisor,Andre eksterne omkostninger indeholder omkostninger til administration.,aalborg@redmark.dk,29442789.0,30279298.0,29442789.0,mne32798,"Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for AKF Holding, Aalborg ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johny Jensen,Klaus Fossing,"Redmark, Statsautoriseret Revisionspartnerselskab","AKF Holding, Aalborg ApS","Redmark, Statsautoriseret Revisionspartnerselskab",Vestbjerg,2016-10-01,2017-09-30,3200000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,2019-03-11,Aalborg,98183333.0,RevisionspÃ¥tegning,urn:ofk:oid:26823487,indberetninger-20180424,2.5124211,30279298.0,AWl4ls5MRYGX6_YTF2YY,2019-03-13T19:46:37.767Z,2019-03-13T19:45:42.454Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-19-NG,2019-03-13T19:45:42.574Z,,,,,,,,,,,,,,,,,,,,,,,,
30279298,2017-09-30,2017-09-30,c4,,http://regnskaber.virk.dk/89297203/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2Q5LzdjLzdlL2E4ZDktNGUzMC04Y2MxLWMyYjVjMjE2NmU4OQ.pdf,http://regnskaber.virk.dk/89297203/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzliLzI0LzRiL2RiODItNDA3Mi1iY2YzLWEyNDczMjM5NDBmZQ.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Vestbjerg,9380.0,4.0,SÃ¸husevej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-03-11,2019-03-11,2007-02-08,2019-03-12,statsautoriseret revisor,Andre eksterne omkostninger indeholder omkostninger til administration.,aalborg@redmark.dk,29442789.0,30279298.0,29442789.0,mne32798,"Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for AKF Holding, Aalborg ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johny Jensen,Klaus Fossing,"Redmark, Statsautoriseret Revisionspartnerselskab","AKF Holding, Aalborg ApS","Redmark, Statsautoriseret Revisionspartnerselskab",Vestbjerg,2016-10-01,2017-09-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,2019-03-11,Aalborg,98183333.0,RevisionspÃ¥tegning,urn:ofk:oid:26823487,indberetninger-20180424,2.5124211,30279298.0,AWl4ls5MRYGX6_YTF2YY,2019-03-13T19:46:37.767Z,2019-03-13T19:45:42.454Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-19-NG,2019-03-13T19:45:42.574Z,,,,,,,81972000.0,2323000.0,125000.0,81972000.0,0.0,80577000.0,81972000.0,1395000.0,79649000.0,51000.0,80452000.0,79649000.0,1395000.0,0.0,1334000.0,10000.0,,
30279298,2017-10-01,2018-09-30,c1,,http://regnskaber.virk.dk/89297203/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2Q5LzdjLzdlL2E4ZDktNGUzMC04Y2MxLWMyYjVjMjE2NmU4OQ.pdf,http://regnskaber.virk.dk/89297203/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzliLzI0LzRiL2RiODItNDA3Mi1iY2YzLWEyNDczMjM5NDBmZQ.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Vestbjerg,9380.0,4.0,SÃ¸husevej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-03-11,2019-03-11,2007-02-08,2019-03-12,statsautoriseret revisor,Andre eksterne omkostninger indeholder omkostninger til administration.,aalborg@redmark.dk,29442789.0,30279298.0,29442789.0,mne32798,"Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for AKF Holding, Aalborg ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johny Jensen,Klaus Fossing,"Redmark, Statsautoriseret Revisionspartnerselskab","AKF Holding, Aalborg ApS","Redmark, Statsautoriseret Revisionspartnerselskab",Vestbjerg,2016-10-01,2017-09-30,1970369.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,2019-03-11,Aalborg,98183333.0,RevisionspÃ¥tegning,urn:ofk:oid:26823487,indberetninger-20180424,2.5124211,30279298.0,AWl4ls5MRYGX6_YTF2YY,2019-03-13T19:46:37.767Z,2019-03-13T19:45:42.454Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-19-NG,2019-03-13T19:45:42.574Z,-65868.0,3390.0,2595523.0,2526265.0,-65868.0,555896.0,,,,,,,,,,,,,,,,,0.0,
30279298,2017-10-01,2018-09-30,c119,,http://regnskaber.virk.dk/89297203/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2Q5LzdjLzdlL2E4ZDktNGUzMC04Y2MxLWMyYjVjMjE2NmU4OQ.pdf,http://regnskaber.virk.dk/89297203/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzliLzI0LzRiL2RiODItNDA3Mi1iY2YzLWEyNDczMjM5NDBmZQ.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Vestbjerg,9380.0,4.0,SÃ¸husevej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-03-11,2019-03-11,2007-02-08,2019-03-12,statsautoriseret revisor,Andre eksterne omkostninger indeholder omkostninger til administration.,aalborg@redmark.dk,29442789.0,30279298.0,29442789.0,mne32798,"Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for AKF Holding, Aalborg ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johny Jensen,Klaus Fossing,"Redmark, Statsautoriseret Revisionspartnerselskab","AKF Holding, Aalborg ApS","Redmark, Statsautoriseret Revisionspartnerselskab",Vestbjerg,2016-10-01,2017-09-30,-2529631.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,2019-03-11,Aalborg,98183333.0,RevisionspÃ¥tegning,urn:ofk:oid:26823487,indberetninger-20180424,2.5124211,30279298.0,AWl4ls5MRYGX6_YTF2YY,2019-03-13T19:46:37.767Z,2019-03-13T19:45:42.454Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-19-NG,2019-03-13T19:45:42.574Z,,,,,,,,,,,,,,,,,,,,,,,,
30279298,2017-10-01,2018-09-30,c410,,http://regnskaber.virk.dk/89297203/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2Q5LzdjLzdlL2E4ZDktNGUzMC04Y2MxLWMyYjVjMjE2NmU4OQ.pdf,http://regnskaber.virk.dk/89297203/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzliLzI0LzRiL2RiODItNDA3Mi1iY2YzLWEyNDczMjM5NDBmZQ.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Vestbjerg,9380.0,4.0,SÃ¸husevej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-03-11,2019-03-11,2007-02-08,2019-03-12,statsautoriseret revisor,Andre eksterne omkostninger indeholder omkostninger til administration.,aalborg@redmark.dk,29442789.0,30279298.0,29442789.0,mne32798,"Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for AKF Holding, Aalborg ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johny Jensen,Klaus Fossing,"Redmark, Statsautoriseret Revisionspartnerselskab","AKF Holding, Aalborg ApS","Redmark, Statsautoriseret Revisionspartnerselskab",Vestbjerg,2016-10-01,2017-09-30,4500000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,2019-03-11,Aalborg,98183333.0,RevisionspÃ¥tegning,urn:ofk:oid:26823487,indberetninger-20180424,2.5124211,30279298.0,AWl4ls5MRYGX6_YTF2YY,2019-03-13T19:46:37.767Z,2019-03-13T19:45:42.454Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-19-NG,2019-03-13T19:45:42.574Z,,,,,,,,,,,,,,,,,,,,,,,,
30279298,2017-10-01,2018-09-30,c69,,http://regnskaber.virk.dk/89297203/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2Q5LzdjLzdlL2E4ZDktNGUzMC04Y2MxLWMyYjVjMjE2NmU4OQ.pdf,http://regnskaber.virk.dk/89297203/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzliLzI0LzRiL2RiODItNDA3Mi1iY2YzLWEyNDczMjM5NDBmZQ.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Vestbjerg,9380.0,4.0,SÃ¸husevej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-03-11,2019-03-11,2007-02-08,2019-03-12,statsautoriseret revisor,Andre eksterne omkostninger indeholder omkostninger til administration.,aalborg@redmark.dk,29442789.0,30279298.0,29442789.0,mne32798,"Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for AKF Holding, Aalborg ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johny Jensen,Klaus Fossing,"Redmark, Statsautoriseret Revisionspartnerselskab","AKF Holding, Aalborg ApS","Redmark, Statsautoriseret Revisionspartnerselskab",Vestbjerg,2016-10-01,2017-09-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,2019-03-11,Aalborg,98183333.0,RevisionspÃ¥tegning,urn:ofk:oid:26823487,indberetninger-20180424,2.5124211,30279298.0,AWl4ls5MRYGX6_YTF2YY,2019-03-13T19:46:37.767Z,2019-03-13T19:45:42.454Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-19-NG,2019-03-13T19:45:42.574Z,,,,,,,,,,,,,,,,,,,,,,,,Klaus Fossing
30279298,2017-10-01,2018-09-30,c70,,http://regnskaber.virk.dk/89297203/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2Q5LzdjLzdlL2E4ZDktNGUzMC04Y2MxLWMyYjVjMjE2NmU4OQ.pdf,http://regnskaber.virk.dk/89297203/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzliLzI0LzRiL2RiODItNDA3Mi1iY2YzLWEyNDczMjM5NDBmZQ.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Vestbjerg,9380.0,4.0,SÃ¸husevej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-03-11,2019-03-11,2007-02-08,2019-03-12,statsautoriseret revisor,Andre eksterne omkostninger indeholder omkostninger til administration.,aalborg@redmark.dk,29442789.0,30279298.0,29442789.0,mne32798,"Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for AKF Holding, Aalborg ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johny Jensen,Klaus Fossing,"Redmark, Statsautoriseret Revisionspartnerselskab","AKF Holding, Aalborg ApS","Redmark, Statsautoriseret Revisionspartnerselskab",Vestbjerg,2016-10-01,2017-09-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,2019-03-11,Aalborg,98183333.0,RevisionspÃ¥tegning,urn:ofk:oid:26823487,indberetninger-20180424,2.5124211,30279298.0,AWl4ls5MRYGX6_YTF2YY,2019-03-13T19:46:37.767Z,2019-03-13T19:45:42.454Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-19-NG,2019-03-13T19:45:42.574Z,,,,,,,,,,,,,,,,,,,,,,,,Charlotte Fossing
30279298,2017-10-01,2018-09-30,c87,,http://regnskaber.virk.dk/89297203/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2Q5LzdjLzdlL2E4ZDktNGUzMC04Y2MxLWMyYjVjMjE2NmU4OQ.pdf,http://regnskaber.virk.dk/89297203/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzliLzI0LzRiL2RiODItNDA3Mi1iY2YzLWEyNDczMjM5NDBmZQ.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Vestbjerg,9380.0,4.0,SÃ¸husevej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-03-11,2019-03-11,2007-02-08,2019-03-12,statsautoriseret revisor,Andre eksterne omkostninger indeholder omkostninger til administration.,aalborg@redmark.dk,29442789.0,30279298.0,29442789.0,mne32798,"Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for AKF Holding, Aalborg ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johny Jensen,Klaus Fossing,"Redmark, Statsautoriseret Revisionspartnerselskab","AKF Holding, Aalborg ApS","Redmark, Statsautoriseret Revisionspartnerselskab",Vestbjerg,2016-10-01,2017-09-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,2019-03-11,Aalborg,98183333.0,RevisionspÃ¥tegning,urn:ofk:oid:26823487,indberetninger-20180424,2.5124211,30279298.0,AWl4ls5MRYGX6_YTF2YY,2019-03-13T19:46:37.767Z,2019-03-13T19:45:42.454Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-19-NG,2019-03-13T19:45:42.574Z,,,,,,,,,,,,,,,,,,,,,,,,
