entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LiabilitiesOtherThanProvisions,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,Goodwill,IntangibleAssets,LiabilitiesAndEquity,NoncurrentAssets,OtherShorttermReceivables,RetainedEarnings,ShorttermReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
34621802,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzQwL2EyL2IzL2E2MzktNDVlOC04NTMxLWIxZDlmZDE3MTllZA.xhtml,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2EwLzI5L2U2LzY0YzktNDUwNy05ZTI5LTU3M2MyNDJiMzc2ZQ.pdf,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE1LzNhLzg1LzlmZTctNDMyYy1iYzA3LTMyMWI3YTAzYmRlNQ.xml,true,Farum,3520.0,34.0,Klintedalen,3520  farum,Klintedalen 34,Regnskabsklasse B,2018-05-21,2018-05-21,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pÃ¥ forespÃ¸rgsel oplyst, at det ikke har pÃ¥taget sig nogle eventualforpligtigelser udover de i regnskabet anfÃ¸rte.</p>",22500.0,-22500.0,34621802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,7329.0,Richard L. Hansen,Katrine Ledborg Andersen,APPLIED TECHNOLOGIES A/S,Richard L. Hansen,7330.0,14893.0,Farum,2016-01-01,2016-12-31,-29830.0,-29830.0,-22500.0,2017-12-31,2017-01-01,false,false,7329.0,7329.0,false,false,Formand,Ingen bistand,urn:ofk:oid:25566897,indberetninger-20180424,2.5949414,34621802.0,AWOnccyM0wkEsASktFhZ,2018-05-28T15:51:23.102Z,2018-05-28T15:50:40.724Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-82-FQ,2018-05-28T15:50:40.940Z,,,,,,,,,,,,
34621802,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzQwL2EyL2IzL2E2MzktNDVlOC04NTMxLWIxZDlmZDE3MTllZA.xhtml,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2EwLzI5L2U2LzY0YzktNDUwNy05ZTI5LTU3M2MyNDJiMzc2ZQ.pdf,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE1LzNhLzg1LzlmZTctNDMyYy1iYzA3LTMyMWI3YTAzYmRlNQ.xml,true,Farum,3520.0,34.0,Klintedalen,3520  farum,Klintedalen 34,Regnskabsklasse B,2018-05-21,2018-05-21,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pÃ¥ forespÃ¸rgsel oplyst, at det ikke har pÃ¥taget sig nogle eventualforpligtigelser udover de i regnskabet anfÃ¸rte.</p>",,,34621802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,7329.0,Richard L. Hansen,Katrine Ledborg Andersen,APPLIED TECHNOLOGIES A/S,Richard L. Hansen,7330.0,14893.0,Farum,2016-01-01,2016-12-31,-29830.0,,,2017-12-31,2017-01-01,false,false,7329.0,7329.0,false,false,Formand,Ingen bistand,urn:ofk:oid:25566897,indberetninger-20180424,2.5949414,34621802.0,AWOnccyM0wkEsASktFhZ,2018-05-28T15:51:23.102Z,2018-05-28T15:50:40.724Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-82-FQ,2018-05-28T15:50:40.940Z,,,,,,,,,,,,
34621802,2016-12-31,2016-12-31,c9,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzQwL2EyL2IzL2E2MzktNDVlOC04NTMxLWIxZDlmZDE3MTllZA.xhtml,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2EwLzI5L2U2LzY0YzktNDUwNy05ZTI5LTU3M2MyNDJiMzc2ZQ.pdf,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE1LzNhLzg1LzlmZTctNDMyYy1iYzA3LTMyMWI3YTAzYmRlNQ.xml,true,Farum,3520.0,34.0,Klintedalen,3520  farum,Klintedalen 34,Regnskabsklasse B,2018-05-21,2018-05-21,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pÃ¥ forespÃ¸rgsel oplyst, at det ikke har pÃ¥taget sig nogle eventualforpligtigelser udover de i regnskabet anfÃ¸rte.</p>",,,34621802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,7329.0,Richard L. Hansen,Katrine Ledborg Andersen,APPLIED TECHNOLOGIES A/S,Richard L. Hansen,7330.0,14893.0,Farum,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,7329.0,7329.0,false,false,Formand,Ingen bistand,urn:ofk:oid:25566897,indberetninger-20180424,2.5949414,34621802.0,AWOnccyM0wkEsASktFhZ,2018-05-28T15:51:23.102Z,2018-05-28T15:50:40.724Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-82-FQ,2018-05-28T15:50:40.940Z,438287.0,500000.0,338287.0,430958.0,100000.0,100000.0,438287.0,100000.0,338287.0,-69042.0,338287.0,
34621802,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzQwL2EyL2IzL2E2MzktNDVlOC04NTMxLWIxZDlmZDE3MTllZA.xhtml,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2EwLzI5L2U2LzY0YzktNDUwNy05ZTI5LTU3M2MyNDJiMzc2ZQ.pdf,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE1LzNhLzg1LzlmZTctNDMyYy1iYzA3LTMyMWI3YTAzYmRlNQ.xml,true,Farum,3520.0,34.0,Klintedalen,3520  farum,Klintedalen 34,Regnskabsklasse B,2018-05-21,2018-05-21,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pÃ¥ forespÃ¸rgsel oplyst, at det ikke har pÃ¥taget sig nogle eventualforpligtigelser udover de i regnskabet anfÃ¸rte.</p>",12500.0,-12500.0,34621802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,7329.0,Richard L. Hansen,Katrine Ledborg Andersen,APPLIED TECHNOLOGIES A/S,Richard L. Hansen,7330.0,14893.0,Farum,2016-01-01,2016-12-31,2393.0,2393.0,-12500.0,2017-12-31,2017-01-01,false,false,7329.0,7329.0,false,false,Formand,Ingen bistand,urn:ofk:oid:25566897,indberetninger-20180424,2.5949414,34621802.0,AWOnccyM0wkEsASktFhZ,2018-05-28T15:51:23.102Z,2018-05-28T15:50:40.724Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-82-FQ,2018-05-28T15:50:40.940Z,,,,,,,,,,,,
34621802,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzQwL2EyL2IzL2E2MzktNDVlOC04NTMxLWIxZDlmZDE3MTllZA.xhtml,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2EwLzI5L2U2LzY0YzktNDUwNy05ZTI5LTU3M2MyNDJiMzc2ZQ.pdf,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE1LzNhLzg1LzlmZTctNDMyYy1iYzA3LTMyMWI3YTAzYmRlNQ.xml,true,Farum,3520.0,34.0,Klintedalen,3520  farum,Klintedalen 34,Regnskabsklasse B,2018-05-21,2018-05-21,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pÃ¥ forespÃ¸rgsel oplyst, at det ikke har pÃ¥taget sig nogle eventualforpligtigelser udover de i regnskabet anfÃ¸rte.</p>",,,34621802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,7329.0,Richard L. Hansen,Katrine Ledborg Andersen,APPLIED TECHNOLOGIES A/S,Richard L. Hansen,7330.0,14893.0,Farum,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,7329.0,7329.0,false,false,Formand,Ingen bistand,urn:ofk:oid:25566897,indberetninger-20180424,2.5949414,34621802.0,AWOnccyM0wkEsASktFhZ,2018-05-28T15:51:23.102Z,2018-05-28T15:50:40.724Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-82-FQ,2018-05-28T15:50:40.940Z,,,,,,,,,,,,
34621802,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzQwL2EyL2IzL2E2MzktNDVlOC04NTMxLWIxZDlmZDE3MTllZA.xhtml,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2EwLzI5L2U2LzY0YzktNDUwNy05ZTI5LTU3M2MyNDJiMzc2ZQ.pdf,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE1LzNhLzg1LzlmZTctNDMyYy1iYzA3LTMyMWI3YTAzYmRlNQ.xml,true,Farum,3520.0,34.0,Klintedalen,3520  farum,Klintedalen 34,Regnskabsklasse B,2018-05-21,2018-05-21,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pÃ¥ forespÃ¸rgsel oplyst, at det ikke har pÃ¥taget sig nogle eventualforpligtigelser udover de i regnskabet anfÃ¸rte.</p>",,,34621802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,7329.0,Richard L. Hansen,Katrine Ledborg Andersen,APPLIED TECHNOLOGIES A/S,Richard L. Hansen,7330.0,14893.0,Farum,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,7329.0,7329.0,false,false,Formand,Ingen bistand,urn:ofk:oid:25566897,indberetninger-20180424,2.5949414,34621802.0,AWOnccyM0wkEsASktFhZ,2018-05-28T15:51:23.102Z,2018-05-28T15:50:40.724Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-82-FQ,2018-05-28T15:50:40.940Z,,,,,,,,,,,,Michael Bjerg Andersen
34621802,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzQwL2EyL2IzL2E2MzktNDVlOC04NTMxLWIxZDlmZDE3MTllZA.xhtml,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2EwLzI5L2U2LzY0YzktNDUwNy05ZTI5LTU3M2MyNDJiMzc2ZQ.pdf,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE1LzNhLzg1LzlmZTctNDMyYy1iYzA3LTMyMWI3YTAzYmRlNQ.xml,true,Farum,3520.0,34.0,Klintedalen,3520  farum,Klintedalen 34,Regnskabsklasse B,2018-05-21,2018-05-21,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pÃ¥ forespÃ¸rgsel oplyst, at det ikke har pÃ¥taget sig nogle eventualforpligtigelser udover de i regnskabet anfÃ¸rte.</p>",,,34621802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,7329.0,Richard L. Hansen,Katrine Ledborg Andersen,APPLIED TECHNOLOGIES A/S,Richard L. Hansen,7330.0,14893.0,Farum,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,7329.0,7329.0,false,false,Formand,Ingen bistand,urn:ofk:oid:25566897,indberetninger-20180424,2.5949414,34621802.0,AWOnccyM0wkEsASktFhZ,2018-05-28T15:51:23.102Z,2018-05-28T15:50:40.724Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-82-FQ,2018-05-28T15:50:40.940Z,,,,,,,,,,,,Richard Ledborg Hansen
34621802,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzQwL2EyL2IzL2E2MzktNDVlOC04NTMxLWIxZDlmZDE3MTllZA.xhtml,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2EwLzI5L2U2LzY0YzktNDUwNy05ZTI5LTU3M2MyNDJiMzc2ZQ.pdf,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE1LzNhLzg1LzlmZTctNDMyYy1iYzA3LTMyMWI3YTAzYmRlNQ.xml,true,Farum,3520.0,34.0,Klintedalen,3520  farum,Klintedalen 34,Regnskabsklasse B,2018-05-21,2018-05-21,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pÃ¥ forespÃ¸rgsel oplyst, at det ikke har pÃ¥taget sig nogle eventualforpligtigelser udover de i regnskabet anfÃ¸rte.</p>",,,34621802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,7329.0,Richard L. Hansen,Katrine Ledborg Andersen,APPLIED TECHNOLOGIES A/S,Richard L. Hansen,7330.0,14893.0,Farum,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,7329.0,7329.0,false,false,Formand,Ingen bistand,urn:ofk:oid:25566897,indberetninger-20180424,2.5949414,34621802.0,AWOnccyM0wkEsASktFhZ,2018-05-28T15:51:23.102Z,2018-05-28T15:50:40.724Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-82-FQ,2018-05-28T15:50:40.940Z,,,,,,,,,,,,Katrine Ledborg Andersen
34621802,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzQwL2EyL2IzL2E2MzktNDVlOC04NTMxLWIxZDlmZDE3MTllZA.xhtml,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2EwLzI5L2U2LzY0YzktNDUwNy05ZTI5LTU3M2MyNDJiMzc2ZQ.pdf,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE1LzNhLzg1LzlmZTctNDMyYy1iYzA3LTMyMWI3YTAzYmRlNQ.xml,true,Farum,3520.0,34.0,Klintedalen,3520  farum,Klintedalen 34,Regnskabsklasse B,2018-05-21,2018-05-21,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pÃ¥ forespÃ¸rgsel oplyst, at det ikke har pÃ¥taget sig nogle eventualforpligtigelser udover de i regnskabet anfÃ¸rte.</p>",,,34621802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,7329.0,Richard L. Hansen,Katrine Ledborg Andersen,APPLIED TECHNOLOGIES A/S,Richard L. Hansen,7330.0,14893.0,Farum,2016-01-01,2016-12-31,2393.0,,,2017-12-31,2017-01-01,false,false,7329.0,7329.0,false,false,Formand,Ingen bistand,urn:ofk:oid:25566897,indberetninger-20180424,2.5949414,34621802.0,AWOnccyM0wkEsASktFhZ,2018-05-28T15:51:23.102Z,2018-05-28T15:50:40.724Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-82-FQ,2018-05-28T15:50:40.940Z,,,,,,,,,,,,
34621802,2017-12-31,2017-12-31,c8,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzQwL2EyL2IzL2E2MzktNDVlOC04NTMxLWIxZDlmZDE3MTllZA.xhtml,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2EwLzI5L2U2LzY0YzktNDUwNy05ZTI5LTU3M2MyNDJiMzc2ZQ.pdf,http://regnskaber.virk.dk/20812643/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE1LzNhLzg1LzlmZTctNDMyYy1iYzA3LTMyMWI3YTAzYmRlNQ.xml,true,Farum,3520.0,34.0,Klintedalen,3520  farum,Klintedalen 34,Regnskabsklasse B,2018-05-21,2018-05-21,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har pÃ¥ forespÃ¸rgsel oplyst, at det ikke har pÃ¥taget sig nogle eventualforpligtigelser udover de i regnskabet anfÃ¸rte.</p>",,,34621802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,7329.0,Richard L. Hansen,Katrine Ledborg Andersen,APPLIED TECHNOLOGIES A/S,Richard L. Hansen,7330.0,14893.0,Farum,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,7329.0,7329.0,false,false,Formand,Ingen bistand,urn:ofk:oid:25566897,indberetninger-20180424,2.5949414,34621802.0,AWOnccyM0wkEsASktFhZ,2018-05-28T15:51:23.102Z,2018-05-28T15:50:40.724Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-82-FQ,2018-05-28T15:50:40.940Z,433350.0,500000.0,345850.0,433350.0,87500.0,87500.0,433350.0,87500.0,345850.0,-66650.0,345850.0,
