entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
25655249,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzZlLzM0LzlhL2Y4NTEtNDE1Yy1iNDI5LTQ2MjY2YjA2M2Q1OA.xhtml,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2U5L2NiLzdlL2EyOGQtNDZlMS1iZWE0LTY0MmUxMDVkMDZhZg.pdf,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2I4LzU1LzJlLzNlODItNDFlNy1iNDAwLTlkYzdkZmUyMTM3Mg.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Gistrup,9260.0,21.0,Skomagerbakken,9210  Aalborg SÃ,Indkildevej 4C,Til den daglige ledelse i L og F Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-25,2018-05-25,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive formueadministration samt hermed efter direktionens skÃ¸n beslÃ¦gtet virksomhed.</p>",25655249.0,mne7377,1003922355.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Peter Kristensen,Peter Kristensen,Finn Breum Nielsen,L OG F HOLDING ApS,Revisionsfirmaet Peter Kristensen,3991.0,Aalborg,2016-01-01,2016-12-31,3991.0,3991.0,2017-12-31,2017-01-01,true,false,2018-05-25,Aalborg,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25563467,indberetninger-20180424,2.595549,25655249.0,AWOnDYD20wkEsASktFJ9,2018-05-28T14:01:56.900Z,2018-05-28T14:01:09.488Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-42-GG,2018-05-28T14:01:09.745Z,,,,,,,,,,,,,,,,,,
25655249,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzZlLzM0LzlhL2Y4NTEtNDE1Yy1iNDI5LTQ2MjY2YjA2M2Q1OA.xhtml,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2U5L2NiLzdlL2EyOGQtNDZlMS1iZWE0LTY0MmUxMDVkMDZhZg.pdf,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2I4LzU1LzJlLzNlODItNDFlNy1iNDAwLTlkYzdkZmUyMTM3Mg.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Gistrup,9260.0,21.0,Skomagerbakken,9210  Aalborg SÃ,Indkildevej 4C,Til den daglige ledelse i L og F Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-25,2018-05-25,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive formueadministration samt hermed efter direktionens skÃ¸n beslÃ¦gtet virksomhed.</p>",25655249.0,mne7377,1003922355.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Peter Kristensen,Peter Kristensen,Finn Breum Nielsen,L OG F HOLDING ApS,Revisionsfirmaet Peter Kristensen,,Aalborg,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,true,false,2018-05-25,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25563467,indberetninger-20180424,2.595549,25655249.0,AWOnDYD20wkEsASktFJ9,2018-05-28T14:01:56.900Z,2018-05-28T14:01:09.488Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-42-GG,2018-05-28T14:01:09.745Z,356174.0,79.0,125000.0,79.0,354219.0,356174.0,1955.0,356095.0,356095.0,356095.0,1955.0,0.0,229219.0,1955.0,0.0,,,
25655249,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzZlLzM0LzlhL2Y4NTEtNDE1Yy1iNDI5LTQ2MjY2YjA2M2Q1OA.xhtml,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2U5L2NiLzdlL2EyOGQtNDZlMS1iZWE0LTY0MmUxMDVkMDZhZg.pdf,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2I4LzU1LzJlLzNlODItNDFlNy1iNDAwLTlkYzdkZmUyMTM3Mg.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Gistrup,9260.0,21.0,Skomagerbakken,9210  Aalborg SÃ,Indkildevej 4C,Til den daglige ledelse i L og F Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-25,2018-05-25,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive formueadministration samt hermed efter direktionens skÃ¸n beslÃ¦gtet virksomhed.</p>",25655249.0,mne7377,1003922355.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Peter Kristensen,Peter Kristensen,Finn Breum Nielsen,L OG F HOLDING ApS,Revisionsfirmaet Peter Kristensen,,Aalborg,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,true,false,2018-05-25,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25563467,indberetninger-20180424,2.595549,25655249.0,AWOnDYD20wkEsASktFJ9,2018-05-28T14:01:56.900Z,2018-05-28T14:01:09.488Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-42-GG,2018-05-28T14:01:09.745Z,,,,,229219.0,,,,,,,,,,,,,
25655249,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzZlLzM0LzlhL2Y4NTEtNDE1Yy1iNDI5LTQ2MjY2YjA2M2Q1OA.xhtml,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2U5L2NiLzdlL2EyOGQtNDZlMS1iZWE0LTY0MmUxMDVkMDZhZg.pdf,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2I4LzU1LzJlLzNlODItNDFlNy1iNDAwLTlkYzdkZmUyMTM3Mg.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Gistrup,9260.0,21.0,Skomagerbakken,9210  Aalborg SÃ,Indkildevej 4C,Til den daglige ledelse i L og F Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-25,2018-05-25,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive formueadministration samt hermed efter direktionens skÃ¸n beslÃ¦gtet virksomhed.</p>",25655249.0,mne7377,1003922355.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Peter Kristensen,Peter Kristensen,Finn Breum Nielsen,L OG F HOLDING ApS,Revisionsfirmaet Peter Kristensen,,Aalborg,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,true,false,2018-05-25,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25563467,indberetninger-20180424,2.595549,25655249.0,AWOnDYD20wkEsASktFJ9,2018-05-28T14:01:56.900Z,2018-05-28T14:01:09.488Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-42-GG,2018-05-28T14:01:09.745Z,,,,,354219.0,,,,,,,,,,,,,
25655249,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzZlLzM0LzlhL2Y4NTEtNDE1Yy1iNDI5LTQ2MjY2YjA2M2Q1OA.xhtml,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2U5L2NiLzdlL2EyOGQtNDZlMS1iZWE0LTY0MmUxMDVkMDZhZg.pdf,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2I4LzU1LzJlLzNlODItNDFlNy1iNDAwLTlkYzdkZmUyMTM3Mg.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Gistrup,9260.0,21.0,Skomagerbakken,9210  Aalborg SÃ,Indkildevej 4C,Til den daglige ledelse i L og F Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-25,2018-05-25,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive formueadministration samt hermed efter direktionens skÃ¸n beslÃ¦gtet virksomhed.</p>",25655249.0,mne7377,1003922355.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Peter Kristensen,Peter Kristensen,Finn Breum Nielsen,L OG F HOLDING ApS,Revisionsfirmaet Peter Kristensen,,Aalborg,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,true,false,2018-05-25,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25563467,indberetninger-20180424,2.595549,25655249.0,AWOnDYD20wkEsASktFJ9,2018-05-28T14:01:56.900Z,2018-05-28T14:01:09.488Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-42-GG,2018-05-28T14:01:09.745Z,,,,,125000.0,,,,,,,,,,,,,
25655249,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzZlLzM0LzlhL2Y4NTEtNDE1Yy1iNDI5LTQ2MjY2YjA2M2Q1OA.xhtml,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2U5L2NiLzdlL2EyOGQtNDZlMS1iZWE0LTY0MmUxMDVkMDZhZg.pdf,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2I4LzU1LzJlLzNlODItNDFlNy1iNDAwLTlkYzdkZmUyMTM3Mg.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Gistrup,9260.0,21.0,Skomagerbakken,9210  Aalborg SÃ,Indkildevej 4C,Til den daglige ledelse i L og F Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-25,2018-05-25,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive formueadministration samt hermed efter direktionens skÃ¸n beslÃ¦gtet virksomhed.</p>",25655249.0,mne7377,1003922355.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Peter Kristensen,Peter Kristensen,Finn Breum Nielsen,L OG F HOLDING ApS,Revisionsfirmaet Peter Kristensen,3182.0,Aalborg,2016-01-01,2016-12-31,3182.0,3182.0,2017-12-31,2017-01-01,true,false,2018-05-25,Aalborg,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25563467,indberetninger-20180424,2.595549,25655249.0,AWOnDYD20wkEsASktFJ9,2018-05-28T14:01:56.900Z,2018-05-28T14:01:09.488Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-42-GG,2018-05-28T14:01:09.745Z,,,,,,,,,,,,,,,,77000.0,,
25655249,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzZlLzM0LzlhL2Y4NTEtNDE1Yy1iNDI5LTQ2MjY2YjA2M2Q1OA.xhtml,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2U5L2NiLzdlL2EyOGQtNDZlMS1iZWE0LTY0MmUxMDVkMDZhZg.pdf,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2I4LzU1LzJlLzNlODItNDFlNy1iNDAwLTlkYzdkZmUyMTM3Mg.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Gistrup,9260.0,21.0,Skomagerbakken,9210  Aalborg SÃ,Indkildevej 4C,Til den daglige ledelse i L og F Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-25,2018-05-25,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive formueadministration samt hermed efter direktionens skÃ¸n beslÃ¦gtet virksomhed.</p>",25655249.0,mne7377,1003922355.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Peter Kristensen,Peter Kristensen,Finn Breum Nielsen,L OG F HOLDING ApS,Revisionsfirmaet Peter Kristensen,,Aalborg,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,true,false,2018-05-25,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25563467,indberetninger-20180424,2.595549,25655249.0,AWOnDYD20wkEsASktFJ9,2018-05-28T14:01:56.900Z,2018-05-28T14:01:09.488Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-42-GG,2018-05-28T14:01:09.745Z,,,,,,,,,,,,,,,,,71698319.0,Revisionsfirmaet Peter Kristensen
25655249,2017-01-01,2017-12-31,c12,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzZlLzM0LzlhL2Y4NTEtNDE1Yy1iNDI5LTQ2MjY2YjA2M2Q1OA.xhtml,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2U5L2NiLzdlL2EyOGQtNDZlMS1iZWE0LTY0MmUxMDVkMDZhZg.pdf,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2I4LzU1LzJlLzNlODItNDFlNy1iNDAwLTlkYzdkZmUyMTM3Mg.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Gistrup,9260.0,21.0,Skomagerbakken,9210  Aalborg SÃ,Indkildevej 4C,Til den daglige ledelse i L og F Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-25,2018-05-25,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive formueadministration samt hermed efter direktionens skÃ¸n beslÃ¦gtet virksomhed.</p>",25655249.0,mne7377,1003922355.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Peter Kristensen,Peter Kristensen,Finn Breum Nielsen,L OG F HOLDING ApS,Revisionsfirmaet Peter Kristensen,,Aalborg,2016-01-01,2016-12-31,0.0,,2017-12-31,2017-01-01,true,false,2018-05-25,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25563467,indberetninger-20180424,2.595549,25655249.0,AWOnDYD20wkEsASktFJ9,2018-05-28T14:01:56.900Z,2018-05-28T14:01:09.488Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-42-GG,2018-05-28T14:01:09.745Z,,,,,,,,,,,,,,,,0.0,,
25655249,2017-01-01,2017-12-31,c13,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzZlLzM0LzlhL2Y4NTEtNDE1Yy1iNDI5LTQ2MjY2YjA2M2Q1OA.xhtml,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2U5L2NiLzdlL2EyOGQtNDZlMS1iZWE0LTY0MmUxMDVkMDZhZg.pdf,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2I4LzU1LzJlLzNlODItNDFlNy1iNDAwLTlkYzdkZmUyMTM3Mg.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Gistrup,9260.0,21.0,Skomagerbakken,9210  Aalborg SÃ,Indkildevej 4C,Til den daglige ledelse i L og F Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-25,2018-05-25,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive formueadministration samt hermed efter direktionens skÃ¸n beslÃ¦gtet virksomhed.</p>",25655249.0,mne7377,1003922355.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Peter Kristensen,Peter Kristensen,Finn Breum Nielsen,L OG F HOLDING ApS,Revisionsfirmaet Peter Kristensen,,Aalborg,2016-01-01,2016-12-31,-73818.0,,2017-12-31,2017-01-01,true,false,2018-05-25,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25563467,indberetninger-20180424,2.595549,25655249.0,AWOnDYD20wkEsASktFJ9,2018-05-28T14:01:56.900Z,2018-05-28T14:01:09.488Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-42-GG,2018-05-28T14:01:09.745Z,,,,,,,,,,,,,,,,0.0,,
25655249,2017-01-01,2017-12-31,c14,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzZlLzM0LzlhL2Y4NTEtNDE1Yy1iNDI5LTQ2MjY2YjA2M2Q1OA.xhtml,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2U5L2NiLzdlL2EyOGQtNDZlMS1iZWE0LTY0MmUxMDVkMDZhZg.pdf,http://regnskaber.virk.dk/94255652/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2I4LzU1LzJlLzNlODItNDFlNy1iNDAwLTlkYzdkZmUyMTM3Mg.xml,true,Danmark,DK,Aalborg SÃ,9210.0,4C,Indkildevej,Gistrup,9260.0,21.0,Skomagerbakken,9210  Aalborg SÃ,Indkildevej 4C,Til den daglige ledelse i L og F Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-25,2018-05-25,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive formueadministration samt hermed efter direktionens skÃ¸n beslÃ¦gtet virksomhed.</p>",25655249.0,mne7377,1003922355.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Peter Kristensen,Peter Kristensen,Finn Breum Nielsen,L OG F HOLDING ApS,Revisionsfirmaet Peter Kristensen,,Aalborg,2016-01-01,2016-12-31,77000.0,,2017-12-31,2017-01-01,true,false,2018-05-25,Aalborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25563467,indberetninger-20180424,2.595549,25655249.0,AWOnDYD20wkEsASktFJ9,2018-05-28T14:01:56.900Z,2018-05-28T14:01:09.488Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-42-GG,2018-05-28T14:01:09.745Z,,,,,,,,,,,,,,,,77000.0,,
