entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AdditionsToDisposalsOfEquityThroughMergersAndBusinessCombinations
31347548,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzQzLzYzLzc2LzgxYjQtNDA5Ny1iMDAyLTNhMDA0OGI0ZjMxNQ.xhtml,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzcxLzUxLzY0LzQ0YWQtNGQxOS04NGE5LTI4ZmRkNzc5YmZhYQ.pdf,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2U2LzZhLzE3LzkxZjktNDIxMy1iZTIxLWFhNzMwMmI2YTY2NA.xml,true,Herning,7400.0,22.0,Dalgasgade,Herning,7400.0,1.0,Bethaniagade,7470 Karup,FasanvÃ¦nget 56,Regnskabsklasse B,2018-05-31,2018-06-18,75355.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",1282561.0,1386354.0,31347548.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Annie Dyreborg,Annie Dyreborg,Sydbank,Madam Hair - Parykspecialisten ApS,Kenneth SÃ¸rensen,4499.0,Herning,2016-01-01,2016-12-31,17460.0,23939.0,28438.0,2017-12-31,2017-01-01,false,false,Revisionen fravÃ¦lges for det kommende regnskabsÃ¥r idet betingelserne herfor er opfyldte.,6479.0,false,false,Ingen bistand,urn:ofk:oid:25960432,indberetninger-20180424,2.595548,31347548.0,AWRlm1ZL0wkEsASkuT9N,2018-07-04T14:04:59.815Z,2018-07-04T14:03:54.451Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-11-FJ,2018-07-04T14:03:54.749Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31347548,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzQzLzYzLzc2LzgxYjQtNDA5Ny1iMDAyLTNhMDA0OGI0ZjMxNQ.xhtml,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzcxLzUxLzY0LzQ0YWQtNGQxOS04NGE5LTI4ZmRkNzc5YmZhYQ.pdf,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2U2LzZhLzE3LzkxZjktNDIxMy1iZTIxLWFhNzMwMmI2YTY2NA.xml,true,Herning,7400.0,22.0,Dalgasgade,Herning,7400.0,1.0,Bethaniagade,7470 Karup,FasanvÃ¦nget 56,Regnskabsklasse B,2018-05-31,2018-06-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31347548.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Annie Dyreborg,Annie Dyreborg,Sydbank,Madam Hair - Parykspecialisten ApS,Kenneth SÃ¸rensen,,Herning,2016-01-01,2016-12-31,17460.0,,,2017-12-31,2017-01-01,false,false,Revisionen fravÃ¦lges for det kommende regnskabsÃ¥r idet betingelserne herfor er opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25960432,indberetninger-20180424,2.595548,31347548.0,AWRlm1ZL0wkEsASkuT9N,2018-07-04T14:04:59.815Z,2018-07-04T14:03:54.451Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-11-FJ,2018-07-04T14:03:54.749Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31347548,2016-12-31,2016-12-31,c6,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzQzLzYzLzc2LzgxYjQtNDA5Ny1iMDAyLTNhMDA0OGI0ZjMxNQ.xhtml,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzcxLzUxLzY0LzQ0YWQtNGQxOS04NGE5LTI4ZmRkNzc5YmZhYQ.pdf,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2U2LzZhLzE3LzkxZjktNDIxMy1iZTIxLWFhNzMwMmI2YTY2NA.xml,true,Herning,7400.0,22.0,Dalgasgade,Herning,7400.0,1.0,Bethaniagade,7470 Karup,FasanvÃ¦nget 56,Regnskabsklasse B,2018-05-31,2018-06-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31347548.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Annie Dyreborg,Annie Dyreborg,Sydbank,Madam Hair - Parykspecialisten ApS,Kenneth SÃ¸rensen,,Herning,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Revisionen fravÃ¦lges for det kommende regnskabsÃ¥r idet betingelserne herfor er opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25960432,indberetninger-20180424,2.595548,31347548.0,AWRlm1ZL0wkEsASkuT9N,2018-07-04T14:04:59.815Z,2018-07-04T14:03:54.451Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-11-FJ,2018-07-04T14:03:54.749Z,528052.0,288166.0,125000.0,386600.0,23630.0,122688.0,65822.0,50000.0,50000.0,73715.0,528052.0,382312.0,25630.0,73715.0,141452.0,2000.0,294731.0,65822.0,23052.0,23052.0,-2312.0,382312.0,4622.0,24719.0,20086.0,62873.0,24719.0,
31347548,2017-01-01,2017-01-01,c7,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzQzLzYzLzc2LzgxYjQtNDA5Ny1iMDAyLTNhMDA0OGI0ZjMxNQ.xhtml,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzcxLzUxLzY0LzQ0YWQtNGQxOS04NGE5LTI4ZmRkNzc5YmZhYQ.pdf,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2U2LzZhLzE3LzkxZjktNDIxMy1iZTIxLWFhNzMwMmI2YTY2NA.xml,true,Herning,7400.0,22.0,Dalgasgade,Herning,7400.0,1.0,Bethaniagade,7470 Karup,FasanvÃ¦nget 56,Regnskabsklasse B,2018-05-31,2018-06-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31347548.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Annie Dyreborg,Annie Dyreborg,Sydbank,Madam Hair - Parykspecialisten ApS,Kenneth SÃ¸rensen,,Herning,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Revisionen fravÃ¦lges for det kommende regnskabsÃ¥r idet betingelserne herfor er opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25960432,indberetninger-20180424,2.595548,31347548.0,AWRlm1ZL0wkEsASkuT9N,2018-07-04T14:04:59.815Z,2018-07-04T14:03:54.451Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-11-FJ,2018-07-04T14:03:54.749Z,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,
31347548,2017-01-01,2017-01-01,c8,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzQzLzYzLzc2LzgxYjQtNDA5Ny1iMDAyLTNhMDA0OGI0ZjMxNQ.xhtml,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzcxLzUxLzY0LzQ0YWQtNGQxOS04NGE5LTI4ZmRkNzc5YmZhYQ.pdf,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2U2LzZhLzE3LzkxZjktNDIxMy1iZTIxLWFhNzMwMmI2YTY2NA.xml,true,Herning,7400.0,22.0,Dalgasgade,Herning,7400.0,1.0,Bethaniagade,7470 Karup,FasanvÃ¦nget 56,Regnskabsklasse B,2018-05-31,2018-06-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31347548.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Annie Dyreborg,Annie Dyreborg,Sydbank,Madam Hair - Parykspecialisten ApS,Kenneth SÃ¸rensen,,Herning,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Revisionen fravÃ¦lges for det kommende regnskabsÃ¥r idet betingelserne herfor er opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25960432,indberetninger-20180424,2.595548,31347548.0,AWRlm1ZL0wkEsASkuT9N,2018-07-04T14:04:59.815Z,2018-07-04T14:03:54.451Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-11-FJ,2018-07-04T14:03:54.749Z,,,,,,-2312.0,,,,,,,,,,,,,,,,,,,,,,
31347548,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzQzLzYzLzc2LzgxYjQtNDA5Ny1iMDAyLTNhMDA0OGI0ZjMxNQ.xhtml,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzcxLzUxLzY0LzQ0YWQtNGQxOS04NGE5LTI4ZmRkNzc5YmZhYQ.pdf,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2U2LzZhLzE3LzkxZjktNDIxMy1iZTIxLWFhNzMwMmI2YTY2NA.xml,true,Herning,7400.0,22.0,Dalgasgade,Herning,7400.0,1.0,Bethaniagade,7470 Karup,FasanvÃ¦nget 56,Regnskabsklasse B,2018-05-31,2018-06-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31347548.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Annie Dyreborg,Annie Dyreborg,Sydbank,Madam Hair - Parykspecialisten ApS,Kenneth SÃ¸rensen,,Herning,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Revisionen fravÃ¦lges for det kommende regnskabsÃ¥r idet betingelserne herfor er opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25960432,indberetninger-20180424,2.595548,31347548.0,AWRlm1ZL0wkEsASkuT9N,2018-07-04T14:04:59.815Z,2018-07-04T14:03:54.451Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-11-FJ,2018-07-04T14:03:54.749Z,,,,,,122688.0,,,,,,,,,,,,,,,,,,,,,,
31347548,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzQzLzYzLzc2LzgxYjQtNDA5Ny1iMDAyLTNhMDA0OGI0ZjMxNQ.xhtml,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzcxLzUxLzY0LzQ0YWQtNGQxOS04NGE5LTI4ZmRkNzc5YmZhYQ.pdf,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2U2LzZhLzE3LzkxZjktNDIxMy1iZTIxLWFhNzMwMmI2YTY2NA.xml,true,Herning,7400.0,22.0,Dalgasgade,Herning,7400.0,1.0,Bethaniagade,7470 Karup,FasanvÃ¦nget 56,Regnskabsklasse B,2018-05-31,2018-06-18,-34178.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",620569.0,537727.0,31347548.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Annie Dyreborg,Annie Dyreborg,Sydbank,Madam Hair - Parykspecialisten ApS,Kenneth SÃ¸rensen,0.0,Herning,2016-01-01,2016-12-31,-41737.0,-48664.0,-48664.0,2017-12-31,2017-01-01,false,false,Revisionen fravÃ¦lges for det kommende regnskabsÃ¥r idet betingelserne herfor er opfyldte.,-6927.0,false,false,Ingen bistand,urn:ofk:oid:25960432,indberetninger-20180424,2.595548,31347548.0,AWRlm1ZL0wkEsASkuT9N,2018-07-04T14:04:59.815Z,2018-07-04T14:03:54.451Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-11-FJ,2018-07-04T14:03:54.749Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,147194.0
31347548,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzQzLzYzLzc2LzgxYjQtNDA5Ny1iMDAyLTNhMDA0OGI0ZjMxNQ.xhtml,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzcxLzUxLzY0LzQ0YWQtNGQxOS04NGE5LTI4ZmRkNzc5YmZhYQ.pdf,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2U2LzZhLzE3LzkxZjktNDIxMy1iZTIxLWFhNzMwMmI2YTY2NA.xml,true,Herning,7400.0,22.0,Dalgasgade,Herning,7400.0,1.0,Bethaniagade,7470 Karup,FasanvÃ¦nget 56,Regnskabsklasse B,2018-05-31,2018-06-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31347548.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Annie Dyreborg,Annie Dyreborg,Sydbank,Madam Hair - Parykspecialisten ApS,Kenneth SÃ¸rensen,,Herning,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Revisionen fravÃ¦lges for det kommende regnskabsÃ¥r idet betingelserne herfor er opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25960432,indberetninger-20180424,2.595548,31347548.0,AWRlm1ZL0wkEsASkuT9N,2018-07-04T14:04:59.815Z,2018-07-04T14:03:54.451Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-11-FJ,2018-07-04T14:03:54.749Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31347548,2017-01-01,2017-12-31,c10,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzQzLzYzLzc2LzgxYjQtNDA5Ny1iMDAyLTNhMDA0OGI0ZjMxNQ.xhtml,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzcxLzUxLzY0LzQ0YWQtNGQxOS04NGE5LTI4ZmRkNzc5YmZhYQ.pdf,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2U2LzZhLzE3LzkxZjktNDIxMy1iZTIxLWFhNzMwMmI2YTY2NA.xml,true,Herning,7400.0,22.0,Dalgasgade,Herning,7400.0,1.0,Bethaniagade,7470 Karup,FasanvÃ¦nget 56,Regnskabsklasse B,2018-05-31,2018-06-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31347548.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Annie Dyreborg,Annie Dyreborg,Sydbank,Madam Hair - Parykspecialisten ApS,Kenneth SÃ¸rensen,,Herning,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,Revisionen fravÃ¦lges for det kommende regnskabsÃ¥r idet betingelserne herfor er opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25960432,indberetninger-20180424,2.595548,31347548.0,AWRlm1ZL0wkEsASkuT9N,2018-07-04T14:04:59.815Z,2018-07-04T14:03:54.451Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-11-FJ,2018-07-04T14:03:54.749Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
31347548,2017-01-01,2017-12-31,c11,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzQzLzYzLzc2LzgxYjQtNDA5Ny1iMDAyLTNhMDA0OGI0ZjMxNQ.xhtml,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzcxLzUxLzY0LzQ0YWQtNGQxOS04NGE5LTI4ZmRkNzc5YmZhYQ.pdf,http://regnskaber.virk.dk/84574313/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2U2LzZhLzE3LzkxZjktNDIxMy1iZTIxLWFhNzMwMmI2YTY2NA.xml,true,Herning,7400.0,22.0,Dalgasgade,Herning,7400.0,1.0,Bethaniagade,7470 Karup,FasanvÃ¦nget 56,Regnskabsklasse B,2018-05-31,2018-06-18,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31347548.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Annie Dyreborg,Annie Dyreborg,Sydbank,Madam Hair - Parykspecialisten ApS,Kenneth SÃ¸rensen,,Herning,2016-01-01,2016-12-31,-41737.0,,,2017-12-31,2017-01-01,false,false,Revisionen fravÃ¦lges for det kommende regnskabsÃ¥r idet betingelserne herfor er opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25960432,indberetninger-20180424,2.595548,31347548.0,AWRlm1ZL0wkEsASkuT9N,2018-07-04T14:04:59.815Z,2018-07-04T14:03:54.451Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-11-FJ,2018-07-04T14:03:54.749Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,147194.0
