entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermPayables,OtherLongtermReceivables,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
16563579,2011-07-01,2012-06-30,ID_11,http://regnskaber.virk.dk/97536561/Y3ZyLmRrOi8vcGRmcy8xNjU2MzU3OTtBcFMyMDk3ODA7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/97536561/Y3ZyLmRrOi8veGJybHMvWC1ENTdGRThDMC0yMDEzMTIyM18yMDAxMTRfMzI1.xml,"HÃ¸rsholm, 2970",Hovedgaden 28,"Holte, 2840",Gammel Holtevej 101,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1992-10-30,2013-12-19,revision@wyrwik.dk,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for WYRWIK Statsautoriseret Revisionsanpartsselskab.,Ãrsrapport,Lisbeth Wyrwik,Lisbeth Wyrwik,WYRWIK Statsautoriseret Revisionsanpartsselskab,Lisbeth Wyrwik,-9042.0,"HÃ¸rsholm, 223",2013-06-30,2012-07-01,4517 0000,urn:ofk:oid:11707928,indberetninger-20180424,2.5118406,16563579.0,,2018-04-02T03:10:17.108Z,2013-12-23T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-274.757,2013-12-23T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16563579,2011-07-01,2012-06-30,ID_13,http://regnskaber.virk.dk/97536561/Y3ZyLmRrOi8vcGRmcy8xNjU2MzU3OTtBcFMyMDk3ODA7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/97536561/Y3ZyLmRrOi8veGJybHMvWC1ENTdGRThDMC0yMDEzMTIyM18yMDAxMTRfMzI1.xml,"HÃ¸rsholm, 2970",Hovedgaden 28,"Holte, 2840",Gammel Holtevej 101,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1992-10-30,2013-12-19,revision@wyrwik.dk,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for WYRWIK Statsautoriseret Revisionsanpartsselskab.,Ãrsrapport,Lisbeth Wyrwik,Lisbeth Wyrwik,WYRWIK Statsautoriseret Revisionsanpartsselskab,Lisbeth Wyrwik,107092.0,"HÃ¸rsholm, 223",2013-06-30,2012-07-01,4517 0000,urn:ofk:oid:11707928,indberetninger-20180424,2.5118406,16563579.0,,2018-04-02T03:10:17.108Z,2013-12-23T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-274.757,2013-12-23T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16563579,2011-07-01,2012-06-30,ID_15,http://regnskaber.virk.dk/97536561/Y3ZyLmRrOi8vcGRmcy8xNjU2MzU3OTtBcFMyMDk3ODA7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/97536561/Y3ZyLmRrOi8veGJybHMvWC1ENTdGRThDMC0yMDEzMTIyM18yMDAxMTRfMzI1.xml,"HÃ¸rsholm, 2970",Hovedgaden 28,"Holte, 2840",Gammel Holtevej 101,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1992-10-30,2013-12-19,revision@wyrwik.dk,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for WYRWIK Statsautoriseret Revisionsanpartsselskab.,Ãrsrapport,Lisbeth Wyrwik,Lisbeth Wyrwik,WYRWIK Statsautoriseret Revisionsanpartsselskab,Lisbeth Wyrwik,98050.0,"HÃ¸rsholm, 223",2013-06-30,2012-07-01,4517 0000,urn:ofk:oid:11707928,indberetninger-20180424,2.5118406,16563579.0,,2018-04-02T03:10:17.108Z,2013-12-23T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-274.757,2013-12-23T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16563579,2011-07-01,2012-06-30,ID_7,http://regnskaber.virk.dk/97536561/Y3ZyLmRrOi8vcGRmcy8xNjU2MzU3OTtBcFMyMDk3ODA7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/97536561/Y3ZyLmRrOi8veGJybHMvWC1ENTdGRThDMC0yMDEzMTIyM18yMDAxMTRfMzI1.xml,"HÃ¸rsholm, 2970",Hovedgaden 28,"Holte, 2840",Gammel Holtevej 101,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1992-10-30,2013-12-19,revision@wyrwik.dk,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for WYRWIK Statsautoriseret Revisionsanpartsselskab.,Ãrsrapport,Lisbeth Wyrwik,Lisbeth Wyrwik,WYRWIK Statsautoriseret Revisionsanpartsselskab,Lisbeth Wyrwik,-98050.0,"HÃ¸rsholm, 223",2013-06-30,2012-07-01,4517 0000,urn:ofk:oid:11707928,indberetninger-20180424,2.5118406,16563579.0,,2018-04-02T03:10:17.108Z,2013-12-23T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-274.757,2013-12-23T23:00:00.000Z,95903.0,1065826.0,-1365463.0,119142.0,-50874.0,-135466.0,-203734.0,37416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16563579,2011-07-01,2012-06-30,ID_9,http://regnskaber.virk.dk/97536561/Y3ZyLmRrOi8vcGRmcy8xNjU2MzU3OTtBcFMyMDk3ODA7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/97536561/Y3ZyLmRrOi8veGJybHMvWC1ENTdGRThDMC0yMDEzMTIyM18yMDAxMTRfMzI1.xml,"HÃ¸rsholm, 2970",Hovedgaden 28,"Holte, 2840",Gammel Holtevej 101,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1992-10-30,2013-12-19,revision@wyrwik.dk,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for WYRWIK Statsautoriseret Revisionsanpartsselskab.,Ãrsrapport,Lisbeth Wyrwik,Lisbeth Wyrwik,WYRWIK Statsautoriseret Revisionsanpartsselskab,Lisbeth Wyrwik,0.0,"HÃ¸rsholm, 223",2013-06-30,2012-07-01,4517 0000,urn:ofk:oid:11707928,indberetninger-20180424,2.5118406,16563579.0,,2018-04-02T03:10:17.108Z,2013-12-23T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-274.757,2013-12-23T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16563579,2012-06-30,2012-06-30,ID_17,http://regnskaber.virk.dk/97536561/Y3ZyLmRrOi8vcGRmcy8xNjU2MzU3OTtBcFMyMDk3ODA7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/97536561/Y3ZyLmRrOi8veGJybHMvWC1ENTdGRThDMC0yMDEzMTIyM18yMDAxMTRfMzI1.xml,"HÃ¸rsholm, 2970",Hovedgaden 28,"Holte, 2840",Gammel Holtevej 101,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1992-10-30,2013-12-19,revision@wyrwik.dk,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for WYRWIK Statsautoriseret Revisionsanpartsselskab.,Ãrsrapport,Lisbeth Wyrwik,Lisbeth Wyrwik,WYRWIK Statsautoriseret Revisionsanpartsselskab,Lisbeth Wyrwik,,"HÃ¸rsholm, 223",2013-06-30,2012-07-01,4517 0000,urn:ofk:oid:11707928,indberetninger-20180424,2.5118406,16563579.0,,2018-04-02T03:10:17.108Z,2013-12-23T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-274.757,2013-12-23T23:00:00.000Z,,,,,,,,,3293541.0,100634.0,1322492.0,-200000.0,1822279.0,50354.0,-337037.0,837926.0,-3293541.0,-2804579.0,-1035428.0,633336.0,-1442700.0,1471262.0,546583.0,-407272.0,86753.0,261591.0,-362917.0,463.0,837926.0,0.0,-151925.0,-151925.0,-148171.0,11134.0,-366257.0,261591.0,-1361879.0,-123300.0,-423360.0,1460054.0,22559.0,-86045.0,64186.0
16563579,2012-07-01,2013-06-30,ID_0,http://regnskaber.virk.dk/97536561/Y3ZyLmRrOi8vcGRmcy8xNjU2MzU3OTtBcFMyMDk3ODA7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/97536561/Y3ZyLmRrOi8veGJybHMvWC1ENTdGRThDMC0yMDEzMTIyM18yMDAxMTRfMzI1.xml,"HÃ¸rsholm, 2970",Hovedgaden 28,"Holte, 2840",Gammel Holtevej 101,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1992-10-30,2013-12-19,revision@wyrwik.dk,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for WYRWIK Statsautoriseret Revisionsanpartsselskab.,Ãrsrapport,Lisbeth Wyrwik,Lisbeth Wyrwik,WYRWIK Statsautoriseret Revisionsanpartsselskab,Lisbeth Wyrwik,,"HÃ¸rsholm, 223",2013-06-30,2012-07-01,4517 0000,urn:ofk:oid:11707928,indberetninger-20180424,2.5118406,16563579.0,,2018-04-02T03:10:17.108Z,2013-12-23T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-274.757,2013-12-23T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16563579,2012-07-01,2013-06-30,ID_1,http://regnskaber.virk.dk/97536561/Y3ZyLmRrOi8vcGRmcy8xNjU2MzU3OTtBcFMyMDk3ODA7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/97536561/Y3ZyLmRrOi8veGJybHMvWC1ENTdGRThDMC0yMDEzMTIyM18yMDAxMTRfMzI1.xml,"HÃ¸rsholm, 2970",Hovedgaden 28,"Holte, 2840",Gammel Holtevej 101,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1992-10-30,2013-12-19,revision@wyrwik.dk,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for WYRWIK Statsautoriseret Revisionsanpartsselskab.,Ãrsrapport,Lisbeth Wyrwik,Lisbeth Wyrwik,WYRWIK Statsautoriseret Revisionsanpartsselskab,Lisbeth Wyrwik,,"HÃ¸rsholm, 223",2013-06-30,2012-07-01,4517 0000,urn:ofk:oid:11707928,indberetninger-20180424,2.5118406,16563579.0,,2018-04-02T03:10:17.108Z,2013-12-23T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-274.757,2013-12-23T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16563579,2012-07-01,2013-06-30,ID_10,http://regnskaber.virk.dk/97536561/Y3ZyLmRrOi8vcGRmcy8xNjU2MzU3OTtBcFMyMDk3ODA7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/97536561/Y3ZyLmRrOi8veGJybHMvWC1ENTdGRThDMC0yMDEzMTIyM18yMDAxMTRfMzI1.xml,"HÃ¸rsholm, 2970",Hovedgaden 28,"Holte, 2840",Gammel Holtevej 101,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1992-10-30,2013-12-19,revision@wyrwik.dk,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for WYRWIK Statsautoriseret Revisionsanpartsselskab.,Ãrsrapport,Lisbeth Wyrwik,Lisbeth Wyrwik,WYRWIK Statsautoriseret Revisionsanpartsselskab,Lisbeth Wyrwik,0.0,"HÃ¸rsholm, 223",2013-06-30,2012-07-01,4517 0000,urn:ofk:oid:11707928,indberetninger-20180424,2.5118406,16563579.0,,2018-04-02T03:10:17.108Z,2013-12-23T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-274.757,2013-12-23T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16563579,2012-07-01,2013-06-30,ID_12,http://regnskaber.virk.dk/97536561/Y3ZyLmRrOi8vcGRmcy8xNjU2MzU3OTtBcFMyMDk3ODA7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/97536561/Y3ZyLmRrOi8veGJybHMvWC1ENTdGRThDMC0yMDEzMTIyM18yMDAxMTRfMzI1.xml,"HÃ¸rsholm, 2970",Hovedgaden 28,"Holte, 2840",Gammel Holtevej 101,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1992-10-30,2013-12-19,revision@wyrwik.dk,16563579.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2012 - 30. juni 2013 for WYRWIK Statsautoriseret Revisionsanpartsselskab.,Ãrsrapport,Lisbeth Wyrwik,Lisbeth Wyrwik,WYRWIK Statsautoriseret Revisionsanpartsselskab,Lisbeth Wyrwik,43278.0,"HÃ¸rsholm, 223",2013-06-30,2012-07-01,4517 0000,urn:ofk:oid:11707928,indberetninger-20180424,2.5118406,16563579.0,,2018-04-02T03:10:17.108Z,2013-12-23T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-274.757,2013-12-23T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
