entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm
52357217,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzA4L2YxL2U1LzQ0MTktNDI4Mi05OTkwLTc1MDdhYmI2OTEwMg.xhtml,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzZhLzE5LzQ3L2Q4NjctNDJhZS1iZDk3LTU2NWMyMTBhYWVkNg.pdf,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I0LzI1L2Q4LzQ3MWYtNGUwNC05NDBhLWZiOTgwMDYxOGI1OQ.xml,false,Danmark,DK,Bjerringbro,8850.0,"25, st",Storegade,Bjerringbro,8850.0,4.0,TjÃ¸rnekrattet,8850  Bjerringbro,Storegade 25,Til den daglige ledelse i TandlÃ¦ge JÃ¸rn Zacho ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-09,2017-05-09,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",52357217.0,1022324736.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rn Zacho,JÃ¸rn Zacho,TANDLÃGE JÃRN ZACHO. ApS,Revisionsfirmaet Lars Olsen A/S,125148.0,7375.0,Bjerringbro,2015-01-01,2015-12-31,85428.0,116428.0,-7375.0,2016-12-31,2016-01-01,1345.0,false,false,2017-05-09,Bjerringbro,"Det erklÃ¦res, at betingelserne for fravalg af revision stadig er opfyldt.",31000.0,86682121.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23847218,indberetninger-20180424,2.595548,52357217.0,,2018-03-27T23:28:45.232Z,2017-05-11T08:19:42.802Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-90-HD,2017-05-11T08:19:42.978Z,,,,,,,,,,,,,,,,,,,,,
52357217,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzA4L2YxL2U1LzQ0MTktNDI4Mi05OTkwLTc1MDdhYmI2OTEwMg.xhtml,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzZhLzE5LzQ3L2Q4NjctNDJhZS1iZDk3LTU2NWMyMTBhYWVkNg.pdf,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I0LzI1L2Q4LzQ3MWYtNGUwNC05NDBhLWZiOTgwMDYxOGI1OQ.xml,false,Danmark,DK,Bjerringbro,8850.0,"25, st",Storegade,Bjerringbro,8850.0,4.0,TjÃ¸rnekrattet,8850  Bjerringbro,Storegade 25,Til den daglige ledelse i TandlÃ¦ge JÃ¸rn Zacho ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-09,2017-05-09,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",52357217.0,1022324736.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rn Zacho,JÃ¸rn Zacho,TANDLÃGE JÃRN ZACHO. ApS,Revisionsfirmaet Lars Olsen A/S,,,Bjerringbro,2015-01-01,2015-12-31,101200.0,,,2016-12-31,2016-01-01,,false,false,2017-05-09,Bjerringbro,"Det erklÃ¦res, at betingelserne for fravalg af revision stadig er opfyldt.",,86682121.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23847218,indberetninger-20180424,2.595548,52357217.0,,2018-03-27T23:28:45.232Z,2017-05-11T08:19:42.802Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-90-HD,2017-05-11T08:19:42.978Z,,,,,,,,,,,,,,,,,,,,,
52357217,2015-01-01,2015-12-31,c8,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzA4L2YxL2U1LzQ0MTktNDI4Mi05OTkwLTc1MDdhYmI2OTEwMg.xhtml,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzZhLzE5LzQ3L2Q4NjctNDJhZS1iZDk3LTU2NWMyMTBhYWVkNg.pdf,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I0LzI1L2Q4LzQ3MWYtNGUwNC05NDBhLWZiOTgwMDYxOGI1OQ.xml,false,Danmark,DK,Bjerringbro,8850.0,"25, st",Storegade,Bjerringbro,8850.0,4.0,TjÃ¸rnekrattet,8850  Bjerringbro,Storegade 25,Til den daglige ledelse i TandlÃ¦ge JÃ¸rn Zacho ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-09,2017-05-09,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",52357217.0,1022324736.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rn Zacho,JÃ¸rn Zacho,TANDLÃGE JÃRN ZACHO. ApS,Revisionsfirmaet Lars Olsen A/S,,,Bjerringbro,2015-01-01,2015-12-31,-15772.0,,,2016-12-31,2016-01-01,,false,false,2017-05-09,Bjerringbro,"Det erklÃ¦res, at betingelserne for fravalg af revision stadig er opfyldt.",,86682121.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23847218,indberetninger-20180424,2.595548,52357217.0,,2018-03-27T23:28:45.232Z,2017-05-11T08:19:42.802Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-90-HD,2017-05-11T08:19:42.978Z,,,,,,,,,,,,,,,,,,,,,
52357217,2015-12-31,2015-12-31,c10,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzA4L2YxL2U1LzQ0MTktNDI4Mi05OTkwLTc1MDdhYmI2OTEwMg.xhtml,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzZhLzE5LzQ3L2Q4NjctNDJhZS1iZDk3LTU2NWMyMTBhYWVkNg.pdf,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I0LzI1L2Q4LzQ3MWYtNGUwNC05NDBhLWZiOTgwMDYxOGI1OQ.xml,false,Danmark,DK,Bjerringbro,8850.0,"25, st",Storegade,Bjerringbro,8850.0,4.0,TjÃ¸rnekrattet,8850  Bjerringbro,Storegade 25,Til den daglige ledelse i TandlÃ¦ge JÃ¸rn Zacho ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-09,2017-05-09,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",52357217.0,1022324736.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rn Zacho,JÃ¸rn Zacho,TANDLÃGE JÃRN ZACHO. ApS,Revisionsfirmaet Lars Olsen A/S,,,Bjerringbro,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,2017-05-09,Bjerringbro,"Det erklÃ¦res, at betingelserne for fravalg af revision stadig er opfyldt.",,86682121.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23847218,indberetninger-20180424,2.595548,52357217.0,,2018-03-27T23:28:45.232Z,2017-05-11T08:19:42.802Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-90-HD,2017-05-11T08:19:42.978Z,979532.0,7696.0,200000.0,979532.0,52000.0,897491.0,979532.0,82041.0,911986.0,7500.0,101200.0,596291.0,911986.0,82041.0,74541.0,59850.0,7850.0,,,,
52357217,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzA4L2YxL2U1LzQ0MTktNDI4Mi05OTkwLTc1MDdhYmI2OTEwMg.xhtml,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzZhLzE5LzQ3L2Q4NjctNDJhZS1iZDk3LTU2NWMyMTBhYWVkNg.pdf,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I0LzI1L2Q4LzQ3MWYtNGUwNC05NDBhLWZiOTgwMDYxOGI1OQ.xml,false,Danmark,DK,Bjerringbro,8850.0,"25, st",Storegade,Bjerringbro,8850.0,4.0,TjÃ¸rnekrattet,8850  Bjerringbro,Storegade 25,Til den daglige ledelse i TandlÃ¦ge JÃ¸rn Zacho ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-09,2017-05-09,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",52357217.0,1022324736.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rn Zacho,JÃ¸rn Zacho,TANDLÃGE JÃRN ZACHO. ApS,Revisionsfirmaet Lars Olsen A/S,76551.0,8000.0,Bjerringbro,2015-01-01,2015-12-31,18404.0,24404.0,-8000.0,2016-12-31,2016-01-01,44147.0,false,false,2017-05-09,Bjerringbro,"Det erklÃ¦res, at betingelserne for fravalg af revision stadig er opfyldt.",6000.0,86682121.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23847218,indberetninger-20180424,2.595548,52357217.0,,2018-03-27T23:28:45.232Z,2017-05-11T08:19:42.802Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-90-HD,2017-05-11T08:19:42.978Z,,,,,,,,,,,,,,,,,,,,,
52357217,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzA4L2YxL2U1LzQ0MTktNDI4Mi05OTkwLTc1MDdhYmI2OTEwMg.xhtml,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzZhLzE5LzQ3L2Q4NjctNDJhZS1iZDk3LTU2NWMyMTBhYWVkNg.pdf,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I0LzI1L2Q4LzQ3MWYtNGUwNC05NDBhLWZiOTgwMDYxOGI1OQ.xml,false,Danmark,DK,Bjerringbro,8850.0,"25, st",Storegade,Bjerringbro,8850.0,4.0,TjÃ¸rnekrattet,8850  Bjerringbro,Storegade 25,Til den daglige ledelse i TandlÃ¦ge JÃ¸rn Zacho ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-09,2017-05-09,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",52357217.0,1022324736.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rn Zacho,JÃ¸rn Zacho,TANDLÃGE JÃRN ZACHO. ApS,Revisionsfirmaet Lars Olsen A/S,,,Bjerringbro,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,2017-05-09,Bjerringbro,"Det erklÃ¦res, at betingelserne for fravalg af revision stadig er opfyldt.",,86682121.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23847218,indberetninger-20180424,2.595548,52357217.0,,2018-03-27T23:28:45.232Z,2017-05-11T08:19:42.802Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-90-HD,2017-05-11T08:19:42.978Z,,,,,,,,,,,,,,,,,,Registreret revisor,37135119.0,Britta Damgaard,Revisionsfirmaet Lars Olsen Registreret Revisionsaktieselskab
52357217,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzA4L2YxL2U1LzQ0MTktNDI4Mi05OTkwLTc1MDdhYmI2OTEwMg.xhtml,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzZhLzE5LzQ3L2Q4NjctNDJhZS1iZDk3LTU2NWMyMTBhYWVkNg.pdf,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I0LzI1L2Q4LzQ3MWYtNGUwNC05NDBhLWZiOTgwMDYxOGI1OQ.xml,false,Danmark,DK,Bjerringbro,8850.0,"25, st",Storegade,Bjerringbro,8850.0,4.0,TjÃ¸rnekrattet,8850  Bjerringbro,Storegade 25,Til den daglige ledelse i TandlÃ¦ge JÃ¸rn Zacho ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-09,2017-05-09,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",52357217.0,1022324736.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rn Zacho,JÃ¸rn Zacho,TANDLÃGE JÃRN ZACHO. ApS,Revisionsfirmaet Lars Olsen A/S,,,Bjerringbro,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,2017-05-09,Bjerringbro,"Det erklÃ¦res, at betingelserne for fravalg af revision stadig er opfyldt.",,86682121.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23847218,indberetninger-20180424,2.595548,52357217.0,,2018-03-27T23:28:45.232Z,2017-05-11T08:19:42.802Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-90-HD,2017-05-11T08:19:42.978Z,,,,,,,,,,,,,,,,,,,,,
52357217,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzA4L2YxL2U1LzQ0MTktNDI4Mi05OTkwLTc1MDdhYmI2OTEwMg.xhtml,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzZhLzE5LzQ3L2Q4NjctNDJhZS1iZDk3LTU2NWMyMTBhYWVkNg.pdf,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I0LzI1L2Q4LzQ3MWYtNGUwNC05NDBhLWZiOTgwMDYxOGI1OQ.xml,false,Danmark,DK,Bjerringbro,8850.0,"25, st",Storegade,Bjerringbro,8850.0,4.0,TjÃ¸rnekrattet,8850  Bjerringbro,Storegade 25,Til den daglige ledelse i TandlÃ¦ge JÃ¸rn Zacho ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-09,2017-05-09,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",52357217.0,1022324736.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rn Zacho,JÃ¸rn Zacho,TANDLÃGE JÃRN ZACHO. ApS,Revisionsfirmaet Lars Olsen A/S,,,Bjerringbro,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,2017-05-09,Bjerringbro,"Det erklÃ¦res, at betingelserne for fravalg af revision stadig er opfyldt.",,86682121.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23847218,indberetninger-20180424,2.595548,52357217.0,,2018-03-27T23:28:45.232Z,2017-05-11T08:19:42.802Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-90-HD,2017-05-11T08:19:42.978Z,,,,,,,,,,,,,,,,,,Registreret revisor,37135119.0,JÃ¸rgen H. Hvass,Revisionsfirmaet Lars Olsen Registreret Revisionsaktieselskab
52357217,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzA4L2YxL2U1LzQ0MTktNDI4Mi05OTkwLTc1MDdhYmI2OTEwMg.xhtml,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzZhLzE5LzQ3L2Q4NjctNDJhZS1iZDk3LTU2NWMyMTBhYWVkNg.pdf,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I0LzI1L2Q4LzQ3MWYtNGUwNC05NDBhLWZiOTgwMDYxOGI1OQ.xml,false,Danmark,DK,Bjerringbro,8850.0,"25, st",Storegade,Bjerringbro,8850.0,4.0,TjÃ¸rnekrattet,8850  Bjerringbro,Storegade 25,Til den daglige ledelse i TandlÃ¦ge JÃ¸rn Zacho ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-09,2017-05-09,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",52357217.0,1022324736.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rn Zacho,JÃ¸rn Zacho,TANDLÃGE JÃRN ZACHO. ApS,Revisionsfirmaet Lars Olsen A/S,,,Bjerringbro,2015-01-01,2015-12-31,103400.0,,,2016-12-31,2016-01-01,,false,false,2017-05-09,Bjerringbro,"Det erklÃ¦res, at betingelserne for fravalg af revision stadig er opfyldt.",,86682121.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23847218,indberetninger-20180424,2.595548,52357217.0,,2018-03-27T23:28:45.232Z,2017-05-11T08:19:42.802Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-90-HD,2017-05-11T08:19:42.978Z,,,,,,,,,,,,,,,,,,,,,
52357217,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzA4L2YxL2U1LzQ0MTktNDI4Mi05OTkwLTc1MDdhYmI2OTEwMg.xhtml,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzZhLzE5LzQ3L2Q4NjctNDJhZS1iZDk3LTU2NWMyMTBhYWVkNg.pdf,http://regnskaber.virk.dk/71275325/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I0LzI1L2Q4LzQ3MWYtNGUwNC05NDBhLWZiOTgwMDYxOGI1OQ.xml,false,Danmark,DK,Bjerringbro,8850.0,"25, st",Storegade,Bjerringbro,8850.0,4.0,TjÃ¸rnekrattet,8850  Bjerringbro,Storegade 25,Til den daglige ledelse i TandlÃ¦ge JÃ¸rn Zacho ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-09,2017-05-09,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",52357217.0,1022324736.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rn Zacho,JÃ¸rn Zacho,TANDLÃGE JÃRN ZACHO. ApS,Revisionsfirmaet Lars Olsen A/S,,,Bjerringbro,2015-01-01,2015-12-31,-84996.0,,,2016-12-31,2016-01-01,,false,false,2017-05-09,Bjerringbro,"Det erklÃ¦res, at betingelserne for fravalg af revision stadig er opfyldt.",,86682121.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23847218,indberetninger-20180424,2.595548,52357217.0,,2018-03-27T23:28:45.232Z,2017-05-11T08:19:42.802Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-90-HD,2017-05-11T08:19:42.978Z,,,,,,,,,,,,,,,,,,,,,
