entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DividendPaid,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradeReceivables,NameOfAuditFirm,TypeOfAuditorAssistance
31156130,2016-07-01,2017-06-30,c174,,http://regnskaber.virk.dk/03165113/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzYyLzhmL2Q2L2Y4NTgtNDRmNS05ZmI4LTBmMjQ1OTY3MTE0OA.pdf,http://regnskaber.virk.dk/03165113/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2M2LzEyLzczL2MxNWQtNDg1MC04NjVjLTIwNjgwYWQyYTYxMw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Hobro,9500.0,27.0,Adelgade,5000 Odense C,Fisketorvet 4-6,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i LÃ¦geklinik for almen sundhed ApS,-55061.0,3.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,0.0,2018-09-18,2007-12-14,2018-11-07,351661.0,Statsautoriseret revisor,Ingen.,-180000.0,walter@live.dk,1680252.0,2246774.0,20222670.0,31156130.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for LÃ¦geklinik for almen sundhed ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,Walter Harder Ulrichsen,Walter Harder Ulrichsen,Jutlander Bank A/S,LÃ¦geklinik for almen sundhed ApS,BDO Statsautoriseret revisionsaktieselskab,7733.0,61694.0,11549.0,Odense,329687.0,2016-07-01,2017-06-30,219777.0,164716.0,214861.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,true,2018-09-18,Odense,3989.0,-55061.0,1338843.0,urn:ofk:oid:26282182,indberetninger-20180424,2.5122416000000003,31156130.0,AWbzHyAh5OzuYdPkGExF,2018-11-08T11:40:51.850Z,2018-11-08T11:39:54.649Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-12-HP,2018-11-08T11:39:54.769Z,,,,,,,,,,,,,,,,,,,,,,,,,,
31156130,2016-07-01,2017-06-30,c177,,http://regnskaber.virk.dk/03165113/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzYyLzhmL2Q2L2Y4NTgtNDRmNS05ZmI4LTBmMjQ1OTY3MTE0OA.pdf,http://regnskaber.virk.dk/03165113/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2M2LzEyLzczL2MxNWQtNDg1MC04NjVjLTIwNjgwYWQyYTYxMw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Hobro,9500.0,27.0,Adelgade,5000 Odense C,Fisketorvet 4-6,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i LÃ¦geklinik for almen sundhed ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-09-18,2007-12-14,2018-11-07,,Statsautoriseret revisor,Ingen.,-180000.0,walter@live.dk,,,20222670.0,31156130.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for LÃ¦geklinik for almen sundhed ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,Walter Harder Ulrichsen,Walter Harder Ulrichsen,Jutlander Bank A/S,LÃ¦geklinik for almen sundhed ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,,2016-07-01,2017-06-30,180000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,true,2018-09-18,Odense,,,,urn:ofk:oid:26282182,indberetninger-20180424,2.5122416000000003,31156130.0,AWbzHyAh5OzuYdPkGExF,2018-11-08T11:40:51.850Z,2018-11-08T11:39:54.649Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-12-HP,2018-11-08T11:39:54.769Z,,,,,,,,,,,,,,,,,,,,,,,,,,
31156130,2016-07-01,2017-06-30,c195,,http://regnskaber.virk.dk/03165113/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzYyLzhmL2Q2L2Y4NTgtNDRmNS05ZmI4LTBmMjQ1OTY3MTE0OA.pdf,http://regnskaber.virk.dk/03165113/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2M2LzEyLzczL2MxNWQtNDg1MC04NjVjLTIwNjgwYWQyYTYxMw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Hobro,9500.0,27.0,Adelgade,5000 Odense C,Fisketorvet 4-6,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i LÃ¦geklinik for almen sundhed ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-09-18,2007-12-14,2018-11-07,,Statsautoriseret revisor,Ingen.,-180000.0,walter@live.dk,,,20222670.0,31156130.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for LÃ¦geklinik for almen sundhed ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,Walter Harder Ulrichsen,Walter Harder Ulrichsen,Jutlander Bank A/S,LÃ¦geklinik for almen sundhed ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,,2016-07-01,2017-06-30,39777.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,true,2018-09-18,Odense,,,,urn:ofk:oid:26282182,indberetninger-20180424,2.5122416000000003,31156130.0,AWbzHyAh5OzuYdPkGExF,2018-11-08T11:40:51.850Z,2018-11-08T11:39:54.649Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-12-HP,2018-11-08T11:39:54.769Z,,,,,,,,,,,,,,,,,,,,,,,,,,
31156130,2017-06-30,2017-06-30,c172,,http://regnskaber.virk.dk/03165113/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzYyLzhmL2Q2L2Y4NTgtNDRmNS05ZmI4LTBmMjQ1OTY3MTE0OA.pdf,http://regnskaber.virk.dk/03165113/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2M2LzEyLzczL2MxNWQtNDg1MC04NjVjLTIwNjgwYWQyYTYxMw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Hobro,9500.0,27.0,Adelgade,5000 Odense C,Fisketorvet 4-6,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i LÃ¦geklinik for almen sundhed ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-09-18,2007-12-14,2018-11-07,,Statsautoriseret revisor,Ingen.,-180000.0,walter@live.dk,,,20222670.0,31156130.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for LÃ¦geklinik for almen sundhed ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,Walter Harder Ulrichsen,Walter Harder Ulrichsen,Jutlander Bank A/S,LÃ¦geklinik for almen sundhed ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,true,2018-09-18,Odense,,,,urn:ofk:oid:26282182,indberetninger-20180424,2.5122416000000003,31156130.0,AWbzHyAh5OzuYdPkGExF,2018-11-08T11:40:51.850Z,2018-11-08T11:39:54.649Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-12-HP,2018-11-08T11:39:54.769Z,2085960.0,25340.0,125000.0,55061.0,4800.0,1589867.0,70150.0,1495498.0,1495498.0,2085960.0,496093.0,63468.0,1629116.0,63468.0,304104.0,70150.0,180000.0,1284867.0,191989.0,496093.0,431504.0,126325.0,0.0,245318.0,,
31156130,2017-07-01,2017-07-01,c226,,http://regnskaber.virk.dk/03165113/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzYyLzhmL2Q2L2Y4NTgtNDRmNS05ZmI4LTBmMjQ1OTY3MTE0OA.pdf,http://regnskaber.virk.dk/03165113/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2M2LzEyLzczL2MxNWQtNDg1MC04NjVjLTIwNjgwYWQyYTYxMw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Hobro,9500.0,27.0,Adelgade,5000 Odense C,Fisketorvet 4-6,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i LÃ¦geklinik for almen sundhed ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-09-18,2007-12-14,2018-11-07,,Statsautoriseret revisor,Ingen.,-180000.0,walter@live.dk,,,20222670.0,31156130.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for LÃ¦geklinik for almen sundhed ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,Walter Harder Ulrichsen,Walter Harder Ulrichsen,Jutlander Bank A/S,LÃ¦geklinik for almen sundhed ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,true,2018-09-18,Odense,,,,urn:ofk:oid:26282182,indberetninger-20180424,2.5122416000000003,31156130.0,AWbzHyAh5OzuYdPkGExF,2018-11-08T11:40:51.850Z,2018-11-08T11:39:54.649Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-12-HP,2018-11-08T11:39:54.769Z,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,
31156130,2017-07-01,2017-07-01,c253,,http://regnskaber.virk.dk/03165113/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzYyLzhmL2Q2L2Y4NTgtNDRmNS05ZmI4LTBmMjQ1OTY3MTE0OA.pdf,http://regnskaber.virk.dk/03165113/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2M2LzEyLzczL2MxNWQtNDg1MC04NjVjLTIwNjgwYWQyYTYxMw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Hobro,9500.0,27.0,Adelgade,5000 Odense C,Fisketorvet 4-6,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i LÃ¦geklinik for almen sundhed ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-09-18,2007-12-14,2018-11-07,,Statsautoriseret revisor,Ingen.,-180000.0,walter@live.dk,,,20222670.0,31156130.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for LÃ¦geklinik for almen sundhed ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,Walter Harder Ulrichsen,Walter Harder Ulrichsen,Jutlander Bank A/S,LÃ¦geklinik for almen sundhed ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,true,2018-09-18,Odense,,,,urn:ofk:oid:26282182,indberetninger-20180424,2.5122416000000003,31156130.0,AWbzHyAh5OzuYdPkGExF,2018-11-08T11:40:51.850Z,2018-11-08T11:39:54.649Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-12-HP,2018-11-08T11:39:54.769Z,,,,,,1284867.0,,,,,,,,,,,,,,,,,,,,
31156130,2017-07-01,2017-07-01,c257,,http://regnskaber.virk.dk/03165113/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzYyLzhmL2Q2L2Y4NTgtNDRmNS05ZmI4LTBmMjQ1OTY3MTE0OA.pdf,http://regnskaber.virk.dk/03165113/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2M2LzEyLzczL2MxNWQtNDg1MC04NjVjLTIwNjgwYWQyYTYxMw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Hobro,9500.0,27.0,Adelgade,5000 Odense C,Fisketorvet 4-6,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i LÃ¦geklinik for almen sundhed ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-09-18,2007-12-14,2018-11-07,,Statsautoriseret revisor,Ingen.,-180000.0,walter@live.dk,,,20222670.0,31156130.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for LÃ¦geklinik for almen sundhed ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,Walter Harder Ulrichsen,Walter Harder Ulrichsen,Jutlander Bank A/S,LÃ¦geklinik for almen sundhed ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,true,2018-09-18,Odense,,,,urn:ofk:oid:26282182,indberetninger-20180424,2.5122416000000003,31156130.0,AWbzHyAh5OzuYdPkGExF,2018-11-08T11:40:51.850Z,2018-11-08T11:39:54.649Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-12-HP,2018-11-08T11:39:54.769Z,,,,,,180000.0,,,,,,,,,,,,,,,,,,,,
31156130,2017-07-01,2018-06-30,c173,,http://regnskaber.virk.dk/03165113/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzYyLzhmL2Q2L2Y4NTgtNDRmNS05ZmI4LTBmMjQ1OTY3MTE0OA.pdf,http://regnskaber.virk.dk/03165113/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2M2LzEyLzczL2MxNWQtNDg1MC04NjVjLTIwNjgwYWQyYTYxMw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Hobro,9500.0,27.0,Adelgade,5000 Odense C,Fisketorvet 4-6,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i LÃ¦geklinik for almen sundhed ApS,27273.0,3.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,50226.0,2018-09-18,2007-12-14,2018-11-07,457489.0,Statsautoriseret revisor,Ingen.,-180000.0,walter@live.dk,1958668.0,2773092.0,20222670.0,31156130.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for LÃ¦geklinik for almen sundhed ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,Walter Harder Ulrichsen,Walter Harder Ulrichsen,Jutlander Bank A/S,LÃ¦geklinik for almen sundhed ApS,BDO Statsautoriseret revisionsaktieselskab,10578.0,4923.0,0.0,Odense,295153.0,2016-07-01,2017-06-30,274513.0,352012.0,356935.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,true,2018-09-18,Odense,9934.0,77499.0,1643003.0,urn:ofk:oid:26282182,indberetninger-20180424,2.5122416000000003,31156130.0,AWbzHyAh5OzuYdPkGExF,2018-11-08T11:40:51.850Z,2018-11-08T11:39:54.649Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-12-HP,2018-11-08T11:39:54.769Z,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
31156130,2017-07-01,2018-06-30,c176,,http://regnskaber.virk.dk/03165113/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzYyLzhmL2Q2L2Y4NTgtNDRmNS05ZmI4LTBmMjQ1OTY3MTE0OA.pdf,http://regnskaber.virk.dk/03165113/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2M2LzEyLzczL2MxNWQtNDg1MC04NjVjLTIwNjgwYWQyYTYxMw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Hobro,9500.0,27.0,Adelgade,5000 Odense C,Fisketorvet 4-6,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i LÃ¦geklinik for almen sundhed ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-09-18,2007-12-14,2018-11-07,,Statsautoriseret revisor,Ingen.,-180000.0,walter@live.dk,,,20222670.0,31156130.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for LÃ¦geklinik for almen sundhed ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,Walter Harder Ulrichsen,Walter Harder Ulrichsen,Jutlander Bank A/S,LÃ¦geklinik for almen sundhed ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,,2016-07-01,2017-06-30,105800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,true,2018-09-18,Odense,,,,urn:ofk:oid:26282182,indberetninger-20180424,2.5122416000000003,31156130.0,AWbzHyAh5OzuYdPkGExF,2018-11-08T11:40:51.850Z,2018-11-08T11:39:54.649Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-12-HP,2018-11-08T11:39:54.769Z,,,,,,,,,,,,,,,,,,,,,,,,,,
31156130,2017-07-01,2018-06-30,c194,,http://regnskaber.virk.dk/03165113/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzYyLzhmL2Q2L2Y4NTgtNDRmNS05ZmI4LTBmMjQ1OTY3MTE0OA.pdf,http://regnskaber.virk.dk/03165113/ZG9rdW1lbnRsYWdlcjovLzAzLzhkL2M2LzEyLzczL2MxNWQtNDg1MC04NjVjLTIwNjgwYWQyYTYxMw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Hobro,9500.0,27.0,Adelgade,5000 Odense C,Fisketorvet 4-6,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i LÃ¦geklinik for almen sundhed ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-09-18,2007-12-14,2018-11-07,,Statsautoriseret revisor,Ingen.,-180000.0,walter@live.dk,,,20222670.0,31156130.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for LÃ¦geklinik for almen sundhed ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,Walter Harder Ulrichsen,Walter Harder Ulrichsen,Jutlander Bank A/S,LÃ¦geklinik for almen sundhed ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,,2016-07-01,2017-06-30,168713.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,true,2018-09-18,Odense,,,,urn:ofk:oid:26282182,indberetninger-20180424,2.5122416000000003,31156130.0,AWbzHyAh5OzuYdPkGExF,2018-11-08T11:40:51.850Z,2018-11-08T11:39:54.649Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-12-HP,2018-11-08T11:39:54.769Z,,,,,,,,,,,,,,,,,,,,,,,,,,
