entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OutstandingDebtFromManagementCategory,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradePayables
25595807,2013-12-17,2013-12-17,c720,,http://regnskaber.virk.dk/70859552/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2NkLzFhLzg3LzBiYmYtNDdlNS04ZmZmLWVhZjg4MWQ4MDgxOA.pdf,http://regnskaber.virk.dk/70859552/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzMyL2VkL2YzLzc1OGQtNGQzMS05ODdiLTU3ZGMwMWY3YjE2NQ.xml,Silkeborg,8600.0,8.0,MÃ¸rkdalvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-09,2016-05-09,2016-05-23,Andre eksterne omkostninger omfatter omkostninger til administration.,500000.0,25595807.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for KZS af 2013 ApS.,Ãrsrapport,Karin SÃ¸rensen,Karin SÃ¸rensen,KZS af 2013 ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",7911.0,Silkeborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-09,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22415696,indberetninger-20180424,2.5097417999999996,25595807.0,,2018-03-29T00:29:49.603Z,2016-05-23T12:59:34.269Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-50-YG,2016-05-23T12:59:34.366Z,,,,,,,,,,,,,,,,,,,,,,,
25595807,2013-12-17,2013-12-17,c741,,http://regnskaber.virk.dk/70859552/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2NkLzFhLzg3LzBiYmYtNDdlNS04ZmZmLWVhZjg4MWQ4MDgxOA.pdf,http://regnskaber.virk.dk/70859552/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzMyL2VkL2YzLzc1OGQtNGQzMS05ODdiLTU3ZGMwMWY3YjE2NQ.xml,Silkeborg,8600.0,8.0,MÃ¸rkdalvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-09,2016-05-09,2016-05-23,Andre eksterne omkostninger omfatter omkostninger til administration.,0.0,25595807.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for KZS af 2013 ApS.,Ãrsrapport,Karin SÃ¸rensen,Karin SÃ¸rensen,KZS af 2013 ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",7911.0,Silkeborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-09,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22415696,indberetninger-20180424,2.5097417999999996,25595807.0,,2018-03-29T00:29:49.603Z,2016-05-23T12:59:34.269Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-50-YG,2016-05-23T12:59:34.366Z,,,,,,,,,,,,,,,,,,,,,,,
25595807,2013-12-17,2014-12-31,c123,,http://regnskaber.virk.dk/70859552/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2NkLzFhLzg3LzBiYmYtNDdlNS04ZmZmLWVhZjg4MWQ4MDgxOA.pdf,http://regnskaber.virk.dk/70859552/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzMyL2VkL2YzLzc1OGQtNGQzMS05ODdiLTU3ZGMwMWY3YjE2NQ.xml,Silkeborg,8600.0,8.0,MÃ¸rkdalvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-09,2016-05-09,2016-05-23,Andre eksterne omkostninger omfatter omkostninger til administration.,,25595807.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for KZS af 2013 ApS.,Ãrsrapport,Karin SÃ¸rensen,Karin SÃ¸rensen,KZS af 2013 ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",7911.0,Silkeborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-09,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22415696,indberetninger-20180424,2.5097417999999996,25595807.0,,2018-03-29T00:29:49.603Z,2016-05-23T12:59:34.269Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-50-YG,2016-05-23T12:59:34.366Z,22294.0,,,,,,,,,,,,,,,,,,,,,,
25595807,2013-12-17,2014-12-31,c3,,http://regnskaber.virk.dk/70859552/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2NkLzFhLzg3LzBiYmYtNDdlNS04ZmZmLWVhZjg4MWQ4MDgxOA.pdf,http://regnskaber.virk.dk/70859552/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzMyL2VkL2YzLzc1OGQtNGQzMS05ODdiLTU3ZGMwMWY3YjE2NQ.xml,Silkeborg,8600.0,8.0,MÃ¸rkdalvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-09,2016-05-09,2016-05-23,Andre eksterne omkostninger omfatter omkostninger til administration.,,25595807.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for KZS af 2013 ApS.,Ãrsrapport,Karin SÃ¸rensen,Karin SÃ¸rensen,KZS af 2013 ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",7911.0,Silkeborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-09,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22415696,indberetninger-20180424,2.5097417999999996,25595807.0,,2018-03-29T00:29:49.603Z,2016-05-23T12:59:34.269Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-50-YG,2016-05-23T12:59:34.366Z,22294.0,-9750.0,23787.0,63034.0,23787.0,29497.0,-9750.0,7203.0,,,,,,,,,,,,,,,
25595807,2013-12-17,2014-12-31,c742,,http://regnskaber.virk.dk/70859552/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2NkLzFhLzg3LzBiYmYtNDdlNS04ZmZmLWVhZjg4MWQ4MDgxOA.pdf,http://regnskaber.virk.dk/70859552/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzMyL2VkL2YzLzc1OGQtNGQzMS05ODdiLTU3ZGMwMWY3YjE2NQ.xml,Silkeborg,8600.0,8.0,MÃ¸rkdalvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-09,2016-05-09,2016-05-23,Andre eksterne omkostninger omfatter omkostninger til administration.,,25595807.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for KZS af 2013 ApS.,Ãrsrapport,Karin SÃ¸rensen,Karin SÃ¸rensen,KZS af 2013 ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",7911.0,Silkeborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-09,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22415696,indberetninger-20180424,2.5097417999999996,25595807.0,,2018-03-29T00:29:49.603Z,2016-05-23T12:59:34.269Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-50-YG,2016-05-23T12:59:34.366Z,22294.0,,,,,,,,,,,,,,,,,,,,,,
25595807,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/70859552/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2NkLzFhLzg3LzBiYmYtNDdlNS04ZmZmLWVhZjg4MWQ4MDgxOA.pdf,http://regnskaber.virk.dk/70859552/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzMyL2VkL2YzLzc1OGQtNGQzMS05ODdiLTU3ZGMwMWY3YjE2NQ.xml,Silkeborg,8600.0,8.0,MÃ¸rkdalvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-09,2016-05-09,2016-05-23,Andre eksterne omkostninger omfatter omkostninger til administration.,522294.0,25595807.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for KZS af 2013 ApS.,Ãrsrapport,Karin SÃ¸rensen,Karin SÃ¸rensen,KZS af 2013 ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",7911.0,Silkeborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-09,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22415696,indberetninger-20180424,2.5097417999999996,25595807.0,,2018-03-29T00:29:49.603Z,2016-05-23T12:59:34.269Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-50-YG,2016-05-23T12:59:34.366Z,,,,,,,,,1198899.0,3750.0,500000.0,1198899.0,1198899.0,676605.0,1195149.0,22294.0,667041.0,1195149.0,676605.0,0.0,0.0,3564.0,6000.0
25595807,2014-12-31,2014-12-31,c722,,http://regnskaber.virk.dk/70859552/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2NkLzFhLzg3LzBiYmYtNDdlNS04ZmZmLWVhZjg4MWQ4MDgxOA.pdf,http://regnskaber.virk.dk/70859552/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzMyL2VkL2YzLzc1OGQtNGQzMS05ODdiLTU3ZGMwMWY3YjE2NQ.xml,Silkeborg,8600.0,8.0,MÃ¸rkdalvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-09,2016-05-09,2016-05-23,Andre eksterne omkostninger omfatter omkostninger til administration.,500000.0,25595807.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for KZS af 2013 ApS.,Ãrsrapport,Karin SÃ¸rensen,Karin SÃ¸rensen,KZS af 2013 ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",7911.0,Silkeborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-09,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22415696,indberetninger-20180424,2.5097417999999996,25595807.0,,2018-03-29T00:29:49.603Z,2016-05-23T12:59:34.269Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-50-YG,2016-05-23T12:59:34.366Z,,,,,,,,,,,,,,,,,,,,,,,
25595807,2014-12-31,2014-12-31,c743,,http://regnskaber.virk.dk/70859552/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2NkLzFhLzg3LzBiYmYtNDdlNS04ZmZmLWVhZjg4MWQ4MDgxOA.pdf,http://regnskaber.virk.dk/70859552/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzMyL2VkL2YzLzc1OGQtNGQzMS05ODdiLTU3ZGMwMWY3YjE2NQ.xml,Silkeborg,8600.0,8.0,MÃ¸rkdalvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-09,2016-05-09,2016-05-23,Andre eksterne omkostninger omfatter omkostninger til administration.,22294.0,25595807.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for KZS af 2013 ApS.,Ãrsrapport,Karin SÃ¸rensen,Karin SÃ¸rensen,KZS af 2013 ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",7911.0,Silkeborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-09,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22415696,indberetninger-20180424,2.5097417999999996,25595807.0,,2018-03-29T00:29:49.603Z,2016-05-23T12:59:34.269Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-50-YG,2016-05-23T12:59:34.366Z,,,,,,,,,,,,,,,,,,,,,,,
25595807,2015-01-01,2015-01-01,c181,,http://regnskaber.virk.dk/70859552/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2NkLzFhLzg3LzBiYmYtNDdlNS04ZmZmLWVhZjg4MWQ4MDgxOA.pdf,http://regnskaber.virk.dk/70859552/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzMyL2VkL2YzLzc1OGQtNGQzMS05ODdiLTU3ZGMwMWY3YjE2NQ.xml,Silkeborg,8600.0,8.0,MÃ¸rkdalvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-09,2016-05-09,2016-05-23,Andre eksterne omkostninger omfatter omkostninger til administration.,500000.0,25595807.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for KZS af 2013 ApS.,Ãrsrapport,Karin SÃ¸rensen,Karin SÃ¸rensen,KZS af 2013 ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",7911.0,Silkeborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-09,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22415696,indberetninger-20180424,2.5097417999999996,25595807.0,,2018-03-29T00:29:49.603Z,2016-05-23T12:59:34.269Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-50-YG,2016-05-23T12:59:34.366Z,,,,,,,,,,,,,,,,,,,,,,,
25595807,2015-01-01,2015-01-01,c199,,http://regnskaber.virk.dk/70859552/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2NkLzFhLzg3LzBiYmYtNDdlNS04ZmZmLWVhZjg4MWQ4MDgxOA.pdf,http://regnskaber.virk.dk/70859552/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzMyL2VkL2YzLzc1OGQtNGQzMS05ODdiLTU3ZGMwMWY3YjE2NQ.xml,Silkeborg,8600.0,8.0,MÃ¸rkdalvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-09,2016-05-09,2016-05-23,Andre eksterne omkostninger omfatter omkostninger til administration.,22294.0,25595807.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for KZS af 2013 ApS.,Ãrsrapport,Karin SÃ¸rensen,Karin SÃ¸rensen,KZS af 2013 ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",7911.0,Silkeborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-09,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22415696,indberetninger-20180424,2.5097417999999996,25595807.0,,2018-03-29T00:29:49.603Z,2016-05-23T12:59:34.269Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-50-YG,2016-05-23T12:59:34.366Z,,,,,,,,,,,,,,,,,,,,,,,
