entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,AdditionsToInvestments,OtherAdjustmentsRelatedToInvestments,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,AccumulatedRevaluationsOfInvestments,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTradeReceivables
32838030,2014-07-01,2014-07-01,c251,,http://regnskaber.virk.dk/03083823/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2I4LzJmL2MzL2MwMGItNGI4Ny05YjMwLTM0ZDk3N2YyODRhOQ.pdf,http://regnskaber.virk.dk/03083823/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzlhLzg2LzcwLzQwNTAtNGYzMi05ODU3LWFkNmRkZGVmZTRkMg.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn Ã,2100.0,Thornton,c/o Grant,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-30,2016-11-30,2010-04-12,2016-11-30,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,info@dk.gt.com,34209936.0,32838030.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Normann ApS.,Ãrsrapport,3656643.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Skou,Christian Normann,Christian Normann,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Normann ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,Cirque France SAS,Frankrig,2016-06-30,2015-07-01,24.66,2016-11-30,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23248797,indberetninger-20180424,2.5097342,32838030.0,,2018-03-29T04:05:33.989Z,2016-12-05T18:42:37.917Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-18-YC,2016-12-05T18:42:38.363Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32838030,2014-07-01,2014-07-01,c720,,http://regnskaber.virk.dk/03083823/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2I4LzJmL2MzL2MwMGItNGI4Ny05YjMwLTM0ZDk3N2YyODRhOQ.pdf,http://regnskaber.virk.dk/03083823/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzlhLzg2LzcwLzQwNTAtNGYzMi05ODU3LWFkNmRkZGVmZTRkMg.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn Ã,2100.0,Thornton,c/o Grant,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-30,2016-11-30,2010-04-12,2016-11-30,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,info@dk.gt.com,34209936.0,32838030.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Normann ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Skou,Christian Normann,Christian Normann,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Normann ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,Cirque France SAS,Frankrig,2016-06-30,2015-07-01,24.66,2016-11-30,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23248797,indberetninger-20180424,2.5097342,32838030.0,,2018-03-29T04:05:33.989Z,2016-12-05T18:42:37.917Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-18-YC,2016-12-05T18:42:38.363Z,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32838030,2014-07-01,2014-07-01,c741,,http://regnskaber.virk.dk/03083823/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2I4LzJmL2MzL2MwMGItNGI4Ny05YjMwLTM0ZDk3N2YyODRhOQ.pdf,http://regnskaber.virk.dk/03083823/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzlhLzg2LzcwLzQwNTAtNGYzMi05ODU3LWFkNmRkZGVmZTRkMg.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn Ã,2100.0,Thornton,c/o Grant,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-30,2016-11-30,2010-04-12,2016-11-30,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,info@dk.gt.com,34209936.0,32838030.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Normann ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Skou,Christian Normann,Christian Normann,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Normann ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,Cirque France SAS,Frankrig,2016-06-30,2015-07-01,24.66,2016-11-30,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23248797,indberetninger-20180424,2.5097342,32838030.0,,2018-03-29T04:05:33.989Z,2016-12-05T18:42:37.917Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-18-YC,2016-12-05T18:42:38.363Z,36807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32838030,2014-07-01,2015-06-30,c123,,http://regnskaber.virk.dk/03083823/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2I4LzJmL2MzL2MwMGItNGI4Ny05YjMwLTM0ZDk3N2YyODRhOQ.pdf,http://regnskaber.virk.dk/03083823/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzlhLzg2LzcwLzQwNTAtNGYzMi05ODU3LWFkNmRkZGVmZTRkMg.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn Ã,2100.0,Thornton,c/o Grant,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-30,2016-11-30,2010-04-12,2016-11-30,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,info@dk.gt.com,34209936.0,32838030.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Normann ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Skou,Christian Normann,Christian Normann,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Normann ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,Cirque France SAS,Frankrig,2016-06-30,2015-07-01,24.66,2016-11-30,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23248797,indberetninger-20180424,2.5097342,32838030.0,,2018-03-29T04:05:33.989Z,2016-12-05T18:42:37.917Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-18-YC,2016-12-05T18:42:38.363Z,,25508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32838030,2014-07-01,2015-06-30,c252,,http://regnskaber.virk.dk/03083823/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2I4LzJmL2MzL2MwMGItNGI4Ny05YjMwLTM0ZDk3N2YyODRhOQ.pdf,http://regnskaber.virk.dk/03083823/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzlhLzg2LzcwLzQwNTAtNGYzMi05ODU3LWFkNmRkZGVmZTRkMg.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn Ã,2100.0,Thornton,c/o Grant,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-30,2016-11-30,2010-04-12,2016-11-30,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,info@dk.gt.com,34209936.0,32838030.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Normann ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Skou,Christian Normann,Christian Normann,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Normann ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,Cirque France SAS,Frankrig,2016-06-30,2015-07-01,24.66,2016-11-30,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23248797,indberetninger-20180424,2.5097342,32838030.0,,2018-03-29T04:05:33.989Z,2016-12-05T18:42:37.917Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-18-YC,2016-12-05T18:42:38.363Z,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32838030,2014-07-01,2015-06-30,c3,,http://regnskaber.virk.dk/03083823/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2I4LzJmL2MzL2MwMGItNGI4Ny05YjMwLTM0ZDk3N2YyODRhOQ.pdf,http://regnskaber.virk.dk/03083823/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzlhLzg2LzcwLzQwNTAtNGYzMi05ODU3LWFkNmRkZGVmZTRkMg.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn Ã,2100.0,Thornton,c/o Grant,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-30,2016-11-30,2010-04-12,2016-11-30,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,info@dk.gt.com,34209936.0,32838030.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Normann ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Skou,Christian Normann,Christian Normann,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Normann ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,Cirque France SAS,Frankrig,2016-06-30,2015-07-01,24.66,2016-11-30,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23248797,indberetninger-20180424,2.5097342,32838030.0,,2018-03-29T04:05:33.989Z,2016-12-05T18:42:37.917Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-18-YC,2016-12-05T18:42:38.363Z,,25508.0,,,1.0,1025000.0,1165629.0,107225.0,107225.0,33404.0,140629.0,7896.0,1025000.0,,,,,,,,,,,,,,,,,,,,
32838030,2014-07-01,2015-06-30,c742,,http://regnskaber.virk.dk/03083823/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2I4LzJmL2MzL2MwMGItNGI4Ny05YjMwLTM0ZDk3N2YyODRhOQ.pdf,http://regnskaber.virk.dk/03083823/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzlhLzg2LzcwLzQwNTAtNGYzMi05ODU3LWFkNmRkZGVmZTRkMg.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn Ã,2100.0,Thornton,c/o Grant,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-30,2016-11-30,2010-04-12,2016-11-30,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,info@dk.gt.com,34209936.0,32838030.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Normann ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Skou,Christian Normann,Christian Normann,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Normann ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,Cirque France SAS,Frankrig,2016-06-30,2015-07-01,24.66,2016-11-30,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23248797,indberetninger-20180424,2.5097342,32838030.0,,2018-03-29T04:05:33.989Z,2016-12-05T18:42:37.917Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-18-YC,2016-12-05T18:42:38.363Z,,25508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32838030,2015-06-30,2015-06-30,c253,,http://regnskaber.virk.dk/03083823/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2I4LzJmL2MzL2MwMGItNGI4Ny05YjMwLTM0ZDk3N2YyODRhOQ.pdf,http://regnskaber.virk.dk/03083823/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzlhLzg2LzcwLzQwNTAtNGYzMi05ODU3LWFkNmRkZGVmZTRkMg.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn Ã,2100.0,Thornton,c/o Grant,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-30,2016-11-30,2010-04-12,2016-11-30,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,info@dk.gt.com,34209936.0,32838030.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Normann ApS.,Ãrsrapport,3656643.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Skou,Christian Normann,Christian Normann,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Normann ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,Cirque France SAS,Frankrig,2016-06-30,2015-07-01,24.66,2016-11-30,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23248797,indberetninger-20180424,2.5097342,32838030.0,,2018-03-29T04:05:33.989Z,2016-12-05T18:42:37.917Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-18-YC,2016-12-05T18:42:38.363Z,,,,,,,,,,,,,,0.0,3656643.0,,,,,,,,,,,,,,,,,,
32838030,2015-06-30,2015-06-30,c4,,http://regnskaber.virk.dk/03083823/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2I4LzJmL2MzL2MwMGItNGI4Ny05YjMwLTM0ZDk3N2YyODRhOQ.pdf,http://regnskaber.virk.dk/03083823/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzlhLzg2LzcwLzQwNTAtNGYzMi05ODU3LWFkNmRkZGVmZTRkMg.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn Ã,2100.0,Thornton,c/o Grant,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-30,2016-11-30,2010-04-12,2016-11-30,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,info@dk.gt.com,34209936.0,32838030.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Normann ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Skou,Christian Normann,Christian Normann,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Normann ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,Cirque France SAS,Frankrig,2016-06-30,2015-07-01,24.66,2016-11-30,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23248797,indberetninger-20180424,2.5097342,32838030.0,,2018-03-29T04:05:33.989Z,2016-12-05T18:42:37.917Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-18-YC,2016-12-05T18:42:38.363Z,142315.0,,,,,,,,,,,,,,3656650.0,3898408.0,37363.0,80000.0,241758.0,3898408.0,3756093.0,3656643.0,3656650.0,7.0,3600342.0,7125.0,62315.0,3756093.0,133355.0,204395.0,194745.0,22396.0,2525.0
32838030,2015-06-30,2015-06-30,c722,,http://regnskaber.virk.dk/03083823/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2I4LzJmL2MzL2MwMGItNGI4Ny05YjMwLTM0ZDk3N2YyODRhOQ.pdf,http://regnskaber.virk.dk/03083823/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzlhLzg2LzcwLzQwNTAtNGYzMi05ODU3LWFkNmRkZGVmZTRkMg.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn Ã,2100.0,Thornton,c/o Grant,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-30,2016-11-30,2010-04-12,2016-11-30,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,info@dk.gt.com,34209936.0,32838030.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Normann ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Skou,Christian Normann,Christian Normann,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Normann ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn Ã,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,Cirque France SAS,Frankrig,2016-06-30,2015-07-01,24.66,2016-11-30,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23248797,indberetninger-20180424,2.5097342,32838030.0,,2018-03-29T04:05:33.989Z,2016-12-05T18:42:37.917Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-18-YC,2016-12-05T18:42:38.363Z,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
