entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayablesToGroupEnterprises
36895233,2015-07-01,2016-06-30,ID_10,,http://regnskaber.virk.dk/33259863/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzExLzQxL2Y5L2RkMWEtNDRmOC04NmQ3LTg2YWZjZTFhYjhhNQ.pdf,http://regnskaber.virk.dk/33259863/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzFmLzMxL2Y4L2U4ZjUtNGJmMS1hZDE0LWNhNDVhM2I4ZDhhYQ.xml,false,"Ãrhus C, 8000","Park AllÃ© 5, 4.",Til den daglige ledelse i Trust Fitness and Coaching ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som Trust Fitness and Coaching ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,3.0,Regnskabsklasse B,"Regnskabet er ikke revideret, og virksomheden opfylder betingelserne herfor.",2017-11-17,2017-11-17,2015-05-04,2017-11-17,86046717.0,36895233.0,86046717.0,Ãrsrapport,Bendt  Stendahl,Erik Ahlmann Larsen,Anders Johan Ahlmann Trust,Revisionsfirmaet Bendt Stendahl,Trust Fitness and Coaching ApS,Revisionsfirmaet Bendt Stendahl,Rungsted Kyst,2015-07-01,2016-06-30,-28038.0,2017-06-30,2016-07-01,false,2017-11-16,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24735354,indberetninger-20180424,2.5118406,36895233,,2018-03-27T19:44:53.839Z,2017-11-25T07:28:42.637Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-11-SS,2017-11-25T07:28:42.759Z,,,,,,,,,,,,,,,,,,,,
36895233,2015-07-01,2016-06-30,ID_6,,http://regnskaber.virk.dk/33259863/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzExLzQxL2Y5L2RkMWEtNDRmOC04NmQ3LTg2YWZjZTFhYjhhNQ.pdf,http://regnskaber.virk.dk/33259863/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzFmLzMxL2Y4L2U4ZjUtNGJmMS1hZDE0LWNhNDVhM2I4ZDhhYQ.xml,false,"Ãrhus C, 8000","Park AllÃ© 5, 4.",Til den daglige ledelse i Trust Fitness and Coaching ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som Trust Fitness and Coaching ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,3.0,Regnskabsklasse B,"Regnskabet er ikke revideret, og virksomheden opfylder betingelserne herfor.",2017-11-17,2017-11-17,2015-05-04,2017-11-17,86046717.0,36895233.0,86046717.0,Ãrsrapport,Bendt  Stendahl,Erik Ahlmann Larsen,Anders Johan Ahlmann Trust,Revisionsfirmaet Bendt Stendahl,Trust Fitness and Coaching ApS,Revisionsfirmaet Bendt Stendahl,Rungsted Kyst,2015-07-01,2016-06-30,28038.0,2017-06-30,2016-07-01,false,2017-11-16,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24735354,indberetninger-20180424,2.5118406,36895233,,2018-03-27T19:44:53.839Z,2017-11-25T07:28:42.637Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-11-SS,2017-11-25T07:28:42.759Z,47942.0,84538.0,0.0,36596.0,36596.0,8558.0,,,,,,,,,,,,,,
36895233,2015-07-01,2016-06-30,ID_8,,http://regnskaber.virk.dk/33259863/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzExLzQxL2Y5L2RkMWEtNDRmOC04NmQ3LTg2YWZjZTFhYjhhNQ.pdf,http://regnskaber.virk.dk/33259863/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzFmLzMxL2Y4L2U4ZjUtNGJmMS1hZDE0LWNhNDVhM2I4ZDhhYQ.xml,false,"Ãrhus C, 8000","Park AllÃ© 5, 4.",Til den daglige ledelse i Trust Fitness and Coaching ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som Trust Fitness and Coaching ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,3.0,Regnskabsklasse B,"Regnskabet er ikke revideret, og virksomheden opfylder betingelserne herfor.",2017-11-17,2017-11-17,2015-05-04,2017-11-17,86046717.0,36895233.0,86046717.0,Ãrsrapport,Bendt  Stendahl,Erik Ahlmann Larsen,Anders Johan Ahlmann Trust,Revisionsfirmaet Bendt Stendahl,Trust Fitness and Coaching ApS,Revisionsfirmaet Bendt Stendahl,Rungsted Kyst,2015-07-01,2016-06-30,0.0,2017-06-30,2016-07-01,false,2017-11-16,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24735354,indberetninger-20180424,2.5118406,36895233,,2018-03-27T19:44:53.839Z,2017-11-25T07:28:42.637Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-11-SS,2017-11-25T07:28:42.759Z,,,,,,,,,,,,,,,,,,,,
36895233,2016-06-30,2016-06-30,ID_3,,http://regnskaber.virk.dk/33259863/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzExLzQxL2Y5L2RkMWEtNDRmOC04NmQ3LTg2YWZjZTFhYjhhNQ.pdf,http://regnskaber.virk.dk/33259863/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzFmLzMxL2Y4L2U4ZjUtNGJmMS1hZDE0LWNhNDVhM2I4ZDhhYQ.xml,false,"Ãrhus C, 8000","Park AllÃ© 5, 4.",Til den daglige ledelse i Trust Fitness and Coaching ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som Trust Fitness and Coaching ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,3.0,Regnskabsklasse B,"Regnskabet er ikke revideret, og virksomheden opfylder betingelserne herfor.",2017-11-17,2017-11-17,2015-05-04,2017-11-17,86046717.0,36895233.0,86046717.0,Ãrsrapport,Bendt  Stendahl,Erik Ahlmann Larsen,Anders Johan Ahlmann Trust,Revisionsfirmaet Bendt Stendahl,Trust Fitness and Coaching ApS,Revisionsfirmaet Bendt Stendahl,Rungsted Kyst,2015-07-01,2016-06-30,,2017-06-30,2016-07-01,false,2017-11-16,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24735354,indberetninger-20180424,2.5118406,36895233,,2018-03-27T19:44:53.839Z,2017-11-25T07:28:42.637Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-11-SS,2017-11-25T07:28:42.759Z,,,,,,,95755.0,54313.0,50000.0,95755.0,77368.0,95755.0,18387.0,18387.0,0.0,27368.0,18387.0,41442.0,41442.0,0.0
36895233,2016-07-01,2017-06-30,ID_0,,http://regnskaber.virk.dk/33259863/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzExLzQxL2Y5L2RkMWEtNDRmOC04NmQ3LTg2YWZjZTFhYjhhNQ.pdf,http://regnskaber.virk.dk/33259863/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzFmLzMxL2Y4L2U4ZjUtNGJmMS1hZDE0LWNhNDVhM2I4ZDhhYQ.xml,false,"Ãrhus C, 8000","Park AllÃ© 5, 4.",Til den daglige ledelse i Trust Fitness and Coaching ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som Trust Fitness and Coaching ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,3.0,Regnskabsklasse B,"Regnskabet er ikke revideret, og virksomheden opfylder betingelserne herfor.",2017-11-17,2017-11-17,2015-05-04,2017-11-17,86046717.0,36895233.0,86046717.0,Ãrsrapport,Bendt  Stendahl,Erik Ahlmann Larsen,Anders Johan Ahlmann Trust,Revisionsfirmaet Bendt Stendahl,Trust Fitness and Coaching ApS,Revisionsfirmaet Bendt Stendahl,Rungsted Kyst,2015-07-01,2016-06-30,171346.0,2017-06-30,2016-07-01,false,2017-11-16,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24735354,indberetninger-20180424,2.5118406,36895233,,2018-03-27T19:44:53.839Z,2017-11-25T07:28:42.637Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-11-SS,2017-11-25T07:28:42.759Z,1171058.0,1390830.0,114.0,219658.0,219772.0,48312.0,,,,,,,,,,,,,,
36895233,2016-07-01,2017-06-30,ID_1,,http://regnskaber.virk.dk/33259863/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzExLzQxL2Y5L2RkMWEtNDRmOC04NmQ3LTg2YWZjZTFhYjhhNQ.pdf,http://regnskaber.virk.dk/33259863/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzFmLzMxL2Y4L2U4ZjUtNGJmMS1hZDE0LWNhNDVhM2I4ZDhhYQ.xml,false,"Ãrhus C, 8000","Park AllÃ© 5, 4.",Til den daglige ledelse i Trust Fitness and Coaching ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som Trust Fitness and Coaching ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,3.0,Regnskabsklasse B,"Regnskabet er ikke revideret, og virksomheden opfylder betingelserne herfor.",2017-11-17,2017-11-17,2015-05-04,2017-11-17,86046717.0,36895233.0,86046717.0,Ãrsrapport,Bendt  Stendahl,Erik Ahlmann Larsen,Anders Johan Ahlmann Trust,Revisionsfirmaet Bendt Stendahl,Trust Fitness and Coaching ApS,Revisionsfirmaet Bendt Stendahl,Rungsted Kyst,2015-07-01,2016-06-30,,2017-06-30,2016-07-01,false,2017-11-16,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24735354,indberetninger-20180424,2.5118406,36895233,,2018-03-27T19:44:53.839Z,2017-11-25T07:28:42.637Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-11-SS,2017-11-25T07:28:42.759Z,,,,,,,,,,,,,,,,,,,,
36895233,2016-07-01,2017-06-30,ID_2,,http://regnskaber.virk.dk/33259863/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzExLzQxL2Y5L2RkMWEtNDRmOC04NmQ3LTg2YWZjZTFhYjhhNQ.pdf,http://regnskaber.virk.dk/33259863/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzFmLzMxL2Y4L2U4ZjUtNGJmMS1hZDE0LWNhNDVhM2I4ZDhhYQ.xml,false,"Ãrhus C, 8000","Park AllÃ© 5, 4.",Til den daglige ledelse i Trust Fitness and Coaching ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som Trust Fitness and Coaching ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,3.0,Regnskabsklasse B,"Regnskabet er ikke revideret, og virksomheden opfylder betingelserne herfor.",2017-11-17,2017-11-17,2015-05-04,2017-11-17,86046717.0,36895233.0,86046717.0,Ãrsrapport,Bendt  Stendahl,Erik Ahlmann Larsen,Anders Johan Ahlmann Trust,Revisionsfirmaet Bendt Stendahl,Trust Fitness and Coaching ApS,Revisionsfirmaet Bendt Stendahl,Rungsted Kyst,2015-07-01,2016-06-30,,2017-06-30,2016-07-01,false,2017-11-16,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24735354,indberetninger-20180424,2.5118406,36895233,,2018-03-27T19:44:53.839Z,2017-11-25T07:28:42.637Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-11-SS,2017-11-25T07:28:42.759Z,,,,,,,,,,,,,,,,,,,,
36895233,2016-07-01,2017-06-30,ID_5,,http://regnskaber.virk.dk/33259863/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzExLzQxL2Y5L2RkMWEtNDRmOC04NmQ3LTg2YWZjZTFhYjhhNQ.pdf,http://regnskaber.virk.dk/33259863/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzFmLzMxL2Y4L2U4ZjUtNGJmMS1hZDE0LWNhNDVhM2I4ZDhhYQ.xml,false,"Ãrhus C, 8000","Park AllÃ© 5, 4.",Til den daglige ledelse i Trust Fitness and Coaching ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som Trust Fitness and Coaching ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,3.0,Regnskabsklasse B,"Regnskabet er ikke revideret, og virksomheden opfylder betingelserne herfor.",2017-11-17,2017-11-17,2015-05-04,2017-11-17,86046717.0,36895233.0,86046717.0,Ãrsrapport,Bendt  Stendahl,Erik Ahlmann Larsen,Anders Johan Ahlmann Trust,Revisionsfirmaet Bendt Stendahl,Trust Fitness and Coaching ApS,Revisionsfirmaet Bendt Stendahl,Rungsted Kyst,2015-07-01,2016-06-30,,2017-06-30,2016-07-01,false,2017-11-16,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24735354,indberetninger-20180424,2.5118406,36895233,,2018-03-27T19:44:53.839Z,2017-11-25T07:28:42.637Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-11-SS,2017-11-25T07:28:42.759Z,,,,,,,,,,,,,,,,,,,,
36895233,2016-07-01,2017-06-30,ID_7,,http://regnskaber.virk.dk/33259863/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzExLzQxL2Y5L2RkMWEtNDRmOC04NmQ3LTg2YWZjZTFhYjhhNQ.pdf,http://regnskaber.virk.dk/33259863/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzFmLzMxL2Y4L2U4ZjUtNGJmMS1hZDE0LWNhNDVhM2I4ZDhhYQ.xml,false,"Ãrhus C, 8000","Park AllÃ© 5, 4.",Til den daglige ledelse i Trust Fitness and Coaching ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som Trust Fitness and Coaching ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,3.0,Regnskabsklasse B,"Regnskabet er ikke revideret, og virksomheden opfylder betingelserne herfor.",2017-11-17,2017-11-17,2015-05-04,2017-11-17,86046717.0,36895233.0,86046717.0,Ãrsrapport,Bendt  Stendahl,Erik Ahlmann Larsen,Anders Johan Ahlmann Trust,Revisionsfirmaet Bendt Stendahl,Trust Fitness and Coaching ApS,Revisionsfirmaet Bendt Stendahl,Rungsted Kyst,2015-07-01,2016-06-30,-105500.0,2017-06-30,2016-07-01,false,2017-11-16,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24735354,indberetninger-20180424,2.5118406,36895233,,2018-03-27T19:44:53.839Z,2017-11-25T07:28:42.637Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-11-SS,2017-11-25T07:28:42.759Z,,,,,,,,,,,,,,,,,,,,
36895233,2016-07-01,2017-06-30,ID_9,,http://regnskaber.virk.dk/33259863/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzExLzQxL2Y5L2RkMWEtNDRmOC04NmQ3LTg2YWZjZTFhYjhhNQ.pdf,http://regnskaber.virk.dk/33259863/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzFmLzMxL2Y4L2U4ZjUtNGJmMS1hZDE0LWNhNDVhM2I4ZDhhYQ.xml,false,"Ãrhus C, 8000","Park AllÃ© 5, 4.",Til den daglige ledelse i Trust Fitness and Coaching ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som Trust Fitness and Coaching ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,3.0,Regnskabsklasse B,"Regnskabet er ikke revideret, og virksomheden opfylder betingelserne herfor.",2017-11-17,2017-11-17,2015-05-04,2017-11-17,86046717.0,36895233.0,86046717.0,Ãrsrapport,Bendt  Stendahl,Erik Ahlmann Larsen,Anders Johan Ahlmann Trust,Revisionsfirmaet Bendt Stendahl,Trust Fitness and Coaching ApS,Revisionsfirmaet Bendt Stendahl,Rungsted Kyst,2015-07-01,2016-06-30,-65846.0,2017-06-30,2016-07-01,false,2017-11-16,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24735354,indberetninger-20180424,2.5118406,36895233,,2018-03-27T19:44:53.839Z,2017-11-25T07:28:42.637Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-11-SS,2017-11-25T07:28:42.759Z,,,,,,,,,,,,,,,,,,,,
