entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
35654372,2014-01-27,2014-12-31,ID_0,,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2YyLzNkLzUyLzAxNjktNDQ2Ni1hNjIxLTA0ZGVmNmM4NTA4Mg.pdf,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzRhLzllL2E0L2UxNjItNDI5NC05ZmM2LWRjN2I5Yzc2ZmQ1Yw.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Mikuna ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 27. januar 2014 - 31. december 2014.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-05-13,2014-01-27,2015-05-29,0.0,35654372.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 27. januar 2014 - 31. december 2014 for Mikuna ApS.,Ãrsrapport,0.0,Line Damgaard,Folke Sparekassen,Mikuna ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",0.0,2014-12-31,2014-01-27,2015-05-13,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5448794,indberetninger-20180424,2.509757,35654372.0,,2018-03-30T13:15:33.158Z,2015-06-04T10:48:10.335Z,regnskab,0.0,,2014-12-31,2014-01-27,X15-AD-15-VD,2015-06-04T10:48:10.437Z,
35654372,2014-01-27,2014-12-31,ID_1,,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2YyLzNkLzUyLzAxNjktNDQ2Ni1hNjIxLTA0ZGVmNmM4NTA4Mg.pdf,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzRhLzllL2E0L2UxNjItNDI5NC05ZmM2LWRjN2I5Yzc2ZmQ1Yw.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Mikuna ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 27. januar 2014 - 31. december 2014.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-05-13,2014-01-27,2015-05-29,0.0,35654372.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 27. januar 2014 - 31. december 2014 for Mikuna ApS.,Ãrsrapport,0.0,Line Damgaard,Folke Sparekassen,Mikuna ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",0.0,2014-12-31,2014-01-27,2015-05-13,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5448794,indberetninger-20180424,2.509757,35654372.0,,2018-03-30T13:15:33.158Z,2015-06-04T10:48:10.335Z,regnskab,0.0,,2014-12-31,2014-01-27,X15-AD-15-VD,2015-06-04T10:48:10.437Z,
35654372,2014-01-27,2014-12-31,ID_2,,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2YyLzNkLzUyLzAxNjktNDQ2Ni1hNjIxLTA0ZGVmNmM4NTA4Mg.pdf,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzRhLzllL2E0L2UxNjItNDI5NC05ZmM2LWRjN2I5Yzc2ZmQ1Yw.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Mikuna ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 27. januar 2014 - 31. december 2014.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-05-13,2014-01-27,2015-05-29,0.0,35654372.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 27. januar 2014 - 31. december 2014 for Mikuna ApS.,Ãrsrapport,0.0,Line Damgaard,Folke Sparekassen,Mikuna ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",0.0,2014-12-31,2014-01-27,2015-05-13,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5448794,indberetninger-20180424,2.509757,35654372.0,,2018-03-30T13:15:33.158Z,2015-06-04T10:48:10.335Z,regnskab,0.0,,2014-12-31,2014-01-27,X15-AD-15-VD,2015-06-04T10:48:10.437Z,Line Tscherning Damgaard
35654372,2014-01-27,2014-12-31,ID_3,,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2YyLzNkLzUyLzAxNjktNDQ2Ni1hNjIxLTA0ZGVmNmM4NTA4Mg.pdf,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzRhLzllL2E0L2UxNjItNDI5NC05ZmM2LWRjN2I5Yzc2ZmQ1Yw.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Mikuna ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 27. januar 2014 - 31. december 2014.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-05-13,2014-01-27,2015-05-29,0.0,35654372.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 27. januar 2014 - 31. december 2014 for Mikuna ApS.,Ãrsrapport,0.0,Line Damgaard,Folke Sparekassen,Mikuna ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",0.0,2014-12-31,2014-01-27,2015-05-13,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5448794,indberetninger-20180424,2.509757,35654372.0,,2018-03-30T13:15:33.158Z,2015-06-04T10:48:10.335Z,regnskab,0.0,,2014-12-31,2014-01-27,X15-AD-15-VD,2015-06-04T10:48:10.437Z,
35654372,2014-01-27,2014-12-31,ID_4,,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2YyLzNkLzUyLzAxNjktNDQ2Ni1hNjIxLTA0ZGVmNmM4NTA4Mg.pdf,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzRhLzllL2E0L2UxNjItNDI5NC05ZmM2LWRjN2I5Yzc2ZmQ1Yw.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Mikuna ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 27. januar 2014 - 31. december 2014.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-05-13,2014-01-27,2015-05-29,0.0,35654372.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 27. januar 2014 - 31. december 2014 for Mikuna ApS.,Ãrsrapport,0.0,Line Damgaard,Folke Sparekassen,Mikuna ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",0.0,2014-12-31,2014-01-27,2015-05-13,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5448794,indberetninger-20180424,2.509757,35654372.0,,2018-03-30T13:15:33.158Z,2015-06-04T10:48:10.335Z,regnskab,0.0,,2014-12-31,2014-01-27,X15-AD-15-VD,2015-06-04T10:48:10.437Z,
35654372,2014-01-27,2014-12-31,ID_5,,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2YyLzNkLzUyLzAxNjktNDQ2Ni1hNjIxLTA0ZGVmNmM4NTA4Mg.pdf,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzRhLzllL2E0L2UxNjItNDI5NC05ZmM2LWRjN2I5Yzc2ZmQ1Yw.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Mikuna ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 27. januar 2014 - 31. december 2014.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-05-13,2014-01-27,2015-05-29,0.0,35654372.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 27. januar 2014 - 31. december 2014 for Mikuna ApS.,Ãrsrapport,0.0,Line Damgaard,Folke Sparekassen,Mikuna ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",0.0,2014-12-31,2014-01-27,2015-05-13,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5448794,indberetninger-20180424,2.509757,35654372.0,,2018-03-30T13:15:33.158Z,2015-06-04T10:48:10.335Z,regnskab,0.0,,2014-12-31,2014-01-27,X15-AD-15-VD,2015-06-04T10:48:10.437Z,
35654372,2014-01-27,2014-12-31,ID_6,,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2YyLzNkLzUyLzAxNjktNDQ2Ni1hNjIxLTA0ZGVmNmM4NTA4Mg.pdf,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzRhLzllL2E0L2UxNjItNDI5NC05ZmM2LWRjN2I5Yzc2ZmQ1Yw.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Mikuna ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 27. januar 2014 - 31. december 2014.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-05-13,2014-01-27,2015-05-29,0.0,35654372.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 27. januar 2014 - 31. december 2014 for Mikuna ApS.,Ãrsrapport,0.0,Line Damgaard,Folke Sparekassen,Mikuna ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",0.0,2014-12-31,2014-01-27,2015-05-13,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5448794,indberetninger-20180424,2.509757,35654372.0,,2018-03-30T13:15:33.158Z,2015-06-04T10:48:10.335Z,regnskab,0.0,,2014-12-31,2014-01-27,X15-AD-15-VD,2015-06-04T10:48:10.437Z,
35654372,2014-01-27,2014-12-31,ID_7,,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2YyLzNkLzUyLzAxNjktNDQ2Ni1hNjIxLTA0ZGVmNmM4NTA4Mg.pdf,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzRhLzllL2E0L2UxNjItNDI5NC05ZmM2LWRjN2I5Yzc2ZmQ1Yw.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Mikuna ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 27. januar 2014 - 31. december 2014.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-05-13,2014-01-27,2015-05-29,0.0,35654372.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 27. januar 2014 - 31. december 2014 for Mikuna ApS.,Ãrsrapport,0.0,Line Damgaard,Folke Sparekassen,Mikuna ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",0.0,2014-12-31,2014-01-27,2015-05-13,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5448794,indberetninger-20180424,2.509757,35654372.0,,2018-03-30T13:15:33.158Z,2015-06-04T10:48:10.335Z,regnskab,0.0,,2014-12-31,2014-01-27,X15-AD-15-VD,2015-06-04T10:48:10.437Z,
35654372,2014-01-27,2014-12-31,ID_8,,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2YyLzNkLzUyLzAxNjktNDQ2Ni1hNjIxLTA0ZGVmNmM4NTA4Mg.pdf,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzRhLzllL2E0L2UxNjItNDI5NC05ZmM2LWRjN2I5Yzc2ZmQ1Yw.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Mikuna ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 27. januar 2014 - 31. december 2014.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-05-13,2014-01-27,2015-05-29,0.0,35654372.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 27. januar 2014 - 31. december 2014 for Mikuna ApS.,Ãrsrapport,0.0,Line Damgaard,Folke Sparekassen,Mikuna ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",0.0,2014-12-31,2014-01-27,2015-05-13,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5448794,indberetninger-20180424,2.509757,35654372.0,,2018-03-30T13:15:33.158Z,2015-06-04T10:48:10.335Z,regnskab,0.0,,2014-12-31,2014-01-27,X15-AD-15-VD,2015-06-04T10:48:10.437Z,
35654372,2014-01-27,2014-12-31,ID_9,,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2YyLzNkLzUyLzAxNjktNDQ2Ni1hNjIxLTA0ZGVmNmM4NTA4Mg.pdf,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzRhLzllL2E0L2UxNjItNDI5NC05ZmM2LWRjN2I5Yzc2ZmQ1Yw.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Mikuna ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 27. januar 2014 - 31. december 2014.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-05-13,2014-01-27,2015-05-29,0.0,35654372.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 27. januar 2014 - 31. december 2014 for Mikuna ApS.,Ãrsrapport,0.0,Line Damgaard,Folke Sparekassen,Mikuna ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",0.0,2014-12-31,2014-01-27,2015-05-13,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5448794,indberetninger-20180424,2.509757,35654372.0,,2018-03-30T13:15:33.158Z,2015-06-04T10:48:10.335Z,regnskab,0.0,,2014-12-31,2014-01-27,X15-AD-15-VD,2015-06-04T10:48:10.437Z,
