entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
35654372,2014-01-27,2014-12-31,ID_10,,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2Y4L2MxLzA3LzAxYWItNDViZS1hMjMwLWU2ZDM1NTlkZWYwNA.pdf,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzUyL2VmL2FjL2Q2ZTctNGNhOS1hZjAxLWFmOWMxMzI4YmM0MQ.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Mikuna ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-29,2014-01-27,2016-06-03,35654372.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Mikuna ApS.,Ãrsrapport,Line Damgaard,Folke Sparekassen,Mikuna ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",2014-01-27,2014-12-31,198173.0,2015-12-31,2015-01-01,2016-06-01,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22595296,indberetninger-20180424,2.5124277999999998,35654372.0,,2018-03-28T22:06:29.949Z,2016-06-03T10:42:05.255Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-98-RW,2016-06-03T10:42:05.376Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35654372,2014-01-27,2014-12-31,ID_12,,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2Y4L2MxLzA3LzAxYWItNDViZS1hMjMwLWU2ZDM1NTlkZWYwNA.pdf,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzUyL2VmL2FjL2Q2ZTctNGNhOS1hZjAxLWFmOWMxMzI4YmM0MQ.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Mikuna ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-29,2014-01-27,2016-06-03,35654372.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Mikuna ApS.,Ãrsrapport,Line Damgaard,Folke Sparekassen,Mikuna ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",2014-01-27,2014-12-31,198173.0,2015-12-31,2015-01-01,2016-06-01,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22595296,indberetninger-20180424,2.5124277999999998,35654372.0,,2018-03-28T22:06:29.949Z,2016-06-03T10:42:05.255Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-98-RW,2016-06-03T10:42:05.376Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35654372,2014-01-27,2014-12-31,ID_8,,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2Y4L2MxLzA3LzAxYWItNDViZS1hMjMwLWU2ZDM1NTlkZWYwNA.pdf,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzUyL2VmL2FjL2Q2ZTctNGNhOS1hZjAxLWFmOWMxMzI4YmM0MQ.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Mikuna ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-29,2014-01-27,2016-06-03,35654372.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Mikuna ApS.,Ãrsrapport,Line Damgaard,Folke Sparekassen,Mikuna ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",2014-01-27,2014-12-31,-198173.0,2015-12-31,2015-01-01,2016-06-01,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22595296,indberetninger-20180424,2.5124277999999998,35654372.0,,2018-03-28T22:06:29.949Z,2016-06-03T10:42:05.255Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-98-RW,2016-06-03T10:42:05.376Z,5019.0,220241.0,45156.0,18069.0,-198173.0,-180104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35654372,2014-12-31,2014-12-31,ID_14,,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2Y4L2MxLzA3LzAxYWItNDViZS1hMjMwLWU2ZDM1NTlkZWYwNA.pdf,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzUyL2VmL2FjL2Q2ZTctNGNhOS1hZjAxLWFmOWMxMzI4YmM0MQ.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Mikuna ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-29,2014-01-27,2016-06-03,35654372.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Mikuna ApS.,Ãrsrapport,Line Damgaard,Folke Sparekassen,Mikuna ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",2014-01-27,2014-12-31,,2015-12-31,2015-01-01,2016-06-01,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22595296,indberetninger-20180424,2.5124277999999998,35654372.0,,2018-03-28T22:06:29.949Z,2016-06-03T10:42:05.255Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-98-RW,2016-06-03T10:42:05.376Z,,,,,,,138507.0,11743.0,50000.0,32593.0,0.0,48000.0,-148173.0,15035.0,20850.0,42879.0,138507.0,286680.0,104335.0,48000.0,104335.0,20850.0,105914.0,104784.0,57914.0,-198173.0,50884.0,182345.0,26677.0,0.0,0.0,0.0,
35654372,2015-01-01,2015-12-31,ID_0,,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2Y4L2MxLzA3LzAxYWItNDViZS1hMjMwLWU2ZDM1NTlkZWYwNA.pdf,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzUyL2VmL2FjL2Q2ZTctNGNhOS1hZjAxLWFmOWMxMzI4YmM0MQ.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Mikuna ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-29,2014-01-27,2016-06-03,35654372.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Mikuna ApS.,Ãrsrapport,Line Damgaard,Folke Sparekassen,Mikuna ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",2014-01-27,2014-12-31,,2015-12-31,2015-01-01,2016-06-01,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22595296,indberetninger-20180424,2.5124277999999998,35654372.0,,2018-03-28T22:06:29.949Z,2016-06-03T10:42:05.255Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-98-RW,2016-06-03T10:42:05.376Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35654372,2015-01-01,2015-12-31,ID_1,,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2Y4L2MxLzA3LzAxYWItNDViZS1hMjMwLWU2ZDM1NTlkZWYwNA.pdf,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzUyL2VmL2FjL2Q2ZTctNGNhOS1hZjAxLWFmOWMxMzI4YmM0MQ.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Mikuna ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-29,2014-01-27,2016-06-03,35654372.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Mikuna ApS.,Ãrsrapport,Line Damgaard,Folke Sparekassen,Mikuna ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",2014-01-27,2014-12-31,,2015-12-31,2015-01-01,2016-06-01,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22595296,indberetninger-20180424,2.5124277999999998,35654372.0,,2018-03-28T22:06:29.949Z,2016-06-03T10:42:05.255Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-98-RW,2016-06-03T10:42:05.376Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35654372,2015-01-01,2015-12-31,ID_11,,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2Y4L2MxLzA3LzAxYWItNDViZS1hMjMwLWU2ZDM1NTlkZWYwNA.pdf,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzUyL2VmL2FjL2Q2ZTctNGNhOS1hZjAxLWFmOWMxMzI4YmM0MQ.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Mikuna ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-29,2014-01-27,2016-06-03,35654372.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Mikuna ApS.,Ãrsrapport,Line Damgaard,Folke Sparekassen,Mikuna ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",2014-01-27,2014-12-31,41342.0,2015-12-31,2015-01-01,2016-06-01,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22595296,indberetninger-20180424,2.5124277999999998,35654372.0,,2018-03-28T22:06:29.949Z,2016-06-03T10:42:05.255Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-98-RW,2016-06-03T10:42:05.376Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35654372,2015-01-01,2015-12-31,ID_15,,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2Y4L2MxLzA3LzAxYWItNDViZS1hMjMwLWU2ZDM1NTlkZWYwNA.pdf,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzUyL2VmL2FjL2Q2ZTctNGNhOS1hZjAxLWFmOWMxMzI4YmM0MQ.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Mikuna ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-29,2014-01-27,2016-06-03,35654372.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Mikuna ApS.,Ãrsrapport,Line Damgaard,Folke Sparekassen,Mikuna ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",2014-01-27,2014-12-31,,2015-12-31,2015-01-01,2016-06-01,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22595296,indberetninger-20180424,2.5124277999999998,35654372.0,,2018-03-28T22:06:29.949Z,2016-06-03T10:42:05.255Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-98-RW,2016-06-03T10:42:05.376Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35654372,2015-01-01,2015-12-31,ID_16,,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2Y4L2MxLzA3LzAxYWItNDViZS1hMjMwLWU2ZDM1NTlkZWYwNA.pdf,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzUyL2VmL2FjL2Q2ZTctNGNhOS1hZjAxLWFmOWMxMzI4YmM0MQ.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Mikuna ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-29,2014-01-27,2016-06-03,35654372.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Mikuna ApS.,Ãrsrapport,Line Damgaard,Folke Sparekassen,Mikuna ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",2014-01-27,2014-12-31,,2015-12-31,2015-01-01,2016-06-01,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22595296,indberetninger-20180424,2.5124277999999998,35654372.0,,2018-03-28T22:06:29.949Z,2016-06-03T10:42:05.255Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-98-RW,2016-06-03T10:42:05.376Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35654372,2015-01-01,2015-12-31,ID_17,,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2Y4L2MxLzA3LzAxYWItNDViZS1hMjMwLWU2ZDM1NTlkZWYwNA.pdf,http://regnskaber.virk.dk/27345653/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzUyL2VmL2FjL2Q2ZTctNGNhOS1hZjAxLWFmOWMxMzI4YmM0MQ.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Mikuna ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-29,2014-01-27,2016-06-03,35654372.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Mikuna ApS.,Ãrsrapport,Line Damgaard,Folke Sparekassen,Mikuna ApS,"Revisionskontoret i VidebÃ¦k, Godkendt Revisionsaktieselskab",2014-01-27,2014-12-31,,2015-12-31,2015-01-01,2016-06-01,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22595296,indberetninger-20180424,2.5124277999999998,35654372.0,,2018-03-28T22:06:29.949Z,2016-06-03T10:42:05.255Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-98-RW,2016-06-03T10:42:05.376Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
