entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfAnyUnusualMatters,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables
36419091,2015-10-01,2016-09-30,c2,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2ExLzEzLzNjLzdkZTktNGQ2Yy04ZmNlLTgzMWQ4ZDYwOWQ3Ng.xhtml,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzk3LzhiLzI1Lzk0M2EtNDIxOS1hZjMxLWE3YWI1NzYzZDY3NQ.pdf,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzJkLzA3Lzg0LzU4MjItNDFmMy04YjE5LTU3YTZhODEyMDE0Mw.xml,true,Tilst,8381.0,10.0,EspenhÃ¸jvej,8240 Risskov,Solmarksvej 43,Regnskabsklasse B,2018-01-31,2018-02-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har den 03.02.2017 stiftet et 100% ejet datterselskab, ALH Trading ApS.</p>",36419091.0,15189.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Michael Holm,Michael Lydum Holm,ALH GRUPPEN HOLDING ApS,Bjarne Bertelsen,Aarhus,2015-10-01,2016-09-30,15189.0,15189.0,2017-09-30,2016-10-01,true,false,0.0,false,false,Ingen bistand,urn:ofk:oid:25097968,indberetninger-20180424,2.5955422,36419091.0,,2018-04-04T00:09:03.718Z,2018-02-27T06:49:42.342Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-AY-55-RY,2018-02-27T06:49:42.492Z,,,,,,,,,,,,,,,
36419091,2015-10-01,2016-09-30,c4,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2ExLzEzLzNjLzdkZTktNGQ2Yy04ZmNlLTgzMWQ4ZDYwOWQ3Ng.xhtml,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzk3LzhiLzI1Lzk0M2EtNDIxOS1hZjMxLWE3YWI1NzYzZDY3NQ.pdf,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzJkLzA3Lzg0LzU4MjItNDFmMy04YjE5LTU3YTZhODEyMDE0Mw.xml,true,Tilst,8381.0,10.0,EspenhÃ¸jvej,8240 Risskov,Solmarksvej 43,Regnskabsklasse B,2018-01-31,2018-02-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har den 03.02.2017 stiftet et 100% ejet datterselskab, ALH Trading ApS.</p>",36419091.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Michael Holm,Michael Lydum Holm,ALH GRUPPEN HOLDING ApS,Bjarne Bertelsen,Aarhus,2015-10-01,2016-09-30,0.0,,2017-09-30,2016-10-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25097968,indberetninger-20180424,2.5955422,36419091.0,,2018-04-04T00:09:03.718Z,2018-02-27T06:49:42.342Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-AY-55-RY,2018-02-27T06:49:42.492Z,,,,,,,,,,,,,,,
36419091,2015-10-01,2016-09-30,c6,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2ExLzEzLzNjLzdkZTktNGQ2Yy04ZmNlLTgzMWQ4ZDYwOWQ3Ng.xhtml,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzk3LzhiLzI1Lzk0M2EtNDIxOS1hZjMxLWE3YWI1NzYzZDY3NQ.pdf,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzJkLzA3Lzg0LzU4MjItNDFmMy04YjE5LTU3YTZhODEyMDE0Mw.xml,true,Tilst,8381.0,10.0,EspenhÃ¸jvej,8240 Risskov,Solmarksvej 43,Regnskabsklasse B,2018-01-31,2018-02-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har den 03.02.2017 stiftet et 100% ejet datterselskab, ALH Trading ApS.</p>",36419091.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Michael Holm,Michael Lydum Holm,ALH GRUPPEN HOLDING ApS,Bjarne Bertelsen,Aarhus,2015-10-01,2016-09-30,15189.0,,2017-09-30,2016-10-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25097968,indberetninger-20180424,2.5955422,36419091.0,,2018-04-04T00:09:03.718Z,2018-02-27T06:49:42.342Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-AY-55-RY,2018-02-27T06:49:42.492Z,,,,,,,,,,,,,,,
36419091,2016-09-30,2016-09-30,c8,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2ExLzEzLzNjLzdkZTktNGQ2Yy04ZmNlLTgzMWQ4ZDYwOWQ3Ng.xhtml,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzk3LzhiLzI1Lzk0M2EtNDIxOS1hZjMxLWE3YWI1NzYzZDY3NQ.pdf,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzJkLzA3Lzg0LzU4MjItNDFmMy04YjE5LTU3YTZhODEyMDE0Mw.xml,true,Tilst,8381.0,10.0,EspenhÃ¸jvej,8240 Risskov,Solmarksvej 43,Regnskabsklasse B,2018-01-31,2018-02-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har den 03.02.2017 stiftet et 100% ejet datterselskab, ALH Trading ApS.</p>",36419091.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Michael Holm,Michael Lydum Holm,ALH GRUPPEN HOLDING ApS,Bjarne Bertelsen,Aarhus,2015-10-01,2016-09-30,,,2017-09-30,2016-10-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25097968,indberetninger-20180424,2.5955422,36419091.0,,2018-04-04T00:09:03.718Z,2018-02-27T06:49:42.342Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-AY-55-RY,2018-02-27T06:49:42.492Z,15824.0,50000.0,0.0,15824.0,15824.0,0.0,15824.0,15824.0,15824.0,0.0,-34176.0,0.0,0.0,0.0,0.0
36419091,2016-10-01,2016-10-01,c10,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2ExLzEzLzNjLzdkZTktNGQ2Yy04ZmNlLTgzMWQ4ZDYwOWQ3Ng.xhtml,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzk3LzhiLzI1Lzk0M2EtNDIxOS1hZjMxLWE3YWI1NzYzZDY3NQ.pdf,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzJkLzA3Lzg0LzU4MjItNDFmMy04YjE5LTU3YTZhODEyMDE0Mw.xml,true,Tilst,8381.0,10.0,EspenhÃ¸jvej,8240 Risskov,Solmarksvej 43,Regnskabsklasse B,2018-01-31,2018-02-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har den 03.02.2017 stiftet et 100% ejet datterselskab, ALH Trading ApS.</p>",36419091.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Michael Holm,Michael Lydum Holm,ALH GRUPPEN HOLDING ApS,Bjarne Bertelsen,Aarhus,2015-10-01,2016-09-30,,,2017-09-30,2016-10-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25097968,indberetninger-20180424,2.5955422,36419091.0,,2018-04-04T00:09:03.718Z,2018-02-27T06:49:42.342Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-AY-55-RY,2018-02-27T06:49:42.492Z,,,,0.0,,,,,,,,,,,
36419091,2016-10-01,2016-10-01,c11,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2ExLzEzLzNjLzdkZTktNGQ2Yy04ZmNlLTgzMWQ4ZDYwOWQ3Ng.xhtml,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzk3LzhiLzI1Lzk0M2EtNDIxOS1hZjMxLWE3YWI1NzYzZDY3NQ.pdf,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzJkLzA3Lzg0LzU4MjItNDFmMy04YjE5LTU3YTZhODEyMDE0Mw.xml,true,Tilst,8381.0,10.0,EspenhÃ¸jvej,8240 Risskov,Solmarksvej 43,Regnskabsklasse B,2018-01-31,2018-02-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har den 03.02.2017 stiftet et 100% ejet datterselskab, ALH Trading ApS.</p>",36419091.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Michael Holm,Michael Lydum Holm,ALH GRUPPEN HOLDING ApS,Bjarne Bertelsen,Aarhus,2015-10-01,2016-09-30,,,2017-09-30,2016-10-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25097968,indberetninger-20180424,2.5955422,36419091.0,,2018-04-04T00:09:03.718Z,2018-02-27T06:49:42.342Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-AY-55-RY,2018-02-27T06:49:42.492Z,,,,-34176.0,,,,,,,,,,,
36419091,2016-10-01,2016-10-01,c12,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2ExLzEzLzNjLzdkZTktNGQ2Yy04ZmNlLTgzMWQ4ZDYwOWQ3Ng.xhtml,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzk3LzhiLzI1Lzk0M2EtNDIxOS1hZjMxLWE3YWI1NzYzZDY3NQ.pdf,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzJkLzA3Lzg0LzU4MjItNDFmMy04YjE5LTU3YTZhODEyMDE0Mw.xml,true,Tilst,8381.0,10.0,EspenhÃ¸jvej,8240 Risskov,Solmarksvej 43,Regnskabsklasse B,2018-01-31,2018-02-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har den 03.02.2017 stiftet et 100% ejet datterselskab, ALH Trading ApS.</p>",36419091.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Michael Holm,Michael Lydum Holm,ALH GRUPPEN HOLDING ApS,Bjarne Bertelsen,Aarhus,2015-10-01,2016-09-30,,,2017-09-30,2016-10-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25097968,indberetninger-20180424,2.5955422,36419091.0,,2018-04-04T00:09:03.718Z,2018-02-27T06:49:42.342Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-AY-55-RY,2018-02-27T06:49:42.492Z,,,,15824.0,,,,,,,,,,,
36419091,2016-10-01,2016-10-01,c9,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2ExLzEzLzNjLzdkZTktNGQ2Yy04ZmNlLTgzMWQ4ZDYwOWQ3Ng.xhtml,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzk3LzhiLzI1Lzk0M2EtNDIxOS1hZjMxLWE3YWI1NzYzZDY3NQ.pdf,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzJkLzA3Lzg0LzU4MjItNDFmMy04YjE5LTU3YTZhODEyMDE0Mw.xml,true,Tilst,8381.0,10.0,EspenhÃ¸jvej,8240 Risskov,Solmarksvej 43,Regnskabsklasse B,2018-01-31,2018-02-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har den 03.02.2017 stiftet et 100% ejet datterselskab, ALH Trading ApS.</p>",36419091.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Michael Holm,Michael Lydum Holm,ALH GRUPPEN HOLDING ApS,Bjarne Bertelsen,Aarhus,2015-10-01,2016-09-30,,,2017-09-30,2016-10-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25097968,indberetninger-20180424,2.5955422,36419091.0,,2018-04-04T00:09:03.718Z,2018-02-27T06:49:42.342Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-AY-55-RY,2018-02-27T06:49:42.492Z,,,,50000.0,,,,,,,,,,,
36419091,2016-10-01,2017-09-30,c0,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2ExLzEzLzNjLzdkZTktNGQ2Yy04ZmNlLTgzMWQ4ZDYwOWQ3Ng.xhtml,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzk3LzhiLzI1Lzk0M2EtNDIxOS1hZjMxLWE3YWI1NzYzZDY3NQ.pdf,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzJkLzA3Lzg0LzU4MjItNDFmMy04YjE5LTU3YTZhODEyMDE0Mw.xml,true,Tilst,8381.0,10.0,EspenhÃ¸jvej,8240 Risskov,Solmarksvej 43,Regnskabsklasse B,2018-01-31,2018-02-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har den 03.02.2017 stiftet et 100% ejet datterselskab, ALH Trading ApS.</p>",36419091.0,141200.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Michael Holm,Michael Lydum Holm,ALH GRUPPEN HOLDING ApS,Bjarne Bertelsen,Aarhus,2015-10-01,2016-09-30,141200.0,141200.0,2017-09-30,2016-10-01,true,false,0.0,false,false,Ingen bistand,urn:ofk:oid:25097968,indberetninger-20180424,2.5955422,36419091.0,,2018-04-04T00:09:03.718Z,2018-02-27T06:49:42.342Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-AY-55-RY,2018-02-27T06:49:42.492Z,,,,,,,,,,,,,,,
36419091,2016-10-01,2017-09-30,c1,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2ExLzEzLzNjLzdkZTktNGQ2Yy04ZmNlLTgzMWQ4ZDYwOWQ3Ng.xhtml,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzk3LzhiLzI1Lzk0M2EtNDIxOS1hZjMxLWE3YWI1NzYzZDY3NQ.pdf,http://regnskaber.virk.dk/19091463/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzJkLzA3Lzg0LzU4MjItNDFmMy04YjE5LTU3YTZhODEyMDE0Mw.xml,true,Tilst,8381.0,10.0,EspenhÃ¸jvej,8240 Risskov,Solmarksvej 43,Regnskabsklasse B,2018-01-31,2018-02-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har den 03.02.2017 stiftet et 100% ejet datterselskab, ALH Trading ApS.</p>",36419091.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Michael Holm,Michael Lydum Holm,ALH GRUPPEN HOLDING ApS,Bjarne Bertelsen,Aarhus,2015-10-01,2016-09-30,,,2017-09-30,2016-10-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25097968,indberetninger-20180424,2.5955422,36419091.0,,2018-04-04T00:09:03.718Z,2018-02-27T06:49:42.342Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-AY-55-RY,2018-02-27T06:49:42.492Z,,,,,,,,,,,,,,,
