entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AmortisationOfGoodwillOfInvestments,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,CurrentTaxExpense,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,AccumulatedImpairmentLossesAndDepreciationOfInvestments,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
30073568,2014-10-01,2015-09-30,c100,,http://regnskaber.virk.dk/86537003/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzVjLzdlL2Q4LzFlZGYtNDk1Ni05NDBiLTlhNGE0NjJiNGE1ZQ.pdf,http://regnskaber.virk.dk/86537003/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzQyLzFmLzQ0LzAyY2EtNDYxNy1hYTAyLTNmZDQ2OWM2N2FiZQ.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,8270 HÃ¸jbjerg,Brunbakkevej 12,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i 365 Holding ApS,100530.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-01-18,2006-11-24,2017-01-18,Statsautoriseret revisor,-2000000.0,-2000000.0,20222670.0,30073568.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for 365 Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Henrik Pedersen,365 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,HÃ¸jbjerg,2189969.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2015-10-01,3631561.0,2017-01-18,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23426013,indberetninger-20180424,2.509569,30073568.0,,2018-03-27T12:44:43.170Z,2017-01-26T12:29:51.722Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-52-JD,2017-01-26T12:29:51.854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30073568,2014-10-01,2015-09-30,c110,,http://regnskaber.virk.dk/86537003/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzVjLzdlL2Q4LzFlZGYtNDk1Ni05NDBiLTlhNGE0NjJiNGE1ZQ.pdf,http://regnskaber.virk.dk/86537003/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzQyLzFmLzQ0LzAyY2EtNDYxNy1hYTAyLTNmZDQ2OWM2N2FiZQ.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,8270 HÃ¸jbjerg,Brunbakkevej 12,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i 365 Holding ApS,100530.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-01-18,2006-11-24,2017-01-18,Statsautoriseret revisor,-2000000.0,-2000000.0,20222670.0,30073568.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for 365 Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Henrik Pedersen,365 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,HÃ¸jbjerg,-1846029.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2015-10-01,3631561.0,2017-01-18,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23426013,indberetninger-20180424,2.509569,30073568.0,,2018-03-27T12:44:43.170Z,2017-01-26T12:29:51.722Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-52-JD,2017-01-26T12:29:51.854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30073568,2014-10-01,2015-09-30,c90,,http://regnskaber.virk.dk/86537003/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzVjLzdlL2Q4LzFlZGYtNDk1Ni05NDBiLTlhNGE0NjJiNGE1ZQ.pdf,http://regnskaber.virk.dk/86537003/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzQyLzFmLzQ0LzAyY2EtNDYxNy1hYTAyLTNmZDQ2OWM2N2FiZQ.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,8270 HÃ¸jbjerg,Brunbakkevej 12,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i 365 Holding ApS,100530.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-01-18,2006-11-24,2017-01-18,Statsautoriseret revisor,-2000000.0,-2000000.0,20222670.0,30073568.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for 365 Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Henrik Pedersen,365 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,HÃ¸jbjerg,2343940.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2015-10-01,3631561.0,2017-01-18,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23426013,indberetninger-20180424,2.509569,30073568.0,,2018-03-27T12:44:43.170Z,2017-01-26T12:29:51.722Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-52-JD,2017-01-26T12:29:51.854Z,5969.0,2326561.0,-2155.0,25856.0,11563.0,23067.0,57978.0,-20912.0,32122.0,2349909.0,2314998.0,5969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30073568,2014-10-01,2015-09-30,c92,,http://regnskaber.virk.dk/86537003/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzVjLzdlL2Q4LzFlZGYtNDk1Ni05NDBiLTlhNGE0NjJiNGE1ZQ.pdf,http://regnskaber.virk.dk/86537003/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzQyLzFmLzQ0LzAyY2EtNDYxNy1hYTAyLTNmZDQ2OWM2N2FiZQ.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,8270 HÃ¸jbjerg,Brunbakkevej 12,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i 365 Holding ApS,100530.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-01-18,2006-11-24,2017-01-18,Statsautoriseret revisor,-2000000.0,-2000000.0,20222670.0,30073568.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for 365 Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Henrik Pedersen,365 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,HÃ¸jbjerg,2000000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2015-10-01,3631561.0,2017-01-18,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23426013,indberetninger-20180424,2.509569,30073568.0,,2018-03-27T12:44:43.170Z,2017-01-26T12:29:51.722Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-52-JD,2017-01-26T12:29:51.854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30073568,2014-10-01,2015-09-30,c94,,http://regnskaber.virk.dk/86537003/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzVjLzdlL2Q4LzFlZGYtNDk1Ni05NDBiLTlhNGE0NjJiNGE1ZQ.pdf,http://regnskaber.virk.dk/86537003/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzQyLzFmLzQ0LzAyY2EtNDYxNy1hYTAyLTNmZDQ2OWM2N2FiZQ.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,8270 HÃ¸jbjerg,Brunbakkevej 12,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i 365 Holding ApS,100530.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-01-18,2006-11-24,2017-01-18,Statsautoriseret revisor,-2000000.0,-2000000.0,20222670.0,30073568.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for 365 Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Henrik Pedersen,365 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,HÃ¸jbjerg,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2015-10-01,3631561.0,2017-01-18,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23426013,indberetninger-20180424,2.509569,30073568.0,,2018-03-27T12:44:43.170Z,2017-01-26T12:29:51.722Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-52-JD,2017-01-26T12:29:51.854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30073568,2015-09-30,2015-09-30,c112,,http://regnskaber.virk.dk/86537003/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzVjLzdlL2Q4LzFlZGYtNDk1Ni05NDBiLTlhNGE0NjJiNGE1ZQ.pdf,http://regnskaber.virk.dk/86537003/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzQyLzFmLzQ0LzAyY2EtNDYxNy1hYTAyLTNmZDQ2OWM2N2FiZQ.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,8270 HÃ¸jbjerg,Brunbakkevej 12,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i 365 Holding ApS,100530.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-01-18,2006-11-24,2017-01-18,Statsautoriseret revisor,-2000000.0,-2000000.0,20222670.0,30073568.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for 365 Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Henrik Pedersen,365 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,HÃ¸jbjerg,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2015-10-01,3631561.0,2017-01-18,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23426013,indberetninger-20180424,2.509569,30073568.0,,2018-03-27T12:44:43.170Z,2017-01-26T12:29:51.722Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-52-JD,2017-01-26T12:29:51.854Z,,,,,,,,,,,,,9248894.0,1091807.0,125000.0,3637582.0,7999722.0,9248894.0,1249172.0,5611312.0,5611312.0,1183387.0,1183387.0,5611312.0,667649.0,6454.0,2000000.0,2189969.0,3684753.0,667649.0,65785.0,59331.0,1878126.0,645176.0,1232950.0,,,,,
30073568,2015-10-01,2015-10-01,c231,,http://regnskaber.virk.dk/86537003/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzVjLzdlL2Q4LzFlZGYtNDk1Ni05NDBiLTlhNGE0NjJiNGE1ZQ.pdf,http://regnskaber.virk.dk/86537003/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzQyLzFmLzQ0LzAyY2EtNDYxNy1hYTAyLTNmZDQ2OWM2N2FiZQ.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,8270 HÃ¸jbjerg,Brunbakkevej 12,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i 365 Holding ApS,100530.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-01-18,2006-11-24,2017-01-18,Statsautoriseret revisor,-2000000.0,-2000000.0,20222670.0,30073568.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for 365 Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Henrik Pedersen,365 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,HÃ¸jbjerg,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2015-10-01,3631561.0,2017-01-18,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23426013,indberetninger-20180424,2.509569,30073568.0,,2018-03-27T12:44:43.170Z,2017-01-26T12:29:51.722Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-52-JD,2017-01-26T12:29:51.854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703657.0,2189969.0,4125000.0,,
30073568,2015-10-01,2015-10-01,c252,,http://regnskaber.virk.dk/86537003/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzVjLzdlL2Q4LzFlZGYtNDk1Ni05NDBiLTlhNGE0NjJiNGE1ZQ.pdf,http://regnskaber.virk.dk/86537003/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzQyLzFmLzQ0LzAyY2EtNDYxNy1hYTAyLTNmZDQ2OWM2N2FiZQ.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,8270 HÃ¸jbjerg,Brunbakkevej 12,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i 365 Holding ApS,100530.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-01-18,2006-11-24,2017-01-18,Statsautoriseret revisor,-2000000.0,-2000000.0,20222670.0,30073568.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for 365 Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Henrik Pedersen,365 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,HÃ¸jbjerg,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2015-10-01,3631561.0,2017-01-18,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23426013,indberetninger-20180424,2.509569,30073568.0,,2018-03-27T12:44:43.170Z,2017-01-26T12:29:51.722Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-52-JD,2017-01-26T12:29:51.854Z,,,,,,,,,,,,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,
30073568,2015-10-01,2015-10-01,c261,,http://regnskaber.virk.dk/86537003/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzVjLzdlL2Q4LzFlZGYtNDk1Ni05NDBiLTlhNGE0NjJiNGE1ZQ.pdf,http://regnskaber.virk.dk/86537003/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzQyLzFmLzQ0LzAyY2EtNDYxNy1hYTAyLTNmZDQ2OWM2N2FiZQ.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,8270 HÃ¸jbjerg,Brunbakkevej 12,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i 365 Holding ApS,100530.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-01-18,2006-11-24,2017-01-18,Statsautoriseret revisor,-2000000.0,-2000000.0,20222670.0,30073568.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for 365 Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Henrik Pedersen,365 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,HÃ¸jbjerg,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2015-10-01,3631561.0,2017-01-18,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23426013,indberetninger-20180424,2.509569,30073568.0,,2018-03-27T12:44:43.170Z,2017-01-26T12:29:51.722Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-52-JD,2017-01-26T12:29:51.854Z,,,,,,,,,,,,,,,,,2189969.0,,,,,,,,,,,,,,,,,,,,,,,
30073568,2015-10-01,2015-10-01,c273,,http://regnskaber.virk.dk/86537003/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzVjLzdlL2Q4LzFlZGYtNDk1Ni05NDBiLTlhNGE0NjJiNGE1ZQ.pdf,http://regnskaber.virk.dk/86537003/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzQyLzFmLzQ0LzAyY2EtNDYxNy1hYTAyLTNmZDQ2OWM2N2FiZQ.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,8270 HÃ¸jbjerg,Brunbakkevej 12,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i 365 Holding ApS,100530.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-01-18,2006-11-24,2017-01-18,Statsautoriseret revisor,-2000000.0,-2000000.0,20222670.0,30073568.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for 365 Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Henrik Pedersen,365 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,HÃ¸jbjerg,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2015-10-01,3631561.0,2017-01-18,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23426013,indberetninger-20180424,2.509569,30073568.0,,2018-03-27T12:44:43.170Z,2017-01-26T12:29:51.722Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-52-JD,2017-01-26T12:29:51.854Z,,,,,,,,,,,,,,,,,3684753.0,,,,,,,,,,,,,,,,,,,,,,,
